,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/object_shift,logdir
52,2.0,2.0,39.51,0.01353392783526175,1.25,-0.04999999999999849,0.5593196060742822,1.3175080005711588,0.833300239292789,4.322454912237716,1776466324,,False,1,e5b49_00052,2026-04-17_23-52-04,30.37098240852356,30.37098240852356,1298849,cnl-brain9,155.198.99.250,30.37098240852356,1,1.6,e5b49_00052
53,2.0,2.0,40.38,0.015593835759092123,1.25,1.6500000000000008,0.5809281953599612,0.8092872748843472,0.841169026323072,4.428272576659164,1776466325,,False,1,e5b49_00053,2026-04-17_23-52-05,30.35271954536438,30.35271954536438,1298990,cnl-brain9,155.198.99.250,30.35271954536438,1,1.7000000000000006,e5b49_00053
54,2.0,2.0,39.6,0.0214970289813885,1.25,1.7500000000000004,0.5739080576389037,0.7682459469251108,0.8498089066028269,4.405443421367011,1776466324,,False,1,e5b49_00054,2026-04-17_23-52-04,30.233136415481567,30.233136415481567,1299079,cnl-brain9,155.198.99.250,30.233136415481567,1,1.8000000000000003,e5b49_00054
55,2.0,2.0,41.19,0.012141593334756617,1.25,1.850000000000001,0.4825449723344226,0.6920465535480156,0.8734089966668521,4.7514722494611945,1776466324,,False,1,e5b49_00055,2026-04-17_23-52-04,30.109047889709473,30.109047889709473,1298929,cnl-brain9,155.198.99.250,30.109047889709473,1,1.9,e5b49_00055
56,2.0,2.0,39.36,-0.003354546713455697,1.25,-0.04999999999999849,0.4667681876458927,1.3737088668937658,0.8659598558009185,4.749454798996398,1776466324,,False,1,e5b49_00056,2026-04-17_23-52-04,30.04021143913269,30.04021143913269,1299317,cnl-brain9,155.198.99.250,30.04021143913269,1,2.0000000000000004,e5b49_00056
57,2.0,2.0,36.03,0.029512384839257777,1.25,2.050000000000002,0.5316074320979496,1.3688464620053,0.8564738282029498,4.387090831592799,1776466324,,False,1,e5b49_00057,2026-04-17_23-52-04,30.332556009292603,30.332556009292603,1298997,cnl-brain9,155.198.99.250,30.332556009292603,1,2.1,e5b49_00057
58,2.0,2.0,38.61,-0.007140111450790965,1.25,-0.04999999999999938,0.502928589062376,1.462261808923692,0.8921436274737333,4.883192447817422,1776466324,,False,1,e5b49_00058,2026-04-17_23-52-04,30.31609797477722,30.31609797477722,1299252,cnl-brain9,155.198.99.250,30.31609797477722,1,2.2000000000000006,e5b49_00058
59,2.0,2.0,38.82,0.014542069497972765,1.25,2.2500000000000004,0.4572054385260156,0.596166524202228,0.8831754703644713,4.695492317672367,1776466324,,False,1,e5b49_00059,2026-04-17_23-52-04,30.148600101470947,30.148600101470947,1299417,cnl-brain9,155.198.99.250,30.148600101470947,1,2.3000000000000003,e5b49_00059
60,2.0,2.0,41.13,0.023811876058203563,1.25,2.4499999999999997,0.5453243453593783,1.8864825342498086,0.8702568884975093,4.471979365437561,1776466325,,False,1,e5b49_00060,2026-04-17_23-52-05,30.269218921661377,30.269218921661377,1299445,cnl-brain9,155.198.99.250,30.269218921661377,1,2.4,e5b49_00060
61,2.0,2.0,38.64,0.0034552359415362943,1.25,-0.049999999999998934,0.44762928606597585,1.2861724140372661,0.897106760708011,4.948471505885203,1776466324,,False,1,e5b49_00061,2026-04-17_23-52-04,29.00188899040222,29.00188899040222,1301203,cnl-brain9,155.198.99.250,29.00188899040222,1,-3.6,e5b49_00061
62,2.0,2.0,40.77,0.01504519023911488,1.25,2.45,0.46683335423197825,1.3634430703491605,0.8830705746884137,4.98461567173602,1776466325,,False,1,e5b49_00062,2026-04-17_23-52-05,29.244695901870728,29.244695901870728,1301228,cnl-brain9,155.198.99.250,29.244695901870728,1,-3.5,e5b49_00062
63,3.0,3.0,39.09,-0.005564899008499324,1.75,2.5500000000000003,0.4066338358661694,1.4895833731204906,1.1644086613228173,6.584766557215527,1776466325,,False,1,e5b49_00063,2026-04-17_23-52-05,29.39591908454895,29.39591908454895,1301232,cnl-brain9,155.198.99.250,29.39591908454895,1,-3.4,e5b49_00063
64,2.0,2.0,39.39,0.0076486602172844975,1.25,2.6500000000000004,0.4441880291242949,1.0381722153985073,0.8881939362956373,4.845342800831523,1776466342,,False,1,e5b49_00064,2026-04-17_23-52-22,29.772478342056274,29.772478342056274,1301929,cnl-brain9,155.198.99.250,29.772478342056274,1,-3.3,e5b49_00064
65,2.0,2.0,39.54,0.022114149754016932,1.25,2.7500000000000004,0.6037711022503184,0.9655374665571247,0.8561718546633352,4.22941825666327,1776466353,,False,1,e5b49_00065,2026-04-17_23-52-33,29.108041048049927,29.108041048049927,1302082,cnl-brain9,155.198.99.250,29.108041048049927,1,-3.2,e5b49_00065
66,2.0,2.0,40.08,0.014076578130536088,1.25,-0.049999999999998934,0.513851552663553,1.408644137993859,0.8714841920465317,4.5183117421867465,1776466355,,False,1,e5b49_00066,2026-04-17_23-52-35,29.393344163894653,29.393344163894653,1302175,cnl-brain9,155.198.99.250,29.393344163894653,1,-3.1,e5b49_00066
67,2.0,2.0,38.34,0.019699670154975646,1.25,2.9500000000000006,0.5683482313503241,0.9934912126647999,0.8695041840001118,4.479182824578723,1776466355,,False,1,e5b49_00067,2026-04-17_23-52-35,29.616580963134766,29.616580963134766,1302183,cnl-brain9,155.198.99.250,29.616580963134766,1,-3.0,e5b49_00067
68,2.0,2.0,38.94,0.008502627457405598,1.25,-0.049999999999998934,0.5176291905371824,1.1935758086828858,0.8720505855480366,4.575737932924823,1776466356,,False,1,e5b49_00068,2026-04-17_23-52-36,29.54137635231018,29.54137635231018,1302181,cnl-brain9,155.198.99.250,29.54137635231018,1,-2.9,e5b49_00068
69,2.0,2.0,38.37,0.01469393288120191,1.25,-0.049999999999998934,0.47942609003405146,1.241535387394666,0.8818390592930401,4.736537241221519,1776466355,,False,1,e5b49_00069,2026-04-17_23-52-35,29.41304588317871,29.41304588317871,1302178,cnl-brain9,155.198.99.250,29.41304588317871,1,-2.8,e5b49_00069
70,2.0,2.0,39.24,0.010822956510089465,1.25,-0.049999999999998934,0.5098442428955856,1.2755905442202922,0.880711351249564,4.6261887453223585,1776466356,,False,1,e5b49_00070,2026-04-17_23-52-36,29.839099645614624,29.839099645614624,1302172,cnl-brain9,155.198.99.250,29.839099645614624,1,-2.7,e5b49_00070
71,2.0,2.0,39.09,0.012584305112071537,1.25,-0.049999999999998934,0.47924160422372397,1.2708744326030326,0.8821153568947144,4.7523465882913385,1776466355,,False,1,e5b49_00071,2026-04-17_23-52-35,28.909104824066162,28.909104824066162,1302180,cnl-brain9,155.198.99.250,28.909104824066162,1,-2.6,e5b49_00071
72,2.0,2.0,41.13,0.023837194330814437,1.25,-0.049999999999998934,0.6945879371175714,1.1400928186696955,0.8377679832650844,3.980691174966015,1776466356,,False,1,e5b49_00072,2026-04-17_23-52-36,29.89895725250244,29.89895725250244,1302174,cnl-brain9,155.198.99.250,29.89895725250244,1,-2.5,e5b49_00072
73,2.0,2.0,40.77,0.01602781727324265,1.25,-0.049999999999998934,0.551191219002674,1.2402876388502018,0.870557446056472,4.506106527618465,1776466356,,False,1,e5b49_00073,2026-04-17_23-52-36,30.405776262283325,30.405776262283325,1302186,cnl-brain9,155.198.99.250,30.405776262283325,1,-2.4,e5b49_00073
74,2.0,2.0,40.71,-0.00024985920669973183,1.25,-0.049999999999998934,0.45259992984944963,1.2447826801779027,0.8796276641665732,4.885328815012919,1776466356,,False,1,e5b49_00074,2026-04-17_23-52-36,30.12332534790039,30.12332534790039,1302187,cnl-brain9,155.198.99.250,30.12332534790039,1,-2.3,e5b49_00074
75,2.0,2.0,36.57,-0.006797690754011931,1.25,-0.049999999999998934,0.44137769214773837,1.219898028838712,0.8767657336439998,4.839412231334339,1776466357,,False,1,e5b49_00075,2026-04-17_23-52-37,28.397446870803833,28.397446870803833,1303092,cnl-brain9,155.198.99.250,28.397446870803833,1,-2.2,e5b49_00075
76,2.0,2.0,38.85,0.021260721153000706,1.25,-0.049999999999998934,0.5690864659340771,1.1301294089119618,0.856532555980841,4.374001438522311,1776466357,,False,1,e5b49_00076,2026-04-17_23-52-37,28.637516975402832,28.637516975402832,1303093,cnl-brain9,155.198.99.250,28.637516975402832,1,-2.1,e5b49_00076
77,2.0,2.0,41.1,0.016723205231202076,1.25,-2.0499999999999994,0.5812946836519828,0.8498486165524387,0.8517547684308535,4.2253531390343255,1776466357,,False,1,e5b49_00077,2026-04-17_23-52-37,28.931801557540894,28.931801557540894,1303091,cnl-brain9,155.198.99.250,28.931801557540894,1,-2.0,e5b49_00077
78,2.0,2.0,39.42,0.0072899257626746206,1.25,-0.049999999999998934,0.5168564170369736,1.2470354809651605,0.8526046900965343,4.589248931459216,1776466358,,False,1,e5b49_00078,2026-04-17_23-52-38,29.94871163368225,29.94871163368225,1303104,cnl-brain9,155.198.99.250,29.94871163368225,1,-1.9,e5b49_00078
79,2.0,2.0,39.15,0.006770775574755028,1.25,-1.8499999999999992,0.46390283332678517,1.2870653390283018,0.8683453487678279,4.59197808263427,1776466357,,False,1,e5b49_00079,2026-04-17_23-52-37,28.5280921459198,28.5280921459198,1303094,cnl-brain9,155.198.99.250,28.5280921459198,1,-1.8,e5b49_00079
80,2.0,2.0,37.86,0.005176602169390865,1.25,-0.049999999999998934,0.4794338542854777,1.250257567556414,0.8565483321984302,4.645544116313528,1776466357,,False,1,e5b49_00080,2026-04-17_23-52-37,28.799515962600708,28.799515962600708,1303101,cnl-brain9,155.198.99.250,28.799515962600708,1,-1.7,e5b49_00080
81,2.0,2.0,39.96,0.012430452221267263,1.25,-0.049999999999998934,0.5004653212154522,1.2287726700164305,0.8471253357121948,4.52444840695934,1776466360,,False,1,e5b49_00081,2026-04-17_23-52-40,31.07785725593567,31.07785725593567,1303102,cnl-brain9,155.198.99.250,31.07785725593567,1,-1.6,e5b49_00081
82,2.0,2.0,39.21,0.03809221289496323,1.25,-1.5499999999999994,0.47656660518656135,0.7693435791933536,0.8209199683061851,4.167831753679108,1776466358,,False,1,e5b49_00082,2026-04-17_23-52-38,29.884201765060425,29.884201765060425,1303122,cnl-brain9,155.198.99.250,29.884201765060425,1,-1.5,e5b49_00082
83,2.0,2.0,40.38,-0.006365941152625343,1.25,-0.049999999999998934,0.4322620404934945,1.2893067921001806,0.8505337858927686,4.62750403058807,1776466358,,False,1,e5b49_00083,2026-04-17_23-52-38,29.39494228363037,29.39494228363037,1303116,cnl-brain9,155.198.99.250,29.39494228363037,1,-1.4,e5b49_00083
84,2.0,2.0,41.07,0.0068693663926056026,1.25,-0.049999999999998934,0.48294529536148545,1.1831288475113513,0.8328553478546934,4.483809501288642,1776466359,,False,1,e5b49_00084,2026-04-17_23-52-39,30.515993356704712,30.515993356704712,1303119,cnl-brain9,155.198.99.250,30.515993356704712,1,-1.2999999999999998,e5b49_00084
85,2.0,2.0,40.32,0.012450804950345784,1.25,-0.049999999999998934,0.45505895914818373,1.1493680021041102,0.8208154682681805,4.364269118075619,1776466359,,False,1,e5b49_00085,2026-04-17_23-52-39,30.320239305496216,30.320239305496216,1303120,cnl-brain9,155.198.99.250,30.320239305496216,1,-1.1999999999999997,e5b49_00085
86,2.0,2.0,41.76,0.0026840800564751355,1.25,-0.049999999999998934,0.4524131773634932,1.449392570213818,0.82852942048124,4.598112153394775,1776466359,,False,1,e5b49_00086,2026-04-17_23-52-39,30.54891848564148,30.54891848564148,1303128,cnl-brain9,155.198.99.250,30.54891848564148,1,-1.1,e5b49_00086
87,2.0,2.0,38.61,0.02739255378279415,1.25,-1.0499999999999994,0.5079522412228274,0.7588395371539697,0.8109831731258321,4.160417662002959,1776466358,,False,1,e5b49_00087,2026-04-17_23-52-38,29.55956792831421,29.55956792831421,1303131,cnl-brain9,155.198.99.250,29.55956792831421,1,-1.0,e5b49_00087
