,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
32,1.0,1.0,109.8300000000034,-0.019237944512233707,1.25,-0.049999999999998934,0.2939276204717065,2.0104930610548735,1759199926,,False,1,87ef0_00032,2025-09-30_03-38-46,19.983681678771973,19.983681678771973,3961974,cnl-brain9,155.198.99.250,19.983681678771973,1,0.08750000000000001,87ef0_00032
33,1.0,1.0,96.36000000000288,-0.017410012192121016,1.25,-0.049999999999998934,0.31297501950368956,1.9429622841021277,1759199923,,False,1,87ef0_00033,2025-09-30_03-38-43,17.537025213241577,17.537025213241577,3961976,cnl-brain9,155.198.99.250,17.537025213241577,1,0.1,87ef0_00033
34,1.0,1.0,85.77000000000248,-0.016224997798119478,1.25,-0.049999999999998934,0.3295727733481244,1.8526171229203288,1759199922,,False,1,87ef0_00034,2025-09-30_03-38-42,16.003219842910767,16.003219842910767,3961977,cnl-brain9,155.198.99.250,16.003219842910767,1,0.1125,87ef0_00034
35,1.0,1.0,77.31000000000216,-0.012506497625789148,1.0,-0.049999999999998934,0.34447966900722715,1.7201622695933405,1759199919,,False,1,87ef0_00035,2025-09-30_03-38-39,13.82339096069336,13.82339096069336,3961979,cnl-brain9,155.198.99.250,13.82339096069336,1,0.125,87ef0_00035
36,1.0,1.0,70.4100000000019,-0.011934419803649732,1.25,-0.049999999999998934,0.3606270393327251,1.6453851924427079,1759199919,,False,1,87ef0_00036,2025-09-30_03-38-39,12.978373289108276,12.978373289108276,3961981,cnl-brain9,155.198.99.250,12.978373289108276,1,0.1375,87ef0_00036
37,1.0,1.0,64.68000000000168,-0.008661120030347913,1.25,-0.049999999999998934,0.37745706308706106,1.547536383524215,1759199918,,False,1,87ef0_00037,2025-09-30_03-38-38,12.195293426513672,12.195293426513672,3961982,cnl-brain9,155.198.99.250,12.195293426513672,1,0.15000000000000002,87ef0_00037
38,1.0,1.0,59.91000000000151,-0.00599403993586467,1.25,-0.049999999999998934,0.39318559421628496,1.4714591511386708,1759199917,,False,1,87ef0_00038,2025-09-30_03-38-37,11.305907249450684,11.305907249450684,3961983,cnl-brain9,155.198.99.250,11.305907249450684,1,0.1625,87ef0_00038
39,1.0,1.0,55.65000000000135,-0.0038713784217798697,1.25,-0.049999999999998934,0.4107329125852237,1.41207769617094,1759199916,,False,1,87ef0_00039,2025-09-30_03-38-36,10.544437408447266,10.544437408447266,3961984,cnl-brain9,155.198.99.250,10.544437408447266,1,0.175,87ef0_00039
40,1.0,1.0,52.05000000000121,-0.00643062752254453,1.25,-0.049999999999998934,0.42885199447872724,1.3994815393091133,1759199915,,False,1,87ef0_00040,2025-09-30_03-38-35,9.76204252243042,9.76204252243042,3961985,cnl-brain9,155.198.99.250,9.76204252243042,1,0.1875,87ef0_00040
41,1.0,1.0,48.990000000001096,-0.0006686940951166065,1.25,-0.049999999999998934,0.4474912024659288,1.3256829975777915,1759199915,,False,1,87ef0_00041,2025-09-30_03-38-35,9.207547426223755,9.207547426223755,3961986,cnl-brain9,155.198.99.250,9.207547426223755,1,0.2,87ef0_00041
42,1.0,1.0,46.14000000000099,-0.0003248705958598386,1.25,-0.049999999999998934,0.4647201232416194,1.2993979550069834,1759199915,,False,1,87ef0_00042,2025-09-30_03-38-35,8.841021537780762,8.841021537780762,3961987,cnl-brain9,155.198.99.250,8.841021537780762,1,0.21250000000000002,87ef0_00042
43,1.0,1.0,43.650000000000894,-0.0026559145375140147,1.25,-0.049999999999998934,0.48093152127971805,1.2925429695191872,1759199914,,False,1,87ef0_00043,2025-09-30_03-38-34,8.438720703125,8.438720703125,3961988,cnl-brain9,155.198.99.250,8.438720703125,1,0.22500000000000003,87ef0_00043
44,1.0,1.0,41.43000000000081,0.005680818689334011,1.25,-0.049999999999998934,0.49889108334330556,1.2260518338013264,1759199914,,False,1,87ef0_00044,2025-09-30_03-38-34,8.066619157791138,8.066619157791138,3961990,cnl-brain9,155.198.99.250,8.066619157791138,1,0.2375,87ef0_00044
45,1.0,1.0,39.480000000000736,0.005971453521771419,1.25,-0.049999999999998934,0.5148809040059112,1.2101684834298934,1759199913,,False,1,87ef0_00045,2025-09-30_03-38-33,7.690587997436523,7.690587997436523,3961991,cnl-brain9,155.198.99.250,7.690587997436523,1,0.25,87ef0_00045
46,1.0,1.0,37.65000000000067,0.0068827865830560775,1.25,-0.049999999999998934,0.5307735933170368,1.1929879518532982,1759199913,,False,1,87ef0_00046,2025-09-30_03-38-33,7.333734035491943,7.333734035491943,3961992,cnl-brain9,155.198.99.250,7.333734035491943,1,0.2625,87ef0_00046
47,1.0,1.0,35.9400000000006,0.005649879334941321,1.25,-0.049999999999998934,0.5450574289604635,1.1870922067585792,1759199913,,False,1,87ef0_00047,2025-09-30_03-38-33,6.848078727722168,6.848078727722168,3961994,cnl-brain9,155.198.99.250,6.848078727722168,1,0.275,87ef0_00047
48,1.0,1.0,34.50000000000055,0.009643097815244417,1.25,-0.049999999999998934,0.5616277391842135,1.159994306241864,1759199912,,False,1,87ef0_00048,2025-09-30_03-38-32,6.668508768081665,6.668508768081665,3961995,cnl-brain9,155.198.99.250,6.668508768081665,1,0.28750000000000003,87ef0_00048
49,1.0,1.0,33.120000000000495,0.013797951785397888,1.0,-0.049999999999998934,0.5782007198171986,1.1354401814990085,1759199912,,False,1,87ef0_00049,2025-09-30_03-38-32,6.40147852897644,6.40147852897644,3961997,cnl-brain9,155.198.99.250,6.40147852897644,1,0.3,87ef0_00049
50,1.0,1.0,31.83000000000045,0.011836305243083878,1.25,-0.049999999999998934,0.5916033943835255,1.1354980569632693,1759199917,,False,1,87ef0_00050,2025-09-30_03-38-37,6.226277112960815,6.226277112960815,3961967,cnl-brain9,155.198.99.250,6.226277112960815,1,0.3125,87ef0_00050
51,1.0,1.0,30.720000000000407,0.016823737695482954,1.25,-0.049999999999998934,0.6112497061240822,1.1118693905141823,1759199917,,False,1,87ef0_00051,2025-09-30_03-38-37,6.000457286834717,6.000457286834717,3961966,cnl-brain9,155.198.99.250,6.000457286834717,1,0.325,87ef0_00051
52,1.0,1.0,29.550000000000363,0.018432789475957723,1.0,-0.049999999999998934,0.6304127065517076,1.101439068948211,1759199917,,False,1,87ef0_00052,2025-09-30_03-38-37,5.9229514598846436,5.9229514598846436,3961965,cnl-brain9,155.198.99.250,5.9229514598846436,1,0.3375,87ef0_00052
53,1.0,1.0,28.560000000000326,0.013887980208941109,1.25,-0.049999999999998934,0.6452780343372364,1.110458504263406,1759199917,,False,1,87ef0_00053,2025-09-30_03-38-37,5.649219036102295,5.649219036102295,3961964,cnl-brain9,155.198.99.250,5.649219036102295,1,0.35000000000000003,87ef0_00053
