,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
57,1.0,1.0,24.42000000000017,0.031012072800715718,1.25,0.05000000000000071,0.8207604360941354,1.0408130537515556,1751978849,,False,1,ac861_00057,2025-07-08_13-47-29,8.657935380935669,8.657935380935669,1538288,cnl-brain9,155.198.99.250,8.657935380935669,1,0.4,ac861_00057
58,1.0,1.0,147.69000000000483,-0.018479160469289546,1.25,-0.049999999999998934,0.2668550062416051,1.7387421436318573,1751978868,,False,1,ac861_00058,2025-07-08_13-47-48,28.080161571502686,28.080161571502686,1538289,cnl-brain9,155.198.99.250,28.080161571502686,1,0.05,ac861_00058
59,1.0,1.0,114.90000000000359,-0.010857205989380336,1.5,-0.049999999999998934,0.31558527526054103,2.0083297410955074,1751978865,,False,1,ac861_00059,2025-07-08_13-47-45,24.770355939865112,24.770355939865112,1538290,cnl-brain9,155.198.99.250,24.770355939865112,1,0.0625,ac861_00059
60,1.0,1.0,117.51000000000369,-0.012949287810477106,1.25,-0.049999999999998934,0.286679950696088,1.559950938280147,1751978863,,False,1,ac861_00060,2025-07-08_13-47-43,23.157287120819092,23.157287120819092,1538292,cnl-brain9,155.198.99.250,23.157287120819092,1,0.07500000000000001,ac861_00060
61,1.0,1.0,101.8800000000031,-0.0065617755963574,1.25,-0.049999999999998934,0.32911378876530817,2.1798440056541435,1751978863,,False,1,ac861_00061,2025-07-08_13-47-43,23.284223794937134,23.284223794937134,1538293,cnl-brain9,155.198.99.250,23.284223794937134,1,0.08750000000000001,ac861_00061
62,1.0,1.0,95.46000000000285,-0.011709453613773846,1.25,-0.049999999999998934,0.31146673191603425,2.163205902995874,1751978862,,False,1,ac861_00062,2025-07-08_13-47-42,21.95362949371338,21.95362949371338,1538297,cnl-brain9,155.198.99.250,21.95362949371338,1,0.1,ac861_00062
63,1.0,1.0,80.64000000000229,-0.019054820494284197,1.0,-0.049999999999998934,0.32374272924374736,1.8407626095390572,1751978860,,False,1,ac861_00063,2025-07-08_13-47-40,19.49332571029663,19.49332571029663,1538298,cnl-brain9,155.198.99.250,19.49332571029663,1,0.1125,ac861_00063
64,1.0,1.0,73.74000000000203,0.00835555957949019,1.25,-0.049999999999998934,0.5208123469497554,1.458533780358227,1751978858,,False,1,ac861_00064,2025-07-08_13-47-38,17.614933013916016,17.614933013916016,1538299,cnl-brain9,155.198.99.250,17.614933013916016,1,0.125,ac861_00064
65,1.0,1.0,73.29000000000201,-0.01322234935271771,1.25,-0.049999999999998934,0.3480963202889882,1.8604095815047033,1751978858,,False,1,ac861_00065,2025-07-08_13-47-38,17.892322778701782,17.892322778701782,1538302,cnl-brain9,155.198.99.250,17.892322778701782,1,0.1375,ac861_00065
66,1.0,1.0,64.53000000000168,-0.016054380509147315,1.25,-0.049999999999998934,0.3824542688464483,1.8010347991361246,1751978857,,False,1,ac861_00066,2025-07-08_13-47-37,16.418614625930786,16.418614625930786,1538303,cnl-brain9,155.198.99.250,16.418614625930786,1,0.15000000000000002,ac861_00066
67,1.0,1.0,61.26000000000156,-0.011936154964962142,1.25,-0.049999999999998934,0.3153757743555685,1.5347810093635916,1751978856,,False,1,ac861_00067,2025-07-08_13-47-36,15.547835111618042,15.547835111618042,1538305,cnl-brain9,155.198.99.250,15.547835111618042,1,0.1625,ac861_00067
68,1.0,1.0,58.11000000000144,-0.004925248605557098,1.25,-0.049999999999998934,0.3801538264380917,1.2934701134248707,1751978855,,False,1,ac861_00068,2025-07-08_13-47-35,14.635424375534058,14.635424375534058,1538309,cnl-brain9,155.198.99.250,14.635424375534058,1,0.175,ac861_00068
69,1.0,1.0,49.83000000000113,-0.016837693607495652,1.25,-0.049999999999998934,0.3375095910488155,1.6041362823014365,1751978854,,False,1,ac861_00069,2025-07-08_13-47-34,14.199262619018555,14.199262619018555,1538311,cnl-brain9,155.198.99.250,14.199262619018555,1,0.1875,ac861_00069
70,1.0,1.0,50.49000000000115,0.0032885325054095027,1.25,-0.049999999999998934,0.5195995282645058,1.2747604833809083,1751978852,,False,1,ac861_00070,2025-07-08_13-47-32,11.558130502700806,11.558130502700806,1538312,cnl-brain9,155.198.99.250,11.558130502700806,1,0.2,ac861_00070
71,1.0,1.0,47.49000000000104,-0.017460471285943413,1.25,-0.049999999999998934,0.3622860989747094,1.5690556039335215,1751978855,,False,1,ac861_00071,2025-07-08_13-47-35,14.710707187652588,14.710707187652588,1538314,cnl-brain9,155.198.99.250,14.710707187652588,1,0.21250000000000002,ac861_00071
72,1.0,1.0,44.220000000000915,0.005023712995584351,1.25,-0.049999999999998934,0.5281553026158949,1.2573673971784092,1751978852,,False,1,ac861_00072,2025-07-08_13-47-32,12.032467365264893,12.032467365264893,1538319,cnl-brain9,155.198.99.250,12.032467365264893,1,0.22500000000000003,ac861_00072
73,1.0,1.0,42.120000000000836,0.013845055395731887,1.25,-0.049999999999998934,0.5895441981395475,1.168979676506855,1751978852,,False,1,ac861_00073,2025-07-08_13-47-32,11.877001285552979,11.877001285552979,1538321,cnl-brain9,155.198.99.250,11.877001285552979,1,0.2375,ac861_00073
74,1.0,1.0,40.95000000000079,0.0047326384420651735,1.25,-0.049999999999998934,0.538895997368126,1.1645605905036949,1751978849,,False,1,ac861_00074,2025-07-08_13-47-29,9.036330699920654,9.036330699920654,1538323,cnl-brain9,155.198.99.250,9.036330699920654,1,0.25,ac861_00074
75,1.0,1.0,37.17000000000065,0.0022149272545139986,1.25,-0.049999999999998934,0.5370880494535974,1.209488170637079,1751978849,,False,1,ac861_00075,2025-07-08_13-47-29,8.570506811141968,8.570506811141968,1538325,cnl-brain9,155.198.99.250,8.570506811141968,1,0.2625,ac861_00075
