,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
51,1.0,1.0,30.72,0.028480715434665793,1.25,-0.049999999999998934,0.6124069648818571,1.10550124168552,0.7810347612576306,4.01839797072466,1776465776,,False,1,ada18_00051,2026-04-17_23-42-56,11.588420391082764,11.588420391082764,1246436,cnl-brain9,155.198.99.250,11.588420391082764,1,0.325,ada18_00051
52,1.0,1.0,29.61,0.026547684115872716,1.25,-0.049999999999998934,0.6292401295292716,1.1077932968528046,0.7783241701353417,3.957536969064464,1776465776,,False,1,ada18_00052,2026-04-17_23-42-56,11.402281045913696,11.402281045913696,1246438,cnl-brain9,155.198.99.250,11.402281045913696,1,0.3375,ada18_00052
53,1.0,1.0,28.62,0.023513235605364002,1.25,-0.049999999999998934,0.6447409508639517,1.1130966723244629,0.7757827967278343,3.935577870272977,1776465778,,False,1,ada18_00053,2026-04-17_23-42-58,11.079385995864868,11.079385995864868,1246658,cnl-brain9,155.198.99.250,11.079385995864868,1,0.35000000000000003,ada18_00053
54,1.0,1.0,27.66,0.028970357997000207,1.25,-0.049999999999998934,0.6655520328736881,1.0934159589482773,0.7733944065044789,3.9073677688401265,1776465780,,False,1,ada18_00054,2026-04-17_23-43-00,10.752300024032593,10.752300024032593,1246794,cnl-brain9,155.198.99.250,10.752300024032593,1,0.3625,ada18_00054
55,1.0,1.0,26.79,0.03402692335993329,1.25,-0.049999999999998934,0.6852288039353649,1.076772225496578,0.7711484774353743,3.889645417645392,1776465784,,False,1,ada18_00055,2026-04-17_23-43-04,10.34899377822876,10.34899377822876,1246936,cnl-brain9,155.198.99.250,10.34899377822876,1,0.375,ada18_00055
56,1.0,1.0,25.95,0.031123511888014654,1.25,-0.049999999999998934,0.700289453782279,1.0820311297489087,0.7690280735000271,3.8995438157679656,1776465785,,False,1,ada18_00056,2026-04-17_23-43-05,10.046470165252686,10.046470165252686,1247021,cnl-brain9,155.198.99.250,10.046470165252686,1,0.3875,ada18_00056
57,1.0,1.0,25.23,0.03401651709953413,1.25,-0.049999999999998934,0.7186026162723875,1.072543135087818,0.7670324093422858,3.856034545128686,1776465785,,False,1,ada18_00057,2026-04-17_23-43-05,9.823327541351318,9.823327541351318,1247029,cnl-brain9,155.198.99.250,9.823327541351318,1,0.4,ada18_00057
58,1.0,1.0,191.04,-0.02472620570739048,1.0,-0.049999999999998934,0.2410450312755188,1.3218101411629306,0.8327132790246032,4.206403163698049,1776465843,,False,1,ada18_00058,2026-04-17_23-44-03,68.12567353248596,68.12567353248596,1247022,cnl-brain9,155.198.99.250,68.12567353248596,1,0.05,ada18_00058
59,1.0,1.0,153.18,-0.022011664152272292,1.0,-0.049999999999998934,0.26100436701550755,1.756295054495887,0.8531673642484774,4.64141930095041,1776465830,,False,1,ada18_00059,2026-04-17_23-43-50,54.86120104789734,54.86120104789734,1247028,cnl-brain9,155.198.99.250,54.86120104789734,1,0.0625,ada18_00059
60,1.0,1.0,127.95,-0.018659568998882214,1.0,-0.049999999999998934,0.2786705149312465,1.9725770088587415,0.8630909506337996,4.924156978503397,1776465823,,False,1,ada18_00060,2026-04-17_23-43-43,47.85270357131958,47.85270357131958,1247026,cnl-brain9,155.198.99.250,47.85270357131958,1,0.07500000000000001,ada18_00060
61,1.0,1.0,109.86,-0.017666027056005618,1.25,-0.049999999999998934,0.29373206384020545,2.0309548544366187,0.8661610559453041,5.1041401501028805,1776465816,,False,1,ada18_00061,2026-04-17_23-43-36,41.11012673377991,41.11012673377991,1247030,cnl-brain9,155.198.99.250,41.11012673377991,1,0.08750000000000001,ada18_00061
62,1.0,1.0,96.3,-0.014348870200883823,1.25,-0.049999999999998934,0.31298522237470383,1.9418227635520708,0.8649734599352755,5.195140103661755,1776465811,,False,1,ada18_00062,2026-04-17_23-43-31,36.398765563964844,36.398765563964844,1247027,cnl-brain9,155.198.99.250,36.398765563964844,1,0.1,ada18_00062
63,1.0,1.0,85.8,-0.011290787798195367,1.0,-0.049999999999998934,0.3297950089045072,1.8263156819507034,0.8612762034355086,5.236624326281481,1776465809,,False,1,ada18_00063,2026-04-17_23-43-29,32.419246196746826,32.419246196746826,1247711,cnl-brain9,155.198.99.250,32.419246196746826,1,0.1125,ada18_00063
64,1.0,1.0,77.4,-0.008718022455775909,1.25,-0.049999999999998934,0.3444846918467306,1.7195917524531747,0.8561682023872986,5.2276533520907265,1776465806,,False,1,ada18_00064,2026-04-17_23-43-26,28.959855556488037,28.959855556488037,1247712,cnl-brain9,155.198.99.250,28.959855556488037,1,0.125,ada18_00064
65,1.0,1.0,70.5,-0.006752137519570489,1.25,-0.049999999999998934,0.3609239663648207,1.6315526867406818,0.8503395382758394,5.199554647342061,1776465803,,False,1,ada18_00065,2026-04-17_23-43-23,26.34247398376465,26.34247398376465,1247731,cnl-brain9,155.198.99.250,26.34247398376465,1,0.1375,ada18_00065
66,1.0,1.0,64.71,-0.0040862073003475885,1.25,-0.049999999999998934,0.377480015316324,1.5466781650033925,0.8442192364207978,5.139697145425487,1776465801,,False,1,ada18_00066,2026-04-17_23-43-21,24.147834300994873,24.147834300994873,1247727,cnl-brain9,155.198.99.250,24.147834300994873,1,0.15000000000000002,ada18_00066
67,1.0,1.0,59.85,-0.003813698592070036,1.25,-0.049999999999998934,0.39205170456220895,1.498844834642373,0.8380727365427331,5.075356755354198,1776465801,,False,1,ada18_00067,2026-04-17_23-43-21,22.60319995880127,22.60319995880127,1248032,cnl-brain9,155.198.99.250,22.60319995880127,1,0.1625,ada18_00067
68,1.0,1.0,55.65,-0.0031535481017690437,1.25,-0.049999999999998934,0.4089537607771785,1.4531992435196626,0.8320581514040013,4.999258225465029,1776465800,,False,1,ada18_00068,2026-04-17_23-43-20,20.974896669387817,20.974896669387817,1248034,cnl-brain9,155.198.99.250,20.974896669387817,1,0.175,ada18_00068
69,1.0,1.0,52.11,0.002543399047377992,1.25,-0.049999999999998934,0.42971614214777665,1.3722058502797885,0.8262677404814789,4.901125229224698,1776465798,,False,1,ada18_00069,2026-04-17_23-43-18,19.60392951965332,19.60392951965332,1248036,cnl-brain9,155.198.99.250,19.60392951965332,1,0.1875,ada18_00069
70,1.0,1.0,48.93,0.003248357284130421,1.25,-0.049999999999998934,0.44700316565210363,1.340894061254817,0.8207526254192171,4.824793364610508,1776465797,,False,1,ada18_00070,2026-04-17_23-43-17,18.49264645576477,18.49264645576477,1248035,cnl-brain9,155.198.99.250,18.49264645576477,1,0.2,ada18_00070
71,1.0,1.0,46.17,0.006041743578075298,1.25,-0.049999999999998934,0.4647172995083806,1.2994532063663577,0.8155354226842425,4.725754086232695,1776465796,,False,1,ada18_00071,2026-04-17_23-43-16,17.621463298797607,17.621463298797607,1248037,cnl-brain9,155.198.99.250,17.621463298797607,1,0.21250000000000002,ada18_00071
