,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/target_moved,logdir
93,2.0,2.0,39.420000000000734,0.0021644230670161413,1.25,-0.3499999999999992,0.8208688750853326,0.9025464803584095,1750337674,,False,1,71305_00093,2025-06-19_13-54-34,23.013556241989136,23.013556241989136,1071051,cnl-brain9,155.198.99.250,23.013556241989136,1,-0.3999999999999999,71305_00093
94,2.0,2.0,39.480000000000736,0.006454172689982496,1.25,-0.2499999999999991,0.722198321123801,0.8930833368321506,1750337675,,False,1,71305_00094,2025-06-19_13-54-35,23.931941270828247,23.931941270828247,1071004,cnl-brain9,155.198.99.250,23.931941270828247,1,-0.2999999999999998,71305_00094
95,1.0,1.0,39.480000000000736,0.007101025209669931,1.25,-0.049999999999998934,0.5152829800060923,1.2044279751271465,1750337674,,False,1,71305_00095,2025-06-19_13-54-34,22.91295576095581,22.91295576095581,1071036,cnl-brain9,155.198.99.250,22.91295576095581,1,-0.19999999999999973,71305_00095
96,1.0,1.0,39.450000000000735,0.007218135719588403,1.25,-0.049999999999998934,0.5153258926404343,1.2038348996076904,1750337670,,False,1,71305_00096,2025-06-19_13-54-30,18.843448877334595,18.843448877334595,1070993,cnl-brain9,155.198.99.250,18.843448877334595,1,-0.10000000000000009,71305_00096
97,1.0,1.0,39.420000000000734,0.0006088413737983522,1.25,-0.049999999999998934,0.5130750153703785,1.2377317469858748,1750337663,,False,1,71305_00097,2025-06-19_13-54-23,11.42920732498169,11.42920732498169,1070997,cnl-brain9,155.198.99.250,11.42920732498169,1,0.0,71305_00097
98,1.0,1.0,39.480000000000736,0.00747336096325002,1.25,-0.049999999999998934,0.5154166113154854,1.2025402139471495,1750337670,,False,1,71305_00098,2025-06-19_13-54-30,17.81870150566101,17.81870150566101,1070988,cnl-brain9,155.198.99.250,17.81870150566101,1,0.10000000000000009,71305_00098
99,1.0,1.0,39.420000000000734,0.0032639555074185367,1.25,-0.049999999999998934,0.5139484133728383,1.224021316587291,1750337672,,False,1,71305_00099,2025-06-19_13-54-32,20.08774447441101,20.08774447441101,1071005,cnl-brain9,155.198.99.250,20.08774447441101,1,0.20000000000000018,71305_00099
100,1.0,1.0,39.36000000000073,0.0009316879675056455,1.25,-0.049999999999998934,0.5131797547851713,1.2360587512189134,1750337674,,False,1,71305_00100,2025-06-19_13-54-34,22.459471702575684,22.459471702575684,1071065,cnl-brain9,155.198.99.250,22.459471702575684,1,0.30000000000000027,71305_00100
101,2.0,2.0,39.420000000000734,0.0035539093415972722,1.25,0.05000000000000071,0.8213405737897368,0.7112413035609554,1750337677,,False,1,71305_00101,2025-06-19_13-54-37,24.738961696624756,24.738961696624756,1071071,cnl-brain9,155.198.99.250,24.738961696624756,1,0.3999999999999999,71305_00101
102,2.0,2.0,39.450000000000735,0.005086681735315679,1.25,0.050000000000001155,0.9386917167168347,0.7933461957360828,1750337674,,False,1,71305_00102,2025-06-19_13-54-34,22.263859033584595,22.263859033584595,1071112,cnl-brain9,155.198.99.250,22.263859033584595,1,0.5000000000000004,71305_00102
103,2.0,2.0,39.450000000000735,0.0018239733696781002,1.25,-0.04999999999999849,1.0605292758991798,0.9001272618789159,1750337674,,False,1,71305_00103,2025-06-19_13-54-34,22.229387044906616,22.229387044906616,1071018,cnl-brain9,155.198.99.250,22.229387044906616,1,0.6000000000000001,71305_00103
104,2.0,2.0,39.39000000000073,0.0021980718305489866,1.25,-0.04999999999999849,1.1707819001091044,0.9956408171307859,1750337673,,False,1,71305_00104,2025-06-19_13-54-33,20.60897970199585,20.60897970199585,1070994,cnl-brain9,155.198.99.250,20.60897970199585,1,0.6999999999999997,71305_00104
105,2.0,2.0,39.36000000000073,0.0045597895643978426,1.25,-0.04999999999999938,0.5284014867904498,1.0718461321581485,1750337677,,False,1,71305_00105,2025-06-19_13-54-37,24.473021984100342,24.473021984100342,1071076,cnl-brain9,155.198.99.250,24.473021984100342,1,0.8000000000000003,71305_00105
106,2.0,2.0,39.420000000000734,0.006853718503085915,1.25,-0.04999999999999938,0.5071552160380652,1.1282846316997843,1750337673,,False,1,71305_00106,2025-06-19_13-54-33,20.25844383239746,20.25844383239746,1071021,cnl-brain9,155.198.99.250,20.25844383239746,1,0.8999999999999999,71305_00106
107,2.0,2.0,39.420000000000734,0.006879369823351578,1.25,-0.04999999999999849,0.49321470635986664,1.186116674105863,1750337674,,False,1,71305_00107,2025-06-19_13-54-34,21.75383734703064,21.75383734703064,1071008,cnl-brain9,155.198.99.250,21.75383734703064,1,1.0000000000000004,71305_00107
108,2.0,2.0,39.420000000000734,0.006300514407038271,1.25,-0.04999999999999849,0.48617042116071163,1.2283857503416695,1750337673,,False,1,71305_00108,2025-06-19_13-54-33,20.769465684890747,20.769465684890747,1071082,cnl-brain9,155.198.99.250,20.769465684890747,1,1.1,71305_00108
109,2.0,2.0,39.480000000000736,0.004821066484576697,1.25,1.1500000000000008,0.4706290738768635,0.7116424467398283,1750337674,,False,1,71305_00109,2025-06-19_13-54-34,21.009209632873535,21.009209632873535,1070982,cnl-brain9,155.198.99.250,21.009209632873535,1,1.2000000000000006,71305_00109
110,2.0,2.0,39.450000000000735,0.0020877843283448883,1.25,1.2500000000000004,0.48948158936882535,0.7150629007390829,1750337676,,False,1,71305_00110,2025-06-19_13-54-36,22.98706579208374,22.98706579208374,1071034,cnl-brain9,155.198.99.250,22.98706579208374,1,1.3000000000000003,71305_00110
111,2.0,2.0,39.420000000000734,0.00706072745321773,1.25,1.350000000000001,0.5041036270054775,0.8942123427820502,1750337674,,False,1,71305_00111,2025-06-19_13-54-34,21.792513370513916,21.792513370513916,1070986,cnl-brain9,155.198.99.250,21.792513370513916,1,1.4,71305_00111
112,2.0,2.0,39.36000000000073,0.002892570105234693,1.25,1.4500000000000015,0.520389482945971,0.742272230502416,1750337676,,False,1,71305_00112,2025-06-19_13-54-36,22.833378553390503,22.833378553390503,1071006,cnl-brain9,155.198.99.250,22.833378553390503,1,1.5000000000000004,71305_00112
113,2.0,2.0,39.480000000000736,0.006778974523851122,1.25,1.550000000000002,0.5325128712540668,1.162394390651273,1750337673,,False,1,71305_00113,2025-06-19_13-54-33,19.48859429359436,19.48859429359436,1070989,cnl-brain9,155.198.99.250,19.48859429359436,1,1.6,71305_00113
114,2.0,2.0,39.450000000000735,0.0023475537439088257,1.25,1.6500000000000008,0.5396362088339517,0.7546566296070518,1750337675,,False,1,71305_00114,2025-06-19_13-54-35,21.514102458953857,21.514102458953857,1071023,cnl-brain9,155.198.99.250,21.514102458953857,1,1.7000000000000006,71305_00114
115,2.0,2.0,39.420000000000734,0.004453058931443543,1.25,1.7500000000000004,0.5458957618584925,0.7582393767322549,1750337674,,False,1,71305_00115,2025-06-19_13-54-34,21.04394817352295,21.04394817352295,1070967,cnl-brain9,155.198.99.250,21.04394817352295,1,1.8000000000000003,71305_00115
116,2.0,2.0,39.480000000000736,0.00663282354349537,1.25,1.850000000000001,0.5496765009454956,0.7641863870182338,1750337671,,False,1,71305_00116,2025-06-19_13-54-31,17.508102655410767,17.508102655410767,1071027,cnl-brain9,155.198.99.250,17.508102655410767,1,1.9,71305_00116
117,2.0,2.0,39.39000000000073,0.0011915025697293302,1.25,1.9500000000000015,0.5492766886880656,0.7837138260012161,1750337676,,False,1,71305_00117,2025-06-19_13-54-36,22.03950047492981,22.03950047492981,1071042,cnl-brain9,155.198.99.250,22.03950047492981,1,2.0000000000000004,71305_00117
118,2.0,2.0,39.39000000000073,0.0009882083196850466,1.25,2.050000000000002,0.5438162913214217,1.2456751728552746,1750337676,,False,1,71305_00118,2025-06-19_13-54-36,22.64795684814453,22.64795684814453,1071043,cnl-brain9,155.198.99.250,22.64795684814453,1,2.1,71305_00118
119,2.0,2.0,39.420000000000734,0.007227137818662577,1.25,2.150000000000001,0.542180457748632,0.8049933009358214,1750337676,,False,1,71305_00119,2025-06-19_13-54-36,22.540353059768677,22.540353059768677,1070983,cnl-brain9,155.198.99.250,22.540353059768677,1,2.2000000000000006,71305_00119
120,2.0,2.0,39.480000000000736,0.004922078517513029,1.25,-0.04999999999999938,0.5421361521039176,1.2561543102630113,1750337676,,False,1,71305_00120,2025-06-19_13-54-36,22.405052423477173,22.405052423477173,1071033,cnl-brain9,155.198.99.250,22.405052423477173,1,2.3000000000000003,71305_00120
121,2.0,2.0,39.39000000000073,0.004470744715692199,1.25,2.4499999999999997,0.5081163608293169,1.8307592116558797,1750337678,,False,1,71305_00121,2025-06-19_13-54-38,23.611189603805542,23.611189603805542,1070980,cnl-brain9,155.198.99.250,23.611189603805542,1,2.4,71305_00121
122,2.0,2.0,39.36000000000073,0.00684055492330371,1.25,2.45,0.46279081561510615,1.8642701234915209,1750337678,,False,1,71305_00122,2025-06-19_13-54-38,24.118699073791504,24.118699073791504,1071086,cnl-brain9,155.198.99.250,24.118699073791504,1,-3.6,71305_00122
123,2.0,2.0,39.420000000000734,0.006253535567483315,1.25,2.45,0.40927376195894105,1.4754288364655923,1750337674,,False,1,71305_00123,2025-06-19_13-54-34,19.53392720222473,19.53392720222473,1070972,cnl-brain9,155.198.99.250,19.53392720222473,1,-3.5,71305_00123
124,2.0,2.0,39.480000000000736,0.003019603238475721,1.25,2.5500000000000003,-4.917746696934504,1.1897562522413723,1750337676,,False,1,71305_00124,2025-06-19_13-54-36,21.54705500602722,21.54705500602722,1071084,cnl-brain9,155.198.99.250,21.54705500602722,1,-3.4,71305_00124
125,2.0,2.0,39.39000000000073,0.0035893424450335054,1.25,2.6500000000000004,2.4954067247431464,0.9550543089924967,1750337677,,False,1,71305_00125,2025-06-19_13-54-37,23.051705598831177,23.051705598831177,1071052,cnl-brain9,155.198.99.250,23.051705598831177,1,-3.3,71305_00125
126,2.0,2.0,39.39000000000073,0.003263777526056888,1.25,2.7500000000000004,0.5061682891248717,0.9563001241198607,1750337676,,False,1,71305_00126,2025-06-19_13-54-36,21.765586376190186,21.765586376190186,1071053,cnl-brain9,155.198.99.250,21.765586376190186,1,-3.2,71305_00126
127,2.0,2.0,39.450000000000735,0.006263921052074739,1.25,2.8500000000000005,0.5135212903122891,0.9560978360482314,1750337676,,False,1,71305_00127,2025-06-19_13-54-36,21.865325212478638,21.865325212478638,1071045,cnl-brain9,155.198.99.250,21.865325212478638,1,-3.1,71305_00127
128,2.0,2.0,39.39000000000073,0.0045556733701697105,1.25,2.9500000000000006,0.5199161553202154,0.9408681397257477,1750337675,,False,1,71305_00128,2025-06-19_13-54-35,21.005502700805664,21.005502700805664,1070987,cnl-brain9,155.198.99.250,21.005502700805664,1,-3.0,71305_00128
129,2.0,2.0,39.420000000000734,0.00412292397889491,1.25,-2.9499999999999993,0.5243966101083866,0.954435325773845,1750337678,,False,1,71305_00129,2025-06-19_13-54-38,23.099730014801025,23.099730014801025,1070934,cnl-brain9,155.198.99.250,23.099730014801025,1,-2.9,71305_00129
130,2.0,2.0,39.420000000000734,0.006639820444293232,1.25,-0.049999999999998934,0.5328227142345718,1.2124106276301139,1750337675,,False,1,71305_00130,2025-06-19_13-54-35,19.910374641418457,19.910374641418457,1071060,cnl-brain9,155.198.99.250,19.910374641418457,1,-2.8,71305_00130
131,2.0,2.0,39.420000000000734,0.005204993365115929,1.25,-0.049999999999998934,0.5354739995361157,1.2172314566643583,1750337677,,False,1,71305_00131,2025-06-19_13-54-37,21.86576199531555,21.86576199531555,1071104,cnl-brain9,155.198.99.250,21.86576199531555,1,-2.7,71305_00131
132,2.0,2.0,39.420000000000734,0.0031795502333831216,1.25,-0.049999999999998934,0.537881407976815,1.225290560772245,1750337678,,False,1,71305_00132,2025-06-19_13-54-38,22.95327877998352,22.95327877998352,1071069,cnl-brain9,155.198.99.250,22.95327877998352,1,-2.6,71305_00132
133,2.0,2.0,39.39000000000073,0.001744211431587317,1.25,-0.049999999999998934,0.540579126238089,1.2302936568015912,1750337678,,False,1,71305_00133,2025-06-19_13-54-38,22.921143770217896,22.921143770217896,1071040,cnl-brain9,155.198.99.250,22.921143770217896,1,-2.5,71305_00133
134,2.0,2.0,39.480000000000736,0.006134893886585946,1.25,-0.049999999999998934,0.5449401317776101,1.2047023899593197,1750337679,,False,1,71305_00134,2025-06-19_13-54-39,23.631775379180908,23.631775379180908,1071058,cnl-brain9,155.198.99.250,23.631775379180908,1,-2.4,71305_00134
135,2.0,2.0,39.450000000000735,0.0008562960861873137,1.25,-0.049999999999998934,0.5458751497661956,1.2288713279746353,1750337676,,False,1,71305_00135,2025-06-19_13-54-36,21.304389715194702,21.304389715194702,1071025,cnl-brain9,155.198.99.250,21.304389715194702,1,-2.3,71305_00135
136,2.0,2.0,39.450000000000735,0.0036893262914041713,1.25,-0.049999999999998934,0.5485664166802282,1.210773342915464,1750337677,,False,1,71305_00136,2025-06-19_13-54-37,21.80699062347412,21.80699062347412,1071067,cnl-brain9,155.198.99.250,21.80699062347412,1,-2.2,71305_00136
137,2.0,2.0,39.39000000000073,0.00025875189973412205,1.25,-0.049999999999998934,0.5488333324618617,1.2244999571613193,1750337680,,False,1,71305_00137,2025-06-19_13-54-40,24.240745306015015,24.240745306015015,1071092,cnl-brain9,155.198.99.250,24.240745306015015,1,-2.1,71305_00137
138,2.0,2.0,39.420000000000734,0.003922031849997953,1.25,-0.049999999999998934,0.5500810204808149,1.2007736904688444,1750337675,,False,1,71305_00138,2025-06-19_13-54-35,20.100850582122803,20.100850582122803,1070991,cnl-brain9,155.198.99.250,20.100850582122803,1,-2.0,71305_00138
139,2.0,2.0,39.450000000000735,0.005851809250115636,1.25,-0.049999999999998934,0.5493292212168481,1.18552501665124,1750337682,,False,1,71305_00139,2025-06-19_13-54-42,26.525587558746338,26.525587558746338,1070995,cnl-brain9,155.198.99.250,26.525587558746338,1,-1.9,71305_00139
140,2.0,2.0,39.450000000000735,0.003117562849773492,1.25,-0.049999999999998934,0.5446021489687625,1.1933873326047502,1750337674,,False,1,71305_00140,2025-06-19_13-54-34,18.526340007781982,18.526340007781982,1071072,cnl-brain9,155.198.99.250,18.526340007781982,1,-1.8,71305_00140
141,2.0,2.0,39.480000000000736,0.005766564428347554,1.25,-0.049999999999998934,0.5396383934714666,1.1732193869510832,1750337678,,False,1,71305_00141,2025-06-19_13-54-38,22.57537269592285,22.57537269592285,1071114,cnl-brain9,155.198.99.250,22.57537269592285,1,-1.7,71305_00141
142,2.0,2.0,39.420000000000734,0.007580468576477095,1.25,-0.049999999999998934,0.5331910575486503,1.1564408241251507,1750337680,,False,1,71305_00142,2025-06-19_13-54-40,24.00841736793518,24.00841736793518,1071030,cnl-brain9,155.198.99.250,24.00841736793518,1,-1.6,71305_00142
143,2.0,2.0,39.450000000000735,0.0012313044145115803,1.25,-0.049999999999998934,0.5188522236036199,1.181057694791238,1750337677,,False,1,71305_00143,2025-06-19_13-54-37,20.97640824317932,20.97640824317932,1071080,cnl-brain9,155.198.99.250,20.97640824317932,1,-1.5,71305_00143
144,2.0,2.0,39.39000000000073,0.002814505762924746,1.25,-0.049999999999998934,0.5026139457454479,1.1647531978783265,1750337675,,False,1,71305_00144,2025-06-19_13-54-35,19.2916316986084,19.2916316986084,1071107,cnl-brain9,155.198.99.250,19.2916316986084,1,-1.4,71305_00144
145,2.0,2.0,39.450000000000735,0.0009789866501344058,1.25,-0.049999999999998934,0.4854817575822099,1.1678658576794454,1750337675,,False,1,71305_00145,2025-06-19_13-54-35,19.2624990940094,19.2624990940094,1071100,cnl-brain9,155.198.99.250,19.2624990940094,1,-1.2999999999999998,71305_00145
146,2.0,2.0,39.39000000000073,0.0004690656181325359,1.25,-0.049999999999998934,0.46900621239592777,1.1665089243854625,1750337681,,False,1,71305_00146,2025-06-19_13-54-41,24.96288514137268,24.96288514137268,1070968,cnl-brain9,155.198.99.250,24.96288514137268,1,-1.1999999999999997,71305_00146
147,2.0,2.0,39.450000000000735,0.007334326199327723,1.25,-1.1499999999999995,0.48764921020328167,0.7750054737375102,1750337681,,False,1,71305_00147,2025-06-19_13-54-41,24.64174771308899,24.64174771308899,1071119,cnl-brain9,155.198.99.250,24.64174771308899,1,-1.1,71305_00147
148,2.0,2.0,39.420000000000734,0.002361838889936241,1.25,-1.0499999999999994,0.4937375576181391,0.7733173696854132,1750337676,,False,1,71305_00148,2025-06-19_13-54-36,20.17024326324463,20.17024326324463,1071007,cnl-brain9,155.198.99.250,20.17024326324463,1,-1.0,71305_00148
149,2.0,2.0,39.36000000000073,0.007525323760624314,1.25,-0.9499999999999993,0.5080411920228953,0.8881189845800049,1750337682,,False,1,71305_00149,2025-06-19_13-54-42,25.844688653945923,25.844688653945923,1070981,cnl-brain9,155.198.99.250,25.844688653945923,1,-0.8999999999999999,71305_00149
150,2.0,2.0,39.420000000000734,0.006902488673690588,1.25,-0.8499999999999992,0.5300828396616093,1.0640114814036525,1750337676,,False,1,71305_00150,2025-06-19_13-54-36,19.882858753204346,19.882858753204346,1070975,cnl-brain9,155.198.99.250,19.882858753204346,1,-0.7999999999999998,71305_00150
151,2.0,2.0,39.450000000000735,0.00021745103012404954,1.25,-0.7499999999999991,1.1565077425666312,0.9626258388012939,1750337677,,False,1,71305_00151,2025-06-19_13-54-37,20.616702556610107,20.616702556610107,1071000,cnl-brain9,155.198.99.250,20.616702556610107,1,-0.6999999999999997,71305_00151
152,2.0,2.0,39.420000000000734,0.006100943228188438,1.25,-0.5499999999999994,1.0510153332083427,0.8813853376412428,1750337682,,False,1,71305_00152,2025-06-19_13-54-42,26.340020895004272,26.340020895004272,1071088,cnl-brain9,155.198.99.250,26.340020895004272,1,-0.6000000000000001,71305_00152
153,2.0,2.0,39.420000000000734,0.001124122707327757,1.25,-0.4499999999999993,0.9301393736914854,0.7912467368664671,1750337681,,False,1,71305_00153,2025-06-19_13-54-41,24.973795175552368,24.973795175552368,1071055,cnl-brain9,155.198.99.250,24.973795175552368,1,-0.5,71305_00153
154,2.0,2.0,39.420000000000734,0.006034679714381319,1.25,-0.3499999999999992,0.8229581720467385,0.9004730963316275,1750337675,,False,1,71305_00154,2025-06-19_13-54-35,18.35558319091797,18.35558319091797,1071078,cnl-brain9,155.198.99.250,18.35558319091797,1,-0.3999999999999999,71305_00154
155,2.0,2.0,39.420000000000734,0.002683506822469983,1.25,-0.2499999999999991,0.716727398179589,0.8921626099027917,1750337678,,False,1,71305_00155,2025-06-19_13-54-38,21.285993576049805,21.285993576049805,1070998,cnl-brain9,155.198.99.250,21.285993576049805,1,-0.2999999999999998,71305_00155
156,1.0,1.0,39.39000000000073,0.0034519166901016973,1.25,-0.049999999999998934,0.5140118580287476,1.223055508852743,1750337678,,False,1,71305_00156,2025-06-19_13-54-38,21.47890877723694,21.47890877723694,1070985,cnl-brain9,155.198.99.250,21.47890877723694,1,-0.19999999999999973,71305_00156
157,1.0,1.0,39.36000000000073,0.0020127331000754367,1.25,-0.049999999999998934,0.5135324636739074,1.2304676179740053,1750337678,,False,1,71305_00157,2025-06-19_13-54-38,21.556922674179077,21.556922674179077,1070999,cnl-brain9,155.198.99.250,21.556922674179077,1,-0.10000000000000009,71305_00157
158,1.0,1.0,39.450000000000735,0.006778727149544306,1.25,-0.049999999999998934,0.5151680213437375,1.2060640995813503,1750337667,,False,1,71305_00158,2025-06-19_13-54-27,10.719400882720947,10.719400882720947,1071075,cnl-brain9,155.198.99.250,10.719400882720947,1,0.0,71305_00158
159,1.0,1.0,39.420000000000734,0.0033190279399679667,1.25,-0.049999999999998934,0.5139675123264613,1.2237388098334077,1750337682,,False,1,71305_00159,2025-06-19_13-54-42,25.083716869354248,25.083716869354248,1071089,cnl-brain9,155.198.99.250,25.083716869354248,1,0.10000000000000009,71305_00159
160,1.0,1.0,39.51000000000074,0.005537015430367553,1.25,-0.049999999999998934,0.5147265525833813,1.2123806692179293,1750337677,,False,1,71305_00160,2025-06-19_13-54-37,20.268871068954468,20.268871068954468,1070992,cnl-brain9,155.198.99.250,20.268871068954468,1,0.20000000000000018,71305_00160
161,1.0,1.0,39.450000000000735,0.00741261909093982,1.25,-0.049999999999998934,0.5153962248037205,1.2028494431690095,1750337679,,False,1,71305_00161,2025-06-19_13-54-39,22.547812700271606,22.547812700271606,1070984,cnl-brain9,155.198.99.250,22.547812700271606,1,0.30000000000000027,71305_00161
162,2.0,2.0,39.39000000000073,0.0026572888198632683,1.25,0.05000000000000071,0.8234787199897413,0.7137870668139581,1750337679,,False,1,71305_00162,2025-06-19_13-54-39,22.289979457855225,22.289979457855225,1071016,cnl-brain9,155.198.99.250,22.289979457855225,1,0.3999999999999999,71305_00162
163,2.0,2.0,39.36000000000073,0.0028005959233952105,1.25,0.050000000000001155,0.941854292709988,0.7994215108830828,1750337679,,False,1,71305_00163,2025-06-19_13-54-39,22.272088289260864,22.272088289260864,1071039,cnl-brain9,155.198.99.250,22.272088289260864,1,0.5000000000000004,71305_00163
164,2.0,2.0,39.420000000000734,0.003212072739980698,1.25,-0.04999999999999849,1.0610185289156417,0.8964309005118622,1750337678,,False,1,71305_00164,2025-06-19_13-54-38,20.473738193511963,20.473738193511963,1070990,cnl-brain9,155.198.99.250,20.473738193511963,1,0.6000000000000001,71305_00164
165,2.0,2.0,39.39000000000073,0.001791023196877628,1.25,-0.04999999999999849,1.1681185147429702,0.9948859613288702,1750337678,,False,1,71305_00165,2025-06-19_13-54-38,21.255446195602417,21.255446195602417,1071094,cnl-brain9,155.198.99.250,21.255446195602417,1,0.6999999999999997,71305_00165
166,2.0,2.0,39.420000000000734,0.002527053688981429,1.25,-0.04999999999999938,0.527199042342477,1.0818443750739606,1750337681,,False,1,71305_00166,2025-06-19_13-54-41,23.774231433868408,23.774231433868408,1071050,cnl-brain9,155.198.99.250,23.774231433868408,1,0.8000000000000003,71305_00166
167,2.0,2.0,39.39000000000073,0.004552360731804761,1.25,-0.04999999999999938,0.5052370912813995,1.1431658375749143,1750337678,,False,1,71305_00167,2025-06-19_13-54-38,20.31469988822937,20.31469988822937,1071029,cnl-brain9,155.198.99.250,20.31469988822937,1,0.8999999999999999,71305_00167
168,2.0,2.0,39.480000000000736,0.005944113482418967,1.25,-0.04999999999999849,0.4929637696630875,1.1906805395939124,1750337682,,False,1,71305_00168,2025-06-19_13-54-42,23.913378953933716,23.913378953933716,1071020,cnl-brain9,155.198.99.250,23.913378953933716,1,1.0000000000000004,71305_00168
169,2.0,2.0,39.480000000000736,0.005277467987294671,1.25,-0.04999999999999849,0.4856964704700695,1.234751861143895,1750337678,,False,1,71305_00169,2025-06-19_13-54-38,20.57355499267578,20.57355499267578,1071031,cnl-brain9,155.198.99.250,20.57355499267578,1,1.1,71305_00169
170,2.0,2.0,39.450000000000735,0.006302928295744081,1.25,1.1500000000000008,0.47131668419735284,0.7035768722608267,1750337681,,False,1,71305_00170,2025-06-19_13-54-41,22.686224222183228,22.686224222183228,1071062,cnl-brain9,155.198.99.250,22.686224222183228,1,1.2000000000000006,71305_00170
171,2.0,2.0,39.420000000000734,0.0028696390160467544,1.25,1.2500000000000004,0.4911900433323897,0.7034139273905655,1750337680,,False,1,71305_00171,2025-06-19_13-54-40,21.80928945541382,21.80928945541382,1071079,cnl-brain9,155.198.99.250,21.80928945541382,1,1.3000000000000003,71305_00171
172,2.0,2.0,39.39000000000073,0.0046000236147434315,1.25,1.350000000000001,0.506174880728044,0.880638572096731,1750337680,,False,1,71305_00172,2025-06-19_13-54-40,21.611289978027344,21.611289978027344,1071105,cnl-brain9,155.198.99.250,21.611289978027344,1,1.4,71305_00172
173,2.0,2.0,39.420000000000734,0.00438027258265139,1.25,1.4500000000000015,0.5203016385766599,0.7416260215912478,1750337680,,False,1,71305_00173,2025-06-19_13-54-40,21.763806581497192,21.763806581497192,1071109,cnl-brain9,155.198.99.250,21.763806581497192,1,1.5000000000000004,71305_00173
174,2.0,2.0,39.450000000000735,0.006684526885349484,1.25,1.550000000000002,0.532298004047771,1.1652347986845544,1750337680,,False,1,71305_00174,2025-06-19_13-54-40,21.540775060653687,21.540775060653687,1071002,cnl-brain9,155.198.99.250,21.540775060653687,1,1.6,71305_00174
175,2.0,2.0,39.39000000000073,0.00047396775147179326,1.25,1.6500000000000008,0.5403458983841256,0.7503786299979138,1750337678,,False,1,71305_00175,2025-06-19_13-54-38,18.63105821609497,18.63105821609497,1071003,cnl-brain9,155.198.99.250,18.63105821609497,1,1.7000000000000006,71305_00175
176,2.0,2.0,39.480000000000736,0.007540021815738207,1.0,1.7500000000000004,0.5467743373998326,0.750488061182293,1750337685,,False,1,71305_00176,2025-06-19_13-54-45,22.078103065490723,22.078103065490723,1070997,cnl-brain9,155.198.99.250,22.078103065490723,1,1.8000000000000003,71305_00176
177,2.0,2.0,39.420000000000734,0.004279222329008903,1.25,1.850000000000001,0.5490818162137936,0.7704440315541002,1750337685,,False,1,71305_00177,2025-06-19_13-54-45,18.29705500602722,18.29705500602722,1071012,cnl-brain9,155.198.99.250,18.29705500602722,1,1.9,71305_00177
178,2.0,2.0,39.39000000000073,0.0036694568831339147,1.25,1.9500000000000015,0.5507964932606155,0.7699931224826495,1750337686,,False,1,71305_00178,2025-06-19_13-54-46,18.393444776535034,18.393444776535034,1071075,cnl-brain9,155.198.99.250,18.393444776535034,1,2.0000000000000004,71305_00178
179,2.0,2.0,39.420000000000734,0.001054038106525379,1.25,2.050000000000002,0.5453953106211546,1.2158194846298216,1750337692,,False,1,71305_00179,2025-06-19_13-54-52,22.688899517059326,22.688899517059326,1070988,cnl-brain9,155.198.99.250,22.688899517059326,1,2.1,71305_00179
180,2.0,2.0,39.450000000000735,0.005757023115100068,1.25,2.150000000000001,0.5426279933444373,0.8043531574950931,1750337689,,False,1,71305_00180,2025-06-19_13-54-49,18.29023313522339,18.29023313522339,1070993,cnl-brain9,155.198.99.250,18.29023313522339,1,2.2000000000000006,71305_00180
181,2.0,2.0,39.36000000000073,0.002099143872680731,1.25,2.2500000000000004,0.5414220213504777,0.6443624907478075,1750337688,,False,1,71305_00181,2025-06-19_13-54-48,17.510786533355713,17.510786533355713,1071027,cnl-brain9,155.198.99.250,17.510786533355713,1,2.3000000000000003,71305_00181
182,2.0,2.0,39.420000000000734,0.005175260846169039,1.25,2.4499999999999997,0.5114745303544455,1.8506856463447643,1750337692,,False,1,71305_00182,2025-06-19_13-54-52,20.6658775806427,20.6658775806427,1070996,cnl-brain9,155.198.99.250,20.6658775806427,1,2.4,71305_00182
183,2.0,2.0,39.420000000000734,0.006917803579226334,1.25,2.45,0.4736298875447016,1.8323939697996963,1750337691,,False,1,71305_00183,2025-06-19_13-54-51,18.714754819869995,18.714754819869995,1071005,cnl-brain9,155.198.99.250,18.714754819869995,1,-3.6,71305_00183
184,2.0,2.0,39.420000000000734,0.0020701328562595656,1.25,2.45,0.412839885745238,1.4713154432860518,1750337691,,False,1,71305_00184,2025-06-19_13-54-51,18.754770517349243,18.754770517349243,1071021,cnl-brain9,155.198.99.250,18.754770517349243,1,-3.5,71305_00184
185,2.0,2.0,39.450000000000735,0.0026171943330881575,1.25,2.5500000000000003,-4.615509553171398,1.2027304785000303,1750337692,,False,1,71305_00185,2025-06-19_13-54-52,19.12352681159973,19.12352681159973,1070994,cnl-brain9,155.198.99.250,19.12352681159973,1,-3.4,71305_00185
186,2.0,2.0,39.450000000000735,0.006354294910611902,1.25,2.6500000000000004,2.681903608357917,0.9475649925993218,1750337691,,False,1,71305_00186,2025-06-19_13-54-51,18.22943902015686,18.22943902015686,1071082,cnl-brain9,155.198.99.250,18.22943902015686,1,-3.3,71305_00186
