,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/target_shift,logdir
59,2.0,2.0,39.39000000000073,0.0031120584555694997,1.25,-0.04999999999999938,0.541412675977806,1.2661241564495263,1759200010,,False,1,aacea_00059,2025-09-30_03-40-10,23.44940423965454,23.44940423965454,3978023,cnl-brain9,155.198.99.250,23.44940423965454,1,2.3000000000000003,aacea_00059
60,2.0,2.0,39.420000000000734,0.0005170134568062146,1.25,2.4499999999999997,0.4703874722473831,1.8440889918479992,1759200009,,False,1,aacea_00060,2025-09-30_03-40-09,22.493722915649414,22.493722915649414,3978846,cnl-brain9,155.198.99.250,22.493722915649414,1,2.4,aacea_00060
61,2.0,2.0,39.480000000000736,0.0002940350173057382,1.25,2.45,0.4721707514193687,1.8270261730324255,1759200011,,False,1,aacea_00061,2025-09-30_03-40-11,24.37227702140808,24.37227702140808,3978842,cnl-brain9,155.198.99.250,24.37227702140808,1,-3.6,aacea_00061
62,2.0,2.0,39.450000000000735,0.006912070727990827,1.0,2.45,0.41247051255237643,1.4569230764358836,1759200009,,False,1,aacea_00062,2025-09-30_03-40-09,22.63279891014099,22.63279891014099,3978831,cnl-brain9,155.198.99.250,22.63279891014099,1,-3.5,aacea_00062
63,2.0,2.0,39.39000000000073,0.0009614180628583213,1.25,2.5500000000000003,0.4292240423022034,1.2065155877412752,1759200011,,False,1,aacea_00063,2025-09-30_03-40-11,24.884276628494263,24.884276628494263,3978815,cnl-brain9,155.198.99.250,24.884276628494263,1,-3.4,aacea_00063
64,2.0,2.0,39.39000000000073,0.0025178719652325654,1.25,2.6500000000000004,0.4812815433404244,0.9452025042106525,1759200013,,False,1,aacea_00064,2025-09-30_03-40-13,26.12263059616089,26.12263059616089,3978797,cnl-brain9,155.198.99.250,26.12263059616089,1,-3.3,aacea_00064
65,2.0,2.0,39.450000000000735,0.0009562646855854062,1.25,2.7500000000000004,0.5068446394097137,0.9598827015846575,1759200010,,False,1,aacea_00065,2025-09-30_03-40-10,23.030489444732666,23.030489444732666,3978828,cnl-brain9,155.198.99.250,23.030489444732666,1,-3.2,aacea_00065
66,2.0,2.0,39.36000000000073,0.004361910946120595,1.25,2.8500000000000005,0.513191263591724,0.95423113902468,1759200010,,False,1,aacea_00066,2025-09-30_03-40-10,22.747191905975342,22.747191905975342,3978826,cnl-brain9,155.198.99.250,22.747191905975342,1,-3.1,aacea_00066
67,2.0,2.0,39.420000000000734,0.00039536202031698053,1.25,2.9500000000000006,0.518795510124952,0.9522967039709834,1759200012,,False,1,aacea_00067,2025-09-30_03-40-12,24.860934257507324,24.860934257507324,3978817,cnl-brain9,155.198.99.250,24.860934257507324,1,-3.0,aacea_00067
68,2.0,2.0,39.480000000000736,0.004517432628507123,1.25,-2.9499999999999993,0.5244837656909371,0.9512440895376039,1759200014,,False,1,aacea_00068,2025-09-30_03-40-14,26.53199863433838,26.53199863433838,3978821,cnl-brain9,155.198.99.250,26.53199863433838,1,-2.9,aacea_00068
69,2.0,2.0,39.420000000000734,0.004695765910914584,1.25,-0.049999999999998934,0.5322528877062234,1.2223213388434433,1759200011,,False,1,aacea_00069,2025-09-30_03-40-11,23.100559949874878,23.100559949874878,3978249,cnl-brain9,155.198.99.250,23.100559949874878,1,-2.8,aacea_00069
70,2.0,2.0,39.420000000000734,0.003369444895235496,1.25,-0.049999999999998934,0.5348119061476071,1.226927207220738,1759200012,,False,1,aacea_00070,2025-09-30_03-40-12,24.640950918197632,24.640950918197632,3978822,cnl-brain9,155.198.99.250,24.640950918197632,1,-2.7,aacea_00070
71,2.0,2.0,39.420000000000734,0.003799464776549577,1.25,-0.049999999999998934,0.5379824289626516,1.2222909988838742,1759200011,,False,1,aacea_00071,2025-09-30_03-40-11,23.08853793144226,23.08853793144226,3978811,cnl-brain9,155.198.99.250,23.08853793144226,1,-2.6,aacea_00071
72,2.0,2.0,39.420000000000734,0.004177440586363712,1.25,-0.049999999999998934,0.541382848656661,1.2175191011589046,1759200013,,False,1,aacea_00072,2025-09-30_03-40-13,24.998233795166016,24.998233795166016,3978838,cnl-brain9,155.198.99.250,24.998233795166016,1,-2.5,aacea_00072
73,2.0,2.0,39.420000000000734,0.0025560871044683076,1.25,-0.049999999999998934,0.5436667792969758,1.2233622023220319,1759200012,,False,1,aacea_00073,2025-09-30_03-40-12,24.429662227630615,24.429662227630615,3978144,cnl-brain9,155.198.99.250,24.429662227630615,1,-2.4,aacea_00073
74,2.0,2.0,39.39000000000073,0.0008166084933245443,1.25,-0.049999999999998934,0.545682221945635,1.2292193694990914,1759200009,,False,1,aacea_00074,2025-09-30_03-40-09,20.65890669822693,20.65890669822693,3978806,cnl-brain9,155.198.99.250,20.65890669822693,1,-2.3,aacea_00074
75,2.0,2.0,39.450000000000735,0.00641482297997964,1.25,-0.049999999999998934,0.5494420967596176,1.1966196530346311,1759200013,,False,1,aacea_00075,2025-09-30_03-40-13,25.320120334625244,25.320120334625244,3978825,cnl-brain9,155.198.99.250,25.320120334625244,1,-2.2,aacea_00075
76,2.0,2.0,39.39000000000073,0.004390958167100223,1.25,-0.049999999999998934,0.5500836405345666,1.2029683603096268,1759200014,,False,1,aacea_00076,2025-09-30_03-40-14,25.865240812301636,25.865240812301636,3978803,cnl-brain9,155.198.99.250,25.865240812301636,1,-2.1,aacea_00076
77,2.0,2.0,39.450000000000735,0.005170169162614258,1.25,-0.049999999999998934,0.5505819421512985,1.194527322360516,1759200010,,False,1,aacea_00077,2025-09-30_03-40-10,21.596052169799805,21.596052169799805,3978839,cnl-brain9,155.198.99.250,21.596052169799805,1,-2.0,aacea_00077
78,2.0,2.0,39.39000000000073,0.0011957307864607358,1.25,-0.049999999999998934,0.5477421518656684,1.209697210498756,1759200011,,False,1,aacea_00078,2025-09-30_03-40-11,23.15470266342163,23.15470266342163,3978814,cnl-brain9,155.198.99.250,23.15470266342163,1,-1.9,aacea_00078
79,2.0,2.0,39.480000000000736,0.007001097968373227,1.25,-0.049999999999998934,0.546141195042241,1.1736183903493456,1759200014,,False,1,aacea_00079,2025-09-30_03-40-14,25.53279948234558,25.53279948234558,3978818,cnl-brain9,155.198.99.250,25.53279948234558,1,-1.8,aacea_00079
