,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/target_shift,logdir
44,2.0,2.0,42.57000000000085,0.005759708701410737,1.25,-0.04999999999999938,0.43835123065191484,1.1383517869741044,1759200180,,False,1,1f7ba_00044,2025-09-30_03-43-00,19.575629234313965,19.575629234313965,3997851,cnl-brain9,155.198.99.250,19.575629234313965,1,0.8000000000000003,1f7ba_00044
45,2.0,2.0,39.30000000000073,0.01570814596671788,1.25,0.850000000000001,0.42460406305526455,1.2033334242708467,1759200177,,False,1,1f7ba_00045,2025-09-30_03-42-57,16.68327045440674,16.68327045440674,3997852,cnl-brain9,155.198.99.250,16.68327045440674,1,0.8999999999999999,1f7ba_00045
46,2.0,2.0,39.00000000000072,0.00710673257964034,1.25,-0.04999999999999849,0.49772019102078957,1.0773040664317353,1759200178,,False,1,1f7ba_00046,2025-09-30_03-42-58,18.15946340560913,18.15946340560913,3997853,cnl-brain9,155.198.99.250,18.15946340560913,1,1.0000000000000004,1f7ba_00046
47,2.0,2.0,39.78000000000075,0.008882156208581016,1.25,1.0500000000000012,0.4979749350237057,0.7164276431581101,1759200177,,False,1,1f7ba_00047,2025-09-30_03-42-57,16.458166360855103,16.458166360855103,3997854,cnl-brain9,155.198.99.250,16.458166360855103,1,1.1,1f7ba_00047
48,2.0,2.0,40.500000000000774,0.006884811338733421,1.25,-0.04999999999999938,0.4732301092266491,1.201225106370446,1759200176,,False,1,1f7ba_00048,2025-09-30_03-42-56,16.428390979766846,16.428390979766846,3997857,cnl-brain9,155.198.99.250,16.428390979766846,1,1.2000000000000006,1f7ba_00048
49,2.0,2.0,35.64000000000059,0.02817322275579137,1.25,1.2500000000000004,0.47206346021990253,0.7430271347438474,1759200176,,False,1,1f7ba_00049,2025-09-30_03-42-56,16.10521936416626,16.10521936416626,3997859,cnl-brain9,155.198.99.250,16.10521936416626,1,1.3000000000000003,1f7ba_00049
50,2.0,2.0,37.83000000000067,0.00639740315663806,1.25,1.350000000000001,0.5107957726610506,0.8980482607959087,1759200185,,False,1,1f7ba_00050,2025-09-30_03-43-05,14.572732210159302,14.572732210159302,3997844,cnl-brain9,155.198.99.250,14.572732210159302,1,1.4,1f7ba_00050
51,2.0,2.0,41.49000000000081,0.006045969398368545,1.25,1.4500000000000015,0.5158828741770733,0.7715014029462796,1759200193,,False,1,1f7ba_00051,2025-09-30_03-43-13,17.542977333068848,17.542977333068848,3997815,cnl-brain9,155.198.99.250,17.542977333068848,1,1.5000000000000004,1f7ba_00051
52,2.0,2.0,39.690000000000744,0.006184248483649846,1.25,1.550000000000002,0.4809571554187535,1.2742366517458805,1759200195,,False,1,1f7ba_00052,2025-09-30_03-43-15,19.10545778274536,19.10545778274536,3997859,cnl-brain9,155.198.99.250,19.10545778274536,1,1.6,1f7ba_00052
53,2.0,2.0,40.44000000000077,0.008074451147222828,1.25,-0.04999999999999938,0.5348167662748615,1.2177628724015792,1759200193,,False,1,1f7ba_00053,2025-09-30_03-43-13,16.491559982299805,16.491559982299805,3997812,cnl-brain9,155.198.99.250,16.491559982299805,1,1.7000000000000006,1f7ba_00053
54,2.0,2.0,39.87000000000075,0.0008359443734091698,1.25,1.7500000000000004,0.4725750263588866,0.7638325743227022,1759200195,,False,1,1f7ba_00054,2025-09-30_03-43-15,18.039056539535522,18.039056539535522,3997833,cnl-brain9,155.198.99.250,18.039056539535522,1,1.8000000000000003,1f7ba_00054
55,2.0,2.0,40.260000000000765,-0.0007832802586169585,1.25,1.850000000000001,0.4778022405248361,0.7451996822146733,1759200195,,False,1,1f7ba_00055,2025-09-30_03-43-15,18.613076210021973,18.613076210021973,3997816,cnl-brain9,155.198.99.250,18.613076210021973,1,1.9,1f7ba_00055
56,2.0,2.0,40.500000000000774,0.007397591154816752,1.25,1.9500000000000015,0.5853251209662762,0.7823640058089453,1759200195,,False,1,1f7ba_00056,2025-09-30_03-43-15,18.523143529891968,18.523143529891968,3997807,cnl-brain9,155.198.99.250,18.523143529891968,1,2.0000000000000004,1f7ba_00056
57,2.0,2.0,38.82000000000071,-0.005208640021864053,1.25,-0.04999999999999849,0.39693273224469827,1.4547490155019136,1759200195,,False,1,1f7ba_00057,2025-09-30_03-43-15,18.101239919662476,18.101239919662476,3997688,cnl-brain9,155.198.99.250,18.101239919662476,1,2.1,1f7ba_00057
58,2.0,2.0,37.41000000000066,-0.003320215911619684,1.25,-0.04999999999999938,0.4982654441961829,1.4262485733689176,1759200195,,False,1,1f7ba_00058,2025-09-30_03-43-15,18.569506645202637,18.569506645202637,3997854,cnl-brain9,155.198.99.250,18.569506645202637,1,2.2000000000000006,1f7ba_00058
59,2.0,2.0,39.60000000000074,0.01166221945867374,1.25,2.2500000000000004,0.5480064125028106,0.6295683186665137,1759200196,,False,1,1f7ba_00059,2025-09-30_03-43-16,19.132169008255005,19.132169008255005,3997829,cnl-brain9,155.198.99.250,19.132169008255005,1,2.3000000000000003,1f7ba_00059
60,2.0,2.0,38.19000000000069,0.007303093887537582,1.25,2.4499999999999997,0.45505586830015154,1.7951815039486547,1759200195,,False,1,1f7ba_00060,2025-09-30_03-43-15,17.71170711517334,17.71170711517334,3997849,cnl-brain9,155.198.99.250,17.71170711517334,1,2.4,1f7ba_00060
61,2.0,2.0,40.32000000000077,-0.0020313336491528666,1.25,2.45,0.44656679362036567,2.032726191757766,1759200196,,False,1,1f7ba_00061,2025-09-30_03-43-16,19.240089893341064,19.240089893341064,3997724,cnl-brain9,155.198.99.250,19.240089893341064,1,-3.6,1f7ba_00061
62,2.0,2.0,39.24000000000073,0.010675754063651066,1.25,2.45,0.43216232344118044,1.4938462458308428,1759200198,,False,1,1f7ba_00062,2025-09-30_03-43-18,20.506808519363403,20.506808519363403,3997830,cnl-brain9,155.198.99.250,20.506808519363403,1,-3.5,1f7ba_00062
63,2.0,2.0,40.59000000000078,0.0014916755915965751,1.25,2.5500000000000003,0.4873696925118729,1.1580092446807768,1759200195,,False,1,1f7ba_00063,2025-09-30_03-43-15,18.09306764602661,18.09306764602661,3997741,cnl-brain9,155.198.99.250,18.09306764602661,1,-3.4,1f7ba_00063
64,2.0,2.0,38.88000000000071,0.0023837068893488578,1.25,2.6500000000000004,0.486550720877462,0.9415412568281327,1759200195,,False,1,1f7ba_00064,2025-09-30_03-43-15,17.972957134246826,17.972957134246826,3997832,cnl-brain9,155.198.99.250,17.972957134246826,1,-3.3,1f7ba_00064
65,2.0,2.0,38.940000000000715,0.010338152807079393,1.25,2.7500000000000004,0.5439548632504535,0.9804245971250812,1759200195,,False,1,1f7ba_00065,2025-09-30_03-43-15,18.674294471740723,18.674294471740723,3997619,cnl-brain9,155.198.99.250,18.674294471740723,1,-3.2,1f7ba_00065
66,2.0,2.0,39.960000000000754,0.01960915014029574,1.25,2.8500000000000005,0.5378129301765593,0.9434775584781525,1759200197,,False,1,1f7ba_00066,2025-09-30_03-43-17,19.63521981239319,19.63521981239319,3997809,cnl-brain9,155.198.99.250,19.63521981239319,1,-3.1,1f7ba_00066
67,2.0,2.0,40.41000000000077,0.003172097143646635,1.25,2.9500000000000006,0.41675798149395926,0.9700259214236217,1759200196,,False,1,1f7ba_00067,2025-09-30_03-43-16,19.02992844581604,19.02992844581604,3997814,cnl-brain9,155.198.99.250,19.02992844581604,1,-3.0,1f7ba_00067
68,2.0,2.0,40.08000000000076,0.010967418100516824,1.25,-0.049999999999998934,0.5545835360157096,1.363887944671244,1759200198,,False,1,1f7ba_00068,2025-09-30_03-43-18,20.673131465911865,20.673131465911865,3997840,cnl-brain9,155.198.99.250,20.673131465911865,1,-2.9,1f7ba_00068
69,2.0,2.0,38.79000000000071,-0.0034045893077494505,1.25,-0.049999999999998934,0.4414352526503982,1.2497977817946335,1759200196,,False,1,1f7ba_00069,2025-09-30_03-43-16,18.806964874267578,18.806964874267578,3997839,cnl-brain9,155.198.99.250,18.806964874267578,1,-2.8,1f7ba_00069
70,2.0,2.0,40.68000000000078,0.0035461073528675335,1.25,-0.049999999999998934,0.5555312924149023,1.2456143843269034,1759200197,,False,1,1f7ba_00070,2025-09-30_03-43-17,19.58201551437378,19.58201551437378,3997822,cnl-brain9,155.198.99.250,19.58201551437378,1,-2.7,1f7ba_00070
71,2.0,2.0,36.78000000000063,0.0008074192237863542,1.25,-0.049999999999998934,0.5120928850424407,1.299002181785424,1759200198,,False,1,1f7ba_00071,2025-09-30_03-43-18,20.472031354904175,20.472031354904175,3997828,cnl-brain9,155.198.99.250,20.472031354904175,1,-2.6,1f7ba_00071
72,2.0,2.0,40.11000000000076,0.026314747576172692,1.25,-2.5499999999999994,0.6313765650777836,0.9432719166024714,1759200198,,False,1,1f7ba_00072,2025-09-30_03-43-18,20.339319229125977,20.339319229125977,3997836,cnl-brain9,155.198.99.250,20.339319229125977,1,-2.5,1f7ba_00072
73,2.0,2.0,39.60000000000074,0.005857191251685379,1.25,-2.4499999999999993,0.49926415486853304,0.9849820881233435,1759200196,,False,1,1f7ba_00073,2025-09-30_03-43-16,18.598434925079346,18.598434925079346,3997824,cnl-brain9,155.198.99.250,18.598434925079346,1,-2.4,1f7ba_00073
74,2.0,2.0,39.81000000000075,0.0007753743058147577,1.25,-0.049999999999998934,0.488710532040757,1.210175114701442,1759200198,,False,1,1f7ba_00074,2025-09-30_03-43-18,20.583250284194946,20.583250284194946,3997813,cnl-brain9,155.198.99.250,20.583250284194946,1,-2.3,1f7ba_00074
75,2.0,2.0,38.97000000000072,0.004842768740504599,1.25,-0.049999999999998934,0.5889665216283477,1.1696097465688318,1759200196,,False,1,1f7ba_00075,2025-09-30_03-43-16,18.108636140823364,18.108636140823364,3997806,cnl-brain9,155.198.99.250,18.108636140823364,1,-2.2,1f7ba_00075
76,2.0,2.0,40.14000000000076,-0.007829613527839285,1.25,-0.049999999999998934,0.4220667933112563,1.2999430631651778,1759200197,,False,1,1f7ba_00076,2025-09-30_03-43-17,19.283790588378906,19.283790588378906,3997817,cnl-brain9,155.198.99.250,19.283790588378906,1,-2.1,1f7ba_00076
77,2.0,2.0,39.57000000000074,0.0167292282090159,1.25,-2.0499999999999994,0.6444541876406227,0.8621410043559384,1759200199,,False,1,1f7ba_00077,2025-09-30_03-43-19,20.992465019226074,20.992465019226074,3997811,cnl-brain9,155.198.99.250,20.992465019226074,1,-2.0,1f7ba_00077
78,2.0,2.0,39.81000000000075,0.002763821258977117,1.25,-0.049999999999998934,0.5254602735505474,1.1795560318722549,1759200195,,False,1,1f7ba_00078,2025-09-30_03-43-15,18.631301641464233,18.631301641464233,3997852,cnl-brain9,155.198.99.250,18.631301641464233,1,-1.9,1f7ba_00078
79,2.0,2.0,40.41000000000077,0.01806598143203164,1.25,-1.8499999999999992,0.5908779478308996,1.1954441848479833,1759200197,,False,1,1f7ba_00079,2025-09-30_03-43-17,18.66298794746399,18.66298794746399,3997826,cnl-brain9,155.198.99.250,18.66298794746399,1,-1.8,1f7ba_00079
80,2.0,2.0,41.850000000000826,0.0023234881131224405,1.25,-1.7499999999999993,0.4941571900905102,1.0489642646532937,1759200199,,False,1,1f7ba_00080,2025-09-30_03-43-19,20.541943550109863,20.541943550109863,3997820,cnl-brain9,155.198.99.250,20.541943550109863,1,-1.7,1f7ba_00080
81,2.0,2.0,37.590000000000664,0.020984357666544273,1.0,-0.049999999999998934,0.6564047232217844,1.088859280462805,1759200198,,False,1,1f7ba_00081,2025-09-30_03-43-18,19.778642416000366,19.778642416000366,3997825,cnl-brain9,155.198.99.250,19.778642416000366,1,-1.6,1f7ba_00081
82,2.0,2.0,37.320000000000654,-0.009970577711548856,1.25,-0.049999999999998934,0.4075049805993145,1.2730061000293411,1759200199,,False,1,1f7ba_00082,2025-09-30_03-43-19,20.749199151992798,20.749199151992798,3997853,cnl-brain9,155.198.99.250,20.749199151992798,1,-1.5,1f7ba_00082
83,2.0,2.0,37.50000000000066,0.009944419819402306,1.25,-0.049999999999998934,0.5401242657478282,1.099404935540791,1759200198,,False,1,1f7ba_00083,2025-09-30_03-43-18,20.100791931152344,20.100791931152344,3997827,cnl-brain9,155.198.99.250,20.100791931152344,1,-1.4,1f7ba_00083
84,2.0,2.0,42.03000000000083,0.014013111594472605,1.25,-1.3499999999999992,0.4724758371159634,1.2820737667891469,1759200198,,False,1,1f7ba_00084,2025-09-30_03-43-18,19.76888608932495,19.76888608932495,3997842,cnl-brain9,155.198.99.250,19.76888608932495,1,-1.2999999999999998,1f7ba_00084
85,2.0,2.0,35.61000000000059,0.0007579741893670722,1.25,-0.049999999999998934,0.46528704344378014,1.1689856316997242,1759200197,,False,1,1f7ba_00085,2025-09-30_03-43-17,19.04783535003662,19.04783535003662,3997845,cnl-brain9,155.198.99.250,19.04783535003662,1,-1.1999999999999997,1f7ba_00085
86,2.0,2.0,40.47000000000077,-0.008108875561144924,1.25,-0.049999999999998934,0.3475905899509115,1.3837743655048813,1759200199,,False,1,1f7ba_00086,2025-09-30_03-43-19,20.967992067337036,20.967992067337036,3997821,cnl-brain9,155.198.99.250,20.967992067337036,1,-1.1,1f7ba_00086
87,2.0,2.0,40.020000000000756,0.0005488854313102642,1.25,-0.049999999999998934,0.42022149362507477,1.1628826962404428,1759200198,,False,1,1f7ba_00087,2025-09-30_03-43-18,19.821534156799316,19.821534156799316,3997848,cnl-brain9,155.198.99.250,19.821534156799316,1,-1.0,1f7ba_00087
88,2.0,2.0,39.450000000000735,0.013493999263650469,1.25,-0.9499999999999993,0.4010670040961113,0.8849744160909792,1759200199,,False,1,1f7ba_00088,2025-09-30_03-43-19,20.210855960845947,20.210855960845947,3997831,cnl-brain9,155.198.99.250,20.210855960845947,1,-0.8999999999999999,1f7ba_00088
