,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/speed_mean,logdir
82,1.0,1.0,29.94,0.014315109277085902,1.25,-0.049999999999998934,0.557790725231353,1.1674451789860303,0.7827887920317895,4.110328269348755,1776466203,,False,1,a0ccd_00082,2026-04-17_23-50-03,10.627713203430176,10.627713203430176,1289742,cnl-brain9,155.198.99.250,10.627713203430176,1,0.35000000000000003,a0ccd_00082
83,1.0,1.0,27.12,0.03005976496560292,1.25,0.05000000000000071,0.7039525905095108,1.0692717146308715,0.7690414939476828,3.792955596973198,1776466205,,False,1,a0ccd_00083,2026-04-17_23-50-05,10.283689260482788,10.283689260482788,1290005,cnl-brain9,155.198.99.250,10.283689260482788,1,0.3625,a0ccd_00083
84,1.0,1.0,25.98,0.05827761017840327,1.0,0.05000000000000071,0.8568429846340115,1.0267085158545741,0.7611796904967028,3.654521667916743,1776466207,,False,1,a0ccd_00084,2026-04-17_23-50-07,10.19016170501709,10.19016170501709,1290107,cnl-brain9,155.198.99.250,10.19016170501709,1,0.375,a0ccd_00084
85,1.0,1.0,27.09,0.01982687596561128,1.25,-0.049999999999998934,0.545615472250486,1.1292764062902514,0.7841565288808977,4.277251791582664,1776466207,,False,1,a0ccd_00085,2026-04-17_23-50-07,10.09090256690979,10.09090256690979,1290105,cnl-brain9,155.198.99.250,10.09090256690979,1,0.3875,a0ccd_00085
86,1.0,1.0,25.62,0.025141977159928164,1.25,-0.049999999999998934,0.6339206374857587,1.1157161841650574,0.7742532235626125,4.05342272510793,1776466207,,False,1,a0ccd_00086,2026-04-17_23-50-07,9.751622676849365,9.751622676849365,1290108,cnl-brain9,155.198.99.250,9.751622676849365,1,0.4,a0ccd_00086
87,1.0,1.0,147.96,-0.015775664918598498,1.25,-0.049999999999998934,0.2644928715670485,1.749031258081125,0.8533765633928845,4.820614211565076,1776466248,,False,1,a0ccd_00087,2026-04-17_23-50-48,51.02088928222656,51.02088928222656,1290109,cnl-brain9,155.198.99.250,51.02088928222656,1,0.05,a0ccd_00087
88,1.0,1.0,143.16,-0.018526925161832963,1.25,-0.049999999999998934,0.27968194041430605,1.6669560362638818,0.8602508667602128,4.350221881562181,1776466249,,False,1,a0ccd_00088,2026-04-17_23-50-49,46.5241961479187,46.5241961479187,1290625,cnl-brain9,155.198.99.250,46.5241961479187,1,0.0625,a0ccd_00088
89,1.0,1.0,115.44,-0.0016491226690638072,1.25,-0.049999999999998934,0.3429375138552735,2.843384314063408,0.851422589836349,4.739022598418098,1776466244,,False,1,a0ccd_00089,2026-04-17_23-50-44,39.87669825553894,39.87669825553894,1290701,cnl-brain9,155.198.99.250,39.87669825553894,1,0.07500000000000001,a0ccd_00089
90,1.0,1.0,108.33,-0.031118456918506343,1.0,-0.049999999999998934,0.2984986109829362,1.8611593322907194,0.8822168041861821,5.541656552584263,1776466240,,False,1,a0ccd_00090,2026-04-17_23-50-40,36.571154832839966,36.571154832839966,1290702,cnl-brain9,155.198.99.250,36.571154832839966,1,0.08750000000000001,a0ccd_00090
91,1.0,1.0,98.01,-0.003536728563371838,1.25,-0.049999999999998934,0.356735322191331,1.9029159873031782,0.8471267713319465,5.242541797149246,1776466240,,False,1,a0ccd_00091,2026-04-17_23-50-40,33.957573890686035,33.957573890686035,1290918,cnl-brain9,155.198.99.250,33.957573890686035,1,0.1,a0ccd_00091
92,1.0,1.0,88.26,-0.02196742164199872,1.25,-0.049999999999998934,0.29703832167526345,1.6902054811281226,0.8599936108661947,5.348134134273941,1776466237,,False,1,a0ccd_00092,2026-04-17_23-50-37,30.8503098487854,30.8503098487854,1290924,cnl-brain9,155.198.99.250,30.8503098487854,1,0.1125,a0ccd_00092
93,1.0,1.0,75.9,-0.009877222653836615,1.25,-0.049999999999998934,0.37619348956641874,1.5354765748918549,0.8477614427313134,5.225797780566541,1776466233,,False,1,a0ccd_00093,2026-04-17_23-50-33,27.688441514968872,27.688441514968872,1290929,cnl-brain9,155.198.99.250,27.688441514968872,1,0.125,a0ccd_00093
94,1.0,1.0,68.43,-0.014530711922322137,1.25,-0.049999999999998934,0.2961926383588134,1.7152655611472178,0.8578401917406865,5.268916753602462,1776466231,,False,1,a0ccd_00094,2026-04-17_23-50-31,24.763110399246216,24.763110399246216,1290916,cnl-brain9,155.198.99.250,24.763110399246216,1,0.1375,a0ccd_00094
95,1.0,1.0,64.11,0.0022376882369292694,1.25,-0.049999999999998934,0.41598341612853584,1.2750532799694274,0.8260038445633922,4.934047447025249,1776466229,,False,1,a0ccd_00095,2026-04-17_23-50-29,23.40856695175171,23.40856695175171,1290920,cnl-brain9,155.198.99.250,23.40856695175171,1,0.15000000000000002,a0ccd_00095
96,1.0,1.0,60.87,0.002188838101022217,1.25,-0.049999999999998934,0.4261089018625057,1.396158574419709,0.8290482095144208,4.935857792086363,1776466228,,False,1,a0ccd_00096,2026-04-17_23-50-28,22.083048582077026,22.083048582077026,1290927,cnl-brain9,155.198.99.250,22.083048582077026,1,0.1625,a0ccd_00096
97,1.0,1.0,61.77,0.000718818016071765,1.25,-0.049999999999998934,0.3928138603564748,1.7745014876317848,0.826319001697191,4.964895821066787,1776466227,,False,1,a0ccd_00097,2026-04-17_23-50-27,21.421207427978516,21.421207427978516,1290930,cnl-brain9,155.198.99.250,21.421207427978516,1,0.175,a0ccd_00097
98,1.0,1.0,54.42,-0.023548932866804595,1.25,-0.049999999999998934,0.3255953169434944,2.0480051642996853,0.8597851374938843,5.280139424963535,1776466225,,False,1,a0ccd_00098,2026-04-17_23-50-25,19.442034482955933,19.442034482955933,1290940,cnl-brain9,155.198.99.250,19.442034482955933,1,0.1875,a0ccd_00098
99,1.0,1.0,48.57,0.005660847960355042,1.25,-0.049999999999998934,0.46192938083605295,1.6795920061701206,0.8081943177312552,4.5042649857816,1776466225,,False,1,a0ccd_00099,2026-04-17_23-50-25,17.583901405334473,17.583901405334473,1291738,cnl-brain9,155.198.99.250,17.583901405334473,1,0.2,a0ccd_00099
100,1.0,1.0,48.42,-0.008526012055195764,1.25,-0.049999999999998934,0.3655275244163607,1.4832224015311326,0.843972220103671,5.077336788611007,1776466225,,False,1,a0ccd_00100,2026-04-17_23-50-25,17.339234113693237,17.339234113693237,1291739,cnl-brain9,155.198.99.250,17.339234113693237,1,0.21250000000000002,a0ccd_00100
101,1.0,1.0,42.45,-0.00037270579698667206,1.25,-0.049999999999998934,0.45767579412489257,1.3549280647614454,0.8210156941910858,4.791289107361823,1776466224,,False,1,a0ccd_00101,2026-04-17_23-50-24,16.622477531433105,16.622477531433105,1291745,cnl-brain9,155.198.99.250,16.622477531433105,1,0.22500000000000003,a0ccd_00101
102,1.0,1.0,41.37,0.01843129373454966,1.0,-0.049999999999998934,0.5063138184259279,1.1869544376194263,0.8027629454317136,4.497147057620534,1776466223,,False,1,a0ccd_00102,2026-04-17_23-50-23,15.234423398971558,15.234423398971558,1291742,cnl-brain9,155.198.99.250,15.234423398971558,1,0.2375,a0ccd_00102
103,1.0,1.0,39.51,0.015346039464871897,1.25,-0.049999999999998934,0.5243712625445909,1.1775641472821772,0.7949468466038967,4.295872366130018,1776466222,,False,1,a0ccd_00103,2026-04-17_23-50-22,14.744981050491333,14.744981050491333,1291740,cnl-brain9,155.198.99.250,14.744981050491333,1,0.25,a0ccd_00103
104,1.0,1.0,37.59,0.012250394214405436,1.25,-0.049999999999998934,0.5930411957457595,1.1902681099026466,0.7898006548026536,4.253668836102896,1776466222,,False,1,a0ccd_00104,2026-04-17_23-50-22,14.204491376876831,14.204491376876831,1291743,cnl-brain9,155.198.99.250,14.204491376876831,1,0.2625,a0ccd_00104
105,1.0,1.0,36.39,0.006468133845517698,1.25,-0.049999999999998934,0.5686874627567438,1.1865158045213284,0.7909741626250477,4.204928119500047,1776466221,,False,1,a0ccd_00105,2026-04-17_23-50-21,13.457086563110352,13.457086563110352,1291764,cnl-brain9,155.198.99.250,13.457086563110352,1,0.275,a0ccd_00105
106,1.0,1.0,34.53,0.015772112997745946,1.25,-0.049999999999998934,0.5028871286167877,1.1575595739123075,0.797332223103777,4.456536430093171,1776466223,,False,1,a0ccd_00106,2026-04-17_23-50-23,13.070416688919067,13.070416688919067,1292389,cnl-brain9,155.198.99.250,13.070416688919067,1,0.28750000000000003,a0ccd_00106
107,1.0,1.0,32.82,0.023817302792985107,1.25,-0.049999999999998934,0.5876238088351373,1.1632676211982065,0.788233089899933,4.1851726244048555,1776466222,,False,1,a0ccd_00107,2026-04-17_23-50-22,12.399475574493408,12.399475574493408,1292387,cnl-brain9,155.198.99.250,12.399475574493408,1,0.3,a0ccd_00107
108,1.0,1.0,30.39,0.021645775854433946,1.25,-0.049999999999998934,0.6139471992782184,1.1507010991109443,0.7819387553389368,4.0635161503543955,1776466222,,False,1,a0ccd_00108,2026-04-17_23-50-22,12.085372924804688,12.085372924804688,1292396,cnl-brain9,155.198.99.250,12.085372924804688,1,0.3125,a0ccd_00108
109,1.0,1.0,29.82,0.020282358140799595,1.25,-0.049999999999998934,0.5650104556114868,1.1423324926820786,0.7846186229790143,4.076181345507432,1776466221,,False,1,a0ccd_00109,2026-04-17_23-50-21,11.294549226760864,11.294549226760864,1292390,cnl-brain9,155.198.99.250,11.294549226760864,1,0.325,a0ccd_00109
110,1.0,1.0,29.61,0.03482478216731577,1.25,-0.049999999999998934,0.6227705933556247,1.1069240724753895,0.7803402435788114,4.006585567601011,1776466221,,False,1,a0ccd_00110,2026-04-17_23-50-21,10.993718385696411,10.993718385696411,1292391,cnl-brain9,155.198.99.250,10.993718385696411,1,0.3375,a0ccd_00110
111,1.0,1.0,28.38,0.032566467706722335,1.25,0.05000000000000071,0.7240873914026129,1.0834605647346736,0.7722332884818199,3.8019719789554283,1776466222,,False,1,a0ccd_00111,2026-04-17_23-50-22,10.555186748504639,10.555186748504639,1292819,cnl-brain9,155.198.99.250,10.555186748504639,1,0.35000000000000003,a0ccd_00111
112,1.0,1.0,27.06,0.0390427757218621,1.25,0.05000000000000071,0.7157661490307494,1.0507487915863012,0.7658226980219583,3.783343215660422,1776466225,,False,1,a0ccd_00112,2026-04-17_23-50-25,10.28946304321289,10.28946304321289,1292981,cnl-brain9,155.198.99.250,10.28946304321289,1,0.3625,a0ccd_00112
113,1.0,1.0,27.57,0.019858094412533944,1.25,-0.049999999999998934,0.5817662604228531,1.1204723198809925,0.7795803082012871,4.17755666638513,1776466227,,False,1,a0ccd_00113,2026-04-17_23-50-27,10.062225341796875,10.062225341796875,1293117,cnl-brain9,155.198.99.250,10.062225341796875,1,0.375,a0ccd_00113
114,1.0,1.0,25.65,0.03489297905100974,1.25,-0.049999999999998934,0.7172246479733069,1.0379460907332465,0.7657073517980146,3.8633083526295025,1776466229,,False,1,a0ccd_00114,2026-04-17_23-50-29,9.326322555541992,9.326322555541992,1293260,cnl-brain9,155.198.99.250,9.326322555541992,1,0.3875,a0ccd_00114
115,1.0,1.0,24.9,0.042834662236467036,1.0,0.05000000000000071,0.739557578027938,1.0435478497197714,0.7654810537358308,3.87008082392518,1776466233,,False,1,a0ccd_00115,2026-04-17_23-50-33,8.857555150985718,8.857555150985718,1293418,cnl-brain9,155.198.99.250,8.857555150985718,1,0.4,a0ccd_00115
