,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/PC_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/PC_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_regularization_alpha,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
63,1,1,42.57000000000085,1.0,0.9324663942096587,-0.009809685737332874,0.11666666666666647,1740568818,,False,1,97afd_00063,2025-02-26_11-20-18,13.177457571029663,13.177457571029663,1007890,cnl-brain9,155.198.99.250,13.177457571029663,1,0.6000000000000001,100.0,3.0,97afd_00063
64,0,0,,0.25,,,,1740568818,,False,1,97afd_00064,2025-02-26_11-20-18,13.395925998687744,13.395925998687744,1007879,cnl-brain9,155.198.99.250,13.395925998687744,1,0.6000000000000001,100.0,5.0,97afd_00064
65,2,1,43.380000000000884,3.25,0.9848371164560894,0.00647570904523409,0.11666666666666647,1740568816,,False,1,97afd_00065,2025-02-26_11-20-16,11.445313215255737,11.445313215255737,1007892,cnl-brain9,155.198.99.250,11.445313215255737,1,0.6000000000000001,125.0,0.8,97afd_00065
66,1,1,44.25000000000092,2.5,0.9706923507472471,0.01412157088580801,0.11666666666666647,1740568817,,False,1,97afd_00066,2025-02-26_11-20-17,12.071118831634521,12.071118831634521,1007891,cnl-brain9,155.198.99.250,12.071118831634521,1,0.6000000000000001,125.0,1.3,97afd_00066
67,1,1,43.920000000000904,1.5,0.9237021031591399,0.003928730267376057,0.11666666666666647,1740568819,,False,1,97afd_00067,2025-02-26_11-20-19,13.601837396621704,13.601837396621704,1007898,cnl-brain9,155.198.99.250,13.601837396621704,1,0.6000000000000001,125.0,1.8,97afd_00067
68,1,1,45.33000000000096,1.0,0.8971338474538095,0.007047030699823376,0.11666666666666647,1740568817,,False,1,97afd_00068,2025-02-26_11-20-17,12.21402359008789,12.21402359008789,1007901,cnl-brain9,155.198.99.250,12.21402359008789,1,0.6000000000000001,125.0,3.0,97afd_00068
69,0,0,,0.0,,,,1740568819,,False,1,97afd_00069,2025-02-26_11-20-19,13.589680671691895,13.589680671691895,1007887,cnl-brain9,155.198.99.250,13.589680671691895,1,0.6000000000000001,125.0,5.0,97afd_00069
70,3,1,43.140000000000875,3.25,0.9831478236175171,0.012307013373071829,0.11666666666666647,1740568817,,False,1,97afd_00070,2025-02-26_11-20-17,12.153505086898804,12.153505086898804,1007920,cnl-brain9,155.198.99.250,12.153505086898804,1,0.6000000000000001,150.0,0.8,97afd_00070
71,1,1,44.94000000000094,2.25,0.9497358370266882,0.0018726441017409279,0.11666666666666647,1740568817,,False,1,97afd_00071,2025-02-26_11-20-17,12.277929306030273,12.277929306030273,1007902,cnl-brain9,155.198.99.250,12.277929306030273,1,0.6000000000000001,150.0,1.3,97afd_00071
72,1,1,45.96000000000098,1.75,1.0147533782022673,-0.002544088618662288,0.11666666666666647,1740568819,,False,1,97afd_00072,2025-02-26_11-20-19,13.918371200561523,13.918371200561523,1007886,cnl-brain9,155.198.99.250,13.918371200561523,1,0.6000000000000001,150.0,1.8,97afd_00072
