,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/PC_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/PC_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
205,0,0,,0.0,,,,1722392176,,False,1,bd2ac_00205,2024-07-31_03-16-16,8.758418798446655,8.758418798446655,54451,cnl-brain10,155.198.100.139,8.758418798446655,1,0.3,250.0,2.0,bd2ac_00205
206,1,1,93.78000000000279,2.5,1.188874772102759,0.0029940745076582065,0.046875,1722392177,,False,1,bd2ac_00206,2024-07-31_03-16-17,9.0737464427948,9.0737464427948,54452,cnl-brain10,155.198.100.139,9.0737464427948,1,0.35,250.0,2.0,bd2ac_00206
207,1,1,91.6500000000027,3.75,1.3477272280683852,0.03741271744182151,0.046875,1722392177,,False,1,bd2ac_00207,2024-07-31_03-16-17,9.502169370651245,9.502169370651245,54540,cnl-brain10,155.198.100.139,9.502169370651245,1,0.4,250.0,2.0,bd2ac_00207
208,1,1,94.53000000000281,4.5,0.7993360312204252,0.054353073465971624,0.140625,1722392177,,False,1,bd2ac_00208,2024-07-31_03-16-17,9.263793706893921,9.263793706893921,54453,cnl-brain10,155.198.100.139,9.263793706893921,1,0.45,250.0,2.0,bd2ac_00208
209,1,1,92.01000000000272,5.0,0.9414100749201851,0.06915583968922712,0.140625,1722392178,,False,1,bd2ac_00209,2024-07-31_03-16-18,9.430608987808228,9.430608987808228,54491,cnl-brain10,155.198.100.139,9.430608987808228,1,0.5,250.0,2.0,bd2ac_00209
210,0,0,,0.0,,,,1722392178,,False,1,bd2ac_00210,2024-07-31_03-16-18,9.323603630065918,9.323603630065918,54114,cnl-brain10,155.198.100.139,9.323603630065918,1,0.3,300.0,4.5,bd2ac_00210
211,0,0,,0.0,,,,1722392178,,False,1,bd2ac_00211,2024-07-31_03-16-18,9.43709659576416,9.43709659576416,54531,cnl-brain10,155.198.100.139,9.43709659576416,1,0.35,300.0,4.5,bd2ac_00211
212,1,1,94.44000000000281,1.25,1.2047877802256397,0.018240982303586506,0.046875,1722392177,,False,1,bd2ac_00212,2024-07-31_03-16-17,8.912744522094727,8.912744522094727,54538,cnl-brain10,155.198.100.139,8.912744522094727,1,0.4,300.0,4.5,bd2ac_00212
213,1,1,93.90000000000279,1.25,1.5457666252636282,0.049235603217439694,0.046875,1722392178,,False,1,bd2ac_00213,2024-07-31_03-16-18,9.177484035491943,9.177484035491943,54473,cnl-brain10,155.198.100.139,9.177484035491943,1,0.45,300.0,4.5,bd2ac_00213
214,1,1,93.63000000000278,1.5,0.9034738489021956,0.056728330673880834,0.140625,1722392178,,False,1,bd2ac_00214,2024-07-31_03-16-18,9.379992961883545,9.379992961883545,54179,cnl-brain10,155.198.100.139,9.379992961883545,1,0.5,300.0,4.5,bd2ac_00214
215,0,0,,0.0,,,,1722392178,,False,1,bd2ac_00215,2024-07-31_03-16-18,9.4949209690094,9.4949209690094,54527,cnl-brain10,155.198.100.139,9.4949209690094,1,0.3,300.0,4.0,bd2ac_00215
216,0,0,,0.0,,,,1722392177,,False,1,bd2ac_00216,2024-07-31_03-16-17,8.646284818649292,8.646284818649292,54537,cnl-brain10,155.198.100.139,8.646284818649292,1,0.35,300.0,4.0,bd2ac_00216
217,1,1,90.63000000000267,1.25,1.3242326268883464,0.024970625069126617,0.046875,1722392177,,False,1,bd2ac_00217,2024-07-31_03-16-17,8.073180675506592,8.073180675506592,54214,cnl-brain10,155.198.100.139,8.073180675506592,1,0.4,300.0,4.0,bd2ac_00217
218,1,1,92.79000000000275,1.5,1.5361149333034487,0.04698372560532871,0.046875,1722392179,,False,1,bd2ac_00218,2024-07-31_03-16-19,9.720854759216309,9.720854759216309,54416,cnl-brain10,155.198.100.139,9.720854759216309,1,0.45,300.0,4.0,bd2ac_00218
219,1,1,92.61000000000274,1.75,0.9308965648848818,0.05989880326537178,0.140625,1722392177,,False,1,bd2ac_00219,2024-07-31_03-16-17,7.8001625537872314,7.8001625537872314,54532,cnl-brain10,155.198.100.139,7.8001625537872314,1,0.5,300.0,4.0,bd2ac_00219
220,0,0,,0.0,,,,1722392178,,False,1,bd2ac_00220,2024-07-31_03-16-18,9.235388994216919,9.235388994216919,54212,cnl-brain10,155.198.100.139,9.235388994216919,1,0.3,300.0,3.5,bd2ac_00220
221,0,0,,0.0,,,,1722392178,,False,1,bd2ac_00221,2024-07-31_03-16-18,8.422615051269531,8.422615051269531,54455,cnl-brain10,155.198.100.139,8.422615051269531,1,0.35,300.0,3.5,bd2ac_00221
222,1,1,94.74000000000282,1.75,0.8256788708216013,0.029943989217132705,0.140625,1722392170,,False,1,bd2ac_00222,2024-07-31_03-16-10,8.793885707855225,8.793885707855225,54474,cnl-brain10,155.198.100.139,8.793885707855225,1,0.4,300.0,3.5,bd2ac_00222
223,1,1,93.15000000000276,1.75,0.7395652404063647,0.04985775959145289,0.140625,1722392179,,False,1,bd2ac_00223,2024-07-31_03-16-19,9.560089349746704,9.560089349746704,54534,cnl-brain10,155.198.100.139,9.560089349746704,1,0.45,300.0,3.5,bd2ac_00223
224,1,1,92.85000000000275,2.0,0.8718598809024625,0.06376227462152251,0.140625,1722392179,,False,1,bd2ac_00224,2024-07-31_03-16-19,9.368493556976318,9.368493556976318,54533,cnl-brain10,155.198.100.139,9.368493556976318,1,0.5,300.0,3.5,bd2ac_00224
225,0,0,,0.0,,,,1722392178,,False,1,bd2ac_00225,2024-07-31_03-16-18,8.41732907295227,8.41732907295227,54493,cnl-brain10,155.198.100.139,8.41732907295227,1,0.3,300.0,3.0,bd2ac_00225
226,1,1,93.00000000000276,1.5,1.0280195147147408,-0.010259571851569227,0.046875,1722392179,,False,1,bd2ac_00226,2024-07-31_03-16-19,9.028400421142578,9.028400421142578,54474,cnl-brain10,155.198.100.139,9.028400421142578,1,0.35,300.0,3.0,bd2ac_00226
227,1,1,95.31000000000284,2.0,1.4115420931623348,0.03759080052623753,0.046875,1722392178,,False,1,bd2ac_00227,2024-07-31_03-16-18,8.073845386505127,8.073845386505127,54539,cnl-brain10,155.198.100.139,8.073845386505127,1,0.4,300.0,3.0,bd2ac_00227
228,1,1,92.61000000000274,2.25,1.601850398562684,0.05235552085398698,0.046875,1722392180,,False,1,bd2ac_00228,2024-07-31_03-16-20,9.676450490951538,9.676450490951538,54528,cnl-brain10,155.198.100.139,9.676450490951538,1,0.45,300.0,3.0,bd2ac_00228
229,1,1,93.33000000000277,2.5,0.8423721837302995,0.06675883670725646,0.140625,1722392178,,False,1,bd2ac_00229,2024-07-31_03-16-18,9.415661096572876,9.415661096572876,54267,cnl-brain10,155.198.100.139,9.415661096572876,1,0.5,300.0,3.0,bd2ac_00229
230,0,0,,0.0,,,,1722392179,,False,1,bd2ac_00230,2024-07-31_03-16-19,9.134713172912598,9.134713172912598,54266,cnl-brain10,155.198.100.139,9.134713172912598,1,0.3,300.0,2.5,bd2ac_00230
231,1,1,93.9600000000028,1.75,1.1305319763469064,-6.635511715025189e-05,0.046875,1722392180,,False,1,bd2ac_00231,2024-07-31_03-16-20,9.050010442733765,9.050010442733765,54529,cnl-brain10,155.198.100.139,9.050010442733765,1,0.35,300.0,2.5,bd2ac_00231
232,1,1,93.36000000000277,2.5,1.4877916860660598,0.03751365303428811,0.046875,1722392180,,False,1,bd2ac_00232,2024-07-31_03-16-20,9.087825059890747,9.087825059890747,54351,cnl-brain10,155.198.100.139,9.087825059890747,1,0.4,300.0,2.5,bd2ac_00232
233,1,1,92.46000000000274,3.0,1.5347163528378696,0.05496164224103839,0.046875,1722392179,,False,1,bd2ac_00233,2024-07-31_03-16-19,7.844720125198364,7.844720125198364,54535,cnl-brain10,155.198.100.139,7.844720125198364,1,0.45,300.0,2.5,bd2ac_00233
234,1,1,91.83000000000271,3.5,0.8953203807793066,0.06369924747793099,0.140625,1722392180,,False,1,bd2ac_00234,2024-07-31_03-16-20,9.210238456726074,9.210238456726074,54530,cnl-brain10,155.198.100.139,9.210238456726074,1,0.5,300.0,2.5,bd2ac_00234
235,0,0,,0.0,,,,1722392179,,False,1,bd2ac_00235,2024-07-31_03-16-19,8.113578796386719,8.113578796386719,54541,cnl-brain10,155.198.100.139,8.113578796386719,1,0.3,300.0,2.0,bd2ac_00235
236,1,1,93.75000000000279,2.5,1.0492302319697013,0.006398972841160866,0.046875,1722392179,,False,1,bd2ac_00236,2024-07-31_03-16-19,8.36759352684021,8.36759352684021,54536,cnl-brain10,155.198.100.139,8.36759352684021,1,0.35,300.0,2.0,bd2ac_00236
237,1,1,94.1700000000028,3.75,1.3637344813415897,0.036064853015461695,0.046875,1722392179,,False,1,bd2ac_00237,2024-07-31_03-16-19,7.784972429275513,7.784972429275513,54456,cnl-brain10,155.198.100.139,7.784972429275513,1,0.4,300.0,2.0,bd2ac_00237
238,1,1,90.66000000000267,4.5,0.8806298922683556,0.05026406803024308,0.140625,1722392181,,False,1,bd2ac_00238,2024-07-31_03-16-21,9.138235807418823,9.138235807418823,54333,cnl-brain10,155.198.100.139,9.138235807418823,1,0.45,300.0,2.0,bd2ac_00238
239,1,1,93.51000000000278,5.0,0.8840849952199565,0.06805829882488235,0.140625,1722392181,,False,1,bd2ac_00239,2024-07-31_03-16-21,9.171432971954346,9.171432971954346,54492,cnl-brain10,155.198.100.139,9.171432971954346,1,0.5,300.0,2.0,bd2ac_00239
240,0,0,,0.0,,,,1722392184,,False,1,bd2ac_00240,2024-07-31_03-16-24,9.468876361846924,9.468876361846924,54249,cnl-brain10,155.198.100.139,9.468876361846924,1,0.3,350.0,4.5,bd2ac_00240
241,0,0,,0.0,,,,1722392183,,False,1,bd2ac_00241,2024-07-31_03-16-23,7.963919162750244,7.963919162750244,54284,cnl-brain10,155.198.100.139,7.963919162750244,1,0.35,350.0,4.5,bd2ac_00241
242,1,1,94.50000000000281,1.25,0.7810184742008485,0.022260656762097764,0.140625,1722392185,,False,1,bd2ac_00242,2024-07-31_03-16-25,8.922367572784424,8.922367572784424,54434,cnl-brain10,155.198.100.139,8.922367572784424,1,0.4,350.0,4.5,bd2ac_00242
243,1,1,96.39000000000289,1.25,0.8269545521050359,0.04370469044315595,0.140625,1722392184,,False,1,bd2ac_00243,2024-07-31_03-16-24,7.938141822814941,7.938141822814941,54494,cnl-brain10,155.198.100.139,7.938141822814941,1,0.45,350.0,4.5,bd2ac_00243
244,1,1,93.57000000000278,1.25,0.7862274614726872,0.06157938393894602,0.140625,1722392184,,False,1,bd2ac_00244,2024-07-31_03-16-24,7.89644455909729,7.89644455909729,54417,cnl-brain10,155.198.100.139,7.89644455909729,1,0.5,350.0,4.5,bd2ac_00244
245,0,0,,0.0,,,,1722392184,,False,1,bd2ac_00245,2024-07-31_03-16-24,7.9400084018707275,7.9400084018707275,54451,cnl-brain10,155.198.100.139,7.9400084018707275,1,0.3,350.0,4.0,bd2ac_00245
246,0,0,,0.0,,,,1722392185,,False,1,bd2ac_00246,2024-07-31_03-16-25,8.51038932800293,8.51038932800293,54454,cnl-brain10,155.198.100.139,8.51038932800293,1,0.35,350.0,4.0,bd2ac_00246
247,1,1,94.98000000000283,1.25,1.314895960254901,0.023637842668442932,0.046875,1722392185,,False,1,bd2ac_00247,2024-07-31_03-16-25,8.098557233810425,8.098557233810425,54532,cnl-brain10,155.198.100.139,8.098557233810425,1,0.4,350.0,4.0,bd2ac_00247
248,1,1,94.1700000000028,1.5,1.5987236937575708,0.04719300502400636,0.046875,1722392185,,False,1,bd2ac_00248,2024-07-31_03-16-25,8.529820442199707,8.529820442199707,54452,cnl-brain10,155.198.100.139,8.529820442199707,1,0.45,350.0,4.0,bd2ac_00248
249,1,1,93.39000000000277,1.5,0.9212964645548553,0.06251635646584819,0.140625,1722392185,,False,1,bd2ac_00249,2024-07-31_03-16-25,8.33359956741333,8.33359956741333,54214,cnl-brain10,155.198.100.139,8.33359956741333,1,0.5,350.0,4.0,bd2ac_00249
250,0,0,,0.0,,,,1722392186,,False,1,bd2ac_00250,2024-07-31_03-16-26,9.120009660720825,9.120009660720825,54453,cnl-brain10,155.198.100.139,9.120009660720825,1,0.3,350.0,3.5,bd2ac_00250
251,0,0,,0.0,,,,1722392187,,False,1,bd2ac_00251,2024-07-31_03-16-27,9.46575379371643,9.46575379371643,54538,cnl-brain10,155.198.100.139,9.46575379371643,1,0.35,350.0,3.5,bd2ac_00251
252,1,1,94.65000000000282,1.5,1.2964179821896629,0.029342438330145493,0.046875,1722392187,,False,1,bd2ac_00252,2024-07-31_03-16-27,9.623705625534058,9.623705625534058,54540,cnl-brain10,155.198.100.139,9.623705625534058,1,0.4,350.0,3.5,bd2ac_00252
253,1,1,94.68000000000282,1.75,0.8550985769167865,0.048879503431241034,0.140625,1722392186,,False,1,bd2ac_00253,2024-07-31_03-16-26,8.801712036132812,8.801712036132812,54537,cnl-brain10,155.198.100.139,8.801712036132812,1,0.45,350.0,3.5,bd2ac_00253
254,1,1,92.52000000000274,2.0,0.9017952627634523,0.06392903898533686,0.140625,1722392187,,False,1,bd2ac_00254,2024-07-31_03-16-27,9.629921674728394,9.629921674728394,54473,cnl-brain10,155.198.100.139,9.629921674728394,1,0.5,350.0,3.5,bd2ac_00254
255,0,0,,0.0,,,,1722392186,,False,1,bd2ac_00255,2024-07-31_03-16-26,8.668123483657837,8.668123483657837,54491,cnl-brain10,155.198.100.139,8.668123483657837,1,0.3,350.0,3.0,bd2ac_00255
256,1,1,95.34000000000285,1.5,1.0469739236244204,-0.01172614806303085,0.046875,1722392185,,False,1,bd2ac_00256,2024-07-31_03-16-25,7.575207948684692,7.575207948684692,54114,cnl-brain10,155.198.100.139,7.575207948684692,1,0.35,350.0,3.0,bd2ac_00256
257,1,1,90.72000000000267,2.0,1.3384629983474179,0.0330757138893254,0.046875,1722392187,,False,1,bd2ac_00257,2024-07-31_03-16-27,9.77488899230957,9.77488899230957,54455,cnl-brain10,155.198.100.139,9.77488899230957,1,0.4,350.0,3.0,bd2ac_00257
258,1,1,92.40000000000273,2.25,1.7276893887323694,0.05134561352900113,0.046875,1722392187,,False,1,bd2ac_00258,2024-07-31_03-16-27,9.16356372833252,9.16356372833252,54531,cnl-brain10,155.198.100.139,9.16356372833252,1,0.45,350.0,3.0,bd2ac_00258
259,1,1,91.95000000000272,2.5,0.9269955616306774,0.06520429839852393,0.140625,1722392187,,False,1,bd2ac_00259,2024-07-31_03-16-27,9.51931643486023,9.51931643486023,54267,cnl-brain10,155.198.100.139,9.51931643486023,1,0.5,350.0,3.0,bd2ac_00259
260,0,0,,0.0,,,,1722392186,,False,1,bd2ac_00260,2024-07-31_03-16-26,7.59417200088501,7.59417200088501,54179,cnl-brain10,155.198.100.139,7.59417200088501,1,0.3,350.0,2.5,bd2ac_00260
261,1,1,93.90000000000279,1.75,1.171670163722758,-0.00030483832543515277,0.046875,1722392187,,False,1,bd2ac_00261,2024-07-31_03-16-27,8.473976373672485,8.473976373672485,54493,cnl-brain10,155.198.100.139,8.473976373672485,1,0.35,350.0,2.5,bd2ac_00261
262,1,1,94.59000000000282,2.5,1.4322913841619473,0.032177137742473105,0.046875,1722392187,,False,1,bd2ac_00262,2024-07-31_03-16-27,8.99272346496582,8.99272346496582,54539,cnl-brain10,155.198.100.139,8.99272346496582,1,0.4,350.0,2.5,bd2ac_00262
263,1,1,94.59000000000282,3.0,1.5597856841754678,0.05437687450846651,0.046875,1722392187,,False,1,bd2ac_00263,2024-07-31_03-16-27,9.241172313690186,9.241172313690186,54527,cnl-brain10,155.198.100.139,9.241172313690186,1,0.45,350.0,2.5,bd2ac_00263
264,1,1,92.85000000000275,3.5,0.9356386234975669,0.06484459136887888,0.140625,1722392187,,False,1,bd2ac_00264,2024-07-31_03-16-27,8.227503538131714,8.227503538131714,54212,cnl-brain10,155.198.100.139,8.227503538131714,1,0.5,350.0,2.5,bd2ac_00264
265,0,0,,0.0,,,,1722392187,,False,1,bd2ac_00265,2024-07-31_03-16-27,8.247456550598145,8.247456550598145,54416,cnl-brain10,155.198.100.139,8.247456550598145,1,0.3,350.0,2.0,bd2ac_00265
266,1,1,92.91000000000275,2.5,1.253442120485291,0.001359147824155471,0.046875,1722392187,,False,1,bd2ac_00266,2024-07-31_03-16-27,8.54930830001831,8.54930830001831,54534,cnl-brain10,155.198.100.139,8.54930830001831,1,0.35,350.0,2.0,bd2ac_00266
267,1,1,92.07000000000272,3.5,1.4598798101898882,0.03934481244524668,0.046875,1722392188,,False,1,bd2ac_00267,2024-07-31_03-16-28,9.15783143043518,9.15783143043518,54474,cnl-brain10,155.198.100.139,9.15783143043518,1,0.4,350.0,2.0,bd2ac_00267
268,1,1,93.12000000000276,4.25,1.6578796862176892,0.0554574764689959,0.046875,1722392188,,False,1,bd2ac_00268,2024-07-31_03-16-28,8.716538429260254,8.716538429260254,54533,cnl-brain10,155.198.100.139,8.716538429260254,1,0.45,350.0,2.0,bd2ac_00268
269,1,1,94.41000000000281,5.0,0.8607460411725549,0.07014427566676762,0.140625,1722392188,,False,1,bd2ac_00269,2024-07-31_03-16-28,9.123534440994263,9.123534440994263,54535,cnl-brain10,155.198.100.139,9.123534440994263,1,0.5,350.0,2.0,bd2ac_00269
270,0,0,,0.0,,,,1722392188,,False,1,bd2ac_00270,2024-07-31_03-16-28,9.17876148223877,9.17876148223877,54456,cnl-brain10,155.198.100.139,9.17876148223877,1,0.3,400.0,4.5,bd2ac_00270
271,0,0,,0.0,,,,1722392188,,False,1,bd2ac_00271,2024-07-31_03-16-28,9.243866443634033,9.243866443634033,54541,cnl-brain10,155.198.100.139,9.243866443634033,1,0.35,400.0,4.5,bd2ac_00271
272,1,1,93.57000000000278,1.25,1.2683503442093327,0.017050625618635795,0.046875,1722392189,,False,1,bd2ac_00272,2024-07-31_03-16-29,9.19342041015625,9.19342041015625,54266,cnl-brain10,155.198.100.139,9.19342041015625,1,0.4,400.0,4.5,bd2ac_00272
273,1,1,96.12000000000288,1.25,1.569793836266876,0.04579712823417936,0.046875,1722392188,,False,1,bd2ac_00273,2024-07-31_03-16-28,8.137855052947998,8.137855052947998,54536,cnl-brain10,155.198.100.139,8.137855052947998,1,0.45,400.0,4.5,bd2ac_00273
274,1,1,94.2000000000028,1.25,1.7273680389498598,0.05786430477961413,0.046875,1722392188,,False,1,bd2ac_00274,2024-07-31_03-16-28,8.57572054862976,8.57572054862976,54528,cnl-brain10,155.198.100.139,8.57572054862976,1,0.5,400.0,4.5,bd2ac_00274
275,0,0,,0.0,,,,1722392188,,False,1,bd2ac_00275,2024-07-31_03-16-28,8.460940837860107,8.460940837860107,54529,cnl-brain10,155.198.100.139,8.460940837860107,1,0.3,400.0,4.0,bd2ac_00275
276,0,0,,0.0,,,,1722392189,,False,1,bd2ac_00276,2024-07-31_03-16-29,8.719966650009155,8.719966650009155,54351,cnl-brain10,155.198.100.139,8.719966650009155,1,0.35,400.0,4.0,bd2ac_00276
277,1,1,94.98000000000283,1.25,1.2773032375422306,0.0263599694646115,0.046875,1722392188,,False,1,bd2ac_00277,2024-07-31_03-16-28,8.073214530944824,8.073214530944824,54530,cnl-brain10,155.198.100.139,8.073214530944824,1,0.4,400.0,4.0,bd2ac_00277
278,1,1,93.00000000000276,1.25,1.5530286089815413,0.0473012008274325,0.046875,1722392190,,False,1,bd2ac_00278,2024-07-31_03-16-30,9.088050127029419,9.088050127029419,54333,cnl-brain10,155.198.100.139,9.088050127029419,1,0.45,400.0,4.0,bd2ac_00278
279,1,1,92.52000000000274,1.75,0.8760923292995185,0.05864487581728017,0.140625,1722392191,,False,1,bd2ac_00279,2024-07-31_03-16-31,9.802759885787964,9.802759885787964,54492,cnl-brain10,155.198.100.139,9.802759885787964,1,0.5,400.0,4.0,bd2ac_00279
280,0,0,,0.0,,,,1722392192,,False,1,bd2ac_00280,2024-07-31_03-16-32,8.085404634475708,8.085404634475708,54284,cnl-brain10,155.198.100.139,8.085404634475708,1,0.3,400.0,3.5,bd2ac_00280
281,0,0,,0.0,,,,1722392194,,False,1,bd2ac_00281,2024-07-31_03-16-34,9.378434896469116,9.378434896469116,54494,cnl-brain10,155.198.100.139,9.378434896469116,1,0.35,400.0,3.5,bd2ac_00281
282,1,1,94.83000000000283,1.5,1.356420012949617,0.027827211728238765,0.046875,1722392193,,False,1,bd2ac_00282,2024-07-31_03-16-33,9.064460515975952,9.064460515975952,54249,cnl-brain10,155.198.100.139,9.064460515975952,1,0.4,400.0,3.5,bd2ac_00282
283,1,1,96.99000000000291,1.75,1.557663628573369,0.04888097367181188,0.046875,1722392193,,False,1,bd2ac_00283,2024-07-31_03-16-33,8.644751071929932,8.644751071929932,54417,cnl-brain10,155.198.100.139,8.644751071929932,1,0.45,400.0,3.5,bd2ac_00283
284,1,1,92.43000000000274,2.0,0.8438279262502478,0.06518833110076194,0.140625,1722392194,,False,1,bd2ac_00284,2024-07-31_03-16-34,9.148391962051392,9.148391962051392,54451,cnl-brain10,155.198.100.139,9.148391962051392,1,0.5,400.0,3.5,bd2ac_00284
285,0,0,,0.0,,,,1722392194,,False,1,bd2ac_00285,2024-07-31_03-16-34,9.37218713760376,9.37218713760376,54434,cnl-brain10,155.198.100.139,9.37218713760376,1,0.3,400.0,3.0,bd2ac_00285
286,1,1,94.41000000000281,1.5,0.9889949342673677,-0.011892261843510221,0.046875,1722392194,,False,1,bd2ac_00286,2024-07-31_03-16-34,9.471123456954956,9.471123456954956,54532,cnl-brain10,155.198.100.139,9.471123456954956,1,0.35,400.0,3.0,bd2ac_00286
287,1,1,94.3200000000028,2.0,1.3206066435402097,0.03511037089364599,0.046875,1722392195,,False,1,bd2ac_00287,2024-07-31_03-16-35,9.312828779220581,9.312828779220581,54114,cnl-brain10,155.198.100.139,9.312828779220581,1,0.4,400.0,3.0,bd2ac_00287
288,1,1,94.44000000000281,2.25,1.5487834875822977,0.052988984790744986,0.046875,1722392194,,False,1,bd2ac_00288,2024-07-31_03-16-34,8.794770956039429,8.794770956039429,54454,cnl-brain10,155.198.100.139,8.794770956039429,1,0.45,400.0,3.0,bd2ac_00288
289,1,1,93.06000000000276,2.5,0.8458303967603159,0.06575111091089392,0.140625,1722392195,,False,1,bd2ac_00289,2024-07-31_03-16-35,9.783668279647827,9.783668279647827,54214,cnl-brain10,155.198.100.139,9.783668279647827,1,0.5,400.0,3.0,bd2ac_00289
290,0,0,,0.0,,,,1722392195,,False,1,bd2ac_00290,2024-07-31_03-16-35,9.67070746421814,9.67070746421814,54452,cnl-brain10,155.198.100.139,9.67070746421814,1,0.3,400.0,2.5,bd2ac_00290
291,1,1,93.78000000000279,1.75,1.1284196723906998,-0.0052231532552786675,0.046875,1722392194,,False,1,bd2ac_00291,2024-07-31_03-16-34,8.649409055709839,8.649409055709839,54179,cnl-brain10,155.198.100.139,8.649409055709839,1,0.35,400.0,2.5,bd2ac_00291
292,1,1,94.38000000000281,2.75,1.448449735695744,0.03491987194843005,0.046875,1722392195,,False,1,bd2ac_00292,2024-07-31_03-16-35,8.937778949737549,8.937778949737549,54537,cnl-brain10,155.198.100.139,8.937778949737549,1,0.4,400.0,2.5,bd2ac_00292
293,1,1,94.0800000000028,3.0,0.8015864890327661,0.0554627731531121,0.140625,1722392195,,False,1,bd2ac_00293,2024-07-31_03-16-35,9.06530237197876,9.06530237197876,54453,cnl-brain10,155.198.100.139,9.06530237197876,1,0.45,400.0,2.5,bd2ac_00293
294,1,1,93.81000000000279,3.25,0.8398917627714535,0.06805411780630699,0.140625,1722392195,,False,1,bd2ac_00294,2024-07-31_03-16-35,8.758087635040283,8.758087635040283,54493,cnl-brain10,155.198.100.139,8.758087635040283,1,0.5,400.0,2.5,bd2ac_00294
295,0,0,,0.0,,,,1722392196,,False,1,bd2ac_00295,2024-07-31_03-16-36,9.534249067306519,9.534249067306519,54212,cnl-brain10,155.198.100.139,9.534249067306519,1,0.3,400.0,2.0,bd2ac_00295
296,1,1,95.73000000000286,2.5,1.1541178398008205,0.0045413384846693106,0.046875,1722392195,,False,1,bd2ac_00296,2024-07-31_03-16-35,8.56502389907837,8.56502389907837,54538,cnl-brain10,155.198.100.139,8.56502389907837,1,0.35,400.0,2.0,bd2ac_00296
297,1,1,92.13000000000272,3.5,1.3781045105156213,0.03541760271073047,0.046875,1722392196,,False,1,bd2ac_00297,2024-07-31_03-16-36,9.392416000366211,9.392416000366211,54491,cnl-brain10,155.198.100.139,9.392416000366211,1,0.4,400.0,2.0,bd2ac_00297
298,1,1,94.3200000000028,4.25,1.8541500407406182,0.057190235915353105,0.046875,1722392196,,False,1,bd2ac_00298,2024-07-31_03-16-36,9.310442447662354,9.310442447662354,54416,cnl-brain10,155.198.100.139,9.310442447662354,1,0.45,400.0,2.0,bd2ac_00298
299,1,1,93.90000000000279,5.0,0.904263529904804,0.0674652385213117,0.140625,1722392195,,False,1,bd2ac_00299,2024-07-31_03-16-35,8.076663732528687,8.076663732528687,54531,cnl-brain10,155.198.100.139,8.076663732528687,1,0.5,400.0,2.0,bd2ac_00299
300,0,0,,0.0,,,,1722392194,,False,1,bd2ac_00300,2024-07-31_03-16-34,7.374204397201538,7.374204397201538,54539,cnl-brain10,155.198.100.139,7.374204397201538,1,0.3,200.0,4.5,bd2ac_00300
301,0,0,,0.0,,,,1722392196,,False,1,bd2ac_00301,2024-07-31_03-16-36,8.734245777130127,8.734245777130127,54473,cnl-brain10,155.198.100.139,8.734245777130127,1,0.35,200.0,4.5,bd2ac_00301
302,1,1,93.30000000000277,1.0,1.2324644325487875,0.02195309716211402,0.046875,1722392196,,False,1,bd2ac_00302,2024-07-31_03-16-36,8.557587146759033,8.557587146759033,54534,cnl-brain10,155.198.100.139,8.557587146759033,1,0.4,200.0,4.5,bd2ac_00302
303,1,1,93.87000000000279,1.25,0.8178967533923718,0.04815096775102079,0.140625,1722392196,,False,1,bd2ac_00303,2024-07-31_03-16-36,8.994641304016113,8.994641304016113,54267,cnl-brain10,155.198.100.139,8.994641304016113,1,0.45,200.0,4.5,bd2ac_00303
304,1,1,92.85000000000275,1.25,0.8863299527513587,0.06117572956585815,0.140625,1722392197,,False,1,bd2ac_00304,2024-07-31_03-16-37,9.310520648956299,9.310520648956299,54527,cnl-brain10,155.198.100.139,9.310520648956299,1,0.5,200.0,4.5,bd2ac_00304
305,0,0,,0.0,,,,1722392197,,False,1,bd2ac_00305,2024-07-31_03-16-37,9.406253576278687,9.406253576278687,54455,cnl-brain10,155.198.100.139,9.406253576278687,1,0.3,200.0,4.0,bd2ac_00305
306,0,0,,0.0,,,,1722392197,,False,1,bd2ac_00306,2024-07-31_03-16-37,9.129245281219482,9.129245281219482,54533,cnl-brain10,155.198.100.139,9.129245281219482,1,0.35,200.0,4.0,bd2ac_00306
307,1,1,93.87000000000279,1.25,1.32267022498269,0.023374927518191146,0.046875,1722392197,,False,1,bd2ac_00307,2024-07-31_03-16-37,9.010313272476196,9.010313272476196,54536,cnl-brain10,155.198.100.139,9.010313272476196,1,0.4,200.0,4.0,bd2ac_00307
308,1,1,93.63000000000278,1.5,1.5313490967171028,0.0486181281718121,0.046875,1722392197,,False,1,bd2ac_00308,2024-07-31_03-16-37,8.845174551010132,8.845174551010132,54474,cnl-brain10,155.198.100.139,8.845174551010132,1,0.45,200.0,4.0,bd2ac_00308
309,1,1,92.52000000000274,1.5,0.944241715261571,0.06179434649364346,0.140625,1722392196,,False,1,bd2ac_00309,2024-07-31_03-16-36,7.7917094230651855,7.7917094230651855,54535,cnl-brain10,155.198.100.139,7.7917094230651855,1,0.5,200.0,4.0,bd2ac_00309
