,metric/num_BTSP_events_(single),metric/num_BTSP_positions_(single),metric/first_BTSP_time_(single),metric/first_BTSP_relative_position_(single),metric/max_BTSP_ramp_(single),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_width_(single),metric/PC_weight_ratio_pre_post_(single),metric/max_normalization_(single),metric/98th_percentile_firingrate_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_positions_(reverse),metric/first_BTSP_time_(reverse),metric/first_BTSP_relative_position_(reverse),metric/max_BTSP_ramp_(reverse),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_width_(reverse),metric/PC_weight_ratio_pre_post_(reverse),metric/max_normalization_(reverse),metric/98th_percentile_firingrate_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(back_and_forth),metric/first_BTSP_relative_position_(back_and_forth),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_peak_relative_position_(back_and_forth),metric/PC_weight_width_(back_and_forth),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/max_normalization_(back_and_forth),metric/98th_percentile_firingrate_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/proximal_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
262,2.0,2.0,85.68,0.032708389132389826,1.0,-0.049999999999998934,0.5160558548175853,1.3519149176239125,0.7893862096463884,2.434213336885387,0.0,0.0,,,0.75,-0.049999999999998934,0.5160558548175853,1.3519149176239125,,3.5079417126868395,0.0,0.0,,,0.0,-0.049999999999998934,0.5160558548175853,1.3519149176239125,,3.9655542417397758,1776488981,,False,1,5af3d_00262,2026-04-18_06-09-41,66.39498376846313,66.39498376846313,1859595,cnl-brain9,155.198.99.250,66.39498376846313,1,0.1,0.30000000000000004,1.25,5af3d_00262
263,2.0,1.0,44.82,0.04814012355638342,1.0,0.05000000000000071,0.6587690700536233,1.2135363030816835,0.7770134679550101,3.4185124979819634,0.0,0.0,,,0.0,0.05000000000000071,0.6587690700536233,1.2135363030816835,,3.646701010960644,0.0,0.0,,,0.75,0.05000000000000071,0.6587690700536233,1.2135363030816835,,3.434917567839097,1776488982,,False,1,5af3d_00263,2026-04-18_06-09-42,67.25803804397583,67.25803804397583,1859729,cnl-brain9,155.198.99.250,67.25803804397583,1,0.1,0.35000000000000003,1.25,5af3d_00263
264,2.0,1.0,53.07,0.03138946033705192,1.25,-0.049999999999998934,0.623625580312301,1.1006667463512656,0.7793666800216115,3.4647433332516746,0.0,0.0,,,0.25,-0.049999999999998934,0.623625580312301,1.1006667463512656,,3.67352452965838,0.0,0.0,,,0.75,-0.049999999999998934,0.623625580312301,1.1006667463512656,,3.458945931990354,1776488984,,False,1,5af3d_00264,2026-04-18_06-09-44,67.51588034629822,67.51588034629822,1859999,cnl-brain9,155.198.99.250,67.51588034629822,1,0.1,0.4,1.25,5af3d_00264
265,0.0,0.0,,,0.75,,0.0,,,0.7605944787656677,0.0,0.0,,,0.5,,0.0,,,0.7525337679609412,0.0,0.0,,,0.5,,0.0,,,0.7551786404685594,1776488980,,False,1,5af3d_00265,2026-04-18_06-09-40,63.994741916656494,63.994741916656494,1859995,cnl-brain9,155.198.99.250,63.994741916656494,1,0.1,0.2,1.625,5af3d_00265
266,0.0,0.0,,,0.75,,0.0,,,0.7538916947391893,0.0,0.0,,,0.75,,0.0,,,0.7673241017580722,0.0,0.0,,,0.75,,0.0,,,0.7657114250102248,1776488984,,False,1,5af3d_00266,2026-04-18_06-09-44,67.24569201469421,67.24569201469421,1859996,cnl-brain9,155.198.99.250,67.24569201469421,1,0.1,0.25,1.625,5af3d_00266
267,0.0,0.0,,,0.75,,0.0,,,0.7525441746635876,0.0,0.0,,,0.75,,0.0,,,0.7522109684055662,0.0,0.0,,,0.75,,0.0,,,0.7621357951283239,1776488982,,False,1,5af3d_00267,2026-04-18_06-09-42,65.17613053321838,65.17613053321838,1860013,cnl-brain9,155.198.99.250,65.17613053321838,1,0.1,0.30000000000000004,1.625,5af3d_00267
268,1.0,1.0,372.36,0.01914695200129124,1.0,,0.0,,,0.7683975054350982,1.0,1.0,524.67,-0.02570099003672821,1.0,0.05000000000000071,0.7337038355341194,1.1583584261919784,0.7693127559763013,2.6351023453539075,0.0,0.0,,,0.0,0.05000000000000071,0.7337038355341194,1.1583584261919784,,3.3190239656146567,1776488984,,False,1,5af3d_00268,2026-04-18_06-09-44,66.59491872787476,66.59491872787476,1860156,cnl-brain9,155.198.99.250,66.59491872787476,1,0.1,0.35000000000000003,1.625,5af3d_00268
269,2.0,1.0,179.67,0.011658737128444674,1.0,0.05000000000000071,0.8281605028926928,1.0464857454233087,0.7138203215405412,1.0736407821569787,0.0,0.0,,,0.5,0.05000000000000071,0.6348034498581221,1.1856990970348542,,3.296827204080763,0.0,0.0,,,0.0,0.05000000000000071,0.6348034498581221,1.1856990970348542,,3.3797343998229112,1776488982,,False,1,5af3d_00269,2026-04-18_06-09-42,64.94012784957886,64.94012784957886,1860390,cnl-brain9,155.198.99.250,64.94012784957886,1,0.1,0.4,1.625,5af3d_00269
270,0.0,0.0,,,0.5,,0.0,,,0.7752488183485229,0.0,0.0,,,0.5,,0.0,,,0.7640027273285912,0.0,0.0,,,0.5,,0.0,,,0.759847626609971,1776488985,,False,1,5af3d_00270,2026-04-18_06-09-45,67.4713978767395,67.4713978767395,1860391,cnl-brain9,155.198.99.250,67.4713978767395,1,0.1,0.2,2.0,5af3d_00270
271,0.0,0.0,,,0.5,,0.0,,,0.7491573197148583,0.0,0.0,,,0.5,,0.0,,,0.7628336285686748,0.0,0.0,,,0.5,,0.0,,,0.7644759293636212,1776488989,,False,1,5af3d_00271,2026-04-18_06-09-49,69.93018674850464,69.93018674850464,1860587,cnl-brain9,155.198.99.250,69.93018674850464,1,0.1,0.25,2.0,5af3d_00271
272,0.0,0.0,,,0.75,,0.0,,,0.7478233334786036,0.0,0.0,,,0.75,,0.0,,,0.7893703351945407,0.0,0.0,,,0.75,,0.0,,,0.7529072236924932,1776488985,,False,1,5af3d_00272,2026-04-18_06-09-45,65.12680983543396,65.12680983543396,1860684,cnl-brain9,155.198.99.250,65.12680983543396,1,0.1,0.30000000000000004,2.0,5af3d_00272
273,0.0,0.0,,,0.75,,0.0,,,0.7615838679037379,0.0,0.0,,,0.75,,0.0,,,0.7553491292977614,0.0,0.0,,,0.75,,0.0,,,0.7648646597619797,1776488987,,False,1,5af3d_00273,2026-04-18_06-09-47,67.18813061714172,67.18813061714172,1860690,cnl-brain9,155.198.99.250,67.18813061714172,1,0.1,0.35000000000000003,2.0,5af3d_00273
274,0.0,0.0,,,0.75,,0.0,,,0.7664249758232975,0.0,0.0,,,0.75,,0.0,,,0.7445893874502049,0.0,0.0,,,0.75,,0.0,,,0.7437458480704939,1776488987,,False,1,5af3d_00274,2026-04-18_06-09-47,66.66532635688782,66.66532635688782,1860708,cnl-brain9,155.198.99.250,66.66532635688782,1,0.1,0.4,2.0,5af3d_00274
275,9.0,2.0,49.71,0.021490235168100558,10.75,-0.049999999999998934,0.5650712538769453,2.154129988413804,1.2343877607418179,6.567104114779986,9.0,2.0,447.84,0.010964766202524956,12.75,0.05000000000000071,0.49392318157757265,0.6165304685352267,1.2582268384229447,7.403859673195916,9.0,2.0,843.45,0.01459480829764237,8.5,0.05000000000000071,0.47684391716543706,0.9649295290121982,1.2645379753079944,7.216235094708083,1776488989,,False,1,5af3d_00275,2026-04-18_06-09-49,68.8344395160675,68.8344395160675,1860711,cnl-brain9,155.198.99.250,68.8344395160675,1,0.15,0.2,0.5,5af3d_00275
276,9.0,2.0,52.32,-0.025114087673887564,7.0,-0.049999999999998934,0.5658635172442565,2.654472140093466,1.2456160216347132,6.282457980125608,9.0,1.0,428.25,-0.0009529659869529361,5.25,0.05000000000000071,0.5179691880366568,0.5403512670529924,1.2566238897620432,7.132092350702976,9.0,2.0,832.5,0.017998536356281125,7.0,0.05000000000000071,0.603299152764496,0.6785550687371316,1.2652145121640466,6.955768832487591,1776488989,,False,1,5af3d_00276,2026-04-18_06-09-49,67.65270495414734,67.65270495414734,1861025,cnl-brain9,155.198.99.250,67.65270495414734,1,0.15,0.25,0.5,5af3d_00276
277,9.0,2.0,55.17,-0.0005595179043953458,12.25,-0.049999999999998934,0.5197515983197007,3.902290493111473,1.2847903650371633,6.737128543107585,9.0,1.0,417.57,-0.00764579649624153,9.25,0.05000000000000071,0.4964444311875411,0.5350275000746665,1.2268262478892413,7.915651835859199,9.0,2.0,810.15,-0.01431253884501249,8.0,0.05000000000000071,0.4994533448852785,0.7126252773727084,1.2726652427067777,7.601245672965851,1776488988,,False,1,5af3d_00277,2026-04-18_06-09-48,67.1072564125061,67.1072564125061,1861029,cnl-brain9,155.198.99.250,67.1072564125061,1,0.15,0.30000000000000004,0.5,5af3d_00277
278,9.0,2.0,51.12,0.0604967205016127,7.0,-0.049999999999998934,0.5616946085026546,2.189528039819044,1.251835227277405,6.1793252931481115,10.0,1.0,425.58,0.009958095031816327,8.0,0.05000000000000071,0.5382347735502502,0.5606399950748268,1.2590974696079709,6.959225031304703,9.0,2.0,839.19,0.006604311005238284,4.25,-0.049999999999998934,0.5527543570869384,0.7136138732836361,1.2572341770901394,6.654595947100301,1776488990,,False,1,5af3d_00278,2026-04-18_06-09-50,69.09003472328186,69.09003472328186,1861030,cnl-brain9,155.198.99.250,69.09003472328186,1,0.15,0.35000000000000003,0.5,5af3d_00278
279,9.0,2.0,49.59,0.042373313801352896,9.25,-0.049999999999998934,0.5551696423849948,1.777862414529798,1.2244039264424835,6.708048378090458,9.0,2.0,393.21,-0.017298060743311083,6.75,0.05000000000000071,0.4830774645017297,0.6092177292872478,1.2918664048199393,6.951461160316783,9.0,2.0,769.59,-0.015634079799000222,6.25,-0.049999999999998934,0.5999383045596454,0.9349007600131684,1.2102329652006394,6.862381898241837,1776488985,,False,1,5af3d_00279,2026-04-18_06-09-45,63.60525035858154,63.60525035858154,1861026,cnl-brain9,155.198.99.250,63.60525035858154,1,0.15,0.4,0.5,5af3d_00279
280,1.0,1.0,54.57,0.019980779725637277,1.0,-0.049999999999998934,0.527489762892134,1.1851721317037787,0.7533667934362447,2.7570849434322393,1.0,1.0,601.71,-0.04846731321246489,1.0,-0.049999999999998934,0.7192582825412299,1.1518210156511608,0.8439226264154378,3.62673515660138,0.0,0.0,,,0.0,-0.049999999999998934,0.7192582825412299,1.1518210156511608,,4.524098124277419,1776488986,,False,1,5af3d_00280,2026-04-18_06-09-46,64.84415674209595,64.84415674209595,1861037,cnl-brain9,155.198.99.250,64.84415674209595,1,0.15,0.2,0.875,5af3d_00280
281,1.0,1.0,50.43,0.02253940985605629,1.25,-0.049999999999998934,0.6942989084554245,1.2270686762984584,0.751503800115372,2.523872090578321,1.0,1.0,455.55,-0.007501802222442677,1.0,0.05000000000000071,0.627915614633932,1.0446959413511754,0.8994853818905392,5.009944873135565,0.0,0.0,,,0.0,0.05000000000000071,0.627915614633932,1.0446959413511754,,5.506081114038483,1776488988,,False,1,5af3d_00281,2026-04-18_06-09-48,66.1286792755127,66.1286792755127,1861469,cnl-brain9,155.198.99.250,66.1286792755127,1,0.15,0.25,0.875,5af3d_00281
282,3.0,1.0,49.11,0.021705405128972455,1.25,0.05000000000000071,0.6884417039747195,1.245830149932518,0.9877378023686532,4.823304230910846,1.0,1.0,437.67,-0.07519816516469735,1.0,0.05000000000000071,0.9104639879193135,1.2105155276744737,1.0849867576791823,6.4293490153554265,0.0,0.0,,,0.5,0.05000000000000071,0.9104639879193135,1.2105155276744737,,6.581910209194398,1776488988,,False,1,5af3d_00282,2026-04-18_06-09-48,65.68628668785095,65.68628668785095,1861483,cnl-brain9,155.198.99.250,65.68628668785095,1,0.15,0.30000000000000004,0.875,5af3d_00282
283,3.0,1.0,90.0,0.04007343686383358,1.25,0.05000000000000071,0.5818638387332977,1.3471987314172336,1.029143105590546,4.820060811567704,7.0,2.0,437.25,-0.02403813652865905,1.75,0.05000000000000071,0.6431703741328936,0.8226438332006353,1.190663406155303,6.482475457189789,8.0,2.0,845.67,0.02466121788056297,2.5,0.05000000000000071,0.5456558587106515,0.6673357594126462,1.2249904441916688,7.157317196710135,1776488988,,False,1,5af3d_00283,2026-04-18_06-09-48,66.01555562019348,66.01555562019348,1861482,cnl-brain9,155.198.99.250,66.01555562019348,1,0.15,0.35000000000000003,0.875,5af3d_00283
284,4.0,1.0,54.84,0.016931741825507274,1.5,0.05000000000000071,0.7241460194697606,1.0593086851457316,1.1417944272852034,6.107640090552053,6.0,1.0,557.46,0.0043647325165863116,2.5,0.05000000000000071,0.45021338348449325,0.5470117690085169,1.2645961825841296,7.22228490565129,9.0,2.0,832.65,0.019895838850285674,5.75,0.05000000000000071,0.4481250047965277,0.511691743351264,1.2911598813917475,7.05123699812147,1776488989,,False,1,5af3d_00284,2026-04-18_06-09-49,66.70076870918274,66.70076870918274,1861516,cnl-brain9,155.198.99.250,66.70076870918274,1,0.15,0.4,0.875,5af3d_00284
285,0.0,0.0,,,0.75,,0.0,,,0.7765709409980384,0.0,0.0,,,0.75,,0.0,,,0.7570719970168631,0.0,0.0,,,0.75,,0.0,,,0.7613256635223346,1776488989,,False,1,5af3d_00285,2026-04-18_06-09-49,66.61550426483154,66.61550426483154,1861589,cnl-brain9,155.198.99.250,66.61550426483154,1,0.15,0.2,1.25,5af3d_00285
286,1.0,1.0,135.36,0.010930700517945091,1.0,-0.049999999999998934,0.805527805587682,1.0601240783162382,0.7393815903182187,2.2580225524875086,0.0,0.0,,,0.75,-0.049999999999998934,0.805527805587682,1.0601240783162382,,2.463575611373567,0.0,0.0,,,0.75,-0.049999999999998934,0.805527805587682,1.0601240783162382,,2.6550424206543957,1776488990,,False,1,5af3d_00286,2026-04-18_06-09-50,66.6872079372406,66.6872079372406,1861793,cnl-brain9,155.198.99.250,66.6872079372406,1,0.15,0.25,1.25,5af3d_00286
287,1.0,1.0,85.14,0.04166090356489427,1.0,-0.049999999999998934,0.7861637167137507,1.104930115428713,0.7377184323307906,2.447993682393689,1.0,1.0,497.13,-0.0381207816383089,1.0,-0.049999999999998934,0.9210653840049825,1.0463391157393296,0.8346261491528926,3.7807631595610447,0.0,0.0,,,0.0,-0.049999999999998934,0.9210653840049825,1.0463391157393296,,4.218514649414159,1776488990,,False,1,5af3d_00287,2026-04-18_06-09-50,66.02384209632874,66.02384209632874,1861930,cnl-brain9,155.198.99.250,66.02384209632874,1,0.15,0.30000000000000004,1.25,5af3d_00287
288,1.0,1.0,93.03,-0.009655891822411888,1.0,-0.049999999999998934,0.40560580418108527,1.5771805360567446,0.7657297203697873,3.525526028513675,1.0,1.0,657.87,-0.02354048796271302,1.0,-0.049999999999998934,0.5187183361130248,1.3332379675375243,0.861923477031513,3.868768406649598,0.0,0.0,,,0.0,-0.049999999999998934,0.5187183361130248,1.3332379675375243,,4.754300394433042,1776489044,,False,1,5af3d_00288,2026-04-18_06-10-44,68.38028478622437,68.38028478622437,1862262,cnl-brain9,155.198.99.250,68.38028478622437,1,0.15,0.35000000000000003,1.25,5af3d_00288
289,1.0,1.0,46.53,0.050137580884503485,1.0,-0.049999999999998934,0.7235530131881256,1.1011137674464258,0.7433614938129302,2.7733243370918617,1.0,1.0,460.68,-0.013982301812001108,1.0,-0.049999999999998934,0.6949355233714227,0.9442309907541608,0.8664215023614085,4.568735146669559,0.0,0.0,,,0.0,-0.049999999999998934,0.6949355233714227,0.9442309907541608,,5.010322006438703,1776489045,,False,1,5af3d_00289,2026-04-18_06-10-45,67.1367392539978,67.1367392539978,1862335,cnl-brain9,155.198.99.250,67.1367392539978,1,0.15,0.4,1.25,5af3d_00289
290,0.0,0.0,,,0.5,,0.0,,,0.7508417125010173,0.0,0.0,,,0.75,,0.0,,,0.7525846097965847,0.0,0.0,,,0.75,,0.0,,,0.7570766288415587,1776489046,,False,1,5af3d_00290,2026-04-18_06-10-46,64.36489534378052,64.36489534378052,1862604,cnl-brain9,155.198.99.250,64.36489534378052,1,0.15,0.2,1.625,5af3d_00290
291,0.0,0.0,,,0.75,,0.0,,,0.7620096923429359,0.0,0.0,,,0.75,,0.0,,,0.7783696138813889,0.0,0.0,,,0.75,,0.0,,,0.7640449913198796,1776489047,,False,1,5af3d_00291,2026-04-18_06-10-47,65.12995553016663,65.12995553016663,1862609,cnl-brain9,155.198.99.250,65.12995553016663,1,0.15,0.25,1.625,5af3d_00291
292,0.0,0.0,,,0.75,,0.0,,,0.75138631792355,0.0,0.0,,,0.75,,0.0,,,0.756843257536153,0.0,0.0,,,0.75,,0.0,,,0.7585655730932409,1776489048,,False,1,5af3d_00292,2026-04-18_06-10-48,65.69781470298767,65.69781470298767,1862610,cnl-brain9,155.198.99.250,65.69781470298767,1,0.15,0.30000000000000004,1.625,5af3d_00292
293,0.0,0.0,,,0.75,,0.0,,,0.7613219606765025,1.0,1.0,448.29,-0.011340468738163523,1.0,0.05000000000000071,0.7676921361295461,0.9014315780348892,0.7430635388855671,2.324715434245182,0.0,0.0,,,0.75,0.05000000000000071,0.7676921361295461,0.9014315780348892,,2.4242078256400807,1776489050,,False,1,5af3d_00293,2026-04-18_06-10-50,66.33771181106567,66.33771181106567,1862806,cnl-brain9,155.198.99.250,66.33771181106567,1,0.15,0.35000000000000003,1.625,5af3d_00293
294,1.0,1.0,162.15,0.04890042929936245,1.0,0.05000000000000071,0.7188891831782165,1.107608306649973,0.7445112641805858,2.067252304451179,0.0,0.0,,,0.0,0.05000000000000071,0.7188891831782165,1.107608306649973,,2.6858819072578175,1.0,1.0,1012.98,-0.05915352268491425,1.0,-0.049999999999998934,0.843326919701676,1.172722137497512,0.8195236597019023,3.0929867352833442,1776489050,,False,1,5af3d_00294,2026-04-18_06-10-50,66.5624589920044,66.5624589920044,1862805,cnl-brain9,155.198.99.250,66.5624589920044,1,0.15,0.4,1.625,5af3d_00294
295,0.0,0.0,,,0.5,,0.0,,,0.7684881124571667,0.0,0.0,,,0.5,,0.0,,,0.7516367150636643,0.0,0.0,,,0.5,,0.0,,,0.7562951353139206,1776489051,,False,1,5af3d_00295,2026-04-18_06-10-51,66.9385495185852,66.9385495185852,1862807,cnl-brain9,155.198.99.250,66.9385495185852,1,0.15,0.2,2.0,5af3d_00295
296,0.0,0.0,,,0.5,,0.0,,,0.7695387545050568,0.0,0.0,,,0.5,,0.0,,,0.7526557823516536,0.0,0.0,,,0.5,,0.0,,,0.7483709038510807,1776489050,,False,1,5af3d_00296,2026-04-18_06-10-50,66.20695853233337,66.20695853233337,1862829,cnl-brain9,155.198.99.250,66.20695853233337,1,0.15,0.25,2.0,5af3d_00296
297,0.0,0.0,,,0.75,,0.0,,,0.752632375123257,0.0,0.0,,,0.5,,0.0,,,0.7433316103782871,0.0,0.0,,,0.75,,0.0,,,0.7578009612062376,1776489052,,False,1,5af3d_00297,2026-04-18_06-10-52,66.9788932800293,66.9788932800293,1863017,cnl-brain9,155.198.99.250,66.9788932800293,1,0.15,0.30000000000000004,2.0,5af3d_00297
298,0.0,0.0,,,0.75,,0.0,,,0.7442739574684248,0.0,0.0,,,0.75,,0.0,,,0.7511887809919352,0.0,0.0,,,0.75,,0.0,,,0.7437857850947073,1776489048,,False,1,5af3d_00298,2026-04-18_06-10-48,62.75776743888855,62.75776743888855,1863145,cnl-brain9,155.198.99.250,62.75776743888855,1,0.15,0.35000000000000003,2.0,5af3d_00298
299,0.0,0.0,,,0.75,,0.0,,,0.7430782545384897,0.0,0.0,,,0.75,,0.0,,,0.7692093422018801,0.0,0.0,,,0.75,,0.0,,,0.751939219351308,1776489053,,False,1,5af3d_00299,2026-04-18_06-10-53,66.31606888771057,66.31606888771057,1863213,cnl-brain9,155.198.99.250,66.31606888771057,1,0.15,0.4,2.0,5af3d_00299
300,9.0,1.0,50.52,-0.010753834045788668,7.25,-0.049999999999998934,0.5359372821241806,2.1263946443661697,1.344795231153972,6.562822924628431,9.0,2.0,410.67,-0.039463586649914006,5.5,0.05000000000000071,0.6176961201207485,0.688909745668059,1.3126380918891707,6.348279040979698,9.0,2.0,812.13,-0.033817947495571765,9.75,-0.049999999999998934,0.5356223529408624,0.9748291755103297,1.29107594837124,7.354571821790946,1776489052,,False,1,5af3d_00300,2026-04-18_06-10-52,65.73496961593628,65.73496961593628,1863232,cnl-brain9,155.198.99.250,65.73496961593628,1,0.2,0.2,0.5,5af3d_00300
301,9.0,2.0,54.12,0.041890735396487244,6.25,-0.049999999999998934,0.571773173136398,3.2039977933139303,1.3396868963635615,6.387313264594948,9.0,1.0,421.14,0.020240013836165804,10.5,0.05000000000000071,0.5347269351815651,0.36608394281428785,1.311448700349831,7.057875274478082,9.0,2.0,834.54,-0.020264213883602444,10.0,0.05000000000000071,0.44581511163791676,0.3813001770505807,1.3806596374564726,7.870725318145825,1776489054,,False,1,5af3d_00301,2026-04-18_06-10-54,66.99520945549011,66.99520945549011,1863307,cnl-brain9,155.198.99.250,66.99520945549011,1,0.2,0.25,0.5,5af3d_00301
302,9.0,2.0,51.3,0.052590498065433255,6.0,-0.049999999999998934,0.6246916862109662,2.032758121592211,1.2866766047696303,6.497395659873057,9.0,1.0,398.28,0.01706627832667751,5.25,0.05000000000000071,0.5059562807056608,0.3214611923699019,1.3652737832432855,7.0295098484532215,9.0,2.0,792.51,0.003595611558777634,13.5,0.05000000000000071,0.4651994457874893,0.8968216813470362,1.329961521341706,7.564719214901027,1776489052,,False,1,5af3d_00302,2026-04-18_06-10-52,65.40933299064636,65.40933299064636,1863317,cnl-brain9,155.198.99.250,65.40933299064636,1,0.2,0.30000000000000004,0.5,5af3d_00302
303,9.0,1.0,59.1,-0.015178490257975685,5.75,-0.049999999999998934,0.5564117254248173,2.882944792898591,1.3371333075857614,6.473171336713038,9.0,1.0,429.21,0.0038660082667965057,14.0,0.05000000000000071,0.5183372459230413,0.4793670149153364,1.295148741458332,7.2899313660484255,9.0,2.0,825.33,0.037424931942948714,6.0,0.05000000000000071,0.7325886019654066,0.8399259121937853,1.3379327292829715,6.505634322895163,1776489054,,False,1,5af3d_00303,2026-04-18_06-10-54,66.61610245704651,66.61610245704651,1863560,cnl-brain9,155.198.99.250,66.61610245704651,1,0.2,0.35000000000000003,0.5,5af3d_00303
304,9.0,1.0,52.62,-0.017107648222412397,5.0,-0.049999999999998934,0.4817226349860113,2.667470273082019,1.341446100260092,6.423063646404259,9.0,1.0,437.01,0.03144935073942223,9.5,0.05000000000000071,0.5770889196843116,0.5447446159511965,1.3501593011766362,6.756149933662343,9.0,2.0,840.36,0.016801541046524093,10.25,0.05000000000000071,0.5513329657609884,0.7339678532637217,1.2960619582420736,7.123959192099102,1776489055,,False,1,5af3d_00304,2026-04-18_06-10-55,67.5196168422699,67.5196168422699,1863574,cnl-brain9,155.198.99.250,67.5196168422699,1,0.2,0.4,0.5,5af3d_00304
305,1.0,1.0,90.21,0.039659802759156815,1.0,0.05000000000000071,0.48594885883035976,1.1463951197963556,0.7865413059210853,3.379823419185745,0.0,0.0,,,0.5,0.05000000000000071,0.48594885883035976,1.1463951197963556,,4.112020408315758,0.0,0.0,,,0.5,0.05000000000000071,0.48594885883035976,1.1463951197963556,,3.3601750018957643,1776489055,,False,1,5af3d_00305,2026-04-18_06-10-55,66.89632439613342,66.89632439613342,1863678,cnl-brain9,155.198.99.250,66.89632439613342,1,0.2,0.2,0.875,5af3d_00305
306,1.0,1.0,49.2,0.031908874063349746,1.0,-0.049999999999998934,0.5119268889318249,0.9982185638369956,0.7813436423698952,3.080375176467917,1.0,1.0,510.06,-0.04381407250081715,1.0,-0.049999999999998934,0.5669714879639267,0.994074322911288,0.9404963568139377,4.947588840008593,0.0,0.0,,,0.0,-0.049999999999998934,0.5669714879639267,0.994074322911288,,6.246763334997958,1776489057,,False,1,5af3d_00306,2026-04-18_06-10-57,67.41547513008118,67.41547513008118,1863802,cnl-brain9,155.198.99.250,67.41547513008118,1,0.2,0.25,0.875,5af3d_00306
307,2.0,1.0,84.66,0.03180295627219243,1.25,-0.049999999999998934,0.7868766901531461,1.0479726017554274,0.9356648538770025,3.767823969975655,0.0,0.0,,,0.5,-0.049999999999998934,0.7868766901531461,1.0479726017554274,,5.883688623513645,0.0,0.0,,,0.0,-0.049999999999998934,0.7868766901531461,1.0479726017554274,,6.14137281428737,1776489058,,False,1,5af3d_00307,2026-04-18_06-10-58,68.24541974067688,68.24541974067688,1863803,cnl-brain9,155.198.99.250,68.24541974067688,1,0.2,0.30000000000000004,0.875,5af3d_00307
308,2.0,2.0,52.02,0.05719392871660478,1.0,-0.049999999999998934,0.5353305004471833,1.8465940755363617,1.0183046622892087,5.552828044007936,8.0,2.0,419.13,-0.0004482380335040226,4.25,0.05000000000000071,0.426876445484468,0.4913571508545518,1.3824778651837668,7.200470156431183,9.0,2.0,823.14,0.03410721490499258,2.75,0.05000000000000071,0.4485364860401968,0.35602628878218395,1.3706918130358117,6.804245493014853,1776489058,,False,1,5af3d_00308,2026-04-18_06-10-58,67.53094840049744,67.53094840049744,1864007,cnl-brain9,155.198.99.250,67.53094840049744,1,0.2,0.35000000000000003,0.875,5af3d_00308
309,3.0,1.0,50.82,0.032815241507423654,1.25,-0.049999999999998934,0.954328474033848,1.0711530722060099,1.0931836107500856,5.368099487543644,1.0,1.0,642.75,-0.08811990682806492,1.0,-0.049999999999998934,1.0495521384600366,1.0819750230670615,1.1505454217691895,6.588081288453937,1.0,1.0,904.59,-0.07279621900705946,1.0,-0.049999999999998934,1.0608252239481972,1.137931096159599,1.1702223362644757,6.67125801542834,1776489055,,False,1,5af3d_00309,2026-04-18_06-10-55,64.45257830619812,64.45257830619812,1864008,cnl-brain9,155.198.99.250,64.45257830619812,1,0.2,0.4,0.875,5af3d_00309
310,0.0,0.0,,,0.75,,0.0,,,0.7625237995191418,0.0,0.0,,,0.75,,0.0,,,0.766563362729739,0.0,0.0,,,0.75,,0.0,,,0.7585355219907909,1776489056,,False,1,5af3d_00310,2026-04-18_06-10-56,64.75830411911011,64.75830411911011,1864010,cnl-brain9,155.198.99.250,64.75830411911011,1,0.2,0.2,1.25,5af3d_00310
311,1.0,1.0,93.66,0.005028578642287673,1.0,-0.049999999999998934,0.5062120600997999,1.4295987412685789,0.8101277791367251,3.7543813336665885,0.0,0.0,,,0.0,-0.049999999999998934,0.5062120600997999,1.4295987412685789,,4.425890257122065,0.0,0.0,,,0.0,-0.049999999999998934,0.5062120600997999,1.4295987412685789,,4.247415243104726,1776489058,,False,1,5af3d_00311,2026-04-18_06-10-58,67.60812211036682,67.60812211036682,1864016,cnl-brain9,155.198.99.250,67.60812211036682,1,0.2,0.25,1.25,5af3d_00311
312,1.0,1.0,190.86,-0.02419807477643454,1.0,-0.049999999999998934,0.3807578058554819,1.4796958731942562,0.8382341317504554,2.9887486268593646,0.0,0.0,,,0.0,-0.049999999999998934,0.3807578058554819,1.4796958731942562,,5.08035351125723,1.0,1.0,1040.46,-0.061196768679944835,1.0,-0.049999999999998934,0.5510420343803859,1.4225487285796126,0.9662869844571718,5.388197879522983,1776489060,,False,1,5af3d_00312,2026-04-18_06-11-00,66.72911620140076,66.72911620140076,1864426,cnl-brain9,155.198.99.250,66.72911620140076,1,0.2,0.30000000000000004,1.25,5af3d_00312
