,metric/num_BTSP_events_(moved_0),metric/num_BTSP_events_(moved_1),metric/num_BTSP_events_(moved_2),metric/num_BTSP_events_(moved_3),metric/num_BTSP_events_(moved_4),metric/num_BTSP_events_(moved_5),metric/num_BTSP_events_(moved_6),metric/num_BTSP_events_(moved_7),metric/num_BTSP_positions_(moved_0),metric/num_BTSP_positions_(moved_1),metric/num_BTSP_positions_(moved_2),metric/num_BTSP_positions_(moved_3),metric/num_BTSP_positions_(moved_4),metric/num_BTSP_positions_(moved_5),metric/num_BTSP_positions_(moved_6),metric/num_BTSP_positions_(moved_7),metric/first_BTSP_time_(moved_0),metric/first_BTSP_time_(moved_1),metric/first_BTSP_time_(moved_2),metric/first_BTSP_time_(moved_3),metric/first_BTSP_time_(moved_4),metric/first_BTSP_time_(moved_5),metric/first_BTSP_time_(moved_6),metric/first_BTSP_time_(moved_7),metric/max_BTSP_ramp_(moved_0),metric/max_BTSP_ramp_(moved_1),metric/max_BTSP_ramp_(moved_2),metric/max_BTSP_ramp_(moved_3),metric/max_BTSP_ramp_(moved_4),metric/max_BTSP_ramp_(moved_5),metric/max_BTSP_ramp_(moved_6),metric/max_BTSP_ramp_(moved_7),metric/PC_weight_ratio_pre_post_(moved_0),metric/PC_weight_ratio_pre_post_(moved_1),metric/PC_weight_ratio_pre_post_(moved_2),metric/PC_weight_ratio_pre_post_(moved_3),metric/PC_weight_ratio_pre_post_(moved_4),metric/PC_weight_ratio_pre_post_(moved_5),metric/PC_weight_ratio_pre_post_(moved_6),metric/PC_weight_ratio_pre_post_(moved_7),metric/first_BTSP_relative_position_(moved_0),metric/first_BTSP_relative_position_(moved_1),metric/first_BTSP_relative_position_(moved_2),metric/first_BTSP_relative_position_(moved_3),metric/first_BTSP_relative_position_(moved_4),metric/first_BTSP_relative_position_(moved_5),metric/first_BTSP_relative_position_(moved_6),metric/first_BTSP_relative_position_(moved_7),metric/PC_weight_peak_relative_position_(moved_0),metric/PC_weight_peak_relative_position_(moved_1),metric/PC_weight_peak_relative_position_(moved_2),metric/PC_weight_peak_relative_position_(moved_3),metric/PC_weight_peak_relative_position_(moved_4),metric/PC_weight_peak_relative_position_(moved_5),metric/PC_weight_peak_relative_position_(moved_6),metric/PC_weight_peak_relative_position_(moved_7),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
64,2,5,5,5,5,5,5,5,1,2,3,2,2,2,2,2,54.66000000000131,336.23999999993595,577.079999999717,816.5099999994992,1056.599999999281,1296.8999999990624,1538.039999998843,1779.8099999986232,1.75,18.25,33.0,39.25,48.25,60.25,66.5,77.0,0.9385156129333004,0.9407752927369663,0.891616852990422,0.8888593448867995,0.8485556300412049,0.9031128757956218,0.9749919904562816,0.9703847911684634,-0.00634162393304738,-0.0005848022849193057,0.18537523231673125,0.3968671861060882,0.532426476537728,0.6680834045311939,0.7868702520075501,0.9025566178181834,0.049999999999998934,0.049999999999998934,0.14999999999999947,0.3499999999999992,0.44999999999999973,0.5499999999999994,0.649999999999999,0.7499999999999989,1746728035,,False,1,cf988_00064,2025-05-08_19-13-55,164.4773120880127,164.4773120880127,2793068,cnl-brain9,155.198.99.250,164.4773120880127,1,0.15,0.6,1.0,cf988_00064
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1746728032,,False,1,cf988_00065,2025-05-08_19-13-52,160.59132719039917,160.59132719039917,2793069,cnl-brain9,155.198.99.250,160.59132719039917,1,0.15,0.2,1.2,cf988_00065
66,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,56.100000000001366,378.44999999989756,,822.4499999994938,1066.2899999992721,1306.4699999990537,1548.3599999988337,1790.7299999986133,1.0,1.0,0.0,1.25,1.0,1.25,1.0,1.25,0.9500187150121301,0.9502513570800116,0.9502513570800116,1.1027262734059524,1.071800260745209,0.8821150299510685,0.9840736684266609,0.8336924455542718,-0.005480595161113655,0.01498831909557774,,0.0072519144993838935,0.01199190538062389,0.011008911551714906,0.009293962753934348,0.01212500282293627,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.45000000000000107,-0.15000000000000036,-0.1500000000000008,-0.2500000000000009,-0.1500000000000008,1746728037,,False,1,cf988_00066,2025-05-08_19-13-57,165.90277218818665,165.90277218818665,2793074,cnl-brain9,155.198.99.250,165.90277218818665,1,0.15,0.3,1.2,cf988_00066
67,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,53.79000000000128,335.33999999993677,,817.9499999994979,1059.1799999992786,1302.749999999057,1543.0499999988385,1824.3299999985827,1.0,1.5,0.0,1.25,1.5,1.25,1.5,1.5,0.9508692782738758,0.9385428344386458,0.9385428344386458,1.1303858883449773,1.0494387376840841,0.9134549859732646,0.8051639073797544,1.045571814973694,-0.0055853255321571815,0.011275777044958524,,0.00034100187832297735,0.010376883454520591,0.021178603162683274,0.010675063028077414,0.008609439931970275,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.45000000000000107,-0.15000000000000036,-0.1500000000000008,-0.1500000000000008,-0.350000000000001,1746728037,,False,1,cf988_00067,2025-05-08_19-13-57,166.0410668849945,166.0410668849945,2793075,cnl-brain9,155.198.99.250,166.0410668849945,1,0.15,0.4,1.2,cf988_00067
68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55.14000000000133,336.68999999993554,663.0299999996388,823.9799999994924,1064.3999999992739,1309.379999999051,1553.0399999988294,1794.0599999986102,1.25,1.25,1.25,1.25,1.75,1.75,1.5,1.75,0.9489459601129369,1.0346275602353199,1.0211948726453515,1.0885634151975947,0.8251440969184205,1.048267008358551,1.0341031157758223,0.9193441363674794,-0.007083279351086436,0.016086077929049036,0.008474172859756823,0.013683196994380697,0.016049294747643827,0.014237416798450031,0.012074652874428438,0.0038050886521134863,0.049999999999998934,-0.050000000000001155,-0.1500000000000008,-0.2500000000000009,-0.15000000000000036,-0.35000000000000053,-0.45000000000000107,-0.2500000000000009,1746728044,,False,1,cf988_00068,2025-05-08_19-14-04,172.92544555664062,172.92544555664062,2793077,cnl-brain9,155.198.99.250,172.92544555664062,1,0.15,0.5,1.2,cf988_00068
69,1,1,1,1,5,5,5,5,1,1,1,1,3,2,2,2,54.93000000000132,336.0899999999361,579.3899999997149,821.7899999994944,1063.8599999992744,1305.089999999055,1546.2899999988356,1787.0399999986166,1.75,1.75,1.0,1.5,23.75,31.0,40.0,43.25,0.9676446262717873,0.9262885738471669,0.7942498747589845,0.9063053302880629,0.853941395896448,1.1104788404043018,0.9723818153777588,1.0693598944341405,0.002473457006887614,0.008497863331947464,-0.005001020040053206,0.014269358344287664,0.014450289396166216,0.06513745647334712,0.2469379970203942,0.3707949859835795,0.049999999999998934,-0.050000000000001155,-0.05000000000000071,-0.1500000000000008,-0.05000000000000071,-0.05000000000000071,0.14999999999999902,0.14999999999999902,1746728038,,False,1,cf988_00069,2025-05-08_19-13-58,167.14859104156494,167.14859104156494,2793079,cnl-brain9,155.198.99.250,167.14859104156494,1,0.15,0.6,1.2,cf988_00069
70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,1746728043,,False,1,cf988_00070,2025-05-08_19-14-03,172.01589703559875,172.01589703559875,2793084,cnl-brain9,155.198.99.250,172.01589703559875,1,0.15,0.2,1.8,cf988_00070
71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1746728037,,False,1,cf988_00071,2025-05-08_19-13-57,165.8206615447998,165.8206615447998,2793085,cnl-brain9,155.198.99.250,165.8206615447998,1,0.15,0.3,1.8,cf988_00071
72,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,335.36999999993674,,893.7899999994289,,1295.6699999990635,,1898.6399999985151,0.75,1.0,0.5,1.0,0.5,1.0,0.75,1.0,,0.9403521384071826,0.9403521384071826,0.9051932131845171,0.9051932131845171,1.0903491616503986,1.0903491616503986,1.02157868694259,,-0.00629020276201242,,0.0014127176130940278,,-0.005967601122367938,,-0.004814879431136898,,0.049999999999998934,-0.1500000000000008,-0.05000000000000071,-0.25000000000000044,-0.35000000000000053,-0.5500000000000007,-0.45000000000000107,1746728058,,False,1,cf988_00072,2025-05-08_19-14-18,187.262104511261,187.262104511261,2793087,cnl-brain9,155.198.99.250,187.262104511261,1,0.15,0.4,1.8,cf988_00072
73,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,53.160000000001254,457.28999999982585,,819.2399999994967,1059.4499999992784,1302.0299999990577,1542.419999998839,1786.1999999986174,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.9471960216061734,0.9619823852444308,0.9619823852444308,1.1399380398665768,1.0183819738395585,1.0666303814503972,0.9902390752858481,0.9689798864381391,-0.0063651401324662515,0.009380731754692562,,0.0027956509107567307,0.005136684939823333,0.005124309924188886,0.006564172716131189,0.00802461877449323,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.45000000000000107,-0.15000000000000036,-0.2500000000000009,-0.2500000000000009,-0.2500000000000009,1746728024,,False,1,cf988_00073,2025-05-08_19-13-44,153.19421219825745,153.19421219825745,2793088,cnl-brain9,155.198.99.250,153.19421219825745,1,0.15,0.5,1.8,cf988_00073
74,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,55.74000000000135,336.68999999993554,,823.6199999994927,1066.0799999992723,1306.9199999990533,1548.4799999988336,1793.0099999986112,1.0,1.0,0.0,1.25,1.0,1.0,1.25,1.0,0.946587316043589,0.9738723853451744,0.9738723853451744,1.1874670431090868,0.8419807637522871,0.9654636777543205,0.9602293737066688,1.0995780412991207,-0.011238324477159,0.011763835445729232,,-0.00668989824685573,0.0068080261647249785,0.013570322993822881,0.0029608759845038968,0.007167446187461568,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.45000000000000107,-0.05000000000000071,-0.1500000000000008,-0.2500000000000009,-0.45000000000000107,1746728049,,False,1,cf988_00074,2025-05-08_19-14-09,178.4763834476471,178.4763834476471,2793092,cnl-brain9,155.198.99.250,178.4763834476471,1,0.15,0.6,1.8,cf988_00074
75,6,5,5,5,5,5,5,5,3,2,2,2,2,2,2,2,54.66000000000131,335.3999999999367,579.3899999997149,819.5699999994964,1062.5099999992756,1302.959999999057,1543.8899999988378,1783.28999999862,18.5,32.5,41.75,51.0,58.5,75.5,77.25,86.75,0.9276225608743061,0.8589739124644837,0.9688609786930248,1.0250893389630387,0.8746979676481496,0.9190350658959509,0.8844235411326296,0.9722710319432984,-0.0015463826379247259,0.3025880487200254,0.5429228085213293,0.7110825874225264,0.8905816561449786,1.0475999361508608,1.2189400516391116,1.3843135602583934,0.14999999999999902,0.3499999999999992,0.4499999999999993,0.5499999999999994,0.8499999999999994,0.9499999999999993,1.1499999999999992,1.3499999999999992,1746728034,,False,1,cf988_00075,2025-05-08_19-13-54,162.91685557365417,162.91685557365417,2793095,cnl-brain9,155.198.99.250,162.91685557365417,1,0.16999999999999998,0.2,0.6,cf988_00075
76,6,5,5,5,5,5,5,5,2,2,2,2,2,2,1,2,55.41000000000134,338.0699999999343,580.0499999997143,820.5599999994955,1062.059999999276,1301.639999999058,1544.9399999988368,1788.1499999986156,19.25,33.25,42.0,51.5,63.75,72.25,80.75,93.25,0.9288955482374786,0.8090082445134382,1.0007454189823488,1.0375753963508447,1.0272109839374766,0.9426457038896509,0.8593697494878254,0.9271062556227282,0.0030228667414062826,0.30892795965740083,0.5352591490749266,0.7043950798247263,0.8576923761585686,1.0386525437994192,1.218607357369454,1.375423706853498,0.14999999999999902,0.3499999999999992,0.4499999999999993,0.5499999999999994,0.6499999999999995,0.9499999999999993,1.1499999999999992,1.3499999999999992,1746728024,,False,1,cf988_00076,2025-05-08_19-13-44,152.36238741874695,152.36238741874695,2793096,cnl-brain9,155.198.99.250,152.36238741874695,1,0.16999999999999998,0.3,0.6,cf988_00076
77,6,5,5,5,5,5,5,5,3,2,2,2,2,2,2,2,54.780000000001316,337.0799999999352,579.2999999997149,820.7699999994953,1063.5899999992746,1306.3499999990538,1548.9599999988332,1789.6499999986142,18.0,29.5,40.75,54.0,60.0,76.0,83.5,93.0,1.0196066064254745,0.9726701331762658,0.8128326080593482,0.9691321797921619,0.8129776967310196,0.7332504766951162,0.8468027401550942,1.0770805890215909,-0.0019240422765198772,0.31456067198381144,0.5391520551625235,0.7028544835092503,0.8852369155307662,1.0460283356600542,1.2132382331449396,1.3880165033691405,0.14999999999999902,0.2499999999999991,0.5499999999999994,0.5499999999999994,0.8499999999999994,1.0499999999999994,1.2499999999999991,1.2499999999999991,1746728037,,False,1,cf988_00077,2025-05-08_19-13-57,166.5174331665039,166.5174331665039,2793099,cnl-brain9,155.198.99.250,166.5174331665039,1,0.16999999999999998,0.4,0.6,cf988_00077
78,6,5,5,5,5,5,5,5,3,2,2,2,2,2,2,2,54.96000000000132,334.67999999993737,576.5999999997174,817.1699999994986,1057.1399999992805,1297.5599999990618,1539.269999998842,1779.5399999986234,17.75,30.75,43.0,54.0,63.5,70.5,80.75,98.75,0.8882985884576189,0.8344471487216958,0.8647216361858168,0.8941685019482929,0.9960549957821896,0.9989243538891169,1.0258866754327338,0.8119968473448739,-0.003106032805469283,0.3139373225322326,0.5469859718494394,0.728403408863473,0.8931489389888116,1.063271596019804,1.2201149259446178,1.3955448666227368,0.14999999999999902,0.3499999999999992,0.5499999999999994,0.6499999999999995,0.7499999999999996,0.9499999999999993,1.0499999999999992,1.449999999999999,1746728051,,False,1,cf988_00078,2025-05-08_19-14-11,179.94781756401062,179.94781756401062,2793101,cnl-brain9,155.198.99.250,179.94781756401062,1,0.16999999999999998,0.5,0.6,cf988_00078
79,6,5,5,5,6,5,5,5,3,2,2,2,2,2,2,2,55.17000000000133,334.70999999993734,577.6499999997164,818.7899999994971,1058.5799999992792,1337.7899999990252,1578.3299999988064,1819.8899999985867,17.75,31.0,44.25,51.25,61.75,63.75,73.25,95.5,0.9621454145294407,0.902934450454992,1.0198285241807221,0.9232678868209334,0.8240912147903885,0.9012452620683851,0.8878824521481448,0.9684743071657096,-0.003930517809176415,0.3230139461806423,0.5552746640653039,0.7434840371360121,0.9104650134468455,1.1465407536092591,1.3097888277708793,1.4804899540599499,0.14999999999999902,0.3499999999999992,0.4499999999999993,0.6499999999999995,0.9499999999999995,1.0499999999999994,1.2499999999999991,1.449999999999999,1746728044,,False,1,cf988_00079,2025-05-08_19-14-04,173.52199029922485,173.52199029922485,2793104,cnl-brain9,155.198.99.250,173.52199029922485,1,0.16999999999999998,0.6,0.6,cf988_00079
80,1,1,2,5,5,5,5,5,1,1,2,2,2,2,2,2,55.38000000000134,379.5899999998965,702.5399999996029,823.1399999994932,1064.129999999274,1305.7799999990543,1547.6699999988343,1788.6599999986151,1.0,1.0,1.0,25.25,37.5,43.75,52.5,68.25,0.9354002513882708,1.0238149659832332,1.0679434684828566,0.9510422838919894,0.9117023575839264,0.7977794287386312,0.8922942315320151,0.9683356956475366,-0.01653507720474323,0.011181462130923414,-0.012213535319823166,-0.12399177169233733,0.16278798266398953,0.37847898180039063,0.5259801337899404,0.6893885118527885,0.049999999999998934,-0.050000000000001155,-0.1500000000000008,-0.05000000000000071,0.14999999999999947,0.3499999999999992,0.44999999999999907,0.5499999999999989,1746728053,,False,1,cf988_00080,2025-05-08_19-14-13,181.50185179710388,181.50185179710388,2793105,cnl-brain9,155.198.99.250,181.50185179710388,1,0.16999999999999998,0.2,0.8,cf988_00080
81,2,6,5,5,5,5,5,5,2,3,2,2,1,2,2,2,55.68000000000135,336.3899999999358,616.8599999996808,857.8199999994616,1100.3699999992411,1343.3399999990202,1583.3399999988019,1827.8699999985795,1.75,25.0,34.25,44.75,54.25,61.25,72.25,79.25,0.9175200970510381,0.9494422839901198,0.8116613368524052,0.797631500078626,0.8840161050646151,1.085484006225581,0.9154830267253039,0.8398121673342284,0.002809271033435312,-0.007815303816730346,0.3486507840840889,0.5390524746737655,0.7148505444280708,0.8695272311580531,1.0330019987987318,1.1984984164274088,0.049999999999998934,0.14999999999999902,0.3499999999999992,0.5499999999999994,0.6499999999999995,0.6499999999999992,0.9499999999999991,1.149999999999999,1746728046,,False,1,cf988_00081,2025-05-08_19-14-06,174.90384793281555,174.90384793281555,2793107,cnl-brain9,155.198.99.250,174.90384793281555,1,0.16999999999999998,0.3,0.8,cf988_00081
82,2,5,5,5,6,5,5,5,1,2,2,2,2,2,2,2,56.16000000000137,338.8199999999336,581.0999999997133,822.3899999994939,1064.5199999992738,1345.8599999990179,1588.3499999987973,1830.2399999985773,1.75,20.25,33.75,42.5,52.75,66.5,75.5,84.25,0.9382579959783458,1.1211689096605646,0.8868502777491529,0.948917918373423,0.8104108482288144,0.8152001996904802,0.9246478838247811,0.9639187729425753,-0.0036123558704916903,0.0103898708445187,0.25660039934632284,0.44851128524814987,0.6158427396187598,0.8596265925310147,1.0291476502530719,1.1988353325782248,0.049999999999998934,0.049999999999998934,0.24999999999999956,0.3499999999999992,0.6499999999999995,0.8499999999999992,0.9499999999999991,1.149999999999999,1746728049,,False,1,cf988_00082,2025-05-08_19-14-09,178.28764367103577,178.28764367103577,2793109,cnl-brain9,155.198.99.250,178.28764367103577,1,0.16999999999999998,0.4,0.8,cf988_00082
83,2,5,5,5,5,5,5,5,1,2,2,2,2,2,2,2,54.66000000000131,334.82999999993723,572.1599999997214,813.6599999995018,1056.1799999992813,1297.8899999990615,1540.439999998841,1781.3399999986218,1.75,24.0,32.75,47.25,50.75,64.5,80.5,81.25,0.9507941734554208,1.1079739591324722,0.9215364227405263,0.9274071397104316,1.0380841692038645,1.0324652698935535,0.7960046379516441,1.0860111410029816,-0.0019303372316552547,0.011202134112602735,0.26913817272281415,0.49088196830142206,0.6743271538174742,0.83030554372829,1.0091082129969247,1.159523772118163,0.049999999999998934,0.049999999999998934,0.24999999999999956,0.4499999999999993,0.5499999999999994,0.5499999999999994,0.9499999999999991,0.849999999999999,1746728040,,False,1,cf988_00083,2025-05-08_19-14-00,169.05491089820862,169.05491089820862,2793113,cnl-brain9,155.198.99.250,169.05491089820862,1,0.16999999999999998,0.5,0.8,cf988_00083
84,5,5,5,6,5,6,5,5,2,2,2,2,2,3,2,2,56.16000000000137,336.89999999993535,578.4899999997157,823.4399999994929,1100.3699999992411,1340.4899999990228,1618.8899999987696,1858.5299999985516,14.25,28.75,40.5,52.0,63.75,63.75,73.25,94.25,1.387182938893527,1.014864089158857,0.9052249473004065,1.0260330957565083,0.9586463609660956,0.8942398639433876,0.9247474016777982,1.0214433082691596,0.002489065002277524,0.19427947333425433,0.4708141856105934,0.6472721883862733,0.8854911786333717,1.0558625739978955,1.3079151125451531,1.47362190518493,0.049999999999998934,0.14999999999999902,0.4499999999999993,0.5499999999999994,0.7499999999999996,1.0499999999999994,1.2499999999999991,1.3499999999999992,1746728044,,False,1,cf988_00084,2025-05-08_19-14-04,172.84131360054016,172.84131360054016,2793116,cnl-brain9,155.198.99.250,172.84131360054016,1,0.16999999999999998,0.6,0.8,cf988_00084
85,1,1,0,1,1,1,5,5,1,1,0,1,1,1,2,3,54.66000000000131,420.56999999985925,,822.8699999994934,1065.9299999992725,1391.0399999989768,1550.9399999988314,1794.5099999986098,1.0,1.0,0.0,1.0,1.0,1.0,23.75,32.75,0.9539935720332268,0.9298306626966403,0.9298306626966403,1.1353315310195053,0.8034810229314068,0.9516294693598862,0.8726566711970425,0.9901057751771237,-0.001456004533765043,0.011018255466889393,,-0.001861675847075972,0.014349162284049033,0.015716517442324385,0.014802396623185388,0.08700017166912533,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.45000000000000107,-0.05000000000000071,-0.1500000000000008,-0.05000000000000071,0.049999999999998934,1746728039,,False,1,cf988_00085,2025-05-08_19-13-59,167.9772334098816,167.9772334098816,2793119,cnl-brain9,155.198.99.250,167.9772334098816,1,0.16999999999999998,0.2,1.0,cf988_00085
86,1,1,0,1,1,1,1,5,1,1,0,1,1,1,1,3,55.20000000000133,336.65999999993556,,822.8999999994934,1065.6899999992727,1305.9599999990542,1546.0499999988358,1788.4199999986154,1.25,1.0,0.0,1.25,1.25,1.25,1.25,22.25,0.9634668791657037,0.9507014873023861,0.9507014873023861,1.1392713260389082,1.046586591960534,0.9328686634766825,0.8539013700124523,0.8274218068825653,0.0008307325565013457,0.00498801710467367,,0.00017135381627397805,0.00900486271400247,0.020769651571077574,0.013288849085106413,0.007774174650851062,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.45000000000000107,-0.15000000000000036,-0.1500000000000008,-0.1500000000000008,-0.050000000000001155,1746728051,,False,1,cf988_00086,2025-05-08_19-14-11,179.45219087600708,179.45219087600708,2793121,cnl-brain9,155.198.99.250,179.45219087600708,1,0.16999999999999998,0.3,1.0,cf988_00086
87,1,1,5,5,5,5,5,5,1,1,2,2,2,2,2,2,55.68000000000135,338.6999999999337,580.0799999997142,819.5399999994964,1064.4299999992738,1304.8799999990551,1546.3199999988356,1788.749999998615,1.25,1.5,19.0,31.0,41.25,50.5,59.0,66.5,0.9398218359274246,1.0882321485770112,0.9080891107017955,0.8291555758664683,0.9334608820709731,0.986019044208674,1.0506700857013807,0.9038534604621092,-0.015459742509373875,0.018336469961766078,-0.003890035602025055,0.21067618997018522,0.42476684273067633,0.5913820942602857,0.7449043589402038,0.922216635577553,0.049999999999998934,-0.050000000000001155,0.04999999999999938,0.2499999999999991,0.34999999999999964,0.4499999999999993,0.5499999999999992,0.849999999999999,1746728046,,False,1,cf988_00087,2025-05-08_19-14-06,175.10223698616028,175.10223698616028,2793122,cnl-brain9,155.198.99.250,175.10223698616028,1,0.16999999999999998,0.4,1.0,cf988_00087
88,2,2,5,5,5,5,5,5,1,1,2,2,2,2,2,2,55.98000000000136,459.7499999998236,582.0899999997124,824.0699999994923,1065.419999999273,1310.60999999905,1553.1299999988294,1795.8299999986086,1.5,10.5,26.0,43.5,42.0,54.5,62.0,72.0,0.9116460438696375,1.2718141468393145,0.92927665317666,0.9198379908721844,0.9543680172655326,0.9838036298612425,0.9768007799091397,1.0056675121577505,-0.004238279484486629,-0.0048177312096160385,0.003239341211726199,0.2545214131050786,0.44203676768799616,0.6008806081055953,0.7670066935687245,0.9146443598912373,0.049999999999998934,-0.15000000000000124,0.04999999999999938,0.2499999999999991,0.34999999999999964,0.4499999999999993,0.649999999999999,0.7499999999999989,1746728047,,False,1,cf988_00088,2025-05-08_19-14-07,175.92903089523315,175.92903089523315,2793124,cnl-brain9,155.198.99.250,175.92903089523315,1,0.16999999999999998,0.5,1.0,cf988_00088
89,2,5,5,5,5,5,5,5,1,2,2,2,2,1,2,2,55.50000000000134,338.66999999993374,581.0999999997133,822.1199999994941,1065.269999999273,1307.189999999053,1548.119999998834,1791.3899999986127,1.75,19.75,36.5,42.25,53.75,60.5,69.5,84.0,0.9344525200095241,1.110185795279279,0.932553519055922,0.9692992064133398,0.957948222037753,0.9943850387218957,0.9460437186701329,0.9466181793861332,-0.0055774823363878845,0.005374395086144013,0.2677331361674078,0.4708464552115479,0.6464491700910804,0.8069264936849239,0.9671226449571861,1.1402898900569554,0.049999999999998934,0.049999999999998934,0.24999999999999956,0.3499999999999992,0.5499999999999994,0.6499999999999992,0.8499999999999992,1.049999999999999,1746728044,,False,1,cf988_00089,2025-05-08_19-14-04,173.02607941627502,173.02607941627502,2793128,cnl-brain9,155.198.99.250,173.02607941627502,1,0.16999999999999998,0.6,1.0,cf988_00089
90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,,,,,,,,,,,,,,,,,,,,,,,,,1746728181,,False,1,cf988_00090,2025-05-08_19-16-21,169.94162344932556,169.94162344932556,2793023,cnl-brain9,155.198.99.250,169.94162344932556,1,0.16999999999999998,0.2,1.2,cf988_00090
91,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,55.20000000000133,,578.9099999997153,899.0099999994242,,1300.7999999990589,1541.6999999988398,1783.43999999862,1.0,0.0,1.25,1.0,0.75,1.0,1.25,1.25,0.9579361727875998,0.9579361727875998,0.9223810913911065,1.0959399036730746,1.0959399036730746,0.9648840249041918,1.0333966134123025,1.0900516848056363,-0.006784881130067255,,0.0021787772403691896,0.013410656195297133,,-0.005252589647422923,0.008380486125940667,0.004700235085235427,0.049999999999998934,-0.15000000000000124,-0.05000000000000071,-0.1500000000000008,-0.35000000000000053,-0.4500000000000006,-0.1500000000000008,-0.2500000000000009,1746728208,,False,1,cf988_00091,2025-05-08_19-16-48,188.30540323257446,188.30540323257446,2793060,cnl-brain9,155.198.99.250,188.30540323257446,1,0.16999999999999998,0.3,1.2,cf988_00091
92,1,1,0,1,1,1,1,6,1,1,0,1,1,1,1,2,54.3300000000013,333.59999999993835,,819.3899999994966,1060.4399999992775,1303.6799999990562,1548.2999999988338,1789.0499999986148,1.25,1.0,0.0,1.25,1.25,1.25,1.25,24.5,0.9710370056060511,0.987819521163322,0.987819521163322,1.240622787741116,0.9973536706476196,0.9722168301421977,0.9218314732893379,0.7777446632083013,0.0029082901923693782,0.008875974725138569,,-0.00883315771465254,0.008185538609302156,0.01930744186624267,0.019203574031481985,0.017390633923910492,0.049999999999998934,-0.050000000000001155,-0.2500000000000009,-0.45000000000000107,-0.15000000000000036,-0.1500000000000008,-0.1500000000000008,0.049999999999998934,1746728214,,False,1,cf988_00092,2025-05-08_19-16-54,191.17011499404907,191.17011499404907,2793063,cnl-brain9,155.198.99.250,191.17011499404907,1,0.16999999999999998,0.4,1.2,cf988_00092
93,1,1,5,5,5,5,5,5,1,1,3,2,2,2,2,2,56.49000000000138,339.32999999993314,580.9499999997134,823.2299999994931,1065.9299999992725,1308.449999999052,1551.1199999988312,1793.5499999986107,1.5,1.0,24.75,34.25,43.5,50.0,57.75,72.5,0.9592895248654044,0.9621234669895165,0.7629487127898927,0.9595984350529205,0.8756997026501795,0.7517935162011927,0.990559620016938,0.9896684269477424,-0.003378077486887676,0.006416607464676982,-0.009153259508872136,0.16106585980639654,0.3857404428043485,0.5569061038764156,0.7060891657129176,0.8715032226700057,0.049999999999998934,-0.050000000000001155,0.04999999999999938,0.14999999999999902,0.34999999999999964,0.5499999999999994,0.5499999999999992,0.7499999999999989,1746728219,,False,1,cf988_00093,2025-05-08_19-16-59,195.54809021949768,195.54809021949768,2793096,cnl-brain9,155.198.99.250,195.54809021949768,1,0.16999999999999998,0.5,1.2,cf988_00093
94,1,1,1,5,5,5,5,5,1,1,1,3,2,2,2,2,53.940000000001284,335.66999999993646,578.159999999716,819.3299999994966,1061.009999999277,1300.649999999059,1544.4299999988373,1782.4499999986208,1.25,1.5,1.25,22.75,29.75,43.5,53.5,62.5,0.9466385037610003,0.980622486627155,1.0526337670377464,0.85020390781924,0.963294953169785,1.0359571231988967,0.7562360329078386,1.1004649942309743,-0.013651845551282626,0.008371635615043616,-0.005095669356677934,0.0013184429329800018,0.19443552575086853,0.38937036447024864,0.5633833083908497,0.720304505422247,0.049999999999998934,-0.050000000000001155,-0.1500000000000008,0.04999999999999938,0.14999999999999947,0.24999999999999956,0.5499999999999992,0.44999999999999885,1746728200,,False,1,cf988_00094,2025-05-08_19-16-40,175.74276280403137,175.74276280403137,2793088,cnl-brain9,155.198.99.250,175.74276280403137,1,0.16999999999999998,0.6,1.2,cf988_00094
