,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/proximal_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
111,1.0,1.0,205.05,-0.011253947202985781,1.0,-0.049999999999998934,0.42595894761489506,1.3215176065771428,0.959646748423229,2.9451543953212513,1776484893,,False,1,0c6a2_00111,2026-04-18_05-01-33,21.66688847541809,21.66688847541809,1746488,cnl-brain9,155.198.99.250,21.66688847541809,1,0.3,0.25,1.25,0c6a2_00111
112,1.0,1.0,54.78,0.03204116752790043,1.0,-0.049999999999998934,0.8596786313499485,1.235123480281855,0.8647585636487145,4.618700620227263,1776484894,,False,1,0c6a2_00112,2026-04-18_05-01-34,22.637349843978882,22.637349843978882,1746642,cnl-brain9,155.198.99.250,22.637349843978882,1,0.3,0.30000000000000004,1.25,0c6a2_00112
113,1.0,1.0,51.15,0.027512199160763195,1.0,-0.049999999999998934,0.704387407489945,1.2499481092818172,0.8764674193760962,5.038681715855183,1776484896,,False,1,0c6a2_00113,2026-04-18_05-01-36,22.726451635360718,22.726451635360718,1746950,cnl-brain9,155.198.99.250,22.726451635360718,1,0.3,0.35000000000000003,1.25,0c6a2_00113
114,1.0,1.0,42.57,0.01092886986449404,1.0,-0.049999999999998934,0.5071893582899132,1.4233279978716604,0.926784900591271,5.550601479783751,1776484895,,False,1,0c6a2_00114,2026-04-18_05-01-35,21.584477186203003,21.584477186203003,1746953,cnl-brain9,155.198.99.250,21.584477186203003,1,0.3,0.4,1.25,0c6a2_00114
115,0.0,0.0,,,0.75,,0.0,,,0.7490163860984689,1776484897,,False,1,0c6a2_00115,2026-04-18_05-01-37,24.376650094985962,24.376650094985962,1746955,cnl-brain9,155.198.99.250,24.376650094985962,1,0.3,0.2,1.625,0c6a2_00115
116,0.0,0.0,,,0.75,,0.0,,,0.7550095261766817,1776484894,,False,1,0c6a2_00116,2026-04-18_05-01-34,21.568646907806396,21.568646907806396,1746956,cnl-brain9,155.198.99.250,21.568646907806396,1,0.3,0.25,1.625,0c6a2_00116
117,0.0,0.0,,,0.75,,0.0,,,0.7519831172388058,1776484896,,False,1,0c6a2_00117,2026-04-18_05-01-36,22.66697096824646,22.66697096824646,1746958,cnl-brain9,155.198.99.250,22.66697096824646,1,0.3,0.30000000000000004,1.625,0c6a2_00117
118,0.0,0.0,,,0.75,,0.0,,,0.7462008865329092,1776484896,,False,1,0c6a2_00118,2026-04-18_05-01-36,22.845572471618652,22.845572471618652,1746951,cnl-brain9,155.198.99.250,22.845572471618652,1,0.3,0.35000000000000003,1.625,0c6a2_00118
119,1.0,1.0,200.7,0.0024203302544618666,1.0,-0.049999999999998934,0.47386364965715977,1.4911750009043765,0.9264491808046982,2.0194078198230345,1776484895,,False,1,0c6a2_00119,2026-04-18_05-01-35,22.26083207130432,22.26083207130432,1746952,cnl-brain9,155.198.99.250,22.26083207130432,1,0.3,0.4,1.625,0c6a2_00119
120,0.0,0.0,,,0.5,,0.0,,,0.7667369322271644,1776484894,,False,1,0c6a2_00120,2026-04-18_05-01-34,21.344158411026,21.344158411026,1746954,cnl-brain9,155.198.99.250,21.344158411026,1,0.3,0.2,2.0,0c6a2_00120
121,0.0,0.0,,,0.5,,0.0,,,0.7436400060246159,1776484895,,False,1,0c6a2_00121,2026-04-18_05-01-35,22.48002815246582,22.48002815246582,1746957,cnl-brain9,155.198.99.250,22.48002815246582,1,0.3,0.25,2.0,0c6a2_00121
122,0.0,0.0,,,0.5,,0.0,,,0.7881626477082033,1776484896,,False,1,0c6a2_00122,2026-04-18_05-01-36,22.607266187667847,22.607266187667847,1746960,cnl-brain9,155.198.99.250,22.607266187667847,1,0.3,0.30000000000000004,2.0,0c6a2_00122
123,0.0,0.0,,,0.75,,0.0,,,0.7885870747719239,1776484895,,False,1,0c6a2_00123,2026-04-18_05-01-35,22.311944484710693,22.311944484710693,1746964,cnl-brain9,155.198.99.250,22.311944484710693,1,0.3,0.35000000000000003,2.0,0c6a2_00123
124,0.0,0.0,,,0.75,,0.0,,,0.7603178797918041,1776484896,,False,1,0c6a2_00124,2026-04-18_05-01-36,23.279298782348633,23.279298782348633,1746961,cnl-brain9,155.198.99.250,23.279298782348633,1,0.3,0.4,2.0,0c6a2_00124
125,9.0,2.0,48.09,0.022117117214914384,3.75,-0.049999999999998934,0.527942447737455,1.679820314270623,1.1912968551929524,5.806021540311723,1776484897,,False,1,0c6a2_00125,2026-04-18_05-01-37,23.743810415267944,23.743810415267944,1746969,cnl-brain9,155.198.99.250,23.743810415267944,1,0.1,0.2,0.5,0c6a2_00125
126,9.0,2.0,53.49,0.029964219957368865,4.75,-0.049999999999998934,0.5799008497410081,2.0533124487120573,1.1791035597583523,6.37486123872113,1776484897,,False,1,0c6a2_00126,2026-04-18_05-01-37,24.033814907073975,24.033814907073975,1746971,cnl-brain9,155.198.99.250,24.033814907073975,1,0.1,0.25,0.5,0c6a2_00126
127,9.0,2.0,48.81,0.015035294901044605,3.0,-0.049999999999998934,0.823393735785316,1.3150283240201275,1.1192302825921763,4.869491854262633,1776484895,,False,1,0c6a2_00127,2026-04-18_05-01-35,21.98456835746765,21.98456835746765,1746963,cnl-brain9,155.198.99.250,21.98456835746765,1,0.1,0.30000000000000004,0.5,0c6a2_00127
128,9.0,2.0,49.41,0.01668296733491248,4.5,-0.049999999999998934,0.5468939730897411,1.49429949212841,1.136695616084198,5.6216760102633,1776484916,,False,1,0c6a2_00128,2026-04-18_05-01-56,22.00312852859497,22.00312852859497,1748230,cnl-brain9,155.198.99.250,22.00312852859497,1,0.1,0.35000000000000003,0.5,0c6a2_00128
129,9.0,2.0,48.36,0.07205967121011447,8.5,-0.049999999999998934,0.6092634331742057,1.4747693122191352,1.1559288833624228,6.387734622629545,1776484916,,False,1,0c6a2_00129,2026-04-18_05-01-56,21.96050786972046,21.96050786972046,1748229,cnl-brain9,155.198.99.250,21.96050786972046,1,0.1,0.4,0.5,0c6a2_00129
130,2.0,1.0,87.96,0.02842980957658936,1.0,-0.049999999999998934,0.5595933256067158,1.0924015342130593,0.7758809166509262,2.790302199638436,1776484917,,False,1,0c6a2_00130,2026-04-18_05-01-57,22.194600105285645,22.194600105285645,1748245,cnl-brain9,155.198.99.250,22.194600105285645,1,0.1,0.2,0.875,0c6a2_00130
131,2.0,2.0,56.13,0.021810190342610003,1.25,-0.049999999999998934,0.4689686051171842,1.4031414134632116,0.8047772112569128,4.172028479375968,1776484918,,False,1,0c6a2_00131,2026-04-18_05-01-58,22.497413158416748,22.497413158416748,1748433,cnl-brain9,155.198.99.250,22.497413158416748,1,0.1,0.25,0.875,0c6a2_00131
132,2.0,1.0,52.56,-0.003217893894135404,1.5,-0.049999999999998934,0.5638358001115962,1.38694217250112,0.7945566795748171,3.668101639867146,1776484919,,False,1,0c6a2_00132,2026-04-18_05-01-59,23.406502962112427,23.406502962112427,1748435,cnl-brain9,155.198.99.250,23.406502962112427,1,0.1,0.30000000000000004,0.875,0c6a2_00132
133,3.0,2.0,49.14,0.06635618793781095,1.25,-0.049999999999998934,0.6987056621825163,1.0880027319108334,0.8547573184283065,3.3886100738426155,1776484918,,False,1,0c6a2_00133,2026-04-18_05-01-58,22.460872650146484,22.460872650146484,1748436,cnl-brain9,155.198.99.250,22.460872650146484,1,0.1,0.35000000000000003,0.875,0c6a2_00133
134,4.0,2.0,53.97,-0.005826610124056497,2.0,0.05000000000000071,0.7700673705051657,1.1594444507904547,0.9353621994124037,4.888255631179536,1776484918,,False,1,0c6a2_00134,2026-04-18_05-01-58,21.792860746383667,21.792860746383667,1748527,cnl-brain9,155.198.99.250,21.792860746383667,1,0.1,0.4,0.875,0c6a2_00134
135,0.0,0.0,,,0.75,,0.0,,,0.755821654468136,1776484919,,False,1,0c6a2_00135,2026-04-18_05-01-59,21.954547882080078,21.954547882080078,1748649,cnl-brain9,155.198.99.250,21.954547882080078,1,0.1,0.2,1.25,0c6a2_00135
136,2.0,1.0,50.28,0.029673144618360237,1.0,0.05000000000000071,0.8449449395090447,1.0483269768354042,0.7662533368166401,2.9106625633302095,1776484920,,False,1,0c6a2_00136,2026-04-18_05-02-00,22.445849657058716,22.445849657058716,1748729,cnl-brain9,155.198.99.250,22.445849657058716,1,0.1,0.25,1.25,0c6a2_00136
137,2.0,1.0,45.72,0.018182550311728107,1.0,-0.049999999999998934,0.730684209146407,1.1089216552479684,0.7615953937241388,2.4893989964503795,1776484919,,False,1,0c6a2_00137,2026-04-18_05-01-59,21.98578667640686,21.98578667640686,1748736,cnl-brain9,155.198.99.250,21.98578667640686,1,0.1,0.30000000000000004,1.25,0c6a2_00137
138,2.0,2.0,47.46,0.0018025162738890543,1.0,-0.049999999999998934,0.6071017583032909,1.1721405128488052,0.7770155986951663,2.9844600420221905,1776484920,,False,1,0c6a2_00138,2026-04-18_05-02-00,22.849405765533447,22.849405765533447,1748738,cnl-brain9,155.198.99.250,22.849405765533447,1,0.1,0.35000000000000003,1.25,0c6a2_00138
139,2.0,2.0,54.03,-0.0078053582666557375,1.25,-0.049999999999998934,0.4308459870099228,1.0500965891971867,0.7871504451787978,3.300753320201256,1776484919,,False,1,0c6a2_00139,2026-04-18_05-01-59,21.992851734161377,21.992851734161377,1748732,cnl-brain9,155.198.99.250,21.992851734161377,1,0.1,0.4,1.25,0c6a2_00139
