,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr_fact,config/inhibit_weight,config/soma_regularization_alpha,logdir
19,5,5,5,2,2,2,9.809999999999983,41.310000000000805,71.82000000000195,1.75,1.5,1.5,1.1515545106157719,0.630147614260962,0.9027829434758389,-0.02584245420336545,0.09370365965324456,0.03932625005623058,0.19270833333333331,-0.13020833333333337,-0.13020833333333337,1704998160,,False,1,3f15d_00019,2024-01-11_18-36-00,4.641387701034546,4.641387701034546,100699,cnl-brain10,155.198.100.139,4.641387701034546,1,175.0,3.5,0.8,3f15d_00019
20,5,5,4,2,2,2,9.659999999999986,42.18000000000084,72.27000000000197,2.25,1.5,1.75,1.1355322515469632,0.6483982475855115,0.6856361792137625,-0.019692234011941312,0.07577155334261176,0.052755221420866194,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00020,2024-01-11_18-36-00,5.073814868927002,5.073814868927002,100698,cnl-brain10,155.198.100.139,5.073814868927002,1,200.0,2.5,0.8,3f15d_00020
21,5,5,6,1,2,2,9.689999999999985,41.94000000000083,68.13000000000181,2.0,1.75,1.75,1.2578203822200806,0.6218061349710005,0.7118524269148089,-0.03193041994961909,0.09828385323831179,0.06252940977140231,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00021,2024-01-11_18-36-00,4.976172924041748,4.976172924041748,100697,cnl-brain10,155.198.100.139,4.976172924041748,1,200.0,2.75,0.8,3f15d_00021
22,5,5,6,2,2,2,9.47999999999999,42.24000000000084,68.82000000000184,2.0,1.75,1.75,1.2256394366706476,0.5936301514700268,0.7007852504401308,-0.02881063361036723,0.08338880449510722,0.06233144475831376,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998159,,False,1,3f15d_00022,2024-01-11_18-35-59,4.830249547958374,4.830249547958374,100696,cnl-brain10,155.198.100.139,4.830249547958374,1,200.0,3.0,0.8,3f15d_00022
23,5,5,6,2,2,3,9.50999999999999,41.97000000000083,68.16000000000182,1.75,1.5,1.75,1.229531330806423,0.5862478402514675,0.6921702017881972,-0.033271239463338154,0.1023546992117913,0.04511353119133643,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00023,2024-01-11_18-36-00,4.9004716873168945,4.9004716873168945,100681,cnl-brain10,155.198.100.139,4.9004716873168945,1,200.0,3.25,0.8,3f15d_00023
24,5,5,6,2,2,2,9.569999999999988,42.30000000000084,68.31000000000182,1.75,1.5,1.75,1.1718850770612834,0.6487659990135289,0.7147149838813962,-0.03771877792140438,0.07307827418728541,0.06582489878164444,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00024,2024-01-11_18-36-00,4.890876531600952,4.890876531600952,100678,cnl-brain10,155.198.100.139,4.890876531600952,1,200.0,3.5,0.8,3f15d_00024
25,5,4,6,2,2,2,9.539999999999988,42.51000000000085,68.94000000000185,2.0,1.5,1.75,1.1647020396672314,0.6200848469845847,0.7598654952403658,-0.040256149209576986,0.05641469170306079,0.04282310695466374,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00025,2024-01-11_18-36-00,4.975771188735962,4.975771188735962,100661,cnl-brain10,155.198.100.139,4.975771188735962,1,100.0,2.5,0.8500000000000001,3f15d_00025
26,5,5,5,2,2,3,9.779999999999983,41.43000000000081,71.73000000000195,2.25,1.5,1.75,1.1534625226005106,0.6562100457503786,0.795829147518985,-0.028274870665277452,0.07794259382010704,0.07552039806951782,0.19270833333333331,-0.13020833333333337,-0.03645833333333337,1704998160,,False,1,3f15d_00026,2024-01-11_18-36-00,5.012819051742554,5.012819051742554,100704,cnl-brain10,155.198.100.139,5.012819051742554,1,100.0,2.75,0.8500000000000001,3f15d_00026
27,5,5,5,2,2,3,10.109999999999976,41.73000000000082,72.39000000000198,2.0,1.5,1.75,1.1711514825641942,0.5977440402225848,0.7406060519467524,-0.027939941980051675,0.06257823127846807,0.0678326612515181,0.19270833333333331,-0.13020833333333337,-0.03645833333333337,1704998160,,False,1,3f15d_00027,2024-01-11_18-36-00,4.776957273483276,4.776957273483276,100713,cnl-brain10,155.198.100.139,4.776957273483276,1,100.0,3.0,0.8500000000000001,3f15d_00027
28,5,5,6,2,2,3,9.419999999999991,42.15000000000084,68.43000000000183,2.0,1.5,1.75,1.1779516587249341,0.6314023161094876,0.7968638104256793,-0.05216176802245148,0.06907039328352871,0.021368934766242464,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00028,2024-01-11_18-36-00,4.945081949234009,4.945081949234009,100712,cnl-brain10,155.198.100.139,4.945081949234009,1,100.0,3.25,0.8500000000000001,3f15d_00028
29,5,5,4,1,2,2,9.689999999999985,41.94000000000083,72.42000000000198,2.0,1.5,1.5,1.2782227313580625,0.6769851198171106,0.7815628436990331,-0.020468972348001158,0.06436791958176125,0.05461705699258923,0.19270833333333331,-0.13020833333333337,0.5260416666666666,1704998160,,False,1,3f15d_00029,2024-01-11_18-36-00,5.054793357849121,5.054793357849121,100711,cnl-brain10,155.198.100.139,5.054793357849121,1,100.0,3.5,0.8500000000000001,3f15d_00029
