,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_regularization_alpha,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
21,1,1,0,1,1,0,43.32000000000088,336.02999999993614,,2.5,2.0,0.0,0.9620980558491652,1.0915928967441635,1.0915928967441635,0.01230125456908926,0.009353920977263286,,0.11666666666666647,-0.11666666666666714,-0.11666666666666714,1740569489,,False,1,1de84_00021,2025-02-26_11-31-29,42.11221408843994,42.11221408843994,1025967,cnl-brain9,155.198.99.250,42.11221408843994,1,0.4,150.0,1.3,1de84_00021
22,1,1,0,1,1,0,44.190000000000914,280.6499999999865,,1.75,1.5,0.0,0.9680149097769908,0.8627640302528502,0.8627640302528502,0.0019765201879329286,0.012587812005350418,,0.11666666666666647,-0.01666666666666705,-0.01666666666666705,1740569486,,False,1,1de84_00022,2025-02-26_11-31-26,39.383798360824585,39.383798360824585,1025968,cnl-brain9,155.198.99.250,39.383798360824585,1,0.4,150.0,1.8,1de84_00022
23,1,1,0,1,1,0,43.50000000000089,314.03999999995614,,1.0,1.0,0.0,1.1878882360442267,1.1427260254118656,1.1427260254118656,0.006270985110433225,0.0029525153798246606,,0.016666666666666385,-0.11666666666666714,-0.11666666666666714,1740569487,,False,1,1de84_00023,2025-02-26_11-31-27,40.47499370574951,40.47499370574951,1025969,cnl-brain9,155.198.99.250,40.47499370574951,1,0.4,150.0,3.0,1de84_00023
24,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740569488,,False,1,1de84_00024,2025-02-26_11-31-28,40.95086908340454,40.95086908340454,1025970,cnl-brain9,155.198.99.250,40.95086908340454,1,0.4,150.0,5.0,1de84_00024
25,3,3,9,1,1,2,43.7700000000009,265.3800000000004,565.5599999997274,3.75,5.0,7.25,0.9298130294145648,1.0003341089065005,0.9420045642712924,0.017482170407089548,0.009263926664571098,0.05102069424044986,0.11666666666666647,-0.11666666666666714,-0.01666666666666705,1740569488,,False,1,1de84_00025,2025-02-26_11-31-28,41.20101714134216,41.20101714134216,1025971,cnl-brain9,155.198.99.250,41.20101714134216,1,0.5,50.0,0.8,1de84_00025
26,2,2,1,1,1,1,42.84000000000086,313.7699999999564,609.7799999996872,2.25,2.0,1.75,0.9294826797925899,0.9596197450829476,0.9660150460191999,0.01488940725059873,0.008339230642238071,0.027032966512334333,0.11666666666666647,-0.11666666666666714,-0.01666666666666705,1740569489,,False,1,1de84_00026,2025-02-26_11-31-29,42.61906170845032,42.61906170845032,1025972,cnl-brain9,155.198.99.250,42.61906170845032,1,0.5,50.0,1.3,1de84_00026
27,1,1,1,1,1,1,43.7700000000009,334.49999999993753,595.3799999997003,1.75,1.5,1.5,0.9392633167520847,1.0812096774501254,0.8979244248868692,0.010482144286855677,0.0015880692321226242,0.044033206536206126,0.11666666666666647,-0.11666666666666714,0.08333333333333304,1740569487,,False,1,1de84_00027,2025-02-26_11-31-27,40.089909076690674,40.089909076690674,1025973,cnl-brain9,155.198.99.250,40.089909076690674,1,0.5,50.0,1.8,1de84_00027
28,1,1,0,1,1,0,79.29000000000224,314.7299999999555,,1.0,1.0,0.5,0.9414211596348436,1.048614549741735,1.048614549741735,-0.0040771865171005395,0.003246901153450832,,0.11666666666666647,-0.11666666666666714,-0.11666666666666714,1740569490,,False,1,1de84_00028,2025-02-26_11-31-30,43.121193170547485,43.121193170547485,1025974,cnl-brain9,155.198.99.250,43.121193170547485,1,0.5,50.0,3.0,1de84_00028
29,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740569487,,False,1,1de84_00029,2025-02-26_11-31-27,40.59643077850342,40.59643077850342,1025975,cnl-brain9,155.198.99.250,40.59643077850342,1,0.5,50.0,5.0,1de84_00029
30,2,4,9,1,1,2,43.8600000000009,314.5199999999557,609.2699999996877,3.25,3.75,11.0,1.0201279689327238,1.0026049531411987,0.8999371770028223,0.012381655987524054,-0.0036138111441195164,0.0661513438004957,0.11666666666666647,-0.11666666666666714,-0.01666666666666705,1740569487,,False,1,1de84_00030,2025-02-26_11-31-27,40.721957206726074,40.721957206726074,1025976,cnl-brain9,155.198.99.250,40.721957206726074,1,0.5,75.0,0.8,1de84_00030
