,metric/num_BTSP_events_(single),metric/num_BTSP_positions_(single),metric/first_BTSP_time_(single),metric/first_BTSP_relative_position_(single),metric/max_BTSP_ramp_(single),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_FWHM_(single),metric/PC_weight_ratio_pre_post_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_positions_(reverse),metric/first_BTSP_time_(reverse),metric/first_BTSP_relative_position_(reverse),metric/max_BTSP_ramp_(reverse),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_FWHM_(reverse),metric/PC_weight_ratio_pre_post_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(back_and_forth),metric/first_BTSP_relative_position_(back_and_forth),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_peak_relative_position_(back_and_forth),metric/PC_weight_FWHM_(back_and_forth),metric/PC_weight_ratio_pre_post_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
10,1.0,1.0,51.15000000000118,0.0008834841726717002,1.0,-0.049999999999998934,0.57389830010161,1.2734559649659205,1.0,1.0,354.26999999991955,-0.0022055087238128657,1.0,-0.049999999999998934,0.6913196037165625,1.0910488504847327,0.0,0.0,,,0.0,-0.049999999999998934,0.6913196037165625,1.0910488504847327,1748702478,,False,1,203ad_00010,2025-05-31_15-41-18,75.76778221130371,75.76778221130371,1588440,cnl-brain9,155.198.99.250,75.76778221130371,1,0.12,0.2,1.0,203ad_00010
11,1.0,1.0,53.82000000000128,0.019646013321064526,1.0,-0.049999999999998934,0.6483668768126982,1.0996021668365634,1.0,1.0,288.38999999997947,-0.014971623579921545,1.0,-0.049999999999998934,0.789397209358917,1.0362554082796713,0.0,0.0,,,0.0,-0.049999999999998934,0.789397209358917,1.0362554082796713,1748702476,,False,1,203ad_00011,2025-05-31_15-41-16,73.76030158996582,73.76030158996582,1588446,cnl-brain9,155.198.99.250,73.76030158996582,1,0.12,0.25,1.0,203ad_00011
12,2.0,1.0,112.32000000000349,0.037375053828571314,1.0,0.05000000000000071,1.1408566410455396,1.0173493446408284,0.0,0.0,,,0.75,0.05000000000000071,1.1408566410455396,1.0173493446408284,0.0,0.0,,,0.75,0.05000000000000071,1.1408566410455396,1.0173493446408284,1748702478,,False,1,203ad_00012,2025-05-31_15-41-18,75.76456260681152,75.76456260681152,1588447,cnl-brain9,155.198.99.250,75.76456260681152,1,0.12,0.30000000000000004,1.0,203ad_00012
13,2.0,1.0,82.47000000000236,0.0314608706278805,1.25,-0.14999999999999902,0.7125555340274072,0.8517810324275568,1.0,1.0,461.00999999982247,-0.03114983572513097,1.0,-0.049999999999998934,0.7459972702432478,1.2043834181429558,0.0,0.0,,,0.0,-0.049999999999998934,0.7459972702432478,1.2043834181429558,1748702481,,False,1,203ad_00013,2025-05-31_15-41-21,79.0535523891449,79.0535523891449,1588448,cnl-brain9,155.198.99.250,79.0535523891449,1,0.12,0.35000000000000003,1.0,203ad_00013
14,2.0,2.0,44.94000000000094,0.05486213369254056,1.5,-0.049999999999998934,0.7970802341674186,1.2162791107367334,2.0,1.0,331.52999999994023,-0.034508929896001295,1.0,-0.049999999999998934,0.8114509208578045,1.245385045870393,0.0,0.0,,,0.0,-0.049999999999998934,0.8229907344045606,1.213946297302074,1748702471,,False,1,203ad_00014,2025-05-31_15-41-11,67.84133529663086,67.84133529663086,1588449,cnl-brain9,155.198.99.250,67.84133529663086,1,0.12,0.4,1.0,203ad_00014
15,0.0,0.0,,,0.75,,0.0,,1.0,1.0,376.58999999989925,-0.0054100198122992715,1.0,0.05000000000000071,0.7594810632921485,0.9852015825656243,1.0,1.0,721.6799999995854,-0.006851474391804668,1.0,0.05000000000000071,0.7627046352840323,1.090245089230323,1748702471,,False,1,203ad_00015,2025-05-31_15-41-11,68.34504747390747,68.34504747390747,1588450,cnl-brain9,155.198.99.250,68.34504747390747,1,0.12,0.2,1.1,203ad_00015
16,1.0,1.0,49.80000000000113,-0.005438254821010791,1.0,-0.049999999999998934,0.7541988494247689,1.1202662639181373,1.0,1.0,340.4399999999321,-0.00511813753789081,1.0,-0.049999999999998934,0.7484257703672181,1.0538360723081488,0.0,0.0,,,0.0,-0.049999999999998934,0.7484257703672181,1.0538360723081488,1748702477,,False,1,203ad_00016,2025-05-31_15-41-17,73.77316522598267,73.77316522598267,1588451,cnl-brain9,155.198.99.250,73.77316522598267,1,0.12,0.25,1.1,203ad_00016
17,2.0,1.0,86.0700000000025,0.03171363755009837,1.0,0.05000000000000071,0.8462419824092304,1.2236006468516905,0.0,0.0,,,0.0,0.05000000000000071,0.8462419824092304,1.2236006468516905,0.0,0.0,,,0.0,0.05000000000000071,0.8462419824092304,1.2236006468516905,1748702483,,False,1,203ad_00017,2025-05-31_15-41-23,81.07756161689758,81.07756161689758,1588452,cnl-brain9,155.198.99.250,81.07756161689758,1,0.12,0.30000000000000004,1.1,203ad_00017
18,2.0,1.0,76.92000000000215,0.04888648083263769,1.0,0.05000000000000071,1.0946577122669225,0.9863649641557569,0.0,0.0,,,0.5,0.05000000000000071,1.0946577122669225,0.9863649641557569,0.0,0.0,,,0.75,0.05000000000000071,1.0946577122669225,0.9863649641557569,1748702467,,False,1,203ad_00018,2025-05-31_15-41-07,64.52079391479492,64.52079391479492,1588453,cnl-brain9,155.198.99.250,64.52079391479492,1,0.12,0.35000000000000003,1.1,203ad_00018
19,2.0,1.0,46.77000000000101,0.017387861101603175,1.25,-0.049999999999998934,0.917518639896671,1.1541529371194021,0.0,0.0,,,0.75,-0.049999999999998934,0.917518639896671,1.1541529371194021,0.0,0.0,,,0.75,-0.049999999999998934,0.917518639896671,1.1541529371194021,1748702467,,False,1,203ad_00019,2025-05-31_15-41-07,63.566399335861206,63.566399335861206,1588454,cnl-brain9,155.198.99.250,63.566399335861206,1,0.12,0.4,1.1,203ad_00019
20,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1.0,1.0,638.1599999996614,-0.0036687693516399555,1.0,-0.049999999999998934,1.0722352902660068,1.010781334063918,1748702479,,False,1,203ad_00020,2025-05-31_15-41-19,76.38727831840515,76.38727831840515,1588455,cnl-brain9,155.198.99.250,76.38727831840515,1,0.12,0.2,1.2,203ad_00020
21,0.0,0.0,,,0.75,,0.0,,1.0,1.0,347.8199999999254,-0.008670268539696213,1.0,0.05000000000000071,0.5589750444757353,0.879851546638742,0.0,0.0,,,0.75,0.05000000000000071,0.5589750444757353,0.879851546638742,1748702474,,False,1,203ad_00021,2025-05-31_15-41-14,71.54836010932922,71.54836010932922,1588456,cnl-brain9,155.198.99.250,71.54836010932922,1,0.12,0.25,1.2,203ad_00021
