,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_regularization_alpha,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
123,2,1,1,1,1,1,32.91000000000049,373.559999999902,566.4899999997266,1.0,1.0,1.0,1.1962316605558592,0.9831898400645903,0.927149630937697,-0.03831915241605799,0.006142931075691749,-0.02086399320129928,-0.0833333333333337,-0.28333333333333366,0.016666666666666385,1740567974,,False,1,68432_00123,2025-02-26_11-06-14,39.591468811035156,39.591468811035156,988861,cnl-brain9,155.198.99.250,39.591468811035156,1,0.8,150.0,3.0,68432_00123
124,0,0,0,0,0,0,,,,0.5,0.5,0.5,,,,,,,,,,1740567971,,False,1,68432_00124,2025-02-26_11-06-11,36.8950309753418,36.8950309753418,988850,cnl-brain9,155.198.99.250,36.8950309753418,1,0.8,150.0,5.0,68432_00124
125,6,7,9,1,3,2,30.330000000000393,323.2199999999478,577.5899999997165,3.25,16.5,11.0,1.0891566375829596,1.0925782361543992,0.957821141509753,-0.015004562660128506,-0.03483927220608751,0.06263914232822043,0.016666666666666385,-0.28333333333333366,-0.0833333333333337,1740567976,,False,1,68432_00125,2025-02-26_11-06-16,41.4977753162384,41.4977753162384,988864,cnl-brain9,155.198.99.250,41.4977753162384,1,0.4,50.0,0.8,68432_00125
126,2,1,1,1,1,1,34.23000000000054,423.1499999998569,693.8699999996107,2.0,1.25,1.5,1.0319522918788084,1.0510391060298923,1.0083179030968035,-0.04075515898585147,0.03892793022281227,0.046295245722549394,0.11666666666666647,0.016666666666666385,0.016666666666666385,1740567974,,False,1,68432_00126,2025-02-26_11-06-14,39.20307803153992,39.20307803153992,988843,cnl-brain9,155.198.99.250,39.20307803153992,1,0.4,50.0,1.3,68432_00126
127,1,1,0,1,1,0,38.34000000000069,390.059999999887,,1.75,1.0,0.0,1.0630588632322655,0.9665381016961722,0.9665381016961722,0.0012283560977690566,0.04612588432332432,,0.016666666666666385,0.016666666666666385,0.016666666666666385,1740567973,,False,1,68432_00127,2025-02-26_11-06-13,37.74393367767334,37.74393367767334,988860,cnl-brain9,155.198.99.250,37.74393367767334,1,0.4,50.0,1.8,68432_00127
128,1,0,0,1,0,0,65.49000000000171,,,1.0,0.0,0.0,0.9895480448624279,0.9895480448624279,0.9895480448624279,-0.05416504013821788,,,0.016666666666666385,0.016666666666666385,0.016666666666666385,1740567976,,False,1,68432_00128,2025-02-26_11-06-16,40.90098738670349,40.90098738670349,988836,cnl-brain9,155.198.99.250,40.90098738670349,1,0.4,50.0,3.0,68432_00128
129,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740567973,,False,1,68432_00129,2025-02-26_11-06-13,37.53585648536682,37.53585648536682,988840,cnl-brain9,155.198.99.250,37.53585648536682,1,0.4,50.0,5.0,68432_00129
130,7,8,9,3,4,2,42.660000000000856,289.2599999999787,563.6699999997292,18.25,17.0,22.5,0.8837882814824057,1.0264126863289926,0.925829512327363,0.04966770694605627,-0.07097121037349674,0.042460837341991686,0.5166666666666664,-0.3833333333333335,-0.0833333333333337,1740567975,,False,1,68432_00130,2025-02-26_11-06-15,39.448237657547,39.448237657547,988842,cnl-brain9,155.198.99.250,39.448237657547,1,0.4,75.0,0.8,68432_00130
131,1,2,1,1,1,1,37.320000000000654,366.5399999999084,583.3199999997113,2.25,2.0,1.0,0.9676179317258837,1.0156199208023715,0.951967849530458,0.020771676632172165,-0.0022361318696861865,-0.08178110752316958,0.11666666666666647,0.016666666666666385,0.11666666666666647,1740567976,,False,1,68432_00131,2025-02-26_11-06-16,40.24893569946289,40.24893569946289,988867,cnl-brain9,155.198.99.250,40.24893569946289,1,0.4,75.0,1.3,68432_00131
132,1,0,0,1,0,0,40.05000000000076,,,1.5,0.0,0.0,1.036823268663229,1.036823268663229,1.036823268663229,-0.016996314183690853,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740567975,,False,1,68432_00132,2025-02-26_11-06-15,38.657525300979614,38.657525300979614,988863,cnl-brain9,155.198.99.250,38.657525300979614,1,0.4,75.0,1.8,68432_00132
133,1,0,0,1,0,0,44.16000000000091,,,1.0,0.0,0.0,1.0514040323594063,1.0514040323594063,1.0514040323594063,-0.011109008941648346,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740567974,,False,1,68432_00133,2025-02-26_11-06-14,37.775023221969604,37.775023221969604,988841,cnl-brain9,155.198.99.250,37.775023221969604,1,0.4,75.0,3.0,68432_00133
134,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568005,,False,1,68432_00134,2025-02-26_11-06-45,38.53798317909241,38.53798317909241,988839,cnl-brain9,155.198.99.250,38.53798317909241,1,0.4,75.0,5.0,68432_00134
135,3,5,8,1,3,2,38.34000000000069,299.63999999996923,577.7099999997164,2.25,14.75,16.5,0.9834573743001594,0.9536034144429518,0.9864381497531348,-0.026509411562463114,0.015298697270633266,0.057620085767204676,0.31666666666666643,-0.18333333333333357,0.016666666666666385,1740568007,,False,1,68432_00135,2025-02-26_11-06-47,39.46117830276489,39.46117830276489,988803,cnl-brain9,155.198.99.250,39.46117830276489,1,0.4,100.0,0.8,68432_00135
136,1,2,1,1,1,1,34.950000000000564,268.4699999999976,678.4799999996247,2.0,1.5,1.25,0.9698201804543949,0.9518590990658848,0.987010356349059,-0.0046300996089265745,0.057356348084533604,-0.06942030859151127,0.11666666666666647,0.11666666666666647,-0.0833333333333337,1740568006,,False,1,68432_00136,2025-02-26_11-06-46,38.07868671417236,38.07868671417236,988838,cnl-brain9,155.198.99.250,38.07868671417236,1,0.4,100.0,1.3,68432_00136
137,1,0,0,1,0,0,40.98000000000079,,,1.75,0.0,0.0,0.9961178438706527,0.9961178438706527,0.9961178438706527,0.005817252622866809,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740568007,,False,1,68432_00137,2025-02-26_11-06-47,38.9511034488678,38.9511034488678,988430,cnl-brain9,155.198.99.250,38.9511034488678,1,0.4,100.0,1.8,68432_00137
138,1,0,0,1,0,0,138.00000000000446,,,1.0,0.0,0.0,0.9966978407860182,0.9966978407860182,0.9966978407860182,-0.001701072821864713,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740568007,,False,1,68432_00138,2025-02-26_11-06-47,38.306814432144165,38.306814432144165,988866,cnl-brain9,155.198.99.250,38.306814432144165,1,0.4,100.0,3.0,68432_00138
139,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568008,,False,1,68432_00139,2025-02-26_11-06-48,39.5480797290802,39.5480797290802,988853,cnl-brain9,155.198.99.250,39.5480797290802,1,0.4,100.0,5.0,68432_00139
140,6,7,8,4,4,2,54.84000000000132,297.74999999997095,568.4099999997248,5.75,16.5,20.0,1.073432178482358,0.8644115392159988,1.1390413405684292,-0.09054468756874523,-0.027531898132002297,0.005924815597072586,0.4166666666666665,-0.4833333333333336,-0.0833333333333337,1740568007,,False,1,68432_00140,2025-02-26_11-06-47,38.26220679283142,38.26220679283142,988851,cnl-brain9,155.198.99.250,38.26220679283142,1,0.4,125.0,0.8,68432_00140
141,1,2,1,1,1,1,37.620000000000665,332.1299999999397,774.2999999995376,1.75,2.25,1.75,0.9274236291680915,1.0394165013915269,1.0402045599572887,-0.022985499291172218,-0.034991393331231135,0.03610665858932571,0.11666666666666647,0.016666666666666385,0.016666666666666385,1740568008,,False,1,68432_00141,2025-02-26_11-06-48,39.24613118171692,39.24613118171692,988871,cnl-brain9,155.198.99.250,39.24613118171692,1,0.4,125.0,1.3,68432_00141
142,1,0,1,1,0,1,35.40000000000058,,599.2199999996968,1.75,0.0,1.5,1.1006303396282746,1.1006303396282746,1.0092621528920396,0.03661992981050588,,0.027153118268859355,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740568006,,False,1,68432_00142,2025-02-26_11-06-46,37.57410192489624,37.57410192489624,988837,cnl-brain9,155.198.99.250,37.57410192489624,1,0.4,125.0,1.8,68432_00142
143,4,0,0,3,0,0,78.90000000000222,,,17.0,0.0,0.0,0.9593599976321376,0.9593599976321376,0.9593599976321376,-0.015996756231019482,,,0.4166666666666665,0.4166666666666665,0.4166666666666665,1740568007,,False,1,68432_00143,2025-02-26_11-06-47,38.09394288063049,38.09394288063049,988848,cnl-brain9,155.198.99.250,38.09394288063049,1,0.4,125.0,3.0,68432_00143
144,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568010,,False,1,68432_00144,2025-02-26_11-06-50,40.826491594314575,40.826491594314575,988667,cnl-brain9,155.198.99.250,40.826491594314575,1,0.4,125.0,5.0,68432_00144
145,6,4,9,3,3,1,39.54000000000074,287.6999999999801,554.0699999997379,9.5,12.25,11.5,1.0084284722335621,1.0228814833158035,1.022376660871217,-0.004241977845068856,0.015216173911452469,0.054269815230074236,0.11666666666666647,-0.28333333333333366,-0.0833333333333337,1740568007,,False,1,68432_00145,2025-02-26_11-06-47,37.41352391242981,37.41352391242981,988607,cnl-brain9,155.198.99.250,37.41352391242981,1,0.4,150.0,0.8,68432_00145
146,1,1,0,1,1,0,36.540000000000624,315.8699999999545,,1.75,2.0,0.0,0.9490556406146959,0.9414990544500924,0.9414990544500924,-0.03842643785951716,-0.010443479861689253,,0.21666666666666634,0.11666666666666647,0.11666666666666647,1740568009,,False,1,68432_00146,2025-02-26_11-06-49,39.153255462646484,39.153255462646484,988857,cnl-brain9,155.198.99.250,39.153255462646484,1,0.4,150.0,1.3,68432_00146
147,1,0,0,1,0,0,40.98000000000079,,,1.5,0.0,0.0,0.9282090400374419,0.9282090400374419,0.9282090400374419,-0.017086372825807494,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740568009,,False,1,68432_00147,2025-02-26_11-06-49,39.73810625076294,39.73810625076294,988845,cnl-brain9,155.198.99.250,39.73810625076294,1,0.4,150.0,1.8,68432_00147
148,1,0,0,1,0,0,69.63000000000187,,,1.0,0.0,0.0,0.9959279555569773,0.9959279555569773,0.9959279555569773,-0.03014825562608814,,,0.016666666666666385,0.016666666666666385,0.016666666666666385,1740568007,,False,1,68432_00148,2025-02-26_11-06-47,37.12295579910278,37.12295579910278,988855,cnl-brain9,155.198.99.250,37.12295579910278,1,0.4,150.0,3.0,68432_00148
149,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568010,,False,1,68432_00149,2025-02-26_11-06-50,39.90558052062988,39.90558052062988,988219,cnl-brain9,155.198.99.250,39.90558052062988,1,0.4,150.0,5.0,68432_00149
150,3,5,9,1,2,1,36.12000000000061,287.9999999999798,531.8399999997581,3.5,4.75,4.5,1.0935694036529966,0.919039309647245,1.0305839386441562,-0.012547146483039784,-0.05846350233454367,0.03956609450680704,0.11666666666666647,-0.0833333333333337,0.016666666666666385,1740568008,,False,1,68432_00150,2025-02-26_11-06-48,37.48502826690674,37.48502826690674,988854,cnl-brain9,155.198.99.250,37.48502826690674,1,0.5,50.0,0.8,68432_00150
151,2,1,0,1,1,0,40.86000000000079,301.9799999999671,,1.25,1.75,0.0,0.8490091041782944,0.8455915446287586,0.8455915446287586,-0.06511441751892377,-0.03094584188950833,,0.21666666666666634,0.11666666666666647,0.11666666666666647,1740567971,,False,1,68432_00151,2025-02-26_11-06-11,38.727195024490356,38.727195024490356,988553,cnl-brain9,155.198.99.250,38.727195024490356,1,0.5,50.0,1.3,68432_00151
152,2,1,1,1,1,1,42.69000000000086,282.14999999998514,697.6799999996073,1.5,1.5,1.0,1.0054359286222365,0.9629073692989614,0.8875162299746828,-0.011418013066939015,0.023785483924621875,0.035238067636049974,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740568007,,False,1,68432_00152,2025-02-26_11-06-47,36.47745227813721,36.47745227813721,988865,cnl-brain9,155.198.99.250,36.47745227813721,1,0.5,50.0,1.8,68432_00152
153,1,0,0,1,0,0,70.3500000000019,,,1.0,0.75,0.0,0.9030176728646472,0.9030176728646472,0.9030176728646472,0.027355924409269816,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740568008,,False,1,68432_00153,2025-02-26_11-06-48,36.99535512924194,36.99535512924194,988856,cnl-brain9,155.198.99.250,36.99535512924194,1,0.5,50.0,3.0,68432_00153
154,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568009,,False,1,68432_00154,2025-02-26_11-06-49,38.32297968864441,38.32297968864441,988862,cnl-brain9,155.198.99.250,38.32297968864441,1,0.5,50.0,5.0,68432_00154
155,7,6,8,1,1,1,36.99000000000064,338.7299999999337,555.1799999997369,5.0,4.75,5.0,1.1901985789904885,0.883821067104626,1.0729799816003764,-0.045037288308465095,-0.039179517314809065,0.009683904773065466,0.016666666666666385,0.016666666666666385,-0.0833333333333337,1740568009,,False,1,68432_00155,2025-02-26_11-06-49,38.586453437805176,38.586453437805176,988553,cnl-brain9,155.198.99.250,38.586453437805176,1,0.5,75.0,0.8,68432_00155
156,3,2,2,1,1,1,30.060000000000382,323.009999999948,760.1099999995505,2.0,2.0,1.25,1.1006183781773862,0.918861381988641,1.0261881293686934,-0.07695485716205419,-0.032410919311598674,0.018293881678129953,0.016666666666666385,0.016666666666666385,0.016666666666666385,1740568010,,False,1,68432_00156,2025-02-26_11-06-50,38.75506925582886,38.75506925582886,988868,cnl-brain9,155.198.99.250,38.75506925582886,1,0.5,75.0,1.3,68432_00156
157,2,1,0,1,1,0,35.790000000000596,348.4799999999248,,1.25,1.25,0.0,0.9119916631650555,0.9894082257449113,0.9894082257449113,-0.08084476882403502,0.022524313844908495,,0.21666666666666634,0.11666666666666647,0.11666666666666647,1740568009,,False,1,68432_00157,2025-02-26_11-06-49,37.910942792892456,37.910942792892456,988850,cnl-brain9,155.198.99.250,37.910942792892456,1,0.5,75.0,1.8,68432_00157
158,2,1,0,2,1,0,35.40000000000058,309.71999999996007,,1.0,1.0,0.0,0.9795809814344932,0.9972979684382065,0.9972979684382065,-0.08546176584712062,0.05129568878671553,,0.5166666666666664,0.11666666666666647,0.11666666666666647,1740568012,,False,1,68432_00158,2025-02-26_11-06-52,40.129342555999756,40.129342555999756,988876,cnl-brain9,155.198.99.250,40.129342555999756,1,0.5,75.0,3.0,68432_00158
159,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568009,,False,1,68432_00159,2025-02-26_11-06-49,37.37509059906006,37.37509059906006,988846,cnl-brain9,155.198.99.250,37.37509059906006,1,0.5,75.0,5.0,68432_00159
160,3,5,9,1,1,1,36.78000000000063,270.209999999996,555.5099999997366,3.5,5.5,5.25,0.9576215155504834,1.096026529967525,1.0030164781141824,-0.026591827203526153,-0.056934673102940314,0.023809982584140688,0.21666666666666634,-0.0833333333333337,-0.0833333333333337,1740568010,,False,1,68432_00160,2025-02-26_11-06-50,37.74057149887085,37.74057149887085,988872,cnl-brain9,155.198.99.250,37.74057149887085,1,0.5,100.0,0.8,68432_00160
161,2,2,1,1,1,1,41.61000000000082,279.26999999998776,550.8899999997408,2.0,1.75,1.5,1.1040032972057314,1.0915036067931134,1.0053882139363022,-0.002945327889423366,0.039033827717606995,-0.009384184242073434,0.016666666666666385,-0.0833333333333337,0.016666666666666385,1740568011,,False,1,68432_00161,2025-02-26_11-06-51,38.39084720611572,38.39084720611572,988873,cnl-brain9,155.198.99.250,38.39084720611572,1,0.5,100.0,1.3,68432_00161
162,2,0,1,1,0,1,32.880000000000486,,600.0599999996961,1.5,0.75,1.0,0.888689355505233,0.888689355505233,0.9928961338711929,-0.009258944261570257,,0.02318118888515386,0.016666666666666385,0.016666666666666385,0.016666666666666385,1740568011,,False,1,68432_00162,2025-02-26_11-06-51,38.71777629852295,38.71777629852295,988858,cnl-brain9,155.198.99.250,38.71777629852295,1,0.5,100.0,1.8,68432_00162
163,1,0,1,1,0,1,34.440000000000545,,685.4399999996184,1.0,0.75,1.0,0.9897835779974182,0.9897835779974182,0.97867414685897,-0.032644250494417104,,0.016248331843304653,0.016666666666666385,0.016666666666666385,0.016666666666666385,1740568014,,False,1,68432_00163,2025-02-26_11-06-54,41.65043544769287,41.65043544769287,988860,cnl-brain9,155.198.99.250,41.65043544769287,1,0.5,100.0,3.0,68432_00163
164,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568010,,False,1,68432_00164,2025-02-26_11-06-50,37.49645519256592,37.49645519256592,988844,cnl-brain9,155.198.99.250,37.49645519256592,1,0.5,100.0,5.0,68432_00164
165,8,5,8,1,2,1,37.83000000000067,324.26999999994683,581.8199999997126,3.25,9.75,10.75,1.0373436236855988,0.9889310715308105,1.1476796297187117,0.020295976894145973,-0.02417338274304326,-0.017129969714382964,0.11666666666666647,-0.28333333333333366,-0.0833333333333337,1740568012,,False,1,68432_00165,2025-02-26_11-06-52,39.08396124839783,39.08396124839783,988840,cnl-brain9,155.198.99.250,39.08396124839783,1,0.5,125.0,0.8,68432_00165
166,2,1,1,1,1,1,38.73000000000071,391.3499999998858,683.5199999996202,2.25,1.5,1.75,1.041529402673297,0.965576162143418,0.9888614208765905,0.008777999689429716,0.01583613453713495,0.026881694507395304,0.016666666666666385,0.016666666666666385,0.016666666666666385,1740568015,,False,1,68432_00166,2025-02-26_11-06-55,41.377413272857666,41.377413272857666,988859,cnl-brain9,155.198.99.250,41.377413272857666,1,0.5,125.0,1.3,68432_00166
167,1,1,0,1,1,0,37.320000000000654,291.92999999997625,,1.25,1.25,0.0,1.01116391463832,0.9383771930105307,0.9383771930105307,-0.03863921740575349,0.03979201383037512,,0.21666666666666634,0.21666666666666634,0.21666666666666634,1740568011,,False,1,68432_00167,2025-02-26_11-06-51,37.40681290626526,37.40681290626526,988869,cnl-brain9,155.198.99.250,37.40681290626526,1,0.5,125.0,1.8,68432_00167
168,1,0,0,1,0,0,41.820000000000825,,,1.0,0.0,0.0,0.8905245831397414,0.8905245831397414,0.8905245831397414,-0.047608691547200266,,,0.31666666666666643,0.31666666666666643,0.31666666666666643,1740568012,,False,1,68432_00168,2025-02-26_11-06-52,37.88216233253479,37.88216233253479,988870,cnl-brain9,155.198.99.250,37.88216233253479,1,0.5,125.0,3.0,68432_00168
169,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568012,,False,1,68432_00169,2025-02-26_11-06-52,37.99141883850098,37.99141883850098,988843,cnl-brain9,155.198.99.250,37.99141883850098,1,0.5,125.0,5.0,68432_00169
170,5,6,9,1,1,1,40.260000000000765,302.7599999999664,539.0099999997516,2.75,3.0,6.25,1.0560522975637898,1.085164710464855,1.0634767113115335,-0.025839371832146796,0.009230653875231365,0.06756119490743617,0.11666666666666647,-0.18333333333333357,-0.3833333333333335,1740568011,,False,1,68432_00170,2025-02-26_11-06-51,37.36132478713989,37.36132478713989,988852,cnl-brain9,155.198.99.250,37.36132478713989,1,0.5,150.0,0.8,68432_00170
171,1,3,1,1,1,1,40.500000000000774,302.9999999999662,638.1899999996614,1.75,2.5,1.25,0.9023435469580107,0.9507113349151406,0.8365989481793752,-0.024582145780528197,0.026217663507315025,0.06307810136543512,0.21666666666666634,0.11666666666666647,0.21666666666666634,1740568011,,False,1,68432_00171,2025-02-26_11-06-51,36.54243588447571,36.54243588447571,988861,cnl-brain9,155.198.99.250,36.54243588447571,1,0.5,150.0,1.3,68432_00171
172,1,1,1,1,1,1,39.51000000000074,360.65999999991374,768.0299999995433,1.25,1.25,1.25,0.8736355842968041,0.9178373173288452,1.015694766596125,-0.07332536702477799,-0.05391659742609778,-0.08071095952134844,0.31666666666666643,0.016666666666666385,-0.0833333333333337,1740568014,,False,1,68432_00172,2025-02-26_11-06-54,39.552573442459106,39.552573442459106,988841,cnl-brain9,155.198.99.250,39.552573442459106,1,0.5,150.0,1.8,68432_00172
173,1,0,0,1,0,0,97.80000000000294,,,1.0,0.0,0.0,0.8925974268648732,0.8925974268648732,0.8925974268648732,-0.04679366268059226,,,0.31666666666666643,0.31666666666666643,0.31666666666666643,1740568014,,False,1,68432_00173,2025-02-26_11-06-54,41.33629822731018,41.33629822731018,988874,cnl-brain9,155.198.99.250,41.33629822731018,1,0.5,150.0,3.0,68432_00173
174,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568014,,False,1,68432_00174,2025-02-26_11-06-54,39.30468440055847,39.30468440055847,988875,cnl-brain9,155.198.99.250,39.30468440055847,1,0.5,150.0,5.0,68432_00174
175,8,8,9,1,1,1,36.840000000000636,280.94999999998623,566.2199999997268,5.0,5.25,4.25,1.074208705064355,0.9527722506663198,0.9660895761079352,0.014869648020594095,0.003294059639772362,0.05119916181053963,0.11666666666666647,-0.0833333333333337,0.016666666666666385,1740568015,,False,1,68432_00175,2025-02-26_11-06-55,40.298821210861206,40.298821210861206,988842,cnl-brain9,155.198.99.250,40.298821210861206,1,0.6000000000000001,50.0,0.8,68432_00175
176,5,2,5,2,1,1,39.690000000000744,300.26999999996866,561.0599999997315,2.25,1.75,1.75,1.001177306350055,0.9614144892201061,0.9949239316429479,0.02136088398115832,0.0015214777901071397,-0.050095819928825724,0.11666666666666647,-0.18333333333333357,0.016666666666666385,1740568014,,False,1,68432_00176,2025-02-26_11-06-54,38.51566743850708,38.51566743850708,988863,cnl-brain9,155.198.99.250,38.51566743850708,1,0.6000000000000001,50.0,1.3,68432_00176
177,3,1,0,1,1,0,36.99000000000064,380.9099999998953,,1.75,1.0,0.0,0.904700837743448,1.0921388734615032,1.0921388734615032,-0.007900624992801308,-0.04211932154143794,,0.31666666666666643,-0.0833333333333337,-0.0833333333333337,1740568015,,False,1,68432_00177,2025-02-26_11-06-55,39.31436634063721,39.31436634063721,988836,cnl-brain9,155.198.99.250,39.31436634063721,1,0.6000000000000001,50.0,1.8,68432_00177
178,1,2,1,1,1,1,32.19000000000046,296.30999999997226,569.7299999997236,1.0,1.0,1.0,1.0695359607724888,0.8730664594042664,1.025517083990879,-0.055089363435244953,0.04024074489302265,-0.03166628557711704,0.016666666666666385,0.11666666666666647,-0.0833333333333337,1740568015,,False,1,68432_00178,2025-02-26_11-06-55,38.76943111419678,38.76943111419678,988864,cnl-brain9,155.198.99.250,38.76943111419678,1,0.6000000000000001,50.0,3.0,68432_00178
179,0,0,0,0,0,0,,,,0.5,0.5,0.5,,,,,,,,,,1740568013,,False,1,68432_00179,2025-02-26_11-06-53,37.06975436210632,37.06975436210632,988867,cnl-brain9,155.198.99.250,37.06975436210632,1,0.6000000000000001,50.0,5.0,68432_00179
180,5,5,9,1,1,1,38.700000000000706,285.9599999999817,538.2299999997523,3.25,5.5,5.0,1.020904197917344,0.9684147320320762,1.052998234233561,-0.01846162993983258,-0.025551342250531794,0.06472608087798992,0.11666666666666647,-0.0833333333333337,-0.0833333333333337,1740568042,,False,1,68432_00180,2025-02-26_11-07-22,37.19813561439514,37.19813561439514,988839,cnl-brain9,155.198.99.250,37.19813561439514,1,0.6000000000000001,75.0,0.8,68432_00180
181,5,1,7,2,1,1,34.35000000000054,294.389999999974,576.3299999997176,2.0,2.0,2.0,0.9787107556827304,1.0853301940766724,0.9809479192438875,-0.016448527375707345,-0.007970422587711745,-0.004063606414368426,0.11666666666666647,-0.0833333333333337,0.016666666666666385,1740568044,,False,1,68432_00181,2025-02-26_11-07-24,38.74994087219238,38.74994087219238,988838,cnl-brain9,155.198.99.250,38.74994087219238,1,0.6000000000000001,75.0,1.3,68432_00181
182,2,1,0,1,1,0,37.380000000000656,304.4999999999648,,1.25,1.25,0.0,0.9173943288655725,0.9360501459185173,0.9360501459185173,-0.06599423694452189,0.03661630824894946,,0.11666666666666647,0.016666666666666385,0.016666666666666385,1740568045,,False,1,68432_00182,2025-02-26_11-07-25,39.11299014091492,39.11299014091492,988837,cnl-brain9,155.198.99.250,39.11299014091492,1,0.6000000000000001,75.0,1.8,68432_00182
183,2,0,0,1,0,0,131.2800000000042,,,1.0,0.0,0.0,1.1156158884531708,1.1156158884531708,1.1156158884531708,-0.032444676007811424,,,-0.0833333333333337,-0.0833333333333337,-0.0833333333333337,1740568045,,False,1,68432_00183,2025-02-26_11-07-25,38.840895891189575,38.840895891189575,988866,cnl-brain9,155.198.99.250,38.840895891189575,1,0.6000000000000001,75.0,3.0,68432_00183
184,0,0,0,0,0,0,,,,0.5,0.5,0.5,,,,,,,,,,1740568045,,False,1,68432_00184,2025-02-26_11-07-25,38.093687295913696,38.093687295913696,988803,cnl-brain9,155.198.99.250,38.093687295913696,1,0.6000000000000001,75.0,5.0,68432_00184
185,5,8,9,1,1,1,38.25000000000069,274.589999999992,563.9699999997289,5.0,3.5,4.0,0.9080950809580656,0.9234316083008609,1.0471742476405357,-0.046997757562428744,-0.04184614673404741,0.03917038592264088,0.11666666666666647,-0.0833333333333337,0.016666666666666385,1740568044,,False,1,68432_00185,2025-02-26_11-07-24,36.96650195121765,36.96650195121765,988851,cnl-brain9,155.198.99.250,36.96650195121765,1,0.6000000000000001,100.0,0.8,68432_00185
186,3,4,6,1,1,1,36.72000000000063,295.2599999999732,565.7399999997273,2.5,2.0,2.25,1.2236056531049824,1.0218372614659526,0.9457721756581934,-0.020377867824598273,-0.013901697455431572,-0.008212405766336417,0.016666666666666385,0.016666666666666385,0.11666666666666647,1740568045,,False,1,68432_00186,2025-02-26_11-07-25,38.28171181678772,38.28171181678772,988848,cnl-brain9,155.198.99.250,38.28171181678772,1,0.6000000000000001,100.0,1.3,68432_00186
187,1,3,4,1,1,1,40.65000000000078,294.65999999997376,579.1199999997151,1.75,1.5,1.5,0.9905293285559129,0.8630775153652016,0.9729066480232488,0.029176698696150583,0.01659271017154884,-0.025816639678014397,0.11666666666666647,0.016666666666666385,0.016666666666666385,1740568046,,False,1,68432_00187,2025-02-26_11-07-26,39.183379888534546,39.183379888534546,988855,cnl-brain9,155.198.99.250,39.183379888534546,1,0.6000000000000001,100.0,1.8,68432_00187
188,1,1,0,1,1,0,37.95000000000068,269.60999999999655,,1.0,1.0,0.0,1.0220162893893139,0.9877240207611069,0.9877240207611069,-0.02460931839345104,0.04310982989057144,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740568044,,False,1,68432_00188,2025-02-26_11-07-24,36.98397421836853,36.98397421836853,988607,cnl-brain9,155.198.99.250,36.98397421836853,1,0.6000000000000001,100.0,3.0,68432_00188
189,0,0,0,0,0,0,,,,0.5,0.5,0.5,,,,,,,,,,1740568047,,False,1,68432_00189,2025-02-26_11-07-27,40.04205369949341,40.04205369949341,988865,cnl-brain9,155.198.99.250,40.04205369949341,1,0.6000000000000001,100.0,5.0,68432_00189
