,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
14,2,1,0,1,1,0,57.45000000000142,334.82999999993723,,1.75,1.25,0.0,0.9531164929423299,0.8225871821736832,0.8225871821736832,-0.0012016247498904953,0.010495372749354637,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727451,,False,1,a7eb7_00014,2025-05-08_19-04-11,76.58401226997375,76.58401226997375,2777669,cnl-brain9,155.198.99.250,76.58401226997375,1,0.11,0.6,1.0,a7eb7_00014
15,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746727454,,False,1,a7eb7_00015,2025-05-08_19-04-14,79.30297636985779,79.30297636985779,2777670,cnl-brain9,155.198.99.250,79.30297636985779,1,0.11,0.2,1.2,a7eb7_00015
16,1,0,0,1,0,0,54.96000000000132,,,1.0,0.0,0.0,0.9784051483396033,0.9784051483396033,0.9784051483396033,0.005329784016678829,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727450,,False,1,a7eb7_00016,2025-05-08_19-04-10,75.447265625,75.447265625,2777671,cnl-brain9,155.198.99.250,75.447265625,1,0.11,0.3,1.2,a7eb7_00016
17,1,1,0,1,1,0,54.93000000000132,329.51999999994206,,1.25,1.0,0.0,0.9657074829995009,0.78879328057688,0.78879328057688,-0.0029348592826057285,-0.005088798154586627,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727455,,False,1,a7eb7_00017,2025-05-08_19-04-15,79.79500412940979,79.79500412940979,2777672,cnl-brain9,155.198.99.250,79.79500412940979,1,0.11,0.4,1.2,a7eb7_00017
18,1,1,0,1,1,0,56.22000000000137,309.6899999999601,,1.25,1.25,0.0,0.9681790717205212,1.2097460812657546,1.2097460812657546,-0.0060203913417971044,-0.004143878772997489,,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746727462,,False,1,a7eb7_00018,2025-05-08_19-04-22,86.9564049243927,86.9564049243927,2777673,cnl-brain9,155.198.99.250,86.9564049243927,1,0.11,0.5,1.2,a7eb7_00018
19,2,0,0,1,0,0,54.03000000000129,,,1.5,0.0,0.0,0.9363817088457684,0.9363817088457684,0.9363817088457684,-0.009025782756015843,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727457,,False,1,a7eb7_00019,2025-05-08_19-04-17,82.15676426887512,82.15676426887512,2777674,cnl-brain9,155.198.99.250,82.15676426887512,1,0.11,0.6,1.2,a7eb7_00019
20,0,0,0,0,0,0,,,,0.5,0.5,0.5,,,,,,,,,,1746727456,,False,1,a7eb7_00020,2025-05-08_19-04-16,80.98995590209961,80.98995590209961,2777675,cnl-brain9,155.198.99.250,80.98995590209961,1,0.11,0.2,1.8,a7eb7_00020
21,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746727465,,False,1,a7eb7_00021,2025-05-08_19-04-25,90.15823745727539,90.15823745727539,2777676,cnl-brain9,155.198.99.250,90.15823745727539,1,0.11,0.3,1.8,a7eb7_00021
22,1,0,0,1,0,0,176.2500000000059,,,1.0,0.0,0.0,0.9576204867122793,0.9576204867122793,0.9576204867122793,-0.004509475143936736,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727446,,False,1,a7eb7_00022,2025-05-08_19-04-06,71.43615126609802,71.43615126609802,2777677,cnl-brain9,155.198.99.250,71.43615126609802,1,0.11,0.4,1.8,a7eb7_00022
23,1,0,0,1,0,0,55.050000000001326,,,1.0,0.0,0.0,0.962575659791351,0.962575659791351,0.962575659791351,-0.0026992393325300235,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727452,,False,1,a7eb7_00023,2025-05-08_19-04-12,77.14608860015869,77.14608860015869,2777678,cnl-brain9,155.198.99.250,77.14608860015869,1,0.11,0.5,1.8,a7eb7_00023
24,1,0,0,1,0,0,56.370000000001376,,,1.25,0.0,0.0,0.970757372780798,0.970757372780798,0.970757372780798,0.0015380277197651893,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746727447,,False,1,a7eb7_00024,2025-05-08_19-04-07,72.27470374107361,72.27470374107361,2777679,cnl-brain9,155.198.99.250,72.27470374107361,1,0.11,0.6,1.8,a7eb7_00024
25,6,5,9,2,2,2,56.880000000001395,336.4799999999357,580.349999999714,15.0,23.75,38.5,1.411497136329288,1.2522467704797724,0.9597237749380615,-0.007341906592831737,-0.09043119136024158,0.30586485238967676,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746727463,,False,1,a7eb7_00025,2025-05-08_19-04-23,88.49438691139221,88.49438691139221,2777680,cnl-brain9,155.198.99.250,88.49438691139221,1,0.13,0.2,0.6,a7eb7_00025
26,6,5,9,1,2,2,55.98000000000136,333.7799999999382,582.2699999997122,14.5,21.25,36.75,1.4054365109725169,1.214044793919626,1.1774888896133373,0.00023168509858972897,-0.08779414875483615,0.31700280253042346,0.049999999999998934,-0.05000000000000071,-0.2500000000000009,1746727446,,False,1,a7eb7_00026,2025-05-08_19-04-06,71.71049284934998,71.71049284934998,2777681,cnl-brain9,155.198.99.250,71.71049284934998,1,0.13,0.3,0.6,a7eb7_00026
27,6,5,9,2,2,2,54.87000000000132,334.8599999999372,581.8799999997126,16.0,25.5,40.0,1.4155919899118456,1.2134966794026252,1.1216765249881235,0.002784814355153653,-0.08913544923748784,0.3256283577522905,0.049999999999998934,-0.05000000000000071,-0.2500000000000009,1746727453,,False,1,a7eb7_00027,2025-05-08_19-04-13,77.51538968086243,77.51538968086243,2777682,cnl-brain9,155.198.99.250,77.51538968086243,1,0.13,0.4,0.6,a7eb7_00027
