,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/PC_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/PC_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
47,0,0,,0.75,,,,1746725521,,False,1,494fe_00047,2025-05-08_18-32-01,21.940085649490356,21.940085649490356,2717041,cnl-brain9,155.198.99.250,21.940085649490356,1,0.13,0.4,1.8,494fe_00047
48,0,0,,0.75,,,,1746725517,,False,1,494fe_00048,2025-05-08_18-31-57,18.0651957988739,18.0651957988739,2717043,cnl-brain9,155.198.99.250,18.0651957988739,1,0.13,0.5,1.8,494fe_00048
49,2,1,49.1400000000011,1.0,1.1741590883420407,-0.02593157565274451,-0.05000000000000071,1746725521,,False,1,494fe_00049,2025-05-08_18-32-01,21.58914303779602,21.58914303779602,2717046,cnl-brain9,155.198.99.250,21.58914303779602,1,0.13,0.6,1.8,494fe_00049
50,7,3,43.35000000000088,14.75,1.3987946037995485,-0.020039875853468114,0.049999999999998934,1746725523,,False,1,494fe_00050,2025-05-08_18-32-03,24.236872673034668,24.236872673034668,2717047,cnl-brain9,155.198.99.250,24.236872673034668,1,0.15,0.2,0.6,494fe_00050
51,6,3,45.240000000000954,19.0,1.2856543854206637,-0.01965517805220074,0.049999999999998934,1746725523,,False,1,494fe_00051,2025-05-08_18-32-03,23.681694984436035,23.681694984436035,2717083,cnl-brain9,155.198.99.250,23.681694984436035,1,0.15,0.3,0.6,494fe_00051
52,7,3,49.32000000000111,8.75,1.3004130393818234,0.02447394447718576,0.049999999999998934,1746725524,,False,1,494fe_00052,2025-05-08_18-32-04,25.330560207366943,25.330560207366943,2717086,cnl-brain9,155.198.99.250,25.330560207366943,1,0.15,0.4,0.6,494fe_00052
53,7,3,48.36000000000107,13.5,0.9727842826353374,0.012996722699123886,0.14999999999999902,1746725522,,False,1,494fe_00053,2025-05-08_18-32-02,22.515263557434082,22.515263557434082,2717088,cnl-brain9,155.198.99.250,22.515263557434082,1,0.15,0.5,0.6,494fe_00053
54,7,3,43.8600000000009,12.5,1.0938874142003907,-0.04578511788581219,0.049999999999998934,1746725526,,False,1,494fe_00054,2025-05-08_18-32-06,27.04081082344055,27.04081082344055,2717092,cnl-brain9,155.198.99.250,27.04081082344055,1,0.15,0.6,0.6,494fe_00054
55,2,1,43.7400000000009,1.0,0.9133926416659977,-0.026165515251725946,0.049999999999998934,1746725520,,False,1,494fe_00055,2025-05-08_18-32-00,21.221874475479126,21.221874475479126,2717093,cnl-brain9,155.198.99.250,21.221874475479126,1,0.15,0.2,0.8,494fe_00055
56,3,1,46.11000000000099,1.25,0.9025589519252879,-0.019284016966326867,0.049999999999998934,1746725522,,False,1,494fe_00056,2025-05-08_18-32-02,22.472404718399048,22.472404718399048,2717094,cnl-brain9,155.198.99.250,22.472404718399048,1,0.15,0.3,0.8,494fe_00056
57,7,3,45.99000000000098,10.0,1.0285918386226753,-0.019410745649699912,0.049999999999998934,1746725523,,False,1,494fe_00057,2025-05-08_18-32-03,23.766447067260742,23.766447067260742,2717052,cnl-brain9,155.198.99.250,23.766447067260742,1,0.15,0.4,0.8,494fe_00057
58,6,2,48.81000000000109,10.25,0.9022951996600677,-0.05447671365597495,0.049999999999998934,1746725523,,False,1,494fe_00058,2025-05-08_18-32-03,23.36085343360901,23.36085343360901,2717055,cnl-brain9,155.198.99.250,23.36085343360901,1,0.15,0.5,0.8,494fe_00058
59,6,2,45.06000000000095,11.0,1.772987251006013,-0.013849541128647225,-0.05000000000000071,1746725521,,False,1,494fe_00059,2025-05-08_18-32-01,22.15250015258789,22.15250015258789,2717056,cnl-brain9,155.198.99.250,22.15250015258789,1,0.15,0.6,0.8,494fe_00059
60,2,1,79.83000000000226,1.0,1.2694760126036277,-0.036784554429293514,-0.1500000000000008,1746725524,,False,1,494fe_00060,2025-05-08_18-32-04,25.241769552230835,25.241769552230835,2717060,cnl-brain9,155.198.99.250,25.241769552230835,1,0.15,0.2,1.0,494fe_00060
61,1,1,47.76000000000105,1.0,0.8047659932740775,-0.05175795938481542,0.14999999999999902,1746725528,,False,1,494fe_00061,2025-05-08_18-32-08,29.09838628768921,29.09838628768921,2717061,cnl-brain9,155.198.99.250,29.09838628768921,1,0.15,0.3,1.0,494fe_00061
62,2,1,47.130000000001026,1.25,0.9177977230756894,-0.046479841239466246,0.049999999999998934,1746725523,,False,1,494fe_00062,2025-05-08_18-32-03,23.57489776611328,23.57489776611328,2717063,cnl-brain9,155.198.99.250,23.57489776611328,1,0.15,0.4,1.0,494fe_00062
63,2,1,44.91000000000094,1.5,1.3073461517332479,-0.015733753307474174,-0.05000000000000071,1746725522,,False,1,494fe_00063,2025-05-08_18-32-02,23.069072008132935,23.069072008132935,2717064,cnl-brain9,155.198.99.250,23.069072008132935,1,0.15,0.5,1.0,494fe_00063
64,3,1,80.70000000000229,1.25,1.1660073822038057,-0.045054375314375505,-0.05000000000000071,1746725525,,False,1,494fe_00064,2025-05-08_18-32-05,25.1172935962677,25.1172935962677,2717067,cnl-brain9,155.198.99.250,25.1172935962677,1,0.15,0.6,1.0,494fe_00064
65,0,0,,0.75,,,,1746725522,,False,1,494fe_00065,2025-05-08_18-32-02,23.31130814552307,23.31130814552307,2717078,cnl-brain9,155.198.99.250,23.31130814552307,1,0.15,0.2,1.2,494fe_00065
66,1,1,46.14000000000099,1.0,0.9555289856918721,0.0032758360566784717,0.049999999999998934,1746725526,,False,1,494fe_00066,2025-05-08_18-32-06,26.31074285507202,26.31074285507202,2717080,cnl-brain9,155.198.99.250,26.31074285507202,1,0.15,0.3,1.2,494fe_00066
67,2,1,46.14000000000099,1.25,0.8781070790879965,-0.05162420979150717,0.049999999999998934,1746725526,,False,1,494fe_00067,2025-05-08_18-32-06,26.862365007400513,26.862365007400513,2717075,cnl-brain9,155.198.99.250,26.862365007400513,1,0.15,0.4,1.2,494fe_00067
68,1,1,47.07000000000102,1.5,1.0235738373059278,-0.0017585118442449144,0.049999999999998934,1746725521,,False,1,494fe_00068,2025-05-08_18-32-01,22.248820781707764,22.248820781707764,2717072,cnl-brain9,155.198.99.250,22.248820781707764,1,0.15,0.5,1.2,494fe_00068
69,2,1,50.16000000000114,1.25,1.0636210339258045,-0.04308255308591713,-0.05000000000000071,1746725521,,False,1,494fe_00069,2025-05-08_18-32-01,21.717944860458374,21.717944860458374,2717071,cnl-brain9,155.198.99.250,21.717944860458374,1,0.15,0.6,1.2,494fe_00069
70,0,0,,0.5,,,,1746725518,,False,1,494fe_00070,2025-05-08_18-31-58,18.76708459854126,18.76708459854126,2717070,cnl-brain9,155.198.99.250,18.76708459854126,1,0.15,0.2,1.8,494fe_00070
71,0,0,,0.75,,,,1746725522,,False,1,494fe_00071,2025-05-08_18-32-02,23.0463650226593,23.0463650226593,2717098,cnl-brain9,155.198.99.250,23.0463650226593,1,0.15,0.3,1.8,494fe_00071
72,0,0,,0.75,,,,1746725524,,False,1,494fe_00072,2025-05-08_18-32-04,24.27605104446411,24.27605104446411,2717101,cnl-brain9,155.198.99.250,24.27605104446411,1,0.15,0.4,1.8,494fe_00072
73,1,1,49.470000000001114,1.0,1.035219485205502,0.0035461948012582845,0.049999999999998934,1746725520,,False,1,494fe_00073,2025-05-08_18-32-00,20.853569746017456,20.853569746017456,2717105,cnl-brain9,155.198.99.250,20.853569746017456,1,0.15,0.5,1.8,494fe_00073
74,1,1,44.58000000000093,1.0,0.9596712052714168,-0.03276194091668039,0.049999999999998934,1746725524,,False,1,494fe_00074,2025-05-08_18-32-04,24.277545928955078,24.277545928955078,2717117,cnl-brain9,155.198.99.250,24.277545928955078,1,0.15,0.6,1.8,494fe_00074
75,7,3,46.95000000000102,13.5,1.5985912445272363,-0.00014656445762462056,0.049999999999998934,1746725520,,False,1,494fe_00075,2025-05-08_18-32-00,20.312453985214233,20.312453985214233,2717124,cnl-brain9,155.198.99.250,20.312453985214233,1,0.16999999999999998,0.2,0.6,494fe_00075
76,7,3,47.940000000001056,20.0,1.4143106036762785,-0.003953356956126974,0.049999999999998934,1746725522,,False,1,494fe_00076,2025-05-08_18-32-02,22.243053197860718,22.243053197860718,2717128,cnl-brain9,155.198.99.250,22.243053197860718,1,0.16999999999999998,0.3,0.6,494fe_00076
77,7,3,45.75000000000097,29.5,1.087158480257168,-0.02994215855982807,0.14999999999999902,1746725525,,False,1,494fe_00077,2025-05-08_18-32-05,25.470489263534546,25.470489263534546,2717130,cnl-brain9,155.198.99.250,25.470489263534546,1,0.16999999999999998,0.4,0.6,494fe_00077
78,7,3,43.35000000000088,21.25,1.09293011558681,-0.009200070902020574,0.14999999999999902,1746725523,,False,1,494fe_00078,2025-05-08_18-32-03,23.348177194595337,23.348177194595337,2717134,cnl-brain9,155.198.99.250,23.348177194595337,1,0.16999999999999998,0.5,0.6,494fe_00078
79,7,3,49.53000000000112,12.75,0.9952562022896217,-0.052409188812507335,0.14999999999999902,1746725527,,False,1,494fe_00079,2025-05-08_18-32-07,27.741816759109497,27.741816759109497,2717138,cnl-brain9,155.198.99.250,27.741816759109497,1,0.16999999999999998,0.6,0.6,494fe_00079
80,2,1,46.23000000000099,1.25,1.0371699201275835,-0.025062245042401177,-0.05000000000000071,1746725527,,False,1,494fe_00080,2025-05-08_18-32-07,27.223289728164673,27.223289728164673,2717167,cnl-brain9,155.198.99.250,27.223289728164673,1,0.16999999999999998,0.2,0.8,494fe_00080
81,3,1,47.910000000001055,1.5,2.1597817237195094,-0.009560887542422236,-0.05000000000000071,1746725521,,False,1,494fe_00081,2025-05-08_18-32-01,21.607815265655518,21.607815265655518,2717169,cnl-brain9,155.198.99.250,21.607815265655518,1,0.16999999999999998,0.3,0.8,494fe_00081
82,7,3,48.36000000000107,14.75,0.9492317118690684,-0.01263302756263096,0.14999999999999902,1746725519,,False,1,494fe_00082,2025-05-08_18-31-59,19.578284978866577,19.578284978866577,2717171,cnl-brain9,155.198.99.250,19.578284978866577,1,0.16999999999999998,0.4,0.8,494fe_00082
83,6,3,44.16000000000091,22.5,0.8235050322784312,-0.00873940272837137,0.14999999999999902,1746725523,,False,1,494fe_00083,2025-05-08_18-32-03,23.724587202072144,23.724587202072144,2717176,cnl-brain9,155.198.99.250,23.724587202072144,1,0.16999999999999998,0.5,0.8,494fe_00083
84,6,3,45.84000000000098,12.0,1.1155574536985768,-0.005838319542777803,0.049999999999998934,1746725522,,False,1,494fe_00084,2025-05-08_18-32-02,22.786699295043945,22.786699295043945,2717178,cnl-brain9,155.198.99.250,22.786699295043945,1,0.16999999999999998,0.6,0.8,494fe_00084
85,1,1,113.16000000000352,1.0,0.8699443259630804,-0.0017252277089006007,0.049999999999998934,1746725519,,False,1,494fe_00085,2025-05-08_18-31-59,19.697643041610718,19.697643041610718,2717184,cnl-brain9,155.198.99.250,19.697643041610718,1,0.16999999999999998,0.2,1.0,494fe_00085
86,1,1,46.89000000000102,1.0,0.8234651919889765,-0.0531990598244394,0.2499999999999991,1746725521,,False,1,494fe_00086,2025-05-08_18-32-01,21.95537257194519,21.95537257194519,2717192,cnl-brain9,155.198.99.250,21.95537257194519,1,0.16999999999999998,0.3,1.0,494fe_00086
87,2,2,48.30000000000107,1.0,0.8713019394600879,-0.04281307465128581,0.14999999999999902,1746725525,,False,1,494fe_00087,2025-05-08_18-32-05,26.046064853668213,26.046064853668213,2717194,cnl-brain9,155.198.99.250,26.046064853668213,1,0.16999999999999998,0.4,1.0,494fe_00087
88,2,1,45.84000000000098,1.25,0.922233709745725,-0.02590889716506961,0.049999999999998934,1746725525,,False,1,494fe_00088,2025-05-08_18-32-05,25.778709888458252,25.778709888458252,2717196,cnl-brain9,155.198.99.250,25.778709888458252,1,0.16999999999999998,0.5,1.0,494fe_00088
89,7,3,48.450000000001076,23.75,1.5130184874646322,0.025903057139207153,0.049999999999998934,1746725521,,False,1,494fe_00089,2025-05-08_18-32-01,21.627766370773315,21.627766370773315,2717199,cnl-brain9,155.198.99.250,21.627766370773315,1,0.16999999999999998,0.6,1.0,494fe_00089
90,0,0,,0.75,,,,1746725537,,False,1,494fe_00090,2025-05-08_18-32-17,20.164609909057617,20.164609909057617,2716988,cnl-brain9,155.198.99.250,20.164609909057617,1,0.16999999999999998,0.2,1.2,494fe_00090
91,1,1,117.45000000000368,1.0,1.0748058347840062,-0.02558791356016865,0.049999999999998934,1746725544,,False,1,494fe_00091,2025-05-08_18-32-24,26.852150678634644,26.852150678634644,2717025,cnl-brain9,155.198.99.250,26.852150678634644,1,0.16999999999999998,0.3,1.2,494fe_00091
92,1,1,79.32000000000224,1.25,1.1486234962943633,-0.025984774647775932,-0.05000000000000071,1746725543,,False,1,494fe_00092,2025-05-08_18-32-23,25.30322551727295,25.30322551727295,2717043,cnl-brain9,155.198.99.250,25.30322551727295,1,0.16999999999999998,0.4,1.2,494fe_00092
93,1,1,89.28000000000262,1.0,0.9100359412304928,-0.02869852177843102,0.049999999999998934,1746725539,,False,1,494fe_00093,2025-05-08_18-32-19,21.668904781341553,21.668904781341553,2716994,cnl-brain9,155.198.99.250,21.668904781341553,1,0.16999999999999998,0.5,1.2,494fe_00093
94,2,1,44.43000000000092,1.0,1.020573803461167,-0.0390315965655601,0.049999999999998934,1746725541,,False,1,494fe_00094,2025-05-08_18-32-21,23.231390714645386,23.231390714645386,2717001,cnl-brain9,155.198.99.250,23.231390714645386,1,0.16999999999999998,0.6,1.2,494fe_00094
95,0,0,,0.5,,,,1746725545,,False,1,494fe_00095,2025-05-08_18-32-25,27.13444471359253,27.13444471359253,2717039,cnl-brain9,155.198.99.250,27.13444471359253,1,0.16999999999999998,0.2,1.8,494fe_00095
96,0,0,,0.75,,,,1746725545,,False,1,494fe_00096,2025-05-08_18-32-25,26.998332977294922,26.998332977294922,2717070,cnl-brain9,155.198.99.250,26.998332977294922,1,0.16999999999999998,0.3,1.8,494fe_00096
97,0,0,,0.75,,,,1746725542,,False,1,494fe_00097,2025-05-08_18-32-22,23.566701889038086,23.566701889038086,2717007,cnl-brain9,155.198.99.250,23.566701889038086,1,0.16999999999999998,0.4,1.8,494fe_00097
98,1,1,242.1900000000084,1.0,,-0.02113645770791539,,1746725540,,False,1,494fe_00098,2025-05-08_18-32-20,21.203436613082886,21.203436613082886,2717019,cnl-brain9,155.198.99.250,21.203436613082886,1,0.16999999999999998,0.5,1.8,494fe_00098
99,1,1,46.080000000000986,1.0,0.9356365535578651,0.010253958078288772,0.049999999999998934,1746725546,,False,1,494fe_00099,2025-05-08_18-32-26,26.99808931350708,26.99808931350708,2717021,cnl-brain9,155.198.99.250,26.99808931350708,1,0.16999999999999998,0.6,1.8,494fe_00099
100,7,3,48.12000000000106,18.75,1.1193082871178948,0.01366876305021103,0.14999999999999902,1746725545,,False,1,494fe_00100,2025-05-08_18-32-25,26.212613105773926,26.212613105773926,2716982,cnl-brain9,155.198.99.250,26.212613105773926,1,0.19,0.2,0.6,494fe_00100
101,7,3,47.82000000000105,18.75,1.2442711415553673,-0.04504198410700422,0.049999999999998934,1746725544,,False,1,494fe_00101,2025-05-08_18-32-24,25.51728916168213,25.51728916168213,2717024,cnl-brain9,155.198.99.250,25.51728916168213,1,0.19,0.3,0.6,494fe_00101
102,7,3,45.18000000000095,35.25,1.094403109937283,-0.043130990361940125,0.14999999999999902,1746725540,,False,1,494fe_00102,2025-05-08_18-32-20,21.109750747680664,21.109750747680664,2717002,cnl-brain9,155.198.99.250,21.109750747680664,1,0.19,0.4,0.6,494fe_00102
103,7,3,46.80000000000101,20.25,0.941002828959499,-0.039021884382755,0.2499999999999991,1746725543,,False,1,494fe_00103,2025-05-08_18-32-23,23.960598707199097,23.960598707199097,2717171,cnl-brain9,155.198.99.250,23.960598707199097,1,0.19,0.5,0.6,494fe_00103
104,7,3,49.53000000000112,8.0,1.4003981482243415,-0.017378840310942945,0.049999999999998934,1746725538,,False,1,494fe_00104,2025-05-08_18-32-18,18.801902294158936,18.801902294158936,2717184,cnl-brain9,155.198.99.250,18.801902294158936,1,0.19,0.6,0.6,494fe_00104
105,1,1,44.01000000000091,1.0,1.0238281630466335,0.01701745172385305,0.049999999999998934,1746725545,,False,1,494fe_00105,2025-05-08_18-32-25,26.131725311279297,26.131725311279297,2717003,cnl-brain9,155.198.99.250,26.131725311279297,1,0.19,0.2,0.8,494fe_00105
106,7,2,51.21000000000118,27.25,1.6403584978066297,0.010626598380747865,0.049999999999998934,1746725542,,False,1,494fe_00106,2025-05-08_18-32-22,22.840940475463867,22.840940475463867,2717030,cnl-brain9,155.198.99.250,22.840940475463867,1,0.19,0.3,0.8,494fe_00106
107,4,2,48.78000000000109,1.75,0.9444518216283583,-0.06443338493419581,0.049999999999998934,1746725544,,False,1,494fe_00107,2025-05-08_18-32-24,24.380744218826294,24.380744218826294,2717124,cnl-brain9,155.198.99.250,24.380744218826294,1,0.19,0.4,0.8,494fe_00107
108,4,2,43.56000000000089,2.0,0.993322053173139,-0.032050052257366346,0.049999999999998934,1746725541,,False,1,494fe_00108,2025-05-08_18-32-21,21.617106676101685,21.617106676101685,2715305,cnl-brain9,155.198.99.250,21.617106676101685,1,0.19,0.5,0.8,494fe_00108
109,7,2,48.990000000001096,12.75,0.8938260644326461,0.00405979892794095,0.14999999999999902,1746725545,,False,1,494fe_00109,2025-05-08_18-32-25,25.082271575927734,25.082271575927734,2717020,cnl-brain9,155.198.99.250,25.082271575927734,1,0.19,0.6,0.8,494fe_00109
110,1,1,46.92000000000102,1.0,0.8752534646701502,-0.009354727719281364,0.049999999999998934,1746725542,,False,1,494fe_00110,2025-05-08_18-32-22,21.98296093940735,21.98296093940735,2717105,cnl-brain9,155.198.99.250,21.98296093940735,1,0.19,0.2,1.0,494fe_00110
111,1,1,53.37000000000126,1.0,0.7322883041027677,-0.029927645227039168,0.2499999999999991,1746725548,,False,1,494fe_00111,2025-05-08_18-32-28,27.36974310874939,27.36974310874939,2717008,cnl-brain9,155.198.99.250,27.36974310874939,1,0.19,0.3,1.0,494fe_00111
112,1,1,51.51000000000119,1.25,0.9468664133229552,-0.010482441630885742,0.049999999999998934,1746725541,,False,1,494fe_00112,2025-05-08_18-32-21,21.00156855583191,21.00156855583191,2717093,cnl-brain9,155.198.99.250,21.00156855583191,1,0.19,0.4,1.0,494fe_00112
113,2,1,79.83000000000226,1.25,1.200269133146802,-0.040367701109487175,-0.05000000000000071,1746725541,,False,1,494fe_00113,2025-05-08_18-32-21,20.164868593215942,20.164868593215942,2717018,cnl-brain9,155.198.99.250,20.164868593215942,1,0.19,0.5,1.0,494fe_00113
114,2,2,43.7400000000009,2.0,1.1423240839906805,0.020744201452172817,0.049999999999998934,1746725544,,False,1,494fe_00114,2025-05-08_18-32-24,23.534355878829956,23.534355878829956,2717046,cnl-brain9,155.198.99.250,23.534355878829956,1,0.19,0.6,1.0,494fe_00114
115,0,0,,0.75,,,,1746725546,,False,1,494fe_00115,2025-05-08_18-32-26,24.939199447631836,24.939199447631836,2717071,cnl-brain9,155.198.99.250,24.939199447631836,1,0.19,0.2,1.2,494fe_00115
116,1,1,215.01000000000738,1.0,1.058817245887358,-0.045263328912077405,-0.05000000000000071,1746725545,,False,1,494fe_00116,2025-05-08_18-32-25,24.511229753494263,24.511229753494263,2717199,cnl-brain9,155.198.99.250,24.511229753494263,1,0.19,0.3,1.2,494fe_00116
117,1,1,46.290000000000994,1.25,1.0574737929289124,0.019986534790571664,0.049999999999998934,1746725548,,False,1,494fe_00117,2025-05-08_18-32-28,27.537235498428345,27.537235498428345,2717169,cnl-brain9,155.198.99.250,27.537235498428345,1,0.19,0.4,1.2,494fe_00117
118,1,1,46.620000000001006,1.25,1.0387710553114973,0.011979585182678498,0.049999999999998934,1746725545,,False,1,494fe_00118,2025-05-08_18-32-25,23.975382089614868,23.975382089614868,2716997,cnl-brain9,155.198.99.250,23.975382089614868,1,0.19,0.5,1.2,494fe_00118
119,2,1,45.18000000000095,1.25,0.8224231173577389,-0.007258172940403984,0.049999999999998934,1746725543,,False,1,494fe_00119,2025-05-08_18-32-23,22.4946608543396,22.4946608543396,2717041,cnl-brain9,155.198.99.250,22.4946608543396,1,0.19,0.6,1.2,494fe_00119
120,0,0,,0.5,,,,1746725543,,False,1,494fe_00120,2025-05-08_18-32-23,22.105130910873413,22.105130910873413,2716981,cnl-brain9,155.198.99.250,22.105130910873413,1,0.19,0.2,1.8,494fe_00120
121,0,0,,0.75,,,,1746725544,,False,1,494fe_00121,2025-05-08_18-32-24,23.3471417427063,23.3471417427063,2716999,cnl-brain9,155.198.99.250,23.3471417427063,1,0.19,0.3,1.8,494fe_00121
122,0,0,,0.75,,,,1746725547,,False,1,494fe_00122,2025-05-08_18-32-27,25.65225839614868,25.65225839614868,2716993,cnl-brain9,155.198.99.250,25.65225839614868,1,0.19,0.4,1.8,494fe_00122
123,1,1,89.13000000000261,1.0,0.8037339733179744,-0.02079617211477336,0.049999999999998934,1746725547,,False,1,494fe_00123,2025-05-08_18-32-27,25.333584547042847,25.333584547042847,2715304,cnl-brain9,155.198.99.250,25.333584547042847,1,0.19,0.5,1.8,494fe_00123
124,1,1,78.3000000000022,1.25,0.9872534363681064,-0.005532704780240483,0.049999999999998934,1746725546,,False,1,494fe_00124,2025-05-08_18-32-26,24.263245820999146,24.263245820999146,2717056,cnl-brain9,155.198.99.250,24.263245820999146,1,0.19,0.6,1.8,494fe_00124
125,6,2,85.50000000000247,11.5,0.8797587730309436,-0.0016606923818498487,0.049999999999998934,1746725543,,False,1,494fe_00125,2025-05-08_18-32-23,22.074511528015137,22.074511528015137,2717192,cnl-brain9,155.198.99.250,22.074511528015137,1,0.11,0.2,0.6,494fe_00125
126,7,2,42.630000000000855,10.0,1.4234314458752688,-0.06467457215905092,-0.05000000000000071,1746725545,,False,1,494fe_00126,2025-05-08_18-32-25,26.435485363006592,26.435485363006592,2717036,cnl-brain9,155.198.99.250,26.435485363006592,1,0.11,0.3,0.6,494fe_00126
127,7,2,49.470000000001114,8.75,0.8009832249443162,-0.0075579806102727964,0.14999999999999902,1746725547,,False,1,494fe_00127,2025-05-08_18-32-27,25.18477177619934,25.18477177619934,2717027,cnl-brain9,155.198.99.250,25.18477177619934,1,0.11,0.4,0.6,494fe_00127
128,7,2,44.40000000000092,5.75,1.23399715387703,-0.050846171024724995,0.049999999999998934,1746725542,,False,1,494fe_00128,2025-05-08_18-32-22,20.04322862625122,20.04322862625122,2717072,cnl-brain9,155.198.99.250,20.04322862625122,1,0.11,0.5,0.6,494fe_00128
129,7,2,48.51000000000108,12.25,1.111702172064639,-0.034271978204972076,0.049999999999998934,1746725547,,False,1,494fe_00129,2025-05-08_18-32-27,25.170312881469727,25.170312881469727,2715300,cnl-brain9,155.198.99.250,25.170312881469727,1,0.11,0.6,0.6,494fe_00129
130,2,2,76.26000000000212,1.25,1.0012988085624455,-0.028982153518648968,0.049999999999998934,1746725549,,False,1,494fe_00130,2025-05-08_18-32-29,27.283771276474,27.283771276474,2717028,cnl-brain9,155.198.99.250,27.283771276474,1,0.11,0.2,0.8,494fe_00130
131,3,2,44.490000000000926,1.25,1.4034609756758836,-0.023547146844063782,-0.05000000000000071,1746725548,,False,1,494fe_00131,2025-05-08_18-32-28,26.341517448425293,26.341517448425293,2717012,cnl-brain9,155.198.99.250,26.341517448425293,1,0.11,0.3,0.8,494fe_00131
132,7,2,46.080000000000986,11.75,0.9700653836721658,0.007862493727089248,0.049999999999998934,1746725548,,False,1,494fe_00132,2025-05-08_18-32-28,26.30254364013672,26.30254364013672,2717128,cnl-brain9,155.198.99.250,26.30254364013672,1,0.11,0.4,0.8,494fe_00132
133,7,2,46.98000000000102,9.75,1.0859975661531693,-0.03089155757240425,0.049999999999998934,1746725549,,False,1,494fe_00133,2025-05-08_18-32-29,27.26761531829834,27.26761531829834,2716983,cnl-brain9,155.198.99.250,27.26761531829834,1,0.11,0.5,0.8,494fe_00133
134,7,2,42.630000000000855,4.0,0.919211949927426,-0.06001980688545183,0.049999999999998934,1746725546,,False,1,494fe_00134,2025-05-08_18-32-26,24.291460037231445,24.291460037231445,2717094,cnl-brain9,155.198.99.250,24.291460037231445,1,0.11,0.6,0.8,494fe_00134
135,2,1,46.530000000001,1.0,1.3149054279318626,-0.0006482087849009055,-0.05000000000000071,1746725542,,False,1,494fe_00135,2025-05-08_18-32-22,20.79357624053955,20.79357624053955,2715303,cnl-brain9,155.198.99.250,20.79357624053955,1,0.11,0.2,1.0,494fe_00135
136,2,1,45.540000000000965,1.25,1.212891227834792,-0.03327633148561571,-0.05000000000000071,1746725547,,False,1,494fe_00136,2025-05-08_18-32-27,24.86488151550293,24.86488151550293,2717015,cnl-brain9,155.198.99.250,24.86488151550293,1,0.11,0.3,1.0,494fe_00136
137,2,1,76.53000000000213,1.25,1.4971251287859624,-0.018316248277733482,-0.05000000000000071,1746725543,,False,1,494fe_00137,2025-05-08_18-32-23,20.983208417892456,20.983208417892456,2717178,cnl-brain9,155.198.99.250,20.983208417892456,1,0.11,0.4,1.0,494fe_00137
138,4,2,48.90000000000109,1.75,1.3063549031742083,0.00791913214519191,-0.05000000000000071,1746725548,,False,1,494fe_00138,2025-05-08_18-32-28,25.796557903289795,25.796557903289795,2717098,cnl-brain9,155.198.99.250,25.796557903289795,1,0.11,0.5,1.0,494fe_00138
139,4,2,45.000000000000945,1.75,0.9360589852138872,-0.04067285169262913,0.049999999999998934,1746725549,,False,1,494fe_00139,2025-05-08_18-32-29,26.66114568710327,26.66114568710327,2717064,cnl-brain9,155.198.99.250,26.66114568710327,1,0.11,0.6,1.0,494fe_00139
140,0,0,,0.75,,,,1746725549,,False,1,494fe_00140,2025-05-08_18-32-29,26.140629291534424,26.140629291534424,2717078,cnl-brain9,155.198.99.250,26.140629291534424,1,0.11,0.2,1.2,494fe_00140
141,1,1,46.050000000000985,1.0,1.0500500023917074,0.011665234432353344,0.049999999999998934,1746725547,,False,1,494fe_00141,2025-05-08_18-32-27,24.84246826171875,24.84246826171875,2717022,cnl-brain9,155.198.99.250,24.84246826171875,1,0.11,0.3,1.2,494fe_00141
142,2,1,45.99000000000098,1.25,1.026321944344805,-0.016408686782729553,0.049999999999998934,1746725548,,False,1,494fe_00142,2025-05-08_18-32-28,25.484895944595337,25.484895944595337,2717004,cnl-brain9,155.198.99.250,25.484895944595337,1,0.11,0.4,1.2,494fe_00142
143,2,1,50.61000000000116,1.5,1.2497421996953177,-0.0037609395311366534,-0.05000000000000071,1746725547,,False,1,494fe_00143,2025-05-08_18-32-27,24.567419290542603,24.567419290542603,2717009,cnl-brain9,155.198.99.250,24.567419290542603,1,0.11,0.5,1.2,494fe_00143
144,3,1,44.94000000000094,1.5,1.1228031249875625,-0.014670744360925969,-0.05000000000000071,1746725550,,False,1,494fe_00144,2025-05-08_18-32-30,27.054640769958496,27.054640769958496,2717134,cnl-brain9,155.198.99.250,27.054640769958496,1,0.11,0.6,1.2,494fe_00144
145,0,0,,0.5,,,,1746725544,,False,1,494fe_00145,2025-05-08_18-32-24,21.59656810760498,21.59656810760498,2717014,cnl-brain9,155.198.99.250,21.59656810760498,1,0.11,0.2,1.8,494fe_00145
146,0,0,,0.75,,,,1746725547,,False,1,494fe_00146,2025-05-08_18-32-27,24.59044075012207,24.59044075012207,2717055,cnl-brain9,155.198.99.250,24.59044075012207,1,0.11,0.3,1.8,494fe_00146
147,0,0,,0.75,,,,1746725543,,False,1,494fe_00147,2025-05-08_18-32-23,20.51382279396057,20.51382279396057,2717063,cnl-brain9,155.198.99.250,20.51382279396057,1,0.11,0.4,1.8,494fe_00147
