,metric/num_BTSP_events_(single),metric/num_BTSP_positions_(single),metric/first_BTSP_time_(single),metric/first_BTSP_relative_position_(single),metric/max_BTSP_ramp_(single),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_FWHM_(single),metric/PC_weight_ratio_pre_post_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_positions_(reverse),metric/first_BTSP_time_(reverse),metric/first_BTSP_relative_position_(reverse),metric/max_BTSP_ramp_(reverse),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_FWHM_(reverse),metric/PC_weight_ratio_pre_post_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(back_and_forth),metric/first_BTSP_relative_position_(back_and_forth),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_peak_relative_position_(back_and_forth),metric/PC_weight_FWHM_(back_and_forth),metric/PC_weight_ratio_pre_post_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
117,1.0,1.0,54.93000000000132,0.0038950734835299095,1.25,-0.049999999999998934,0.7008299916933263,1.2515607821348786,0.0,0.0,,,0.0,-0.049999999999998934,0.7008299916933263,1.2515607821348786,0.0,0.0,,,0.0,-0.049999999999998934,0.7008299916933263,1.2515607821348786,1748700778,,False,1,f444b_00117,2025-05-31_15-12-58,91.06213879585266,91.06213879585266,1539317,cnl-brain9,155.198.99.250,91.06213879585266,1,0.24,0.30000000000000004,1.1,f444b_00117
118,1.0,1.0,55.260000000001334,0.008347510212397324,1.0,-0.049999999999998934,0.6663619837683945,1.2401336716210742,0.0,0.0,,,0.0,-0.049999999999998934,0.6663619837683945,1.2401336716210742,0.0,0.0,,,0.0,-0.049999999999998934,0.6663619837683945,1.2401336716210742,1748700779,,False,1,f444b_00118,2025-05-31_15-12-59,90.17812824249268,90.17812824249268,1539341,cnl-brain9,155.198.99.250,90.17812824249268,1,0.24,0.35000000000000003,1.1,f444b_00118
119,1.0,1.0,52.890000000001244,0.0028043502946228926,1.25,-0.049999999999998934,0.6605137301572661,1.2497224757172887,0.0,0.0,,,0.0,-0.049999999999998934,0.6605137301572661,1.2497224757172887,0.0,0.0,,,0.0,-0.049999999999998934,0.6605137301572661,1.2497224757172887,1748700784,,False,1,f444b_00119,2025-05-31_15-13-04,95.02875542640686,95.02875542640686,1539398,cnl-brain9,155.198.99.250,95.02875542640686,1,0.24,0.4,1.1,f444b_00119
120,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1748700772,,False,1,f444b_00120,2025-05-31_15-12-52,82.94974327087402,82.94974327087402,1539307,cnl-brain9,155.198.99.250,82.94974327087402,1,0.24,0.2,1.2,f444b_00120
121,1.0,1.0,96.48000000000289,0.011781292237154961,1.0,-0.049999999999998934,0.7048205984899036,1.1853889217828133,0.0,0.0,,,0.0,-0.049999999999998934,0.7048205984899036,1.1853889217828133,0.0,0.0,,,0.0,-0.049999999999998934,0.7048205984899036,1.1853889217828133,1748700786,,False,1,f444b_00121,2025-05-31_15-13-06,97.24127078056335,97.24127078056335,1539302,cnl-brain9,155.198.99.250,97.24127078056335,1,0.24,0.25,1.2,f444b_00121
122,1.0,1.0,98.25000000000296,-0.00249355913251037,1.0,-0.049999999999998934,0.5975662453112842,1.2949434428440798,0.0,0.0,,,0.0,-0.049999999999998934,0.5975662453112842,1.2949434428440798,0.0,0.0,,,0.0,-0.049999999999998934,0.5975662453112842,1.2949434428440798,1748700774,,False,1,f444b_00122,2025-05-31_15-12-54,85.22282552719116,85.22282552719116,1539355,cnl-brain9,155.198.99.250,85.22282552719116,1,0.24,0.30000000000000004,1.2,f444b_00122
123,1.0,1.0,55.590000000001346,0.008039962061658468,1.0,-0.049999999999998934,0.682156124661006,1.213158106694793,0.0,0.0,,,0.0,-0.049999999999998934,0.682156124661006,1.213158106694793,0.0,0.0,,,0.0,-0.049999999999998934,0.682156124661006,1.213158106694793,1748700774,,False,1,f444b_00123,2025-05-31_15-12-54,84.8942198753357,84.8942198753357,1539318,cnl-brain9,155.198.99.250,84.8942198753357,1,0.24,0.35000000000000003,1.2,f444b_00123
124,1.0,1.0,54.93000000000132,0.008108329570743145,1.0,-0.049999999999998934,0.6813427685151279,1.1822854932584668,0.0,0.0,,,0.0,-0.049999999999998934,0.6813427685151279,1.1822854932584668,0.0,0.0,,,0.0,-0.049999999999998934,0.6813427685151279,1.1822854932584668,1748700771,,False,1,f444b_00124,2025-05-31_15-12-51,81.91822052001953,81.91822052001953,1539304,cnl-brain9,155.198.99.250,81.91822052001953,1,0.24,0.4,1.2,f444b_00124
125,2.0,1.0,55.62000000000135,0.0032660463693656716,1.25,-0.049999999999998934,0.654677824801638,1.2692539537609433,0.0,0.0,,,0.0,-0.049999999999998934,0.654677824801638,1.2692539537609433,0.0,0.0,,,0.0,-0.049999999999998934,0.654677824801638,1.2692539537609433,1748700780,,False,1,f444b_00125,2025-05-31_15-13-00,91.12199807167053,91.12199807167053,1539323,cnl-brain9,155.198.99.250,91.12199807167053,1,0.12,0.2,0.8,f444b_00125
126,2.0,1.0,56.13000000000137,0.00820540199422437,1.25,-0.049999999999998934,0.6980526700060761,1.195525883196892,0.0,0.0,,,0.0,-0.049999999999998934,0.6980526700060761,1.195525883196892,0.0,0.0,,,0.0,-0.049999999999998934,0.6980526700060761,1.195525883196892,1748700790,,False,1,f444b_00126,2025-05-31_15-13-10,100.74407529830933,100.74407529830933,1539315,cnl-brain9,155.198.99.250,100.74407529830933,1,0.12,0.25,0.8,f444b_00126
127,2.0,1.0,55.17000000000133,0.0020815403558067658,1.5,-0.049999999999998934,0.6729960057021827,1.2424485398512568,1.0,1.0,372.3299999999031,-0.015574912511958416,1.0,-0.049999999999998934,0.6587662866471233,1.1055712258711072,0.0,0.0,,,0.0,-0.049999999999998934,0.6587662866471233,1.1055712258711072,1748700777,,False,1,f444b_00127,2025-05-31_15-12-57,87.8581976890564,87.8581976890564,1539379,cnl-brain9,155.198.99.250,87.8581976890564,1,0.12,0.30000000000000004,0.8,f444b_00127
128,2.0,1.0,56.070000000001365,0.0025384512495438827,1.75,-0.049999999999998934,0.691120011007329,1.2169554645248755,1.0,1.0,389.8199999998872,-0.010478044926542918,1.25,-0.049999999999998934,0.6554870771691679,1.0668204305015356,0.0,0.0,,,0.0,-0.049999999999998934,0.6554870771691679,1.0668204305015356,1748700784,,False,1,f444b_00128,2025-05-31_15-13-04,94.04915714263916,94.04915714263916,1539434,cnl-brain9,155.198.99.250,94.04915714263916,1,0.12,0.35000000000000003,0.8,f444b_00128
129,2.0,2.0,55.17000000000133,0.006931817629298287,1.5,-0.049999999999998934,0.6562657226616362,1.2421574969261207,1.0,1.0,334.67999999993737,0.0020902381621557,1.75,-0.049999999999998934,0.6512857973108441,1.056206616791655,0.0,0.0,,,0.25,-0.049999999999998934,0.6512857973108441,1.056206616791655,1748700784,,False,1,f444b_00129,2025-05-31_15-13-04,94.4068820476532,94.4068820476532,1539349,cnl-brain9,155.198.99.250,94.4068820476532,1,0.12,0.4,0.8,f444b_00129
130,1.0,1.0,55.260000000001334,0.0017820980313429935,1.0,-0.049999999999998934,0.6727012887025405,1.1542978887457023,0.0,0.0,,,0.0,-0.049999999999998934,0.6727012887025405,1.1542978887457023,0.0,0.0,,,0.75,-0.049999999999998934,0.6727012887025405,1.1542978887457023,1748700787,,False,1,f444b_00130,2025-05-31_15-13-07,96.77418947219849,96.77418947219849,1539330,cnl-brain9,155.198.99.250,96.77418947219849,1,0.12,0.2,0.9,f444b_00130
131,1.0,1.0,56.73000000000139,-0.005220127212724357,1.25,-0.049999999999998934,0.6014639971112978,1.1427175183512004,0.0,0.0,,,0.75,-0.049999999999998934,0.6014639971112978,1.1427175183512004,0.0,0.0,,,0.75,-0.049999999999998934,0.6014639971112978,1.1427175183512004,1748700782,,False,1,f444b_00131,2025-05-31_15-13-02,92.2501072883606,92.2501072883606,1539306,cnl-brain9,155.198.99.250,92.2501072883606,1,0.12,0.25,0.9,f444b_00131
132,2.0,1.0,55.560000000001345,0.000213332017393153,1.5,-0.049999999999998934,0.6309487473336111,1.301384413102861,0.0,0.0,,,0.0,-0.049999999999998934,0.6309487473336111,1.301384413102861,0.0,0.0,,,0.0,-0.049999999999998934,0.6309487473336111,1.301384413102861,1748700781,,False,1,f444b_00132,2025-05-31_15-13-01,90.74313831329346,90.74313831329346,1539309,cnl-brain9,155.198.99.250,90.74313831329346,1,0.12,0.30000000000000004,0.9,f444b_00132
133,2.0,2.0,55.320000000001336,0.008200966667287535,1.5,-0.049999999999998934,0.6615733187294541,1.216194798371236,0.0,0.0,,,0.0,-0.049999999999998934,0.6615733187294541,1.216194798371236,0.0,0.0,,,0.0,-0.049999999999998934,0.6615733187294541,1.216194798371236,1748700783,,False,1,f444b_00133,2025-05-31_15-13-03,92.52529954910278,92.52529954910278,1539334,cnl-brain9,155.198.99.250,92.52529954910278,1,0.12,0.35000000000000003,0.9,f444b_00133
134,2.0,1.0,54.780000000001316,0.009132737552819403,1.5,-0.049999999999998934,0.6744103941856636,1.2590622654122865,0.0,0.0,,,0.0,-0.049999999999998934,0.6744103941856636,1.2590622654122865,0.0,0.0,,,0.0,-0.049999999999998934,0.6744103941856636,1.2590622654122865,1748700772,,False,1,f444b_00134,2025-05-31_15-12-52,81.26164603233337,81.26164603233337,1539316,cnl-brain9,155.198.99.250,81.26164603233337,1,0.12,0.4,0.9,f444b_00134
135,1.0,1.0,55.74000000000135,-0.003188348805279073,1.0,-0.049999999999998934,0.6248243265363906,1.1731423874333715,0.0,0.0,,,0.0,-0.049999999999998934,0.6248243265363906,1.1731423874333715,0.0,0.0,,,0.0,-0.049999999999998934,0.6248243265363906,1.1731423874333715,1748700778,,False,1,f444b_00135,2025-05-31_15-12-58,87.16811633110046,87.16811633110046,1539336,cnl-brain9,155.198.99.250,87.16811633110046,1,0.12,0.2,1.0,f444b_00135
136,1.0,1.0,55.41000000000134,0.005137662112158825,1.0,-0.049999999999998934,0.6874904292117843,1.1281375885161578,0.0,0.0,,,0.0,-0.049999999999998934,0.6874904292117843,1.1281375885161578,0.0,0.0,,,0.0,-0.049999999999998934,0.6874904292117843,1.1281375885161578,1748700782,,False,1,f444b_00136,2025-05-31_15-13-02,91.86814570426941,91.86814570426941,1539363,cnl-brain9,155.198.99.250,91.86814570426941,1,0.12,0.25,1.0,f444b_00136
137,1.0,1.0,55.560000000001345,-0.0014402690401587037,1.25,-0.049999999999998934,0.6813685258558015,1.1574875443018666,0.0,0.0,,,0.75,-0.049999999999998934,0.6813685258558015,1.1574875443018666,0.0,0.0,,,0.75,-0.049999999999998934,0.6813685258558015,1.1574875443018666,1748700783,,False,1,f444b_00137,2025-05-31_15-13-03,92.00741219520569,92.00741219520569,1539421,cnl-brain9,155.198.99.250,92.00741219520569,1,0.12,0.30000000000000004,1.0,f444b_00137
138,2.0,1.0,53.37000000000126,0.012640624964534997,1.25,-0.049999999999998934,0.6897058635176734,1.2181719459673703,0.0,0.0,,,0.0,-0.049999999999998934,0.6897058635176734,1.2181719459673703,0.0,0.0,,,0.0,-0.049999999999998934,0.6897058635176734,1.2181719459673703,1748700782,,False,1,f444b_00138,2025-05-31_15-13-02,91.52044081687927,91.52044081687927,1539405,cnl-brain9,155.198.99.250,91.52044081687927,1,0.12,0.35000000000000003,1.0,f444b_00138
139,2.0,1.0,54.750000000001315,0.011519136805217656,1.25,-0.049999999999998934,0.7027106316346963,1.2147601573766487,0.0,0.0,,,0.0,-0.049999999999998934,0.7027106316346963,1.2147601573766487,0.0,0.0,,,0.0,-0.049999999999998934,0.7027106316346963,1.2147601573766487,1748700781,,False,1,f444b_00139,2025-05-31_15-13-01,90.1259114742279,90.1259114742279,1539377,cnl-brain9,155.198.99.250,90.1259114742279,1,0.12,0.4,1.0,f444b_00139
140,1.0,1.0,135.12000000000435,0.005644069959718223,1.0,-0.049999999999998934,0.7233737093529995,1.125312488664624,0.0,0.0,,,0.0,-0.049999999999998934,0.7233737093529995,1.125312488664624,0.0,0.0,,,0.0,-0.049999999999998934,0.7233737093529995,1.125312488664624,1748700787,,False,1,f444b_00140,2025-05-31_15-13-07,96.27152943611145,96.27152943611145,1539392,cnl-brain9,155.198.99.250,96.27152943611145,1,0.12,0.2,1.1,f444b_00140
141,1.0,1.0,55.020000000001325,0.005713735114136753,1.0,-0.049999999999998934,0.6868453613315815,1.1429677112609935,0.0,0.0,,,0.0,-0.049999999999998934,0.6868453613315815,1.1429677112609935,0.0,0.0,,,0.0,-0.049999999999998934,0.6868453613315815,1.1429677112609935,1748700788,,False,1,f444b_00141,2025-05-31_15-13-08,97.19364929199219,97.19364929199219,1539438,cnl-brain9,155.198.99.250,97.19364929199219,1,0.12,0.25,1.1,f444b_00141
142,1.0,1.0,55.50000000000134,0.007842056344547377,1.0,-0.049999999999998934,0.6661884165674059,1.1447299606709658,0.0,0.0,,,0.0,-0.049999999999998934,0.6661884165674059,1.1447299606709658,0.0,0.0,,,0.0,-0.049999999999998934,0.6661884165674059,1.1447299606709658,1748700781,,False,1,f444b_00142,2025-05-31_15-13-01,89.07670092582703,89.07670092582703,1539308,cnl-brain9,155.198.99.250,89.07670092582703,1,0.12,0.30000000000000004,1.1,f444b_00142
143,1.0,1.0,54.18000000000129,0.011349356881144246,1.25,-0.049999999999998934,0.712538141350902,1.1035057857330626,1.0,1.0,490.6799999997955,-0.0036293376833045343,1.0,-0.049999999999998934,0.712538141350902,1.1035057857330626,0.0,0.0,,,0.0,0.05000000000000071,0.7041419991825428,0.9900641906910413,1748700784,,False,1,f444b_00143,2025-05-31_15-13-04,91.71816420555115,91.71816420555115,1539387,cnl-brain9,155.198.99.250,91.71816420555115,1,0.12,0.35000000000000003,1.1,f444b_00143
144,1.0,1.0,53.970000000001285,0.003043743361163198,1.5,-0.049999999999998934,0.6528158325938835,1.1796626212600227,0.0,0.0,,,0.75,-0.049999999999998934,0.6528158325938835,1.1796626212600227,0.0,0.0,,,0.75,-0.049999999999998934,0.6528158325938835,1.1796626212600227,1748700791,,False,1,f444b_00144,2025-05-31_15-13-11,99.28296828269958,99.28296828269958,1539313,cnl-brain9,155.198.99.250,99.28296828269958,1,0.12,0.4,1.1,f444b_00144
145,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1748700781,,False,1,f444b_00145,2025-05-31_15-13-01,89.04078221321106,89.04078221321106,1539320,cnl-brain9,155.198.99.250,89.04078221321106,1,0.12,0.2,1.2,f444b_00145
146,1.0,1.0,53.79000000000128,0.0014644875833025317,1.0,-0.049999999999998934,0.6547671139961206,1.1599977948106048,0.0,0.0,,,0.0,-0.049999999999998934,0.6547671139961206,1.1599977948106048,0.0,0.0,,,0.0,-0.049999999999998934,0.6547671139961206,1.1599977948106048,1748700788,,False,1,f444b_00146,2025-05-31_15-13-08,95.32588815689087,95.32588815689087,1539339,cnl-brain9,155.198.99.250,95.32588815689087,1,0.12,0.25,1.2,f444b_00146
147,1.0,1.0,55.86000000000136,0.004726339995189566,1.0,-0.049999999999998934,0.6603429699575649,1.1267478280473013,0.0,0.0,,,0.0,-0.049999999999998934,0.6603429699575649,1.1267478280473013,0.0,0.0,,,0.0,-0.049999999999998934,0.6603429699575649,1.1267478280473013,1748700786,,False,1,f444b_00147,2025-05-31_15-13-06,93.67099261283875,93.67099261283875,1539375,cnl-brain9,155.198.99.250,93.67099261283875,1,0.12,0.30000000000000004,1.2,f444b_00147
148,1.0,1.0,54.3900000000013,0.010448672153633876,1.0,-0.049999999999998934,0.6970862610153561,1.1062078964064792,0.0,0.0,,,0.0,-0.049999999999998934,0.6970862610153561,1.1062078964064792,0.0,0.0,,,0.0,-0.049999999999998934,0.6970862610153561,1.1062078964064792,1748700783,,False,1,f444b_00148,2025-05-31_15-13-03,90.17740368843079,90.17740368843079,1539332,cnl-brain9,155.198.99.250,90.17740368843079,1,0.12,0.35000000000000003,1.2,f444b_00148
149,1.0,1.0,55.38000000000134,0.0029646657665058918,1.25,-0.049999999999998934,0.6643311173252693,1.1631151838408391,0.0,0.0,,,0.0,-0.049999999999998934,0.6643311173252693,1.1631151838408391,0.0,0.0,,,0.5,-0.049999999999998934,0.6643311173252693,1.1631151838408391,1748700783,,False,1,f444b_00149,2025-05-31_15-13-03,90.13232111930847,90.13232111930847,1539322,cnl-brain9,155.198.99.250,90.13232111930847,1,0.12,0.4,1.2,f444b_00149
150,1.0,1.0,55.65000000000135,0.00024771955232649745,1.25,-0.049999999999998934,0.6528872035416975,1.209421965564065,0.0,0.0,,,0.75,-0.049999999999998934,0.6528872035416975,1.209421965564065,1.0,1.0,695.789999999609,-0.009461137004958875,1.0,-0.049999999999998934,0.6397109753758556,1.0197903195811453,1748700789,,False,1,f444b_00150,2025-05-31_15-13-09,95.6148579120636,95.6148579120636,1539426,cnl-brain9,155.198.99.250,95.6148579120636,1,0.15,0.2,0.8,f444b_00150
151,2.0,1.0,53.64000000000127,0.009604250924911018,1.25,-0.049999999999998934,0.7228480093249949,1.2061288354250213,0.0,0.0,,,0.0,-0.049999999999998934,0.7228480093249949,1.2061288354250213,0.0,0.0,,,0.0,-0.049999999999998934,0.7228480093249949,1.2061288354250213,1748700782,,False,1,f444b_00151,2025-05-31_15-13-02,88.3762800693512,88.3762800693512,1539374,cnl-brain9,155.198.99.250,88.3762800693512,1,0.15,0.25,0.8,f444b_00151
152,2.0,1.0,56.880000000001395,0.0041810792348937476,1.5,-0.049999999999998934,0.6300879558853101,1.4251459285870944,0.0,0.0,,,0.0,-0.049999999999998934,0.6300879558853101,1.4251459285870944,0.0,0.0,,,0.0,-0.049999999999998934,0.6300879558853101,1.4251459285870944,1748700784,,False,1,f444b_00152,2025-05-31_15-13-04,90.63040900230408,90.63040900230408,1539389,cnl-brain9,155.198.99.250,90.63040900230408,1,0.15,0.30000000000000004,0.8,f444b_00152
153,2.0,1.0,54.3300000000013,0.0041037644210355495,1.5,-0.049999999999998934,0.6713444918362446,1.3168097360507767,0.0,0.0,,,0.75,-0.049999999999998934,0.6713444918362446,1.3168097360507767,0.0,0.0,,,0.0,-0.049999999999998934,0.6713444918362446,1.3168097360507767,1748700777,,False,1,f444b_00153,2025-05-31_15-12-57,83.35601592063904,83.35601592063904,1539351,cnl-brain9,155.198.99.250,83.35601592063904,1,0.15,0.35000000000000003,0.8,f444b_00153
154,2.0,1.0,56.79000000000139,0.0012380822563806682,1.75,-0.049999999999998934,0.7003207829673186,1.2531700673738222,1.0,1.0,331.28999999994045,0.0031078228968262067,1.25,-0.049999999999998934,0.6770434255433146,1.0715148223444693,3.0,1.0,695.5799999996092,-0.0026112337359567306,1.0,0.05000000000000071,0.6829735570057913,0.8523104429269848,1748700789,,False,1,f444b_00154,2025-05-31_15-13-09,95.29865574836731,95.29865574836731,1539395,cnl-brain9,155.198.99.250,95.29865574836731,1,0.15,0.4,0.8,f444b_00154
155,1.0,1.0,55.560000000001345,0.00453559170125617,1.0,-0.049999999999998934,0.6591663334547708,1.1700937776584748,0.0,0.0,,,0.0,-0.049999999999998934,0.6591663334547708,1.1700937776584748,0.0,0.0,,,0.0,-0.049999999999998934,0.6591663334547708,1.1700937776584748,1748700780,,False,1,f444b_00155,2025-05-31_15-13-00,86.19046974182129,86.19046974182129,1539440,cnl-brain9,155.198.99.250,86.19046974182129,1,0.15,0.2,0.9,f444b_00155
156,1.0,1.0,56.76000000000139,-0.005747175831438689,1.25,-0.049999999999998934,0.6011517404515239,1.2125394195787145,0.0,0.0,,,0.75,-0.049999999999998934,0.6011517404515239,1.2125394195787145,0.0,0.0,,,0.0,-0.049999999999998934,0.6011517404515239,1.2125394195787145,1748700788,,False,1,f444b_00156,2025-05-31_15-13-08,93.9382655620575,93.9382655620575,1539328,cnl-brain9,155.198.99.250,93.9382655620575,1,0.15,0.25,0.9,f444b_00156
157,1.0,1.0,54.3300000000013,0.009551653297571683,1.25,-0.049999999999998934,0.6996466824369421,1.1654283819936468,1.0,1.0,331.52999999994023,-0.008212843686744353,1.0,0.05000000000000071,0.6687953023184336,0.99318932948124,0.0,0.0,,,0.0,0.05000000000000071,0.6687953023184336,0.99318932948124,1748700779,,False,1,f444b_00157,2025-05-31_15-12-59,84.36439394950867,84.36439394950867,1539340,cnl-brain9,155.198.99.250,84.36439394950867,1,0.15,0.30000000000000004,0.9,f444b_00157
158,2.0,1.0,55.89000000000136,0.0019871040273060636,1.5,-0.049999999999998934,0.7047836995149712,1.1979550908235514,0.0,0.0,,,0.0,-0.049999999999998934,0.7047836995149712,1.1979550908235514,0.0,0.0,,,0.0,-0.049999999999998934,0.7047836995149712,1.1979550908235514,1748700788,,False,1,f444b_00158,2025-05-31_15-13-08,93.20044279098511,93.20044279098511,1539331,cnl-brain9,155.198.99.250,93.20044279098511,1,0.15,0.35000000000000003,0.9,f444b_00158
159,2.0,2.0,56.22000000000137,-0.0021536166383677724,1.75,-0.049999999999998934,0.6577028315260076,1.2991646282035194,0.0,0.0,,,0.0,-0.049999999999998934,0.6577028315260076,1.2991646282035194,0.0,0.0,,,0.0,-0.049999999999998934,0.6577028315260076,1.2991646282035194,1748700795,,False,1,f444b_00159,2025-05-31_15-13-15,99.53501510620117,99.53501510620117,1539321,cnl-brain9,155.198.99.250,99.53501510620117,1,0.15,0.4,0.9,f444b_00159
160,1.0,1.0,53.190000000001255,0.005428869247225965,1.0,-0.049999999999998934,0.7009782057894127,1.147647961364956,0.0,0.0,,,0.0,-0.049999999999998934,0.7009782057894127,1.147647961364956,0.0,0.0,,,0.0,-0.049999999999998934,0.7009782057894127,1.147647961364956,1748700779,,False,1,f444b_00160,2025-05-31_15-12-59,84.17858600616455,84.17858600616455,1539353,cnl-brain9,155.198.99.250,84.17858600616455,1,0.15,0.2,1.0,f444b_00160
161,1.0,1.0,54.240000000001295,0.007154364761731369,1.0,-0.049999999999998934,0.6781162391372839,1.121595363637273,0.0,0.0,,,0.0,-0.049999999999998934,0.6781162391372839,1.121595363637273,0.0,0.0,,,0.0,-0.049999999999998934,0.6781162391372839,1.121595363637273,1748700785,,False,1,f444b_00161,2025-05-31_15-13-05,89.78148651123047,89.78148651123047,1539428,cnl-brain9,155.198.99.250,89.78148651123047,1,0.15,0.25,1.0,f444b_00161
162,1.0,1.0,55.320000000001336,0.00910874508905879,1.0,-0.049999999999998934,0.6715013159213501,1.1442800747195627,0.0,0.0,,,0.0,-0.049999999999998934,0.6715013159213501,1.1442800747195627,0.0,0.0,,,0.0,-0.049999999999998934,0.6715013159213501,1.1442800747195627,1748700797,,False,1,f444b_00162,2025-05-31_15-13-17,101.66783571243286,101.66783571243286,1539329,cnl-brain9,155.198.99.250,101.66783571243286,1,0.15,0.30000000000000004,1.0,f444b_00162
163,1.0,1.0,54.3300000000013,0.009864590769721016,1.25,-0.049999999999998934,0.7024789596707501,1.1299954386203452,0.0,0.0,,,0.75,-0.049999999999998934,0.7024789596707501,1.1299954386203452,1.0,1.0,697.7099999996072,-0.012956619002286285,1.0,-0.049999999999998934,0.6784956404467,1.0127082259709073,1748700782,,False,1,f444b_00163,2025-05-31_15-13-02,85.88636589050293,85.88636589050293,1539369,cnl-brain9,155.198.99.250,85.88636589050293,1,0.15,0.35000000000000003,1.0,f444b_00163
164,1.0,1.0,54.480000000001304,0.012964427368576725,1.25,-0.049999999999998934,0.7152550383568883,1.1212381245965273,1.0,1.0,330.95999999994075,-0.013553827678967956,1.0,0.05000000000000071,0.6746742667925973,0.9865833352398534,0.0,0.0,,,0.0,0.05000000000000071,0.6746742667925973,0.9865833352398534,1748700787,,False,1,f444b_00164,2025-05-31_15-13-07,90.46984839439392,90.46984839439392,1539342,cnl-brain9,155.198.99.250,90.46984839439392,1,0.15,0.4,1.0,f444b_00164
165,1.0,1.0,56.82000000000139,0.001715402160113122,1.0,-0.049999999999998934,0.6653901886827489,1.1984368816023494,0.0,0.0,,,0.0,-0.049999999999998934,0.6653901886827489,1.1984368816023494,0.0,0.0,,,0.0,-0.049999999999998934,0.6653901886827489,1.1984368816023494,1748700784,,False,1,f444b_00165,2025-05-31_15-13-04,87.57117128372192,87.57117128372192,1539357,cnl-brain9,155.198.99.250,87.57117128372192,1,0.15,0.2,1.1,f444b_00165
166,1.0,1.0,56.01000000000136,-0.004269353889439831,1.0,-0.049999999999998934,0.6353061639634543,1.18593563250997,0.0,0.0,,,0.0,-0.049999999999998934,0.6353061639634543,1.18593563250997,0.0,0.0,,,0.0,-0.049999999999998934,0.6353061639634543,1.18593563250997,1748700784,,False,1,f444b_00166,2025-05-31_15-13-04,87.27362275123596,87.27362275123596,1539343,cnl-brain9,155.198.99.250,87.27362275123596,1,0.15,0.25,1.1,f444b_00166
167,1.0,1.0,55.92000000000136,-0.0035555081042555337,1.25,-0.049999999999998934,0.6728495293103478,1.2189243573592055,0.0,0.0,,,0.0,-0.049999999999998934,0.6728495293103478,1.2189243573592055,0.0,0.0,,,0.0,-0.049999999999998934,0.6728495293103478,1.2189243573592055,1748700788,,False,1,f444b_00167,2025-05-31_15-13-08,90.81869626045227,90.81869626045227,1539327,cnl-brain9,155.198.99.250,90.81869626045227,1,0.15,0.30000000000000004,1.1,f444b_00167
168,1.0,1.0,56.880000000001395,0.004335765197227559,1.25,-0.049999999999998934,0.6778706257481946,1.152320795105964,0.0,0.0,,,0.0,-0.049999999999998934,0.6778706257481946,1.152320795105964,0.0,0.0,,,0.0,-0.049999999999998934,0.6778706257481946,1.152320795105964,1748700793,,False,1,f444b_00168,2025-05-31_15-13-13,95.60567235946655,95.60567235946655,1539383,cnl-brain9,155.198.99.250,95.60567235946655,1,0.15,0.35000000000000003,1.1,f444b_00168
169,1.0,1.0,56.49000000000138,0.001819456104399375,1.5,-0.049999999999998934,0.642523770078248,1.1824651054547206,0.0,0.0,,,0.0,-0.049999999999998934,0.642523770078248,1.1824651054547206,0.0,0.0,,,0.0,-0.049999999999998934,0.642523770078248,1.1824651054547206,1748700779,,False,1,f444b_00169,2025-05-31_15-12-59,92.00921678543091,92.00921678543091,1539425,cnl-brain9,155.198.99.250,92.00921678543091,1,0.15,0.4,1.1,f444b_00169
170,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1748700781,,False,1,f444b_00170,2025-05-31_15-13-01,83.58122515678406,83.58122515678406,1539359,cnl-brain9,155.198.99.250,83.58122515678406,1,0.15,0.2,1.2,f444b_00170
171,1.0,1.0,95.91000000000287,0.00963029527140602,1.0,-0.049999999999998934,0.6975526645949324,1.152896093068823,0.0,0.0,,,0.0,-0.049999999999998934,0.6975526645949324,1.152896093068823,0.0,0.0,,,0.0,-0.049999999999998934,0.6975526645949324,1.152896093068823,1748700778,,False,1,f444b_00171,2025-05-31_15-12-58,82.0899486541748,82.0899486541748,1539418,cnl-brain9,155.198.99.250,82.0899486541748,1,0.15,0.25,1.2,f444b_00171
172,1.0,1.0,54.3000000000013,0.0055478358067619915,1.0,-0.049999999999998934,0.6515745313817645,1.13947854369552,0.0,0.0,,,0.0,-0.049999999999998934,0.6515745313817645,1.13947854369552,0.0,0.0,,,0.0,-0.049999999999998934,0.6515745313817645,1.13947854369552,1748700786,,False,1,f444b_00172,2025-05-31_15-13-06,88.36764550209045,88.36764550209045,1539422,cnl-brain9,155.198.99.250,88.36764550209045,1,0.15,0.30000000000000004,1.2,f444b_00172
