,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
122,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746725806,,False,1,a232c_00122,2025-05-08_18-36-46,84.39446020126343,84.39446020126343,2731141,cnl-brain9,155.198.99.250,84.39446020126343,1,0.19,0.4,1.8,a232c_00122
123,1,0,0,1,0,0,107.1900000000033,,,1.0,0.0,0.0,1.373566523177884,1.373566523177884,1.373566523177884,-0.024816594558743077,,,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,1746725803,,False,1,a232c_00123,2025-05-08_18-36-43,81.08774495124817,81.08774495124817,2731226,cnl-brain9,155.198.99.250,81.08774495124817,1,0.19,0.5,1.8,a232c_00123
124,1,0,0,1,0,0,85.05000000000246,,,1.25,0.25,0.0,1.0347988800757915,1.0347988800757915,1.0347988800757915,-0.010531566811988302,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725811,,False,1,a232c_00124,2025-05-08_18-36-51,89.34600949287415,89.34600949287415,2731195,cnl-brain9,155.198.99.250,89.34600949287415,1,0.19,0.6,1.8,a232c_00124
125,7,7,9,2,1,2,49.0800000000011,298.64999999997013,583.2299999997114,16.25,22.25,37.75,1.420003426230661,0.974003727067167,0.9627810603326171,-0.0060949367781271135,-0.04562857920236674,0.34505022744373237,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725804,,False,1,a232c_00125,2025-05-08_18-36-44,82.48911738395691,82.48911738395691,2731140,cnl-brain9,155.198.99.250,82.48911738395691,1,0.11,0.2,0.6,a232c_00125
126,7,6,9,2,2,3,45.84000000000098,319.8899999999508,572.2499999997214,3.5,32.75,37.0,0.9655207379502115,0.7701396636825311,0.9541002848213997,-0.057022630316621026,-0.09715916896971288,0.19260869613308396,0.049999999999998934,-0.05000000000000071,-0.1500000000000008,1746725809,,False,1,a232c_00126,2025-05-08_18-36-49,86.28553009033203,86.28553009033203,2731184,cnl-brain9,155.198.99.250,86.28553009033203,1,0.11,0.3,0.6,a232c_00126
127,7,6,10,2,2,3,47.55000000000104,312.7799999999573,557.7899999997345,11.0,20.5,39.25,1.2850075921263775,0.8785563549852432,0.9669491665731706,-0.02997055372556323,-0.13176549496410184,0.26416730141554057,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,1746725810,,False,1,a232c_00127,2025-05-08_18-36-50,87.55893874168396,87.55893874168396,2731212,cnl-brain9,155.198.99.250,87.55893874168396,1,0.11,0.4,0.6,a232c_00127
128,8,8,9,2,2,4,50.13000000000114,306.2999999999632,600.2999999996958,5.75,27.75,50.5,1.260091446503647,0.9077664384483342,0.801139461434865,-0.020560206428985595,-0.11057116043719528,0.2502172699214573,0.049999999999998934,-0.05000000000000071,0.049999999999998934,1746725800,,False,1,a232c_00128,2025-05-08_18-36-40,77.63680791854858,77.63680791854858,2731109,cnl-brain9,155.198.99.250,77.63680791854858,1,0.11,0.5,0.6,a232c_00128
129,7,7,10,2,2,3,45.99000000000098,305.8199999999636,573.3299999997204,16.0,21.0,56.0,1.230162958916743,0.8060700243942233,0.9972207461580884,-0.00673511669038751,-0.05017403459669012,0.31404814728358676,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725811,,False,1,a232c_00129,2025-05-08_18-36-51,87.6699800491333,87.6699800491333,2731145,cnl-brain9,155.198.99.250,87.6699800491333,1,0.11,0.6,0.6,a232c_00129
130,2,1,0,1,1,0,50.820000000001166,314.7599999999555,,1.25,1.0,0.25,0.9937450471226699,0.8314099170541736,0.8314099170541736,-0.04985192846278119,0.021606807915228732,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725817,,False,1,a232c_00130,2025-05-08_18-36-57,94.2694354057312,94.2694354057312,2731123,cnl-brain9,155.198.99.250,94.2694354057312,1,0.11,0.2,0.8,a232c_00130
131,3,5,9,1,2,3,43.7700000000009,290.5499999999775,597.3899999996985,1.5,11.5,37.25,1.003054294029946,1.1250974587068068,1.0760743275329263,-0.034958800549580005,0.017910890395018253,0.13911448138558669,0.049999999999998934,-0.05000000000000071,-0.2500000000000009,1746725809,,False,1,a232c_00131,2025-05-08_18-36-49,85.51299262046814,85.51299262046814,2731112,cnl-brain9,155.198.99.250,85.51299262046814,1,0.11,0.3,0.8,a232c_00131
132,4,7,9,2,2,4,46.020000000000984,265.83,541.6799999997492,2.0,15.75,44.75,1.079966749432225,0.7978062427458879,0.8281621538788893,-0.06286974581802163,-0.011739938291090102,0.15672144201480354,0.049999999999998934,-0.05000000000000071,0.049999999999998934,1746725810,,False,1,a232c_00132,2025-05-08_18-36-50,86.38349223136902,86.38349223136902,2731223,cnl-brain9,155.198.99.250,86.38349223136902,1,0.11,0.4,0.8,a232c_00132
133,4,7,9,1,2,3,49.38000000000111,287.4599999999803,581.0999999997133,1.75,19.5,54.0,0.9648374257143452,0.8638432673796744,1.0346522641707272,-0.03828342117351502,-0.00468558776104766,0.17198061790686436,0.049999999999998934,-0.05000000000000071,-0.1500000000000008,1746725810,,False,1,a232c_00133,2025-05-08_18-36-50,86.99054265022278,86.99054265022278,2731127,cnl-brain9,155.198.99.250,86.99054265022278,1,0.11,0.5,0.8,a232c_00133
134,8,6,9,2,2,4,47.55000000000104,321.17999999994964,578.8799999997153,5.25,15.0,43.5,1.0056280826386337,0.9609971901732683,1.0050083491584674,-0.017136917056217005,-0.10402833542585288,0.27771692834284645,0.049999999999998934,-0.05000000000000071,-0.1500000000000008,1746725808,,False,1,a232c_00134,2025-05-08_18-36-48,84.09233093261719,84.09233093261719,2731102,cnl-brain9,155.198.99.250,84.09233093261719,1,0.11,0.6,0.8,a232c_00134
135,1,1,0,1,1,0,49.0800000000011,318.569999999952,,1.0,1.0,0.0,1.2658573478706294,1.2556883810150323,1.2556883810150323,-0.03215990093695664,0.02316212767332715,,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,1746725814,,False,1,a232c_00135,2025-05-08_18-36-54,90.10296511650085,90.10296511650085,2731218,cnl-brain9,155.198.99.250,90.10296511650085,1,0.11,0.2,1.0,a232c_00135
136,2,0,0,1,0,0,45.90000000000098,,,1.25,0.75,0.5,1.0122464616777176,1.0122464616777176,1.0122464616777176,-0.02336427524379392,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725805,,False,1,a232c_00136,2025-05-08_18-36-45,81.37906002998352,81.37906002998352,2731198,cnl-brain9,155.198.99.250,81.37906002998352,1,0.11,0.3,1.0,a232c_00136
137,2,2,3,1,1,2,44.220000000000915,315.1799999999551,847.8599999994707,1.5,1.0,8.75,0.9489145202521352,0.9123308939223841,1.0176888818231826,-0.0004384179537417765,0.038548921139148096,0.04169147037050536,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725801,,False,1,a232c_00137,2025-05-08_18-36-41,77.11645650863647,77.11645650863647,2731208,cnl-brain9,155.198.99.250,77.11645650863647,1,0.11,0.4,1.0,a232c_00137
138,3,5,9,1,2,3,47.670000000001046,310.70999999995917,577.4699999997166,1.5,9.25,30.75,0.8911208534993851,1.0917436793277377,1.0140738418327593,-0.004569317175755927,0.034366881890618206,0.1764395417772291,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725797,,False,1,a232c_00138,2025-05-08_18-36-37,72.4418637752533,72.4418637752533,2731143,cnl-brain9,155.198.99.250,72.4418637752533,1,0.11,0.5,1.0,a232c_00138
139,6,7,9,2,2,3,48.450000000001076,288.41999999997944,569.2199999997241,5.0,25.5,38.5,0.9259431261471686,0.8612588669104745,1.0263437242696247,-0.020121020893283603,-0.12092915818963901,0.215909495457006,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725814,,False,1,a232c_00139,2025-05-08_18-36-54,89.16528534889221,89.16528534889221,2731176,cnl-brain9,155.198.99.250,89.16528534889221,1,0.11,0.6,1.0,a232c_00139
140,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746725813,,False,1,a232c_00140,2025-05-08_18-36-53,88.12841463088989,88.12841463088989,2731179,cnl-brain9,155.198.99.250,88.12841463088989,1,0.11,0.2,1.2,a232c_00140
141,2,0,0,1,0,0,114.72000000000358,,,1.0,0.0,0.0,1.2988645025392973,1.287960382889147,1.287960382889147,-0.009128188721192032,,,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,1746725813,,False,1,a232c_00141,2025-05-08_18-36-53,88.68557453155518,88.68557453155518,2731120,cnl-brain9,155.198.99.250,88.68557453155518,1,0.11,0.3,1.2,a232c_00141
142,2,0,0,2,0,0,46.80000000000101,,,1.25,0.5,0.75,0.9630323684177885,0.9630323684177885,0.9630323684177885,-0.026875163732860585,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725809,,False,1,a232c_00142,2025-05-08_18-36-49,83.9724748134613,83.9724748134613,2731107,cnl-brain9,155.198.99.250,83.9724748134613,1,0.11,0.4,1.2,a232c_00142
143,2,0,1,2,0,1,52.26000000000122,,813.6599999995018,1.25,0.75,1.0,0.900548942894236,0.900548942894236,0.940263918106298,-0.02761813750929143,,0.0450845080208504,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725805,,False,1,a232c_00143,2025-05-08_18-36-45,79.88827872276306,79.88827872276306,2731229,cnl-brain9,155.198.99.250,79.88827872276306,1,0.11,0.5,1.2,a232c_00143
144,3,1,0,1,1,0,45.66000000000097,321.2099999999496,,1.5,1.25,0.5,0.8985566029024579,0.9230193312262047,0.9230193312262047,-0.01229464983941897,0.02323129669833346,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725815,,False,1,a232c_00144,2025-05-08_18-36-55,89.73268389701843,89.73268389701843,2731119,cnl-brain9,155.198.99.250,89.73268389701843,1,0.11,0.6,1.2,a232c_00144
145,0,0,0,0,0,0,,,,0.5,0.5,0.5,,,,,,,,,,1746725805,,False,1,a232c_00145,2025-05-08_18-36-45,80.4667637348175,80.4667637348175,2731149,cnl-brain9,155.198.99.250,80.4667637348175,1,0.11,0.2,1.8,a232c_00145
146,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746725812,,False,1,a232c_00146,2025-05-08_18-36-52,87.01305222511292,87.01305222511292,2731164,cnl-brain9,155.198.99.250,87.01305222511292,1,0.11,0.3,1.8,a232c_00146
147,1,0,0,1,0,0,86.1900000000025,,,1.0,0.75,0.75,1.0194354273388484,1.0194354273388484,1.0194354273388484,0.0049000099259610685,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725804,,False,1,a232c_00147,2025-05-08_18-36-44,78.71640610694885,78.71640610694885,2731186,cnl-brain9,155.198.99.250,78.71640610694885,1,0.11,0.4,1.8,a232c_00147
148,1,1,0,1,1,0,50.010000000001135,292.5599999999757,,1.0,1.0,0.0,1.035547793278114,0.9640404669739313,0.9640404669739313,-0.00277883981121807,0.014814727499470326,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725809,,False,1,a232c_00148,2025-05-08_18-36-49,83.99035215377808,83.99035215377808,2731129,cnl-brain9,155.198.99.250,83.99035215377808,1,0.11,0.5,1.8,a232c_00148
149,1,1,0,1,1,0,43.8600000000009,282.89999999998446,,1.0,1.0,0.0,0.9434531634662745,1.2590807639573791,1.2590807639573791,-0.0012533161839933804,-0.011818121092574962,,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725802,,False,1,a232c_00149,2025-05-08_18-36-42,76.42976808547974,76.42976808547974,2731151,cnl-brain9,155.198.99.250,76.42976808547974,1,0.11,0.6,1.8,a232c_00149
150,7,7,10,2,2,2,44.07000000000091,296.2499999999723,576.1499999997178,16.0,35.25,67.5,1.259183505480892,1.1598767313269165,1.1404033627287409,-0.04130392130064431,-0.09656761959037885,0.3245755115569309,0.049999999999998934,-0.1500000000000008,-0.2500000000000009,1746725807,,False,1,a232c_00150,2025-05-08_18-36-47,81.59668922424316,81.59668922424316,2731103,cnl-brain9,155.198.99.250,81.59668922424316,1,0.13,0.2,0.6,a232c_00150
151,7,7,9,3,2,3,46.77000000000101,299.84999999996904,573.2999999997204,13.75,20.5,53.25,1.5566430532097342,0.9143145432684325,0.9947550617847065,0.026100694476137498,-0.0939179686658469,0.4136004514355647,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725799,,False,1,a232c_00151,2025-05-08_18-36-39,73.59860706329346,73.59860706329346,2731122,cnl-brain9,155.198.99.250,73.59860706329346,1,0.13,0.3,0.6,a232c_00151
152,7,7,9,3,2,3,44.91000000000094,321.50999999994934,583.2599999997113,11.75,21.25,51.25,1.1942240990082418,1.1263538754423188,1.0903500396125132,-0.027863573301870836,-0.1169648390311524,0.37319962337196566,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725812,,False,1,a232c_00152,2025-05-08_18-36-52,86.09225916862488,86.09225916862488,2731207,cnl-brain9,155.198.99.250,86.09225916862488,1,0.13,0.4,0.6,a232c_00152
153,7,8,9,2,2,3,42.30000000000084,280.9799999999862,594.3899999997012,14.5,34.25,50.25,1.0401371599642035,0.8385117019196409,1.2913844884537566,-0.030263095299914333,-0.10787626467878075,0.31443196950424346,0.049999999999998934,-0.05000000000000071,-0.350000000000001,1746725807,,False,1,a232c_00153,2025-05-08_18-36-47,80.4908013343811,80.4908013343811,2731144,cnl-brain9,155.198.99.250,80.4908013343811,1,0.13,0.5,0.6,a232c_00153
154,7,6,9,3,2,3,49.83000000000113,332.909999999939,582.3599999997122,18.0,34.75,40.0,0.9118009981248696,0.9899682221928022,0.980233850705464,-0.003949044688491998,-0.09180726783610726,0.3976234945188133,0.14999999999999902,-0.05000000000000071,-0.1500000000000008,1746725809,,False,1,a232c_00154,2025-05-08_18-36-49,82.16191053390503,82.16191053390503,2731157,cnl-brain9,155.198.99.250,82.16191053390503,1,0.13,0.6,0.6,a232c_00154
155,2,1,0,2,1,0,52.59000000000123,324.7199999999464,,1.25,1.0,0.0,1.47445587376501,0.935052605578648,0.935052605578648,-0.018362564652858904,0.026149807239434164,,-0.05000000000000071,0.049999999999998934,0.049999999999998934,1746725810,,False,1,a232c_00155,2025-05-08_18-36-50,83.61757731437683,83.61757731437683,2731214,cnl-brain9,155.198.99.250,83.61757731437683,1,0.13,0.2,0.8,a232c_00155
156,3,1,0,1,1,0,45.96000000000098,319.73999999995095,,1.5,1.0,0.75,0.9768761683847796,1.1857845954801338,1.1857845954801338,-0.03050346757476019,0.0315569857263851,,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725815,,False,1,a232c_00156,2025-05-08_18-36-55,88.54614686965942,88.54614686965942,2731138,cnl-brain9,155.198.99.250,88.54614686965942,1,0.13,0.3,0.8,a232c_00156
157,3,6,10,1,3,4,48.36000000000107,320.5499999999502,569.309999999724,1.25,21.5,41.0,1.0485057993985583,0.8804514383191921,0.9807176714692127,-0.032767659525255066,0.020242322805453128,0.19574249866006932,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725814,,False,1,a232c_00157,2025-05-08_18-36-54,87.20939350128174,87.20939350128174,2731160,cnl-brain9,155.198.99.250,87.20939350128174,1,0.13,0.4,0.8,a232c_00157
158,7,7,10,3,2,3,44.460000000000925,305.7299999999637,590.9399999997044,10.75,25.0,35.75,1.1995647649691252,1.135401025577177,1.0687214233933047,0.008524301684564861,-0.08204285348416063,0.30966765426859677,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725817,,False,1,a232c_00158,2025-05-08_18-36-57,90.0165536403656,90.0165536403656,2731221,cnl-brain9,155.198.99.250,90.0165536403656,1,0.13,0.5,0.8,a232c_00158
159,7,7,9,2,2,3,43.8300000000009,280.7399999999864,561.4199999997312,17.0,38.75,50.5,1.2690404488256155,0.7782013923282373,0.952292292159691,-0.04636472873274666,-0.08375708482792277,0.3055131472006174,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725812,,False,1,a232c_00159,2025-05-08_18-36-52,84.850989818573,84.850989818573,2731158,cnl-brain9,155.198.99.250,84.850989818573,1,0.13,0.6,0.8,a232c_00159
160,1,0,0,1,0,0,81.93000000000234,,,1.0,0.75,0.75,0.9056873143432288,0.9056873143432288,0.9056873143432288,-0.01543167070629936,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725823,,False,1,a232c_00160,2025-05-08_18-37-03,95.11198019981384,95.11198019981384,2731115,cnl-brain9,155.198.99.250,95.11198019981384,1,0.13,0.2,1.0,a232c_00160
161,2,0,0,1,0,0,45.75000000000097,,,1.0,0.0,0.0,0.937042907481261,0.937042907481261,0.937042907481261,-0.029648780923751783,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725812,,False,1,a232c_00161,2025-05-08_18-36-52,84.18849658966064,84.18849658966064,2731116,cnl-brain9,155.198.99.250,84.18849658966064,1,0.13,0.3,1.0,a232c_00161
162,2,1,0,1,1,0,43.920000000000904,337.5299999999348,,1.5,1.0,0.5,1.0223328536494505,0.8556138371608591,0.8556138371608591,-0.007800581931947992,0.004431719304062387,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725816,,False,1,a232c_00162,2025-05-08_18-36-56,87.3967809677124,87.3967809677124,2731175,cnl-brain9,155.198.99.250,87.3967809677124,1,0.13,0.4,1.0,a232c_00162
163,3,0,0,1,0,0,48.03000000000106,,,1.75,0.0,0.5,0.9465765555332186,0.9465765555332186,0.9465765555332186,-0.0025625751449567247,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725814,,False,1,a232c_00163,2025-05-08_18-36-54,85.88996458053589,85.88996458053589,2731173,cnl-brain9,155.198.99.250,85.88996458053589,1,0.13,0.5,1.0,a232c_00163
164,3,6,9,1,3,4,49.32000000000111,344.45999999992847,594.1199999997015,1.5,18.5,33.25,1.3873946745660377,1.101987069033197,0.8905852044522332,-0.03653191553365209,0.0019853694779299325,0.20795222307028904,-0.05000000000000071,-0.05000000000000071,0.049999999999998934,1746725817,,False,1,a232c_00164,2025-05-08_18-36-57,88.43512678146362,88.43512678146362,2731203,cnl-brain9,155.198.99.250,88.43512678146362,1,0.13,0.6,1.0,a232c_00164
165,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746725821,,False,1,a232c_00165,2025-05-08_18-37-01,92.1005208492279,92.1005208492279,2731124,cnl-brain9,155.198.99.250,92.1005208492279,1,0.13,0.2,1.2,a232c_00165
166,2,0,0,1,0,0,52.23000000000122,,,1.0,0.0,0.0,0.7995445298871794,0.7995445298871794,0.7995445298871794,-0.03467812967039441,,,0.14999999999999902,0.14999999999999902,0.14999999999999902,1746725816,,False,1,a232c_00166,2025-05-08_18-36-56,86.56503367424011,86.56503367424011,2731118,cnl-brain9,155.198.99.250,86.56503367424011,1,0.13,0.3,1.2,a232c_00166
167,2,0,0,2,0,0,152.94000000000503,,,1.25,0.25,0.0,0.9190038335716344,0.9190038335716344,0.9190038335716344,-0.029309108373478665,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725816,,False,1,a232c_00167,2025-05-08_18-36-56,86.63743805885315,86.63743805885315,2731232,cnl-brain9,155.198.99.250,86.63743805885315,1,0.13,0.4,1.2,a232c_00167
168,2,0,0,1,0,0,46.350000000000996,,,1.25,0.75,0.5,0.9762313140444825,0.9762313140444825,0.9762313140444825,-0.015967550258046526,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725810,,False,1,a232c_00168,2025-05-08_18-36-50,80.66870665550232,80.66870665550232,2731228,cnl-brain9,155.198.99.250,80.66870665550232,1,0.13,0.5,1.2,a232c_00168
169,2,1,0,2,1,0,39.90000000000075,293.5199999999748,,1.75,1.0,0.75,0.910756150942006,1.2229444053177616,1.2229444053177616,0.013769669092509762,0.002507914649799492,,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725813,,False,1,a232c_00169,2025-05-08_18-36-53,82.79118824005127,82.79118824005127,2731169,cnl-brain9,155.198.99.250,82.79118824005127,1,0.13,0.6,1.2,a232c_00169
170,0,0,0,0,0,0,,,,0.5,0.5,0.5,,,,,,,,,,1746725812,,False,1,a232c_00170,2025-05-08_18-36-52,82.10927057266235,82.10927057266235,2731234,cnl-brain9,155.198.99.250,82.10927057266235,1,0.13,0.2,1.8,a232c_00170
171,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746725814,,False,1,a232c_00171,2025-05-08_18-36-54,82.8451554775238,82.8451554775238,2731126,cnl-brain9,155.198.99.250,82.8451554775238,1,0.13,0.3,1.8,a232c_00171
172,0,0,0,0,0,0,,,,0.75,0.75,0.75,,,,,,,,,,1746725816,,False,1,a232c_00172,2025-05-08_18-36-56,84.55575108528137,84.55575108528137,2731216,cnl-brain9,155.198.99.250,84.55575108528137,1,0.13,0.4,1.8,a232c_00172
173,1,1,0,1,1,0,118.14000000000371,307.19999999996236,,1.0,1.0,0.0,0.962061608284686,1.1058619157160454,1.1058619157160454,-0.02581795707594292,-0.0007699134579199907,,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725819,,False,1,a232c_00173,2025-05-08_18-36-59,87.40079617500305,87.40079617500305,2731135,cnl-brain9,155.198.99.250,87.40079617500305,1,0.13,0.5,1.8,a232c_00173
174,2,0,0,1,0,0,50.37000000000115,,,1.0,0.0,0.0,1.148938727100457,1.148938727100457,1.148938727100457,-0.04448251034244732,,,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,1746725819,,False,1,a232c_00174,2025-05-08_18-36-59,86.1839370727539,86.1839370727539,2731133,cnl-brain9,155.198.99.250,86.1839370727539,1,0.13,0.6,1.8,a232c_00174
175,7,9,10,3,2,3,46.350000000000996,315.32999999995496,576.4199999997176,14.25,31.75,47.0,1.183385208783728,0.9865946752418472,0.9439310852183992,-0.046814198973353705,-0.10509484567604943,0.38977042176604204,0.049999999999998934,-0.1500000000000008,-0.45000000000000107,1746725814,,False,1,a232c_00175,2025-05-08_18-36-54,80.20766568183899,80.20766568183899,2731121,cnl-brain9,155.198.99.250,80.20766568183899,1,0.15,0.2,0.6,a232c_00175
176,7,6,9,3,2,4,45.60000000000097,328.9199999999426,572.699999999721,18.75,31.25,60.5,0.8867551666061861,1.2171635243682362,0.9881589056926083,-0.02014343589648737,-0.1294552738983965,0.39117623728353523,0.14999999999999902,-0.1500000000000008,-0.1500000000000008,1746725869,,False,1,a232c_00176,2025-05-08_18-37-49,83.0851502418518,83.0851502418518,2731154,cnl-brain9,155.198.99.250,83.0851502418518,1,0.15,0.3,0.6,a232c_00176
177,7,6,9,3,2,3,43.8600000000009,320.75999999995,590.6699999997046,25.0,38.5,36.0,1.4971290517174878,0.8331384257642184,1.0072777246137612,-0.00856566070114928,-0.0920689539271935,0.4461214449511046,0.049999999999998934,-0.05000000000000071,-0.2500000000000009,1746725865,,False,1,a232c_00177,2025-05-08_18-37-45,74.08824467658997,74.08824467658997,2731114,cnl-brain9,155.198.99.250,74.08824467658997,1,0.15,0.4,0.6,a232c_00177
178,7,7,9,3,2,4,44.04000000000091,294.8699999999736,577.2299999997168,16.25,31.0,48.5,1.3747066516843278,0.8273973509123104,0.8904829738108923,0.023954875954910193,-0.1254036483887626,0.34365825660753924,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725878,,False,1,a232c_00178,2025-05-08_18-37-58,87.07839918136597,87.07839918136597,2731130,cnl-brain9,155.198.99.250,87.07839918136597,1,0.15,0.5,0.6,a232c_00178
179,7,7,9,3,2,3,50.10000000000114,311.06999999995884,586.6799999997082,11.25,22.0,42.25,0.8678675057366946,1.1186064573668755,1.0135268878722261,-0.0027096250006866107,-0.10635186158457621,0.37559878994240314,0.14999999999999902,-0.05000000000000071,0.049999999999998934,1746725813,,False,1,a232c_00179,2025-05-08_18-36-53,87.7325930595398,87.7325930595398,2731110,cnl-brain9,155.198.99.250,87.7325930595398,1,0.15,0.6,0.6,a232c_00179
180,2,0,1,1,0,1,49.65000000000112,,625.6499999996728,1.0,0.75,1.0,1.050255264524763,1.050255264524763,0.9983363222572715,-0.04071019707777568,,0.02880212461347753,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725803,,False,1,a232c_00180,2025-05-08_18-36-43,83.47755837440491,83.47755837440491,2731155,cnl-brain9,155.198.99.250,83.47755837440491,1,0.15,0.2,0.8,a232c_00180
181,3,6,9,1,3,4,78.90000000000222,342.3599999999304,582.539999999712,1.25,20.25,49.0,1.470757846421367,0.8661328508949461,0.9592074838465205,-0.026999034290856816,0.026589844429180776,0.18229139783005843,-0.05000000000000071,-0.05000000000000071,-0.05000000000000071,1746725873,,False,1,a232c_00181,2025-05-08_18-37-53,79.8091630935669,79.8091630935669,2731191,cnl-brain9,155.198.99.250,79.8091630935669,1,0.15,0.3,0.8,a232c_00181
182,3,6,9,1,2,4,53.85000000000128,300.989999999968,554.9699999997371,1.5,20.75,42.75,1.0137098474701987,1.4213528039443724,0.9119060067257548,-0.0062884338918376415,-0.001622597677706672,0.1750874565051297,0.049999999999998934,-0.2500000000000009,-0.2500000000000009,1746725868,,False,1,a232c_00182,2025-05-08_18-37-48,74.03656458854675,74.03656458854675,2731204,cnl-brain9,155.198.99.250,74.03656458854675,1,0.15,0.4,0.8,a232c_00182
183,6,6,11,3,2,3,47.19000000000103,343.3199999999295,590.189999999705,12.5,27.75,52.0,1.1657750137224128,0.9689027946838592,1.0889922754332237,-0.0035395939920972452,-0.12675167755070982,0.3697114630599989,0.049999999999998934,-0.05000000000000071,-0.05000000000000071,1746725873,,False,1,a232c_00183,2025-05-08_18-37-53,77.359365940094,77.359365940094,2731104,cnl-brain9,155.198.99.250,77.359365940094,1,0.15,0.5,0.8,a232c_00183
184,5,8,9,2,2,3,46.89000000000102,309.95999999995985,611.7299999996854,5.25,36.75,61.25,0.9805730803812639,0.9994074862193638,0.9642362824454168,-0.039548368184206595,-0.12520628691515823,0.20838070988038293,0.049999999999998934,-0.2500000000000009,-0.2500000000000009,1746725881,,False,1,a232c_00184,2025-05-08_18-38-01,84.13322329521179,84.13322329521179,2731105,cnl-brain9,155.198.99.250,84.13322329521179,1,0.15,0.6,0.8,a232c_00184
185,1,0,0,1,0,0,145.92000000000476,,,1.0,0.75,0.5,1.0043556768847255,1.0043556768847255,1.0043556768847255,-0.024557773036133934,,,0.049999999999998934,0.049999999999998934,0.049999999999998934,1746725878,,False,1,a232c_00185,2025-05-08_18-37-58,81.47328329086304,81.47328329086304,2731143,cnl-brain9,155.198.99.250,81.47328329086304,1,0.15,0.2,1.0,a232c_00185
186,1,1,0,1,1,0,44.94000000000094,331.4699999999403,,1.25,1.0,0.0,1.3218181709459809,0.9720051981062166,0.9720051981062166,-0.005443150900098281,0.034946572354009664,,-0.05000000000000071,0.049999999999998934,0.049999999999998934,1746725872,,False,1,a232c_00186,2025-05-08_18-37-52,74.88979649543762,74.88979649543762,2731132,cnl-brain9,155.198.99.250,74.88979649543762,1,0.15,0.3,1.0,a232c_00186
