,metric/num_BTSP_events_(single),metric/num_BTSP_positions_(single),metric/first_BTSP_time_(single),metric/first_BTSP_relative_position_(single),metric/max_BTSP_ramp_(single),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_width_(single),metric/PC_weight_ratio_pre_post_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_positions_(reverse),metric/first_BTSP_time_(reverse),metric/first_BTSP_relative_position_(reverse),metric/max_BTSP_ramp_(reverse),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_width_(reverse),metric/PC_weight_ratio_pre_post_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(back_and_forth),metric/first_BTSP_relative_position_(back_and_forth),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_peak_relative_position_(back_and_forth),metric/PC_weight_width_(back_and_forth),metric/PC_weight_ratio_pre_post_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/somatic_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
119,1.0,1.0,42.03000000000083,0.012244294519867971,1.25,-0.049999999999998934,0.4327996026356997,1.053462074904735,0.0,0.0,,,0.75,-0.049999999999998934,0.4327996026356997,1.053462074904735,0.0,0.0,,,0.75,-0.049999999999998934,0.4327996026356997,1.053462074904735,1759203938,,False,1,8b00c_00119,2025-09-30_04-45-38,53.74323773384094,53.74323773384094,4050787,cnl-brain9,155.198.99.250,53.74323773384094,1,0.24,0.4,1.1,8b00c_00119
120,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1759203936,,False,1,8b00c_00120,2025-09-30_04-45-36,52.252033948898315,52.252033948898315,4050754,cnl-brain9,155.198.99.250,52.252033948898315,1,0.24,0.2,1.2,8b00c_00120
121,1.0,1.0,49.83000000000113,-0.006890447730306448,1.0,-0.049999999999998934,0.326284699456429,1.1624153663350267,0.0,0.0,,,0.0,-0.049999999999998934,0.326284699456429,1.1624153663350267,0.0,0.0,,,0.0,-0.049999999999998934,0.326284699456429,1.1624153663350267,1759203937,,False,1,8b00c_00121,2025-09-30_04-45-37,52.688159704208374,52.688159704208374,4050752,cnl-brain9,155.198.99.250,52.688159704208374,1,0.24,0.25,1.2,8b00c_00121
122,1.0,1.0,49.71000000000112,-0.008045714374037338,1.0,-0.049999999999998934,0.40503281650390255,1.2334237239649077,0.0,0.0,,,0.0,-0.049999999999998934,0.40503281650390255,1.2334237239649077,0.0,0.0,,,0.0,-0.049999999999998934,0.40503281650390255,1.2334237239649077,1759203936,,False,1,8b00c_00122,2025-09-30_04-45-36,51.09974241256714,51.09974241256714,4050770,cnl-brain9,155.198.99.250,51.09974241256714,1,0.24,0.30000000000000004,1.2,8b00c_00122
123,1.0,1.0,42.00000000000083,-0.007526851133310419,1.0,-0.049999999999998934,0.46953103205319735,1.1665492305235219,0.0,0.0,,,0.75,-0.049999999999998934,0.46953103205319735,1.1665492305235219,0.0,0.0,,,0.0,-0.049999999999998934,0.46953103205319735,1.1665492305235219,1759203938,,False,1,8b00c_00123,2025-09-30_04-45-38,53.08914351463318,53.08914351463318,4050772,cnl-brain9,155.198.99.250,53.08914351463318,1,0.24,0.35000000000000003,1.2,8b00c_00123
124,1.0,1.0,55.47000000000134,0.009839089171580273,1.25,0.05000000000000071,0.7329292050476508,1.1784482029218006,0.0,0.0,,,0.0,0.05000000000000071,0.7329292050476508,1.1784482029218006,0.0,0.0,,,0.75,0.05000000000000071,0.7329292050476508,1.1784482029218006,1759203938,,False,1,8b00c_00124,2025-09-30_04-45-38,52.71904516220093,52.71904516220093,4050792,cnl-brain9,155.198.99.250,52.71904516220093,1,0.24,0.4,1.2,8b00c_00124
125,2.0,1.0,46.590000000001005,0.006122170607104405,1.25,-0.049999999999998934,0.5387125356518547,1.0835181853171931,0.0,0.0,,,0.75,-0.049999999999998934,0.7571156886171742,1.0161141029469054,0.0,0.0,,,0.75,-0.049999999999998934,0.7571156886171742,1.0161141029469054,1759203937,,False,1,8b00c_00125,2025-09-30_04-45-37,51.71968960762024,51.71968960762024,4050758,cnl-brain9,155.198.99.250,51.71968960762024,1,0.12,0.2,0.8,8b00c_00125
126,3.0,1.0,45.39000000000096,0.031603151626303116,1.25,0.05000000000000071,0.7875882974304775,1.1664832911338607,1.0,1.0,362.0099999999125,-0.03411920847195837,1.0,0.05000000000000071,0.815572828797531,1.1994249259729304,0.0,0.0,,,0.0,0.05000000000000071,0.815572828797531,1.1994249259729304,1759203943,,False,1,8b00c_00126,2025-09-30_04-45-43,56.90006613731384,56.90006613731384,4050784,cnl-brain9,155.198.99.250,56.90006613731384,1,0.12,0.25,0.8,8b00c_00126
127,4.0,1.0,77.19000000000216,0.036564779103127165,1.25,0.05000000000000071,0.9354319411708345,0.9962301104361301,0.0,0.0,,,0.75,0.05000000000000071,0.9354319411708345,0.9962301104361301,0.0,0.0,,,0.75,0.05000000000000071,0.9354319411708345,0.9962301104361301,1759203939,,False,1,8b00c_00127,2025-09-30_04-45-39,53.40967273712158,53.40967273712158,4050781,cnl-brain9,155.198.99.250,53.40967273712158,1,0.12,0.30000000000000004,0.8,8b00c_00127
128,4.0,1.0,49.740000000001125,0.030852134280378696,1.75,0.05000000000000071,0.8219232393381595,1.1696252083192353,2.0,1.0,365.3099999999095,-0.047026362212589934,1.5,-0.049999999999998934,0.8077615762016053,1.0918211306487782,7.0,2.0,617.6399999996801,-0.013216570648061143,2.75,-0.049999999999998934,0.696900011782561,1.0158104406906825,1759203940,,False,1,8b00c_00128,2025-09-30_04-45-40,54.30887699127197,54.30887699127197,4050796,cnl-brain9,155.198.99.250,54.30887699127197,1,0.12,0.35000000000000003,0.8,8b00c_00128
129,4.0,1.0,52.410000000001226,0.039715695844044774,1.5,-0.049999999999998934,0.7897751900839296,1.1097379118928778,3.0,1.0,403.259999999875,-0.008791751415337501,1.5,-0.049999999999998934,0.8626555303156316,1.0673533079837954,4.0,2.0,644.6699999996555,0.010641575016722804,1.75,-0.049999999999998934,0.8065032749035712,0.9597568025485086,1759203939,,False,1,8b00c_00129,2025-09-30_04-45-39,52.79265737533569,52.79265737533569,4050778,cnl-brain9,155.198.99.250,52.79265737533569,1,0.12,0.4,0.8,8b00c_00129
130,1.0,1.0,252.3300000000088,0.01135626662556577,1.0,,0.0,,1.0,1.0,296.75999999997185,-0.002741118740966275,1.25,0.05000000000000071,0.6387748152139752,0.873591244243401,0.0,0.0,,,0.0,0.05000000000000071,0.6387748152139752,0.873591244243401,1759203940,,False,1,8b00c_00130,2025-09-30_04-45-40,53.83127975463867,53.83127975463867,4050771,cnl-brain9,155.198.99.250,53.83127975463867,1,0.12,0.2,0.9,8b00c_00130
131,2.0,1.0,50.22000000000114,0.00806337789218503,1.25,-0.049999999999998934,0.5274063508874476,1.4136503306546815,1.0,1.0,484.2899999998013,-0.03792013901783298,1.0,-0.049999999999998934,0.6226040531189234,1.3482571420651877,0.0,0.0,,,0.0,-0.049999999999998934,0.6226040531189234,1.3482571420651877,1759203941,,False,1,8b00c_00131,2025-09-30_04-45-41,54.911794662475586,54.911794662475586,4050774,cnl-brain9,155.198.99.250,54.911794662475586,1,0.12,0.25,0.9,8b00c_00131
132,2.0,2.0,70.20000000000189,0.031568121180920894,1.25,-0.049999999999998934,0.4205462257370427,1.471681226475267,3.0,1.0,302.81999999996634,-0.02310290773602075,1.25,-0.049999999999998934,0.5197816700507731,1.263028396954729,1.0,1.0,630.1499999996687,-0.015782139654358485,1.25,-0.049999999999998934,0.6016523989133824,1.2411946883571665,1759203940,,False,1,8b00c_00132,2025-09-30_04-45-40,54.073089838027954,54.073089838027954,4050800,cnl-brain9,155.198.99.250,54.073089838027954,1,0.12,0.30000000000000004,0.9,8b00c_00132
133,2.0,1.0,43.29000000000088,0.03830551353864209,1.5,-0.049999999999998934,0.6892500105109383,1.2952386487338976,1.0,1.0,309.1199999999606,-0.02953175580038625,1.0,0.05000000000000071,0.6512970658147528,1.1790548161742944,0.0,0.0,,,0.25,0.05000000000000071,0.6512970658147528,1.1790548161742944,1759203941,,False,1,8b00c_00133,2025-09-30_04-45-41,54.328871726989746,54.328871726989746,4050761,cnl-brain9,155.198.99.250,54.328871726989746,1,0.12,0.35000000000000003,0.9,8b00c_00133
134,3.0,2.0,45.99000000000098,-0.010486251221760057,1.5,-0.049999999999998934,0.7748565250976478,1.068993515995342,1.0,1.0,346.7399999999264,-0.01986481620594649,1.25,-0.049999999999998934,0.6796763434977233,1.012501113281804,2.0,1.0,655.0199999996461,-0.01741996600428397,1.0,-0.049999999999998934,0.7337012456901788,0.925029664973057,1759203938,,False,1,8b00c_00134,2025-09-30_04-45-38,51.13722229003906,51.13722229003906,4050798,cnl-brain9,155.198.99.250,51.13722229003906,1,0.12,0.4,0.9,8b00c_00134
135,1.0,1.0,82.68000000000237,-0.00906816503866148,1.0,-0.049999999999998934,0.352608850498759,1.2777568976791676,1.0,1.0,302.27999999996683,-0.002185248322361222,1.25,-0.049999999999998934,0.42373860465380275,1.1883818963350068,0.0,0.0,,,0.0,-0.049999999999998934,0.42373860465380275,1.1883818963350068,1759203941,,False,1,8b00c_00135,2025-09-30_04-45-41,54.688730001449585,54.688730001449585,4050789,cnl-brain9,155.198.99.250,54.688730001449585,1,0.12,0.2,1.0,8b00c_00135
136,2.0,1.0,45.45000000000096,0.04200862117564119,1.0,0.05000000000000071,0.7100570100317056,1.2543134684278407,0.0,0.0,,,0.0,0.05000000000000071,0.7100570100317056,1.2543134684278407,0.0,0.0,,,0.0,0.05000000000000071,0.7100570100317056,1.2543134684278407,1759203940,,False,1,8b00c_00136,2025-09-30_04-45-40,52.857614517211914,52.857614517211914,4050797,cnl-brain9,155.198.99.250,52.857614517211914,1,0.12,0.25,1.0,8b00c_00136
137,2.0,2.0,84.33000000000243,0.036106705094662406,1.5,0.05000000000000071,0.7675228750480487,1.2137444028308992,0.0,0.0,,,0.75,0.05000000000000071,0.7675228750480487,1.2137444028308992,0.0,0.0,,,0.75,0.05000000000000071,0.7675228750480487,1.2137444028308992,1759203941,,False,1,8b00c_00137,2025-09-30_04-45-41,54.32046151161194,54.32046151161194,4050751,cnl-brain9,155.198.99.250,54.32046151161194,1,0.12,0.30000000000000004,1.0,8b00c_00137
138,2.0,1.0,75.4800000000021,0.02355607902553869,1.25,0.05000000000000071,0.6636870907078132,1.1553772121390686,1.0,1.0,275.9099999999908,-0.020375336271869937,1.0,-0.049999999999998934,0.5822978085641815,1.1317294997565452,0.0,0.0,,,0.25,-0.049999999999998934,0.5822978085641815,1.1317294997565452,1759203942,,False,1,8b00c_00138,2025-09-30_04-45-42,54.806583881378174,54.806583881378174,4050768,cnl-brain9,155.198.99.250,54.806583881378174,1,0.12,0.35000000000000003,1.0,8b00c_00138
139,2.0,1.0,49.71000000000112,0.0586244632889672,1.25,0.05000000000000071,0.8777913719463384,1.1106829507759626,1.0,1.0,342.8999999999299,-0.028596236562595134,1.0,-0.049999999999998934,0.7441927325140552,1.0376599686976815,1.0,1.0,712.5599999995937,-0.029594774857941708,1.0,-0.049999999999998934,0.8177240067235831,1.0425908921660167,1759203941,,False,1,8b00c_00139,2025-09-30_04-45-41,53.61951518058777,53.61951518058777,4050769,cnl-brain9,155.198.99.250,53.61951518058777,1,0.12,0.4,1.0,8b00c_00139
140,1.0,1.0,188.49000000000638,0.004327365651429549,1.0,0.05000000000000071,0.5666550521889322,1.4164598258073247,1.0,1.0,331.0199999999407,-0.01933285201670465,1.0,-0.049999999999998934,0.6838830970419503,1.2669984986756728,0.0,0.0,,,0.0,-0.049999999999998934,0.6838830970419503,1.2669984986756728,1759203940,,False,1,8b00c_00140,2025-09-30_04-45-40,53.299033403396606,53.299033403396606,4050767,cnl-brain9,155.198.99.250,53.299033403396606,1,0.12,0.2,1.1,8b00c_00140
141,2.0,1.0,52.950000000001246,0.02435614115465734,1.0,0.05000000000000071,0.7604448242246367,0.9756737036003728,0.0,0.0,,,0.0,0.05000000000000071,0.7604448242246367,0.9756737036003728,0.0,0.0,,,0.0,0.05000000000000071,0.7604448242246367,0.9756737036003728,1759203941,,False,1,8b00c_00141,2025-09-30_04-45-41,53.751193046569824,53.751193046569824,4050785,cnl-brain9,155.198.99.250,53.751193046569824,1,0.12,0.25,1.1,8b00c_00141
142,1.0,1.0,127.32000000000406,0.022666246864440076,1.0,-0.049999999999998934,0.47577079943156386,1.0719007140112142,1.0,1.0,478.82999999980626,-0.02024132382083277,1.0,-0.049999999999998934,0.6654142985008429,0.9707937710848918,0.0,0.0,,,0.0,-0.049999999999998934,0.6654142985008429,0.9707937710848918,1759203942,,False,1,8b00c_00142,2025-09-30_04-45-42,54.28560447692871,54.28560447692871,4050794,cnl-brain9,155.198.99.250,54.28560447692871,1,0.12,0.30000000000000004,1.1,8b00c_00142
143,2.0,1.0,97.83000000000294,0.012051837806584587,1.25,-0.049999999999998934,1.0115100941811455,1.171987707680102,0.0,0.0,,,0.75,-0.049999999999998934,1.0115100941811455,1.171987707680102,0.0,0.0,,,0.75,-0.049999999999998934,1.0115100941811455,1.171987707680102,1759203939,,False,1,8b00c_00143,2025-09-30_04-45-39,51.82389974594116,51.82389974594116,4050776,cnl-brain9,155.198.99.250,51.82389974594116,1,0.12,0.35000000000000003,1.1,8b00c_00143
144,2.0,1.0,45.60000000000097,0.06414425047808159,1.0,0.1500000000000008,1.183661358510542,1.0937679540435756,0.0,0.0,,,0.75,0.1500000000000008,1.183661358510542,1.0937679540435756,0.0,0.0,,,0.75,0.1500000000000008,1.183661358510542,1.0937679540435756,1759203942,,False,1,8b00c_00144,2025-09-30_04-45-42,53.9225697517395,53.9225697517395,4050782,cnl-brain9,155.198.99.250,53.9225697517395,1,0.12,0.4,1.1,8b00c_00144
145,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1759203939,,False,1,8b00c_00145,2025-09-30_04-45-39,50.81697916984558,50.81697916984558,4050791,cnl-brain9,155.198.99.250,50.81697916984558,1,0.12,0.2,1.2,8b00c_00145
146,1.0,1.0,82.83000000000237,0.008658206564886584,1.0,-0.049999999999998934,0.4368501835211651,1.1490987182974426,1.0,1.0,326.12999999994514,-0.04961701515591166,1.0,-0.049999999999998934,0.7061810110504716,0.9529155098872301,0.0,0.0,,,0.0,-0.049999999999998934,0.7061810110504716,0.9529155098872301,1759203941,,False,1,8b00c_00146,2025-09-30_04-45-41,51.96163749694824,51.96163749694824,4050765,cnl-brain9,155.198.99.250,51.96163749694824,1,0.12,0.25,1.2,8b00c_00146
147,2.0,1.0,48.690000000001085,0.03661670302767828,1.0,-0.049999999999998934,0.8218939599337252,1.1324761506350747,0.0,0.0,,,0.0,-0.049999999999998934,0.8218939599337252,1.1324761506350747,0.0,0.0,,,0.0,-0.049999999999998934,0.8218939599337252,1.1324761506350747,1759203941,,False,1,8b00c_00147,2025-09-30_04-45-41,51.492671728134155,51.492671728134155,4050780,cnl-brain9,155.198.99.250,51.492671728134155,1,0.12,0.30000000000000004,1.2,8b00c_00147
148,2.0,1.0,51.300000000001184,0.00914972786095447,1.0,0.05000000000000071,0.6136886974148048,1.3415608311580665,0.0,0.0,,,0.0,0.05000000000000071,0.6136886974148048,1.3415608311580665,0.0,0.0,,,0.75,0.05000000000000071,0.6136886974148048,1.3415608311580665,1759203943,,False,1,8b00c_00148,2025-09-30_04-45-43,53.03563857078552,53.03563857078552,4050799,cnl-brain9,155.198.99.250,53.03563857078552,1,0.12,0.35000000000000003,1.2,8b00c_00148
149,1.0,1.0,84.15000000000242,0.016260387250997432,1.25,0.05000000000000071,0.5429697774629969,1.2829367180226439,1.0,1.0,312.68999999995737,0.009391129671393106,1.25,0.05000000000000071,0.45826097981844205,0.9680794930491368,0.0,0.0,,,0.0,0.05000000000000071,0.45826097981844205,0.9680794930491368,1759203947,,False,1,8b00c_00149,2025-09-30_04-45-47,57.16119027137756,57.16119027137756,4050788,cnl-brain9,155.198.99.250,57.16119027137756,1,0.12,0.4,1.2,8b00c_00149
150,2.0,1.0,43.56000000000089,0.012882733375264355,1.25,-0.049999999999998934,0.6238324562143402,1.1589837045851363,0.0,0.0,,,0.5,-0.049999999999998934,0.6238324562143402,1.1589837045851363,0.0,0.0,,,0.25,-0.049999999999998934,0.6238324562143402,1.1589837045851363,1759203981,,False,1,8b00c_00150,2025-09-30_04-46-21,52.43529033660889,52.43529033660889,4050762,cnl-brain9,155.198.99.250,52.43529033660889,1,0.15,0.2,0.8,8b00c_00150
151,2.0,1.0,44.94000000000094,0.016818699416004446,1.25,-0.049999999999998934,0.5980678554005538,1.2359060246329459,1.0,1.0,303.14999999996604,-0.026656048397080134,1.0,-0.049999999999998934,0.5968192729079029,1.213168438946184,1.0,1.0,717.9299999995889,-0.01716429224204452,1.0,-0.049999999999998934,0.6486011453776608,1.1430032419698635,1759203980,,False,1,8b00c_00151,2025-09-30_04-46-20,50.26973795890808,50.26973795890808,4050755,cnl-brain9,155.198.99.250,50.26973795890808,1,0.15,0.25,0.8,8b00c_00151
152,3.0,1.0,50.10000000000114,0.005509330115307964,1.5,-0.049999999999998934,0.5713917792310679,1.2529352407063503,3.0,2.0,264.21000000000146,-0.0239738161020151,1.25,0.05000000000000071,0.6868172316075158,1.0412461435516789,6.0,2.0,551.2799999997404,-0.015957778373652864,1.75,0.05000000000000071,0.6708823805395512,0.9814616491984622,1759203984,,False,1,8b00c_00152,2025-09-30_04-46-24,51.1294629573822,51.1294629573822,4050763,cnl-brain9,155.198.99.250,51.1294629573822,1,0.15,0.30000000000000004,0.8,8b00c_00152
153,3.0,1.0,46.050000000000985,0.028046612951589278,1.5,-0.049999999999998934,0.7215596546184941,1.1262459953789699,2.0,1.0,327.41999999994397,-0.013932906943145085,1.25,-0.049999999999998934,0.7995163655479729,1.0891765803378288,6.0,2.0,612.7499999996845,0.0033978196701993646,2.0,-0.049999999999998934,0.6279776295154109,1.0241453707593675,1759203987,,False,1,8b00c_00153,2025-09-30_04-46-27,53.75314521789551,53.75314521789551,4050591,cnl-brain9,155.198.99.250,53.75314521789551,1,0.15,0.35000000000000003,0.8,8b00c_00153
154,3.0,2.0,51.21000000000118,0.040749911130775196,2.0,-0.049999999999998934,0.738354417570251,1.1896335314346984,5.0,2.0,316.34999999995404,0.0169025921696484,2.0,0.05000000000000071,0.6306694179147745,0.8891057063341204,9.0,2.0,609.3899999996876,0.024831621026779604,2.25,0.05000000000000071,0.6574160585671409,0.9791816396929818,1759203987,,False,1,8b00c_00154,2025-09-30_04-46-27,53.937718868255615,53.937718868255615,4050757,cnl-brain9,155.198.99.250,53.937718868255615,1,0.15,0.4,0.8,8b00c_00154
155,1.0,1.0,48.54000000000108,-0.005240825867692145,1.25,-0.049999999999998934,0.3872646773998527,1.3667562121251147,1.0,1.0,342.62999999993013,-0.009102205431590349,1.0,-0.049999999999998934,0.5068564617398224,1.2316112819590288,0.0,0.0,,,0.0,-0.049999999999998934,0.5068564617398224,1.2316112819590288,1759203985,,False,1,8b00c_00155,2025-09-30_04-46-25,51.64759969711304,51.64759969711304,4050801,cnl-brain9,155.198.99.250,51.64759969711304,1,0.15,0.2,0.9,8b00c_00155
156,1.0,1.0,48.78000000000109,0.03762912566001164,1.0,-0.049999999999998934,0.47780245525609244,0.9363866787628276,0.0,0.0,,,0.75,-0.049999999999998934,0.47780245525609244,0.9363866787628276,0.0,0.0,,,0.75,-0.049999999999998934,0.47780245525609244,0.9363866787628276,1759203989,,False,1,8b00c_00156,2025-09-30_04-46-29,55.68872952461243,55.68872952461243,4050750,cnl-brain9,155.198.99.250,55.68872952461243,1,0.15,0.25,0.9,8b00c_00156
157,2.0,1.0,45.63000000000097,0.03107623937243087,1.25,0.05000000000000071,1.1847139751605793,0.874402559457767,0.0,0.0,,,0.75,0.05000000000000071,1.1847139751605793,0.874402559457767,1.0,1.0,667.6199999996346,-0.0029447331046896785,1.0,0.05000000000000071,0.6883464564827246,1.1556983164642471,1759203988,,False,1,8b00c_00157,2025-09-30_04-46-28,54.60955309867859,54.60955309867859,4050777,cnl-brain9,155.198.99.250,54.60955309867859,1,0.15,0.30000000000000004,0.9,8b00c_00157
158,3.0,1.0,40.62000000000078,0.03907113609650592,1.25,0.05000000000000071,1.1567820764954124,1.0382295434611408,1.0,1.0,380.33999999989584,-0.019857509666941553,1.0,0.05000000000000071,0.9130928129527605,1.1124127070022687,0.0,0.0,,,0.0,0.05000000000000071,0.9130928129527605,1.1124127070022687,1759203986,,False,1,8b00c_00158,2025-09-30_04-46-26,52.75982117652893,52.75982117652893,4050759,cnl-brain9,155.198.99.250,52.75982117652893,1,0.15,0.35000000000000003,0.9,8b00c_00158
159,3.0,2.0,64.35000000000167,-0.007160763917832824,1.5,0.05000000000000071,0.8905749845140911,1.092880010821373,1.0,1.0,428.15999999985235,-0.01765556415550007,1.0,0.05000000000000071,0.8151029771076472,1.0843707255219077,0.0,0.0,,,0.75,0.05000000000000071,0.8151029771076472,1.0843707255219077,1759203986,,False,1,8b00c_00159,2025-09-30_04-46-26,52.17125988006592,52.17125988006592,4050766,cnl-brain9,155.198.99.250,52.17125988006592,1,0.15,0.4,0.9,8b00c_00159
160,1.0,1.0,46.530000000001,0.0004934414408284127,1.0,-0.049999999999998934,0.40604734560157585,1.2690923056187826,1.0,1.0,379.01999999989704,-0.018151727254774652,1.0,-0.049999999999998934,0.516402599010561,1.1055477605635387,0.0,0.0,,,0.0,-0.049999999999998934,0.516402599010561,1.1055477605635387,1759203988,,False,1,8b00c_00160,2025-09-30_04-46-28,53.836071252822876,53.836071252822876,4050685,cnl-brain9,155.198.99.250,53.836071252822876,1,0.15,0.2,1.0,8b00c_00160
161,1.0,1.0,48.660000000001084,0.00798179518515818,1.0,-0.049999999999998934,0.6883932746322396,1.1572484101637281,1.0,1.0,324.59999999994653,-0.02626543764936562,1.0,-0.049999999999998934,0.8045644536528145,1.128431585728059,0.0,0.0,,,0.0,-0.049999999999998934,0.8045644536528145,1.128431585728059,1759203989,,False,1,8b00c_00161,2025-09-30_04-46-29,53.69974684715271,53.69974684715271,4050795,cnl-brain9,155.198.99.250,53.69974684715271,1,0.15,0.25,1.0,8b00c_00161
162,1.0,1.0,50.820000000001166,-0.013953032069980331,1.25,-0.049999999999998934,0.35556475864373027,1.4325046975136126,1.0,1.0,510.71999999977726,-0.034966840464696336,1.25,-0.049999999999998934,0.35556475864373027,1.4325046975136126,0.0,0.0,,,0.0,-0.049999999999998934,0.4351775619878189,1.2867974075700606,1759203991,,False,1,8b00c_00162,2025-09-30_04-46-31,54.89355802536011,54.89355802536011,4050779,cnl-brain9,155.198.99.250,54.89355802536011,1,0.15,0.30000000000000004,1.0,8b00c_00162
163,2.0,2.0,46.560000000001004,0.022429620024535524,1.25,-0.049999999999998934,0.6158302506993376,1.249271686182597,0.0,0.0,,,0.75,-0.049999999999998934,0.6158302506993376,1.249271686182597,1.0,1.0,616.7999999996808,-0.038609085346770655,1.0,-0.049999999999998934,0.7251681772625136,1.259193809099932,1759203990,,False,1,8b00c_00163,2025-09-30_04-46-30,54.15179443359375,54.15179443359375,4050756,cnl-brain9,155.198.99.250,54.15179443359375,1,0.15,0.35000000000000003,1.0,8b00c_00163
164,2.0,1.0,83.34000000000239,0.028364249578348044,1.5,0.05000000000000071,0.7928347644679956,1.293216900202119,0.0,0.0,,,0.75,0.05000000000000071,0.7928347644679956,1.293216900202119,1.0,1.0,774.1199999995378,-0.03779093007583567,1.0,0.05000000000000071,0.8121004756013344,1.2605193136958563,1759203989,,False,1,8b00c_00164,2025-09-30_04-46-29,53.21224021911621,53.21224021911621,4050770,cnl-brain9,155.198.99.250,53.21224021911621,1,0.15,0.4,1.0,8b00c_00164
165,0.0,0.0,,,0.75,,0.0,,1.0,1.0,376.4099999998994,-0.020393286326722215,1.0,-0.049999999999998934,0.8937700368634611,0.9421360438396715,0.0,0.0,,,0.75,-0.049999999999998934,0.8937700368634611,0.9421360438396715,1759203988,,False,1,8b00c_00165,2025-09-30_04-46-28,51.29657173156738,51.29657173156738,4050754,cnl-brain9,155.198.99.250,51.29657173156738,1,0.15,0.2,1.1,8b00c_00165
166,1.0,1.0,41.070000000000796,0.03020758747374286,1.0,-0.049999999999998934,0.6302806805595313,1.0767745965377102,1.0,1.0,439.01999999984247,-0.01635439154885887,1.0,-0.049999999999998934,0.6650715891914931,0.8907569720927018,0.0,0.0,,,0.0,-0.049999999999998934,0.6650715891914931,0.8907569720927018,1759203990,,False,1,8b00c_00166,2025-09-30_04-46-30,53.07383060455322,53.07383060455322,4050773,cnl-brain9,155.198.99.250,53.07383060455322,1,0.15,0.25,1.1,8b00c_00166
167,1.0,1.0,50.76000000000116,0.016433710635715748,1.0,-0.049999999999998934,0.5482309190471515,1.1546539842791008,0.0,0.0,,,0.5,-0.049999999999998934,0.5482309190471515,1.1546539842791008,0.0,0.0,,,0.5,-0.049999999999998934,0.5482309190471515,1.1546539842791008,1759203989,,False,1,8b00c_00167,2025-09-30_04-46-29,52.120890378952026,52.120890378952026,4050764,cnl-brain9,155.198.99.250,52.120890378952026,1,0.15,0.30000000000000004,1.1,8b00c_00167
168,2.0,1.0,47.880000000001054,0.026359470297542487,1.0,-0.049999999999998934,0.6602836742824234,0.9698984755326407,0.0,0.0,,,0.0,-0.049999999999998934,0.6602836742824234,0.9698984755326407,0.0,0.0,,,0.0,-0.049999999999998934,0.6602836742824234,0.9698984755326407,1759203988,,False,1,8b00c_00168,2025-09-30_04-46-28,51.275705337524414,51.275705337524414,4050753,cnl-brain9,155.198.99.250,51.275705337524414,1,0.15,0.35000000000000003,1.1,8b00c_00168
169,2.0,1.0,45.45000000000096,0.05055298869643421,1.0,-0.049999999999998934,0.686799102501483,1.067916505622754,0.0,0.0,,,0.75,-0.049999999999998934,0.686799102501483,1.067916505622754,0.0,0.0,,,0.25,-0.049999999999998934,0.686799102501483,1.067916505622754,1759203991,,False,1,8b00c_00169,2025-09-30_04-46-31,53.36400008201599,53.36400008201599,4050752,cnl-brain9,155.198.99.250,53.36400008201599,1,0.15,0.4,1.1,8b00c_00169
170,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1759203990,,False,1,8b00c_00170,2025-09-30_04-46-30,52.91384220123291,52.91384220123291,4050758,cnl-brain9,155.198.99.250,52.91384220123291,1,0.15,0.2,1.2,8b00c_00170
171,1.0,1.0,86.1600000000025,0.008856991427159677,1.0,-0.049999999999998934,0.4264826614801769,1.2344587588610096,1.0,1.0,410.87999999986806,-0.010751557878046825,1.0,-0.049999999999998934,0.5697327562410202,1.2083497300700725,0.0,0.0,,,0.0,-0.049999999999998934,0.5697327562410202,1.2083497300700725,1759203992,,False,1,8b00c_00171,2025-09-30_04-46-32,54.59335803985596,54.59335803985596,4050787,cnl-brain9,155.198.99.250,54.59335803985596,1,0.15,0.25,1.2,8b00c_00171
172,1.0,1.0,47.70000000000105,0.008912036544904023,1.0,-0.049999999999998934,0.5780687040239494,1.0799240984841372,0.0,0.0,,,0.75,-0.049999999999998934,0.5780687040239494,1.0799240984841372,0.0,0.0,,,0.0,-0.049999999999998934,0.5780687040239494,1.0799240984841372,1759203991,,False,1,8b00c_00172,2025-09-30_04-46-31,53.27175807952881,53.27175807952881,4050798,cnl-brain9,155.198.99.250,53.27175807952881,1,0.15,0.30000000000000004,1.2,8b00c_00172
