,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/CA3_weight_ratio_pre_post_(single),metric/CA3_weight_ratio_pre_post_(reverse),metric/CA3_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/CA3_weight_peak_relative_position_(single),metric/CA3_weight_peak_relative_position_(reverse),metric/CA3_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/dend_w_init_loc,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
349,1,1,2,1,1,2,79.83000000000226,219.66000000000756,383.429999999893,4.5,4.25,2.75,1.9989749333292484,1.3339294198581613,1.207084415345855,0.09109170658979521,-0.09575820321672546,0.08328261660148745,0.171875,-0.203125,-0.203125,1705272716,,False,1,26fc2_00349,2024-01-14_22-51-56,25.000332832336426,25.000332832336426,26398,cnl-brain10,155.198.100.139,25.000332832336426,1,0.7,150.0,3.0,26fc2_00349
350,1,1,0,1,1,0,82.62000000000236,256.1100000000088,,5.0,4.75,0.0,1.378915687694846,2.1994921276111925,2.1994921276111925,0.05669810912199996,-0.06767997763794176,,0.171875,-0.203125,-0.203125,1705272715,,False,1,26fc2_00350,2024-01-14_22-51-55,23.972611665725708,23.972611665725708,26416,cnl-brain10,155.198.100.139,23.972611665725708,1,0.5,150.0,2.5,26fc2_00350
351,1,1,1,1,1,1,81.93000000000234,251.07000000000875,413.7899999998654,5.25,5.0,2.25,1.2340265689744256,1.647325166088605,0.9899158089438175,0.07110849671139158,-0.07456529279791113,0.0686560764043278,0.171875,-0.203125,0.171875,1705272716,,False,1,26fc2_00351,2024-01-14_22-51-56,25.246623039245605,25.246623039245605,26408,cnl-brain10,155.198.100.139,25.246623039245605,1,0.55,150.0,2.5,26fc2_00351
352,1,1,2,1,1,2,79.44000000000224,219.09000000000754,381.1799999998951,5.5,5.0,4.0,1.4564870525701574,1.62301985354753,1.2845206969964171,0.07663015823289976,-0.08745799530004972,0.079183244106312,0.171875,-0.203125,-0.203125,1705272716,,False,1,26fc2_00352,2024-01-14_22-51-56,24.45746111869812,24.45746111869812,26407,cnl-brain10,155.198.100.139,24.45746111869812,1,0.6,150.0,2.5,26fc2_00352
353,1,1,2,1,1,2,81.0300000000023,254.58000000000888,382.6799999998937,5.75,5.5,4.75,1.5608241500872293,1.249879211282908,1.0778020935023014,0.08608812400068006,-0.08947412999304583,0.09943474689783088,0.171875,-0.203125,-0.203125,1705272717,,False,1,26fc2_00353,2024-01-14_22-51-57,26.12608003616333,26.12608003616333,26421,cnl-brain10,155.198.100.139,26.12608003616333,1,0.6499999999999999,150.0,2.5,26fc2_00353
354,1,1,2,1,1,2,79.77000000000226,254.25000000000887,380.9099999998953,6.0,5.5,4.5,1.9856972177583159,1.1769274867094859,0.9122201467402073,0.0901585613096964,-0.09436813243500086,0.10706615117893342,0.171875,-0.203125,-0.203125,1705272716,,False,1,26fc2_00354,2024-01-14_22-51-56,24.851723432540894,24.851723432540894,26410,cnl-brain10,155.198.100.139,24.851723432540894,1,0.7,150.0,2.5,26fc2_00354
355,1,1,2,1,1,2,80.9100000000023,221.31000000000762,384.6599999998919,6.5,6.5,5.25,1.1975663494216804,2.2847502035803795,1.2635245262195587,0.05793533594401168,-0.07091847840384258,0.06946805215559076,0.171875,-0.203125,-0.203125,1705272715,,False,1,26fc2_00355,2024-01-14_22-51-55,25.319551467895508,25.319551467895508,26404,cnl-brain10,155.198.100.139,25.319551467895508,1,0.5,150.0,2.0,26fc2_00355
356,1,1,2,1,1,2,82.38000000000235,255.96000000000893,382.349999999894,7.0,6.75,6.0,1.4182248273004392,1.4503500905190108,1.2068419165781943,0.06952061406734183,-0.07405482814784836,0.08082423308512188,0.171875,-0.203125,-0.203125,1705272716,,False,1,26fc2_00356,2024-01-14_22-51-56,24.008599042892456,24.008599042892456,26162,cnl-brain10,155.198.100.139,24.008599042892456,1,0.55,150.0,2.0,26fc2_00356
357,1,1,2,1,1,2,79.20000000000223,218.76000000000752,382.64999999989374,7.25,7.25,6.25,1.5761708077467027,1.2784442620882572,1.4896226454914252,0.07812551961243552,-0.08069246403524799,0.09678128020632376,0.171875,-0.203125,-0.203125,1705272716,,False,1,26fc2_00357,2024-01-14_22-51-56,24.100006818771362,24.100006818771362,26415,cnl-brain10,155.198.100.139,24.100006818771362,1,0.6,150.0,2.0,26fc2_00357
358,1,1,2,1,1,2,80.8500000000023,219.18000000000754,383.51999999989295,7.75,7.75,6.5,1.4443480687576677,1.2418189411791278,1.1210025792899447,0.085855684889113,-0.09035202298276834,0.10174883359171955,0.171875,-0.203125,-0.203125,1705272717,,False,1,26fc2_00358,2024-01-14_22-51-57,24.796590328216553,24.796590328216553,26294,cnl-brain10,155.198.100.139,24.796590328216553,1,0.6499999999999999,150.0,2.0,26fc2_00358
359,1,1,2,1,1,2,79.08000000000223,219.87000000000756,383.7899999998927,8.0,8.25,7.0,2.0678922947059184,1.136932517098586,0.9582469690286487,0.08546839787486854,-0.09395929135052405,0.11136192094412961,0.171875,-0.203125,-0.203125,1705272734,,False,1,26fc2_00359,2024-01-14_22-52-14,24.683003664016724,24.683003664016724,26362,cnl-brain10,155.198.100.139,24.683003664016724,1,0.7,150.0,2.0,26fc2_00359
360,1,1,0,1,1,0,118.38000000000372,255.99000000000893,,2.5,2.25,0.0,1.1116608419366465,2.368375588467443,2.368375588467443,0.05541276440833842,-0.06714548484975302,,0.171875,-0.203125,-0.203125,1705272734,,False,1,26fc2_00360,2024-01-14_22-52-14,24.58350706100464,24.58350706100464,26413,cnl-brain10,155.198.100.139,24.58350706100464,1,0.5,200.0,4.5,26fc2_00360
361,1,1,0,1,1,0,119.25000000000375,253.23000000000883,,2.5,2.5,0.0,1.1560499615855926,1.8515179195669076,1.8515179195669076,0.06440969896760251,-0.07611483565902044,,0.171875,-0.203125,-0.203125,1705272734,,False,1,26fc2_00361,2024-01-14_22-52-14,25.18225932121277,25.18225932121277,26093,cnl-brain10,155.198.100.139,25.18225932121277,1,0.55,200.0,4.5,26fc2_00361
362,1,1,0,1,1,0,117.9600000000037,218.82000000000752,,2.5,2.5,0.0,1.6467626539656648,1.0888248987089812,1.0888248987089812,0.07424349551764958,-0.07970545382792482,,0.171875,-0.203125,-0.203125,1705272734,,False,1,26fc2_00362,2024-01-14_22-52-14,24.957803964614868,24.957803964614868,26405,cnl-brain10,155.198.100.139,24.957803964614868,1,0.6,200.0,4.5,26fc2_00362
363,1,1,0,1,1,0,81.21000000000231,220.38000000000758,,2.75,2.25,0.0,1.6472545012293216,1.529458827504341,1.529458827504341,0.0787896709917364,-0.09010524081601357,,0.171875,-0.203125,-0.203125,1705272735,,False,1,26fc2_00363,2024-01-14_22-52-15,25.582809686660767,25.582809686660767,26110,cnl-brain10,155.198.100.139,25.582809686660767,1,0.6499999999999999,200.0,4.5,26fc2_00363
364,1,1,0,1,1,0,79.29000000000224,217.8600000000075,,2.75,2.75,0.75,1.9329742767956566,1.1382777720099144,1.1382777720099144,0.09179644951305216,-0.09317527818891491,,0.171875,-0.203125,-0.203125,1705272735,,False,1,26fc2_00364,2024-01-14_22-52-15,25.43504500389099,25.43504500389099,26402,cnl-brain10,155.198.100.139,25.43504500389099,1,0.7,200.0,4.5,26fc2_00364
365,1,1,0,1,1,0,80.8500000000023,221.22000000000762,,2.75,2.75,0.0,1.1532341212225588,1.484364184403477,1.484364184403477,0.05795926149793845,-0.0663471685642073,,0.171875,-0.203125,-0.203125,1705272735,,False,1,26fc2_00365,2024-01-14_22-52-15,25.947075843811035,25.947075843811035,26345,cnl-brain10,155.198.100.139,25.947075843811035,1,0.5,200.0,4.0,26fc2_00365
366,1,1,0,1,1,0,81.24000000000231,254.19000000000887,,3.0,2.5,0.0,1.2667554836409318,1.6460955234299808,1.6460955234299808,0.07225382110656897,-0.07314655941445936,,0.171875,-0.203125,-0.203125,1705272736,,False,1,26fc2_00366,2024-01-14_22-52-16,26.17448353767395,26.17448353767395,26125,cnl-brain10,155.198.100.139,26.17448353767395,1,0.55,200.0,4.0,26fc2_00366
367,1,1,0,1,1,0,83.5500000000024,255.51000000000892,,3.0,2.75,0.5,1.65590839571124,1.4757047746178555,1.4757047746178555,0.07603808430353926,-0.08041026954595332,,0.171875,-0.203125,-0.203125,1705272736,,False,1,26fc2_00367,2024-01-14_22-52-16,25.98287582397461,25.98287582397461,26406,cnl-brain10,155.198.100.139,25.98287582397461,1,0.6,200.0,4.0,26fc2_00367
368,1,1,0,1,1,0,78.4500000000022,219.30000000000754,,3.0,2.75,0.75,1.7784391534940098,1.103421525314699,1.103421525314699,0.08747172813420756,-0.08564333508594446,,0.171875,-0.203125,-0.203125,1705272734,,False,1,26fc2_00368,2024-01-14_22-52-14,24.35211420059204,24.35211420059204,26400,cnl-brain10,155.198.100.139,24.35211420059204,1,0.6499999999999999,200.0,4.0,26fc2_00368
369,1,1,1,1,1,1,79.32000000000224,217.32000000000747,415.94999999986345,3.0,3.0,1.5,1.9388945427084059,1.1514919726474298,1.679396327370767,0.090659037431786,-0.09611993234462946,0.09126123564001187,0.171875,-0.203125,0.171875,1705272735,,False,1,26fc2_00369,2024-01-14_22-52-15,24.666440963745117,24.666440963745117,26389,cnl-brain10,155.198.100.139,24.666440963745117,1,0.7,200.0,4.0,26fc2_00369
370,1,1,0,1,1,0,121.17000000000382,251.10000000000875,,3.25,3.25,0.0,1.239794644748437,1.795370482459921,1.795370482459921,0.05435378522666123,-0.06591426793046451,,0.171875,-0.203125,-0.203125,1705272735,,False,1,26fc2_00370,2024-01-14_22-52-15,25.04950189590454,25.04950189590454,26380,cnl-brain10,155.198.100.139,25.04950189590454,1,0.5,200.0,3.5,26fc2_00370
371,1,1,0,1,1,0,82.08000000000234,252.4800000000088,,3.5,3.25,0.0,1.1188916183548752,1.7907130277900056,1.7907130277900056,0.07154278397387598,-0.07852204487825831,,0.171875,-0.203125,-0.203125,1705272736,,False,1,26fc2_00371,2024-01-14_22-52-16,25.391817808151245,25.391817808151245,26196,cnl-brain10,155.198.100.139,25.391817808151245,1,0.55,200.0,3.5,26fc2_00371
372,1,1,2,1,1,2,79.59000000000225,218.4300000000075,384.3299999998922,3.5,3.5,2.5,1.4966379333863398,1.2307606801052802,1.2178755751955777,0.07716795844683433,-0.0803430633764678,0.08387382686655315,0.171875,-0.203125,-0.203125,1705272735,,False,1,26fc2_00372,2024-01-14_22-52-15,24.29138422012329,24.29138422012329,26195,cnl-brain10,155.198.100.139,24.29138422012329,1,0.6,200.0,3.5,26fc2_00372
373,1,1,1,1,1,1,80.16000000000227,254.22000000000887,416.18999999986323,3.75,3.75,1.75,1.630110596646937,1.3408523810466828,1.520714876596104,0.0882583774823848,-0.0864257092588937,0.09292634287155854,0.171875,-0.203125,0.171875,1705272736,,False,1,26fc2_00373,2024-01-14_22-52-16,24.8822603225708,24.8822603225708,26426,cnl-brain10,155.198.100.139,24.8822603225708,1,0.6499999999999999,200.0,3.5,26fc2_00373
374,1,1,2,1,1,2,80.28000000000227,218.97000000000753,382.6799999998937,3.75,3.5,2.75,1.8488473265073053,1.0398847168234473,1.0889351000040426,0.09093393015431289,-0.09177322716292902,0.09518125267255084,0.171875,-0.203125,-0.203125,1705272737,,False,1,26fc2_00374,2024-01-14_22-52-17,25.799842596054077,25.799842596054077,26412,cnl-brain10,155.198.100.139,25.799842596054077,1,0.7,200.0,3.5,26fc2_00374
375,1,1,1,1,1,1,78.87000000000222,220.20000000000758,416.03999999986337,4.0,3.75,1.5,1.3657951907220922,1.6217154173656376,0.8684598222988652,0.05711451880894569,-0.06743208055961725,0.053719482352373005,0.171875,-0.203125,0.171875,1705272737,,False,1,26fc2_00375,2024-01-14_22-52-17,25.690049171447754,25.690049171447754,26277,cnl-brain10,155.198.100.139,25.690049171447754,1,0.5,200.0,3.0,26fc2_00375
376,1,1,1,1,1,1,80.34000000000228,255.78000000000893,419.57999999986015,4.25,4.0,1.75,1.321548072827594,1.579641497830214,1.2844871482533067,0.07220054270350984,-0.07595107173838866,0.08010247420329109,0.171875,-0.203125,0.171875,1705272736,,False,1,26fc2_00376,2024-01-14_22-52-16,24.772572994232178,24.772572994232178,26392,cnl-brain10,155.198.100.139,24.772572994232178,1,0.55,200.0,3.0,26fc2_00376
377,1,1,2,1,1,2,79.71000000000225,221.49000000000763,382.52999999989385,4.25,4.25,3.0,1.7464700395740107,1.4421009906159168,1.3151534264304705,0.07474622801606573,-0.08164715663321376,0.0911720462594014,0.171875,-0.203125,-0.203125,1705272736,,False,1,26fc2_00377,2024-01-14_22-52-16,24.33368730545044,24.33368730545044,26397,cnl-brain10,155.198.100.139,24.33368730545044,1,0.6,200.0,3.0,26fc2_00377
378,1,1,2,1,1,2,81.60000000000232,257.3400000000077,383.27999999989316,4.25,4.25,3.5,1.609643105027609,1.5958254560922267,1.0009452652253605,0.08975859824350257,-0.09368407963143122,0.09650779731517267,0.171875,-0.203125,-0.203125,1705272713,,False,1,26fc2_00378,2024-01-14_22-51-53,25.188010931015015,25.188010931015015,26414,cnl-brain10,155.198.100.139,25.188010931015015,1,0.6499999999999999,200.0,3.0,26fc2_00378
379,1,1,1,1,1,1,80.64000000000229,250.77000000000874,412.55999999986653,4.75,4.5,2.5,1.7828643730410796,1.2023872803615083,1.67247504198779,0.0886798975043927,-0.09395224041693251,0.10220314470464265,0.171875,-0.203125,0.171875,1705272738,,False,1,26fc2_00379,2024-01-14_22-52-18,25.576412200927734,25.576412200927734,26381,cnl-brain10,155.198.100.139,25.576412200927734,1,0.7,200.0,3.0,26fc2_00379
380,1,1,1,1,1,1,80.01000000000226,252.03000000000878,416.48999999986296,5.25,5.0,2.5,0.8382469876746701,1.9954370346495076,0.8256561958800241,0.06259687545650622,-0.06646062039816436,0.06379114207078102,0.171875,-0.203125,0.171875,1705272738,,False,1,26fc2_00380,2024-01-14_22-52-18,25.348647117614746,25.348647117614746,26320,cnl-brain10,155.198.100.139,25.348647117614746,1,0.5,200.0,2.5,26fc2_00380
381,1,1,2,1,1,2,80.28000000000227,218.3400000000075,383.18999999989325,5.25,5.25,4.25,1.343448158923757,1.6767753900843894,1.294780205293443,0.07027240067212343,-0.07775034800541802,0.08884549259241759,0.171875,-0.203125,-0.203125,1705272738,,False,1,26fc2_00381,2024-01-14_22-52-18,26.048611402511597,26.048611402511597,26419,cnl-brain10,155.198.100.139,26.048611402511597,1,0.55,200.0,2.5,26fc2_00381
382,1,1,1,1,1,1,83.10000000000238,252.2700000000088,418.82999999986083,5.5,5.25,3.25,1.5001631034216742,1.3735828153214058,1.6463868078147699,0.0763859612951609,-0.08270172859043268,0.09801769669875338,0.171875,-0.203125,0.171875,1705272738,,False,1,26fc2_00382,2024-01-14_22-52-18,25.70241689682007,25.70241689682007,26379,cnl-brain10,155.198.100.139,25.70241689682007,1,0.6,200.0,2.5,26fc2_00382
383,1,1,2,1,1,2,79.89000000000226,221.1600000000076,381.53999999989475,6.0,5.75,4.75,2.088467985640714,1.2100921342985256,1.0098072286364386,0.08067628581850306,-0.08497313185015742,0.0962903074698262,0.171875,-0.203125,-0.203125,1705272737,,False,1,26fc2_00383,2024-01-14_22-52-17,23.96021604537964,23.96021604537964,26414,cnl-brain10,155.198.100.139,23.96021604537964,1,0.6499999999999999,200.0,2.5,26fc2_00383
384,1,1,1,1,1,1,80.9100000000023,254.16000000000886,414.0299999998652,6.0,5.75,3.75,2.157264148345105,1.1075275394589092,2.060361950614842,0.09385826839074296,-0.09310164877504679,0.10423750746603355,0.171875,-0.203125,0.171875,1705272738,,False,1,26fc2_00384,2024-01-14_22-52-18,25.641007661819458,25.641007661819458,26390,cnl-brain10,155.198.100.139,25.641007661819458,1,0.7,200.0,2.5,26fc2_00384
385,1,1,2,1,1,2,81.18000000000231,256.65000000000833,380.3999999998958,6.25,6.5,5.5,1.248952398115214,1.3986532960420646,1.474491185674548,0.05613305128226337,-0.06752692450684661,0.08489247057342014,0.171875,-0.203125,-0.203125,1705272738,,False,1,26fc2_00385,2024-01-14_22-52-18,24.974673986434937,24.974673986434937,26399,cnl-brain10,155.198.100.139,24.974673986434937,1,0.5,200.0,2.0,26fc2_00385
386,1,1,1,1,1,1,80.07000000000227,255.3300000000089,419.15999999986053,7.25,6.75,4.75,1.0151276794209927,1.6239502077703192,1.103072396955816,0.07296147844195383,-0.0783243223040131,0.08405125860873447,0.171875,-0.203125,0.171875,1705272738,,False,1,26fc2_00386,2024-01-14_22-52-18,24.658247232437134,24.658247232437134,26423,cnl-brain10,155.198.100.139,24.658247232437134,1,0.55,200.0,2.0,26fc2_00386
387,1,1,1,1,1,1,81.75000000000233,252.6600000000088,417.26999999986225,7.25,7.5,5.25,1.661658309813066,1.4493705167577213,1.4156639665021478,0.07673254652823319,-0.08498090818751303,0.10175279468617776,0.171875,-0.203125,0.171875,1705272737,,False,1,26fc2_00387,2024-01-14_22-52-17,23.858831882476807,23.858831882476807,26409,cnl-brain10,155.198.100.139,23.858831882476807,1,0.6,200.0,2.0,26fc2_00387
388,1,1,1,1,1,1,81.33000000000231,255.63000000000892,417.17999999986233,7.75,8.0,5.25,1.7197674020124563,1.1418607568046006,1.823316519254132,0.0867006415772737,-0.08650628893546242,0.10239158923078479,0.171875,-0.203125,0.171875,1705272739,,False,1,26fc2_00388,2024-01-14_22-52-19,25.52584171295166,25.52584171295166,26401,cnl-brain10,155.198.100.139,25.52584171295166,1,0.6499999999999999,200.0,2.0,26fc2_00388
389,2,1,2,2,1,2,81.39000000000232,256.7700000000082,381.11999999989513,8.25,8.0,7.25,1.221115974770468,1.1185579039879945,0.9748854708384489,0.09466822156973781,-0.0941572269929436,0.0984216687564694,0.265625,-0.203125,-0.203125,1705272739,,False,1,26fc2_00389,2024-01-14_22-52-19,25.53648066520691,25.53648066520691,26396,cnl-brain10,155.198.100.139,25.53648066520691,1,0.7,200.0,2.0,26fc2_00389
390,0,1,1,0,1,1,,219.33000000000754,380.96999999989526,0.75,2.75,2.0,,1.6706646620538854,0.9909108242619454,,-0.059331763765891554,0.06299113432308812,,-0.203125,0.171875,1705272739,,False,1,26fc2_00390,2024-01-14_22-52-19,25.413137435913086,25.413137435913086,26386,cnl-brain10,155.198.100.139,25.413137435913086,1,0.5,250.0,4.5,26fc2_00390
391,0,2,3,0,2,2,,255.87000000000893,365.0099999999098,0.75,2.5,1.0,,0.37190564084537225,1.217044999528749,,-0.06742690930414208,-0.2979501834465592,,-0.203125,-0.390625,1705272740,,False,1,26fc2_00391,2024-01-14_22-52-20,25.82779860496521,25.82779860496521,26394,cnl-brain10,155.198.100.139,25.82779860496521,1,0.55,250.0,4.5,26fc2_00391
392,0,0,1,0,0,1,,,418.67999999986097,0.75,0.75,2.5,,,1.5671526010797832,,,0.07402129331825968,,,0.171875,1705272739,,False,1,26fc2_00392,2024-01-14_22-52-19,24.837793588638306,24.837793588638306,26418,cnl-brain10,155.198.100.139,24.837793588638306,1,0.6,250.0,4.5,26fc2_00392
393,1,1,0,1,1,0,79.71000000000225,222.78000000000767,,2.5,2.5,0.5,1.828968848267253,1.1822808631767387,1.1822808631767387,0.07859970021212692,-0.08767728183080936,,0.171875,-0.203125,-0.203125,1705272739,,False,1,26fc2_00393,2024-01-14_22-52-19,25.106733083724976,25.106733083724976,26395,cnl-brain10,155.198.100.139,25.106733083724976,1,0.6499999999999999,250.0,4.5,26fc2_00393
394,2,1,0,2,1,0,78.90000000000222,257.040000000008,,3.0,2.75,0.75,1.8154632550122665,1.1449640240368744,1.1449640240368744,0.09196816931349139,-0.09481991052298355,,0.265625,-0.203125,-0.203125,1705272740,,False,1,26fc2_00394,2024-01-14_22-52-20,25.890382289886475,25.890382289886475,26425,cnl-brain10,155.198.100.139,25.890382289886475,1,0.7,250.0,4.5,26fc2_00394
395,0,1,1,0,1,1,,255.78000000000893,417.92999999986165,0.75,2.75,2.25,,1.2383424359118345,0.873560161304998,,-0.05368065711458536,0.060514909356983504,,-0.203125,0.171875,1705272740,,False,1,26fc2_00395,2024-01-14_22-52-20,24.852679014205933,24.852679014205933,26416,cnl-brain10,155.198.100.139,24.852679014205933,1,0.5,250.0,4.0,26fc2_00395
396,1,1,0,1,1,0,79.26000000000224,218.1000000000075,,3.0,2.75,0.5,1.3336679579810007,1.4351781533530281,1.4351781533530281,0.0665038171632008,-0.07378057729184107,,0.171875,-0.203125,-0.203125,1705272741,,False,1,26fc2_00396,2024-01-14_22-52-21,25.850186586380005,25.850186586380005,26387,cnl-brain10,155.198.100.139,25.850186586380005,1,0.55,250.0,4.0,26fc2_00396
397,1,1,2,1,1,2,80.9400000000023,219.96000000000757,383.2499999998932,3.0,3.0,2.0,1.5161105976644302,1.3666792601377715,1.2081997156972542,0.07564738413243666,-0.08499288189592435,0.08330703731929567,0.171875,-0.203125,-0.203125,1705272740,,False,1,26fc2_00397,2024-01-14_22-52-20,25.31880760192871,25.31880760192871,26403,cnl-brain10,155.198.100.139,25.31880760192871,1,0.6,250.0,4.0,26fc2_00397
398,1,1,1,1,1,1,80.40000000000228,218.3400000000075,418.34999999986127,3.0,3.0,1.75,1.7122754533293887,1.204568215219246,1.5442749939259006,0.0854897495484237,-0.09046949189086095,0.08681945864789781,0.171875,-0.203125,0.171875,1705272741,,False,1,26fc2_00398,2024-01-14_22-52-21,25.48718237876892,25.48718237876892,26388,cnl-brain10,155.198.100.139,25.48718237876892,1,0.6499999999999999,250.0,4.0,26fc2_00398
399,1,1,2,1,1,2,80.8200000000023,219.24000000000754,379.97999999989617,3.25,3.0,2.25,1.9561656143530308,1.06158797970403,1.0785338870007504,0.08726543834979034,-0.09198944826638966,0.08666620599914893,0.171875,-0.203125,-0.203125,1705272740,,False,1,26fc2_00399,2024-01-14_22-52-20,25.04924988746643,25.04924988746643,26417,cnl-brain10,155.198.100.139,25.04924988746643,1,0.7,250.0,4.0,26fc2_00399
400,2,1,0,2,1,0,83.82000000000241,251.94000000000878,,3.5,3.25,0.5,0.6932836820915881,1.6918237050144207,1.6918237050144207,0.06348887260177533,-0.06418978893271099,,0.265625,-0.203125,-0.203125,1705272739,,False,1,26fc2_00400,2024-01-14_22-52-19,23.90359091758728,23.90359091758728,26404,cnl-brain10,155.198.100.139,23.90359091758728,1,0.5,250.0,3.5,26fc2_00400
401,1,1,0,1,1,0,78.87000000000222,220.4700000000076,,3.5,3.25,0.0,1.2790550495021653,1.7727467369792798,1.7727467369792798,0.06665550666626091,-0.07943280457990676,,0.171875,-0.203125,-0.203125,1705272742,,False,1,26fc2_00401,2024-01-14_22-52-22,26.029438495635986,26.029438495635986,26424,cnl-brain10,155.198.100.139,26.029438495635986,1,0.55,250.0,3.5,26fc2_00401
402,1,1,2,1,1,2,80.7900000000023,218.5200000000075,383.06999999989335,3.75,3.5,2.75,1.4941155444582044,1.1924442295466544,1.158360890256945,0.07614894578742665,-0.07901090751085571,0.08596477534035762,0.171875,-0.203125,-0.203125,1705272741,,False,1,26fc2_00402,2024-01-14_22-52-21,25.675060272216797,25.675060272216797,26384,cnl-brain10,155.198.100.139,25.675060272216797,1,0.6,250.0,3.5,26fc2_00402
403,3,1,2,3,1,2,79.71000000000225,220.11000000000757,387.869999999889,3.75,3.5,3.0,2.0263445813361454,1.2098916287278223,1.1012336160558192,0.08633233314785954,-0.08047211278802469,0.07836442666423649,0.359375,-0.203125,-0.203125,1705272741,,False,1,26fc2_00403,2024-01-14_22-52-21,25.60887050628662,25.60887050628662,26162,cnl-brain10,155.198.100.139,25.60887050628662,1,0.6499999999999999,250.0,3.5,26fc2_00403
404,1,1,2,1,1,2,80.28000000000227,219.78000000000756,382.2599999998941,3.75,3.75,3.0,1.8872112431105554,1.2067860354059952,1.1424548337027463,0.0915751132516594,-0.0964185419063851,0.09696553121841017,0.171875,-0.203125,-0.203125,1705272741,,False,1,26fc2_00404,2024-01-14_22-52-21,25.327893257141113,25.327893257141113,26407,cnl-brain10,155.198.100.139,25.327893257141113,1,0.7,250.0,3.5,26fc2_00404
405,1,1,1,1,1,1,80.40000000000228,218.76000000000752,420.5999999998592,4.0,4.0,2.25,1.349381915826993,1.627154989110985,0.8777031009854557,0.057048239840211123,-0.06908515747794419,0.07610754781343887,0.171875,-0.203125,0.171875,1705272742,,False,1,26fc2_00405,2024-01-14_22-52-22,26.01140308380127,26.01140308380127,26398,cnl-brain10,155.198.100.139,26.01140308380127,1,0.5,250.0,3.0,26fc2_00405
406,1,1,2,1,1,2,79.32000000000224,220.7700000000076,386.69999999989005,4.5,4.0,3.25,1.3341410603215207,1.4905151558735683,1.3016474648392806,0.06888645896107298,-0.07733832111896966,0.0871244260440085,0.171875,-0.203125,-0.203125,1705272741,,False,1,26fc2_00406,2024-01-14_22-52-21,24.862388610839844,24.862388610839844,26415,cnl-brain10,155.198.100.139,24.862388610839844,1,0.55,250.0,3.0,26fc2_00406
407,3,2,2,3,2,2,80.7900000000023,228.21000000000788,385.58999999989106,4.5,4.25,3.5,2.1119303781786667,1.430605563647474,1.0161097187291417,0.07955876522458927,0.34352047340214853,0.07735565941631534,0.359375,-0.203125,-0.203125,1705272741,,False,1,26fc2_00407,2024-01-14_22-52-21,25.411317348480225,25.411317348480225,26420,cnl-brain10,155.198.100.139,25.411317348480225,1,0.6,250.0,3.0,26fc2_00407
408,1,1,1,1,1,1,81.84000000000233,255.1800000000089,417.3299999998622,4.5,4.75,3.0,1.6941248162117866,1.101513320711927,1.4151071178626182,0.08435888240147826,-0.08655438184093422,0.09475420766243409,0.171875,-0.203125,0.171875,1705272740,,False,1,26fc2_00408,2024-01-14_22-52-20,23.875374794006348,23.875374794006348,26382,cnl-brain10,155.198.100.139,23.875374794006348,1,0.6499999999999999,250.0,3.0,26fc2_00408
409,1,1,2,1,1,2,81.24000000000231,256.41000000000855,380.54999999989565,4.75,4.75,3.75,2.44293435004542,1.0804276478770145,0.9414582830424212,0.0901216917109724,-0.09062666946634457,0.0994017078374555,0.171875,-0.203125,-0.203125,1705272742,,False,1,26fc2_00409,2024-01-14_22-52-22,26.25572395324707,26.25572395324707,26383,cnl-brain10,155.198.100.139,26.25572395324707,1,0.7,250.0,3.0,26fc2_00409
410,2,1,2,2,1,2,81.21000000000231,220.35000000000758,384.26999999989226,5.25,5.0,4.0,0.6726336392586745,1.8583121253103325,1.4430555588244822,0.05994438553496639,-0.06085075634406967,0.0762025568252444,0.265625,-0.203125,-0.203125,1705272738,,False,1,26fc2_00410,2024-01-14_22-52-18,25.43339991569519,25.43339991569519,26393,cnl-brain10,155.198.100.139,25.43339991569519,1,0.5,250.0,2.5,26fc2_00410
411,2,1,2,2,1,2,79.35000000000224,222.96000000000768,386.57999999989016,5.5,5.25,4.5,0.9433592442005073,1.3618900837024634,1.3413315566855302,0.07307836707565557,-0.07304059865967005,0.078401857634248,0.265625,-0.203125,-0.203125,1705272742,,False,1,26fc2_00411,2024-01-14_22-52-22,25.96830725669861,25.96830725669861,26385,cnl-brain10,155.198.100.139,25.96830725669861,1,0.55,250.0,2.5,26fc2_00411
