,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_width,metric/PC_weight_ratio_pre_post,metric/max_normalization,metric/98th_percentile_firingrate,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/proximal_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
80,1.0,1.0,59.01,0.007194167621935144,1.25,-0.049999999999998934,0.4870018083354055,1.3030258642640347,0.8620209065450013,4.919399900530638,1776479614,,False,1,c9cff_00080,2026-04-18_03-33-34,25.733163833618164,25.733163833618164,1588661,cnl-brain9,155.198.99.250,25.733163833618164,1,0.25,0.2,0.875,c9cff_00080
81,1.0,1.0,60.33,0.012717917671866363,1.25,-0.049999999999998934,0.4944220810964399,1.2332598123657228,0.8593597413532084,4.8905022447921045,1776479614,,False,1,c9cff_00081,2026-04-18_03-33-34,25.966367721557617,25.966367721557617,1588669,cnl-brain9,155.198.99.250,25.966367721557617,1,0.25,0.25,0.875,c9cff_00081
82,1.0,1.0,58.8,0.012221989437930514,1.5,-0.049999999999998934,0.527178533566949,1.2628327984093746,0.8562315091522881,4.828406527689429,1776479614,,False,1,c9cff_00082,2026-04-18_03-33-34,25.733572721481323,25.733572721481323,1588695,cnl-brain9,155.198.99.250,25.733572721481323,1,0.25,0.30000000000000004,0.875,c9cff_00082
83,1.0,1.0,59.85,0.014384849886036388,1.5,-0.049999999999998934,0.5183455241497001,1.2501007942221696,0.8576498530084807,4.929903581128752,1776479614,,False,1,c9cff_00083,2026-04-18_03-33-34,25.943734407424927,25.943734407424927,1588683,cnl-brain9,155.198.99.250,25.943734407424927,1,0.25,0.35000000000000003,0.875,c9cff_00083
84,1.0,1.0,59.31,0.005508432195727053,1.75,-0.049999999999998934,0.4580416479604166,1.3514068793676512,0.8740163854669931,5.046352171612377,1776479614,,False,1,c9cff_00084,2026-04-18_03-33-34,25.858943462371826,25.858943462371826,1588685,cnl-brain9,155.198.99.250,25.858943462371826,1,0.25,0.4,0.875,c9cff_00084
85,0.0,0.0,,,0.75,,0.0,,,0.7650094170783,1776479614,,False,1,c9cff_00085,2026-04-18_03-33-34,25.3537540435791,25.3537540435791,1588690,cnl-brain9,155.198.99.250,25.3537540435791,1,0.25,0.2,1.25,c9cff_00085
86,1.0,1.0,148.32,0.006539344117557633,1.0,-0.049999999999998934,0.4996011571445451,1.2423377264916289,0.8558305420451963,4.326709954119216,1776479613,,False,1,c9cff_00086,2026-04-18_03-33-33,24.798397064208984,24.798397064208984,1588693,cnl-brain9,155.198.99.250,24.798397064208984,1,0.25,0.25,1.25,c9cff_00086
87,1.0,1.0,59.79,0.0204507489568444,1.0,-0.049999999999998934,0.5625560413813973,1.2234978843068909,0.8483559230583654,4.59727598522519,1776479613,,False,1,c9cff_00087,2026-04-18_03-33-33,25.226250171661377,25.226250171661377,1588697,cnl-brain9,155.198.99.250,25.226250171661377,1,0.25,0.30000000000000004,1.25,c9cff_00087
88,1.0,1.0,58.35,0.020759003738675563,1.0,-0.049999999999998934,0.5302855802597728,1.2229713477739208,0.8542509423781837,4.708219566733756,1776479614,,False,1,c9cff_00088,2026-04-18_03-33-34,24.970454454421997,24.970454454421997,1588822,cnl-brain9,155.198.99.250,24.970454454421997,1,0.25,0.35000000000000003,1.25,c9cff_00088
89,1.0,1.0,57.6,0.011545622027786528,1.25,-0.049999999999998934,0.48093515003582965,1.292210067145454,0.8667306124067324,4.847357699104776,1776479614,,False,1,c9cff_00089,2026-04-18_03-33-34,25.033504962921143,25.033504962921143,1588831,cnl-brain9,155.198.99.250,25.033504962921143,1,0.25,0.4,1.25,c9cff_00089
90,0.0,0.0,,,0.5,,0.0,,,0.7559545461529229,1776479614,,False,1,c9cff_00090,2026-04-18_03-33-34,25.086677074432373,25.086677074432373,1588837,cnl-brain9,155.198.99.250,25.086677074432373,1,0.25,0.2,1.625,c9cff_00090
91,0.0,0.0,,,0.75,,0.0,,,0.7524676149613243,1776479614,,False,1,c9cff_00091,2026-04-18_03-33-34,24.53511095046997,24.53511095046997,1590202,cnl-brain9,155.198.99.250,24.53511095046997,1,0.25,0.25,1.625,c9cff_00091
92,0.0,0.0,,,0.75,,0.0,,,0.7510414782776025,1776479614,,False,1,c9cff_00092,2026-04-18_03-33-34,24.526420831680298,24.526420831680298,1590207,cnl-brain9,155.198.99.250,24.526420831680298,1,0.25,0.30000000000000004,1.625,c9cff_00092
93,1.0,1.0,104.34,0.01486922729511475,1.0,-0.049999999999998934,0.5544805490073488,1.21524804760335,0.8460084920706601,4.431397165611612,1776479614,,False,1,c9cff_00093,2026-04-18_03-33-34,24.57721781730652,24.57721781730652,1590205,cnl-brain9,155.198.99.250,24.57721781730652,1,0.25,0.35000000000000003,1.625,c9cff_00093
94,1.0,1.0,60.36,0.010900023118452395,1.0,-0.049999999999998934,0.5065068599273284,1.241621253271694,0.8568008990110586,4.757446417311297,1776479615,,False,1,c9cff_00094,2026-04-18_03-33-35,24.893558502197266,24.893558502197266,1590203,cnl-brain9,155.198.99.250,24.893558502197266,1,0.25,0.4,1.625,c9cff_00094
95,0.0,0.0,,,0.5,,0.0,,,0.7521555021035942,1776479614,,False,1,c9cff_00095,2026-04-18_03-33-34,24.722238302230835,24.722238302230835,1590208,cnl-brain9,155.198.99.250,24.722238302230835,1,0.25,0.2,2.0,c9cff_00095
96,0.0,0.0,,,0.5,,0.0,,,0.7489211169713836,1776479639,,False,1,c9cff_00096,2026-04-18_03-33-59,25.2504563331604,25.2504563331604,1590882,cnl-brain9,155.198.99.250,25.2504563331604,1,0.25,0.25,2.0,c9cff_00096
97,0.0,0.0,,,0.5,,0.0,,,0.7472307255574129,1776479639,,False,1,c9cff_00097,2026-04-18_03-33-59,25.357794284820557,25.357794284820557,1590885,cnl-brain9,155.198.99.250,25.357794284820557,1,0.25,0.30000000000000004,2.0,c9cff_00097
98,0.0,0.0,,,0.75,,0.0,,,0.7472027331116619,1776479641,,False,1,c9cff_00098,2026-04-18_03-34-01,25.508331060409546,25.508331060409546,1591030,cnl-brain9,155.198.99.250,25.508331060409546,1,0.25,0.35000000000000003,2.0,c9cff_00098
99,0.0,0.0,,,0.75,,0.0,,,0.746238400088104,1776479641,,False,1,c9cff_00099,2026-04-18_03-34-01,25.287588357925415,25.287588357925415,1591035,cnl-brain9,155.198.99.250,25.287588357925415,1,0.25,0.4,2.0,c9cff_00099
100,9.0,2.0,60.69,0.00958598264452748,6.25,-0.14999999999999902,0.4360285173533489,2.7400323152189143,1.545848717841726,7.078389237035607,1776479641,,False,1,c9cff_00100,2026-04-18_03-34-01,25.722076416015625,25.722076416015625,1591029,cnl-brain9,155.198.99.250,25.722076416015625,1,0.3,0.2,0.5,c9cff_00100
101,9.0,2.0,60.9,0.01226161532517489,7.0,-0.14999999999999902,0.46153033768139107,2.7888870072017204,1.5025615654055047,6.980015204548805,1776479641,,False,1,c9cff_00101,2026-04-18_03-34-01,25.50834631919861,25.50834631919861,1591031,cnl-brain9,155.198.99.250,25.50834631919861,1,0.3,0.25,0.5,c9cff_00101
102,9.0,2.0,59.73,0.011382189687121347,7.75,-0.14999999999999902,0.44710230145513075,3.340610183643049,1.5118483977058952,7.2330913928443215,1776479641,,False,1,c9cff_00102,2026-04-18_03-34-01,25.519657373428345,25.519657373428345,1591034,cnl-brain9,155.198.99.250,25.519657373428345,1,0.3,0.30000000000000004,0.5,c9cff_00102
103,9.0,2.0,59.94,0.010560415306064552,7.0,-0.14999999999999902,0.434765838748675,4.439991488576751,1.5316934328135565,7.461340283587522,1776479641,,False,1,c9cff_00103,2026-04-18_03-34-01,25.496920824050903,25.496920824050903,1591036,cnl-brain9,155.198.99.250,25.496920824050903,1,0.3,0.35000000000000003,0.5,c9cff_00103
104,9.0,2.0,59.01,0.006252284994501256,7.5,-0.14999999999999902,0.4456627861383078,4.60612617752391,1.526872603370137,7.4711838730613955,1776479641,,False,1,c9cff_00104,2026-04-18_03-34-01,25.327182054519653,25.327182054519653,1591037,cnl-brain9,155.198.99.250,25.327182054519653,1,0.3,0.4,0.5,c9cff_00104
105,1.0,1.0,60.81,0.009252664861709725,1.25,-0.049999999999998934,0.4838431224967583,1.3483648887996589,0.9346440415949555,5.849629342272263,1776479641,,False,1,c9cff_00105,2026-04-18_03-34-01,25.72579050064087,25.72579050064087,1591040,cnl-brain9,155.198.99.250,25.72579050064087,1,0.3,0.2,0.875,c9cff_00105
106,1.0,1.0,58.53,0.009715787038963253,1.25,-0.049999999999998934,0.5314432924619168,1.346338789452506,0.9179988516674796,5.727475439493854,1776479641,,False,1,c9cff_00106,2026-04-18_03-34-01,24.564104080200195,24.564104080200195,1591614,cnl-brain9,155.198.99.250,24.564104080200195,1,0.3,0.25,0.875,c9cff_00106
107,1.0,1.0,59.13,0.011626162176195276,1.5,-0.049999999999998934,0.5213342558768046,1.2626105313144407,0.9188031686090575,5.67395933485922,1776479641,,False,1,c9cff_00107,2026-04-18_03-34-01,24.565755367279053,24.565755367279053,1591611,cnl-brain9,155.198.99.250,24.565755367279053,1,0.3,0.30000000000000004,0.875,c9cff_00107
108,1.0,1.0,60.21,0.0075485308135134765,1.75,-0.049999999999998934,0.5250736443953499,1.3462855534431584,0.9216856334865833,5.740730735745383,1776479643,,False,1,c9cff_00108,2026-04-18_03-34-03,24.65307331085205,24.65307331085205,1591797,cnl-brain9,155.198.99.250,24.65307331085205,1,0.3,0.35000000000000003,0.875,c9cff_00108
109,1.0,1.0,59.88,0.010188288532574141,1.75,-0.049999999999998934,0.5236517651209263,1.3116933070894605,0.9116866106139666,5.616872400302703,1776479643,,False,1,c9cff_00109,2026-04-18_03-34-03,25.1488618850708,25.1488618850708,1591798,cnl-brain9,155.198.99.250,25.1488618850708,1,0.3,0.4,0.875,c9cff_00109
110,0.0,0.0,,,0.75,,0.0,,,0.7558731839781803,1776479643,,False,1,c9cff_00110,2026-04-18_03-34-03,24.67128825187683,24.67128825187683,1591806,cnl-brain9,155.198.99.250,24.67128825187683,1,0.3,0.2,1.25,c9cff_00110
111,1.0,1.0,58.71,0.013412007667244374,1.0,-0.049999999999998934,0.5312098192309911,1.2683603124276257,0.9137172963313767,5.582810073914692,1776479643,,False,1,c9cff_00111,2026-04-18_03-34-03,24.772186279296875,24.772186279296875,1591799,cnl-brain9,155.198.99.250,24.772186279296875,1,0.3,0.25,1.25,c9cff_00111
112,1.0,1.0,58.8,0.005823515904557652,1.0,-0.049999999999998934,0.4783627542140252,1.4259897651175233,0.942066331515089,6.015489543604847,1776479642,,False,1,c9cff_00112,2026-04-18_03-34-02,24.325128316879272,24.325128316879272,1591801,cnl-brain9,155.198.99.250,24.325128316879272,1,0.3,0.30000000000000004,1.25,c9cff_00112
113,1.0,1.0,58.47,0.009783074002894576,1.0,-0.049999999999998934,0.45760042080923613,1.341049152511741,0.9438615296191577,5.807926746213593,1776479643,,False,1,c9cff_00113,2026-04-18_03-34-03,25.19322371482849,25.19322371482849,1591809,cnl-brain9,155.198.99.250,25.19322371482849,1,0.3,0.35000000000000003,1.25,c9cff_00113
114,1.0,1.0,59.31,0.011117566245372856,1.0,-0.049999999999998934,0.505544264252304,1.2113271198963502,0.9211023144359449,5.597153541111686,1776479643,,False,1,c9cff_00114,2026-04-18_03-34-03,24.84269428253174,24.84269428253174,1591802,cnl-brain9,155.198.99.250,24.84269428253174,1,0.3,0.4,1.25,c9cff_00114
115,0.0,0.0,,,0.5,,0.0,,,0.7545990363585928,1776479643,,False,1,c9cff_00115,2026-04-18_03-34-03,24.982720375061035,24.982720375061035,1591805,cnl-brain9,155.198.99.250,24.982720375061035,1,0.3,0.2,1.625,c9cff_00115
116,0.0,0.0,,,0.75,,0.0,,,0.7529621434263765,1776479644,,False,1,c9cff_00116,2026-04-18_03-34-04,25.478450298309326,25.478450298309326,1591811,cnl-brain9,155.198.99.250,25.478450298309326,1,0.3,0.25,1.625,c9cff_00116
117,0.0,0.0,,,0.75,,0.0,,,0.7521135703702527,1776479643,,False,1,c9cff_00117,2026-04-18_03-34-03,24.943870067596436,24.943870067596436,1591815,cnl-brain9,155.198.99.250,24.943870067596436,1,0.3,0.30000000000000004,1.625,c9cff_00117
118,1.0,1.0,103.89,0.013854055880946792,1.0,-0.049999999999998934,0.5450743052134741,1.2942143482239454,0.9174836218388425,5.333745113240469,1776479644,,False,1,c9cff_00118,2026-04-18_03-34-04,25.600164651870728,25.600164651870728,1591821,cnl-brain9,155.198.99.250,25.600164651870728,1,0.3,0.35000000000000003,1.625,c9cff_00118
119,1.0,1.0,103.86,0.00771380471129568,1.0,-0.049999999999998934,0.4523093568995473,1.324977156616284,0.9502186330985335,5.5796020155199475,1776479644,,False,1,c9cff_00119,2026-04-18_03-34-04,25.506476879119873,25.506476879119873,1591812,cnl-brain9,155.198.99.250,25.506476879119873,1,0.3,0.4,1.625,c9cff_00119
120,0.0,0.0,,,0.5,,0.0,,,0.7549366985310859,1776479644,,False,1,c9cff_00120,2026-04-18_03-34-04,25.430647134780884,25.430647134780884,1591819,cnl-brain9,155.198.99.250,25.430647134780884,1,0.3,0.2,2.0,c9cff_00120
121,0.0,0.0,,,0.5,,0.0,,,0.7493365966911937,1776479644,,False,1,c9cff_00121,2026-04-18_03-34-04,25.604490756988525,25.604490756988525,1591825,cnl-brain9,155.198.99.250,25.604490756988525,1,0.3,0.25,2.0,c9cff_00121
122,0.0,0.0,,,0.75,,0.0,,,0.7488959199159718,1776479643,,False,1,c9cff_00122,2026-04-18_03-34-03,25.24793553352356,25.24793553352356,1591817,cnl-brain9,155.198.99.250,25.24793553352356,1,0.3,0.30000000000000004,2.0,c9cff_00122
123,0.0,0.0,,,0.75,,0.0,,,0.747429914315515,1776479644,,False,1,c9cff_00123,2026-04-18_03-34-04,25.393153190612793,25.393153190612793,1591824,cnl-brain9,155.198.99.250,25.393153190612793,1,0.3,0.35000000000000003,2.0,c9cff_00123
124,0.0,0.0,,,0.75,,0.0,,,0.7489864214094961,1776479643,,False,1,c9cff_00124,2026-04-18_03-34-03,25.256256103515625,25.256256103515625,1591830,cnl-brain9,155.198.99.250,25.256256103515625,1,0.3,0.4,2.0,c9cff_00124
125,9.0,2.0,59.28,0.007941237424739622,6.25,-0.049999999999998934,0.5019980812368487,2.6069866137425524,1.165149751198298,6.39528844537612,1776479644,,False,1,c9cff_00125,2026-04-18_03-34-04,25.474902153015137,25.474902153015137,1591829,cnl-brain9,155.198.99.250,25.474902153015137,1,0.1,0.2,0.5,c9cff_00125
126,9.0,2.0,60.12,0.01059960867153853,6.25,-0.049999999999998934,0.5154171785851571,2.3910573956180015,1.1677530689797901,6.215772967507152,1776479644,,False,1,c9cff_00126,2026-04-18_03-34-04,25.44973659515381,25.44973659515381,1591827,cnl-brain9,155.198.99.250,25.44973659515381,1,0.1,0.25,0.5,c9cff_00126
127,9.0,2.0,59.19,0.013124533060651977,5.75,-0.049999999999998934,0.5243711829940096,2.430182569385735,1.1670106947430094,6.291410607720152,1776479644,,False,1,c9cff_00127,2026-04-18_03-34-04,25.37317967414856,25.37317967414856,1591836,cnl-brain9,155.198.99.250,25.37317967414856,1,0.1,0.30000000000000004,0.5,c9cff_00127
128,9.0,2.0,58.68,0.010389211518387231,5.75,-0.049999999999998934,0.5174540230113123,2.582773152927455,1.1639657649483843,6.306273163750795,1776479667,,False,1,c9cff_00128,2026-04-18_03-34-27,25.23864436149597,25.23864436149597,1593460,cnl-brain9,155.198.99.250,25.23864436149597,1,0.1,0.35000000000000003,0.5,c9cff_00128
129,9.0,1.0,60.9,-0.0035767980186252046,6.75,-0.049999999999998934,0.523815196507543,2.6013369414729404,1.1588421369795077,6.2983051725263275,1776479667,,False,1,c9cff_00129,2026-04-18_03-34-27,25.23937463760376,25.23937463760376,1593463,cnl-brain9,155.198.99.250,25.23937463760376,1,0.1,0.4,0.5,c9cff_00129
130,1.0,1.0,59.79,0.006638165895536563,1.0,-0.049999999999998934,0.4571462922317644,1.1337017987926004,0.724339474963577,1.9245505178537394,1776479669,,False,1,c9cff_00130,2026-04-18_03-34-29,24.936036825180054,24.936036825180054,1593685,cnl-brain9,155.198.99.250,24.936036825180054,1,0.1,0.2,0.875,c9cff_00130
131,2.0,2.0,58.65,0.010800705039071268,1.25,-0.049999999999998934,0.5470718215430006,1.2009353107301999,0.7936995193854675,3.730240037684914,1776479669,,False,1,c9cff_00131,2026-04-18_03-34-29,25.16719961166382,25.16719961166382,1593686,cnl-brain9,155.198.99.250,25.16719961166382,1,0.1,0.25,0.875,c9cff_00131
132,2.0,2.0,60.75,0.01934864629143851,1.25,-0.049999999999998934,0.4995018940164555,1.2620852611572368,0.8027809354999587,3.837491645672624,1776479670,,False,1,c9cff_00132,2026-04-18_03-34-30,26.657007932662964,26.657007932662964,1593697,cnl-brain9,155.198.99.250,26.657007932662964,1,0.1,0.30000000000000004,0.875,c9cff_00132
133,2.0,2.0,60.0,0.010124312257692836,1.5,-0.049999999999998934,0.5361077098012892,1.2178622186512786,0.7956496732931968,3.8289497430047694,1776479672,,False,1,c9cff_00133,2026-04-18_03-34-32,26.067880392074585,26.067880392074585,1593904,cnl-brain9,155.198.99.250,26.067880392074585,1,0.1,0.35000000000000003,0.875,c9cff_00133
134,2.0,2.0,60.15,0.004255557323200154,1.75,-0.049999999999998934,0.48713676665738204,1.240878248531053,0.8066792804010913,3.9874439520204916,1776479672,,False,1,c9cff_00134,2026-04-18_03-34-32,26.004454374313354,26.004454374313354,1593910,cnl-brain9,155.198.99.250,26.004454374313354,1,0.1,0.4,0.875,c9cff_00134
135,0.0,0.0,,,0.75,,0.0,,,0.7615765188428831,1776479672,,False,1,c9cff_00135,2026-04-18_03-34-32,25.964632749557495,25.964632749557495,1593913,cnl-brain9,155.198.99.250,25.964632749557495,1,0.1,0.2,1.25,c9cff_00135
136,1.0,1.0,60.66,0.009939374005764279,1.0,-0.049999999999998934,0.5231139521041248,1.1316313181049407,0.722474402605908,1.711418172665642,1776479671,,False,1,c9cff_00136,2026-04-18_03-34-31,24.913223028182983,24.913223028182983,1593909,cnl-brain9,155.198.99.250,24.913223028182983,1,0.1,0.25,1.25,c9cff_00136
137,1.0,1.0,104.07,0.007059991085398565,1.0,-0.049999999999998934,0.49111802642729074,1.1430546222899194,0.7242956333994355,1.763416846767391,1776479672,,False,1,c9cff_00137,2026-04-18_03-34-32,25.918463230133057,25.918463230133057,1593908,cnl-brain9,155.198.99.250,25.918463230133057,1,0.1,0.30000000000000004,1.25,c9cff_00137
138,1.0,1.0,59.04,0.02013634735434966,1.25,-0.049999999999998934,0.5800488697552924,1.100115666144413,0.7204058118926283,1.681336965721761,1776479672,,False,1,c9cff_00138,2026-04-18_03-34-32,25.452420711517334,25.452420711517334,1593911,cnl-brain9,155.198.99.250,25.452420711517334,1,0.1,0.35000000000000003,1.25,c9cff_00138
139,1.0,1.0,59.82,0.011146332891751154,1.25,-0.049999999999998934,0.4890993923689022,1.1272456256327792,0.72335747048796,1.912050701271808,1776479670,,False,1,c9cff_00139,2026-04-18_03-34-30,24.535788774490356,24.535788774490356,1593916,cnl-brain9,155.198.99.250,24.535788774490356,1,0.1,0.4,1.25,c9cff_00139
140,0.0,0.0,,,0.5,,0.0,,,0.7533635013575429,1776479672,,False,1,c9cff_00140,2026-04-18_03-34-32,26.052162885665894,26.052162885665894,1593920,cnl-brain9,155.198.99.250,26.052162885665894,1,0.1,0.2,1.625,c9cff_00140
141,0.0,0.0,,,0.75,,0.0,,,0.7548438267415398,1776479672,,False,1,c9cff_00141,2026-04-18_03-34-32,25.843820810317993,25.843820810317993,1593922,cnl-brain9,155.198.99.250,25.843820810317993,1,0.1,0.25,1.625,c9cff_00141
142,0.0,0.0,,,0.75,,0.0,,,0.7553947346566009,1776479671,,False,1,c9cff_00142,2026-04-18_03-34-31,25.627368211746216,25.627368211746216,1593926,cnl-brain9,155.198.99.250,25.627368211746216,1,0.1,0.30000000000000004,1.625,c9cff_00142
143,1.0,1.0,279.78,0.01442808093359682,1.0,-0.049999999999998934,0.5573201213689223,1.0863748962677255,0.7210798721711813,1.136666734454996,1776479672,,False,1,c9cff_00143,2026-04-18_03-34-32,25.60747456550598,25.60747456550598,1593930,cnl-brain9,155.198.99.250,25.60747456550598,1,0.1,0.35000000000000003,1.625,c9cff_00143
144,1.0,1.0,61.02,0.014901094919992808,1.0,-0.049999999999998934,0.5509263995922682,1.1155621585622477,0.720906311825418,1.5666991410361224,1776479672,,False,1,c9cff_00144,2026-04-18_03-34-32,25.658189296722412,25.658189296722412,1593939,cnl-brain9,155.198.99.250,25.658189296722412,1,0.1,0.4,1.625,c9cff_00144
145,0.0,0.0,,,0.5,,0.0,,,0.7494038684040027,1776479672,,False,1,c9cff_00145,2026-04-18_03-34-32,25.636277198791504,25.636277198791504,1593934,cnl-brain9,155.198.99.250,25.636277198791504,1,0.1,0.2,2.0,c9cff_00145
146,0.0,0.0,,,0.5,,0.0,,,0.7489302451123072,1776479672,,False,1,c9cff_00146,2026-04-18_03-34-32,25.82390546798706,25.82390546798706,1593940,cnl-brain9,155.198.99.250,25.82390546798706,1,0.1,0.25,2.0,c9cff_00146
147,0.0,0.0,,,0.75,,0.0,,,0.7507220135707956,1776479671,,False,1,c9cff_00147,2026-04-18_03-34-31,25.493826627731323,25.493826627731323,1593943,cnl-brain9,155.198.99.250,25.493826627731323,1,0.1,0.30000000000000004,2.0,c9cff_00147
148,0.0,0.0,,,0.75,,0.0,,,0.746681955883428,1776479672,,False,1,c9cff_00148,2026-04-18_03-34-32,25.36117911338806,25.36117911338806,1594434,cnl-brain9,155.198.99.250,25.36117911338806,1,0.1,0.35000000000000003,2.0,c9cff_00148
149,0.0,0.0,,,0.75,,0.0,,,0.744769590364675,1776479672,,False,1,c9cff_00149,2026-04-18_03-34-32,25.45826482772827,25.45826482772827,1594463,cnl-brain9,155.198.99.250,25.45826482772827,1,0.1,0.4,2.0,c9cff_00149
150,9.0,2.0,58.23,0.02155142722394876,7.25,-0.049999999999998934,0.4944196479495755,3.6188141841201364,1.2602271875386208,6.612173620147714,1776479672,,False,1,c9cff_00150,2026-04-18_03-34-32,25.476771593093872,25.476771593093872,1594743,cnl-brain9,155.198.99.250,25.476771593093872,1,0.15,0.2,0.5,c9cff_00150
151,9.0,2.0,60.57,0.008355758051612927,7.75,-0.14999999999999902,0.4685595044324984,1.3359959945721358,1.2697041522915595,6.7843533508999885,1776479673,,False,1,c9cff_00151,2026-04-18_03-34-33,25.60526752471924,25.60526752471924,1595537,cnl-brain9,155.198.99.250,25.60526752471924,1,0.15,0.25,0.5,c9cff_00151
152,9.0,2.0,58.38,0.017324842095917337,6.25,-0.049999999999998934,0.505999042395906,4.1129702815506946,1.2414545700880741,6.589744820029041,1776479673,,False,1,c9cff_00152,2026-04-18_03-34-33,25.561358213424683,25.561358213424683,1595536,cnl-brain9,155.198.99.250,25.561358213424683,1,0.15,0.30000000000000004,0.5,c9cff_00152
153,9.0,2.0,58.41,0.01060386425271842,7.5,-0.14999999999999902,0.4784650451170571,1.3171459483986392,1.2556499956854086,6.822903209076335,1776479673,,False,1,c9cff_00153,2026-04-18_03-34-33,25.1255886554718,25.1255886554718,1595545,cnl-brain9,155.198.99.250,25.1255886554718,1,0.15,0.35000000000000003,0.5,c9cff_00153
154,9.0,2.0,60.03,0.011177894468476168,6.5,-0.049999999999998934,0.5232235479745442,4.442718228891695,1.243942807194607,6.575281041864028,1776479673,,False,1,c9cff_00154,2026-04-18_03-34-33,25.51293182373047,25.51293182373047,1595539,cnl-brain9,155.198.99.250,25.51293182373047,1,0.15,0.4,0.5,c9cff_00154
155,1.0,1.0,58.17,0.01687896443905057,1.0,-0.049999999999998934,0.5708151282988583,1.1558141231802361,0.7507785649446764,3.1551135891967697,1776479672,,False,1,c9cff_00155,2026-04-18_03-34-32,24.464791536331177,24.464791536331177,1595575,cnl-brain9,155.198.99.250,24.464791536331177,1,0.15,0.2,0.875,c9cff_00155
156,1.0,1.0,57.72,0.00034335231129833943,1.25,-0.049999999999998934,0.4318989305802665,1.273983484964523,0.7647646565677517,3.4761140126917107,1776479673,,False,1,c9cff_00156,2026-04-18_03-34-33,25.199084281921387,25.199084281921387,1595566,cnl-brain9,155.198.99.250,25.199084281921387,1,0.15,0.25,0.875,c9cff_00156
157,2.0,1.0,58.95,0.008184406282838896,1.5,-0.049999999999998934,0.5080391785999527,1.3181952623478321,0.9250128079702369,5.521148657901313,1776479673,,False,1,c9cff_00157,2026-04-18_03-34-33,25.239906787872314,25.239906787872314,1595571,cnl-brain9,155.198.99.250,25.239906787872314,1,0.15,0.30000000000000004,0.875,c9cff_00157
158,2.0,1.0,59.28,0.007491221080641708,1.75,-0.049999999999998934,0.5581235308897732,1.2395204002666513,0.9039050647136946,5.421339728608082,1776479673,,False,1,c9cff_00158,2026-04-18_03-34-33,25.04863667488098,25.04863667488098,1595583,cnl-brain9,155.198.99.250,25.04863667488098,1,0.15,0.35000000000000003,0.875,c9cff_00158
159,2.0,1.0,59.91,0.02129242145949828,1.5,-0.049999999999998934,0.5350793289955131,1.2477265240804247,0.9130527310036096,5.423353834194026,1776479673,,False,1,c9cff_00159,2026-04-18_03-34-33,25.157084703445435,25.157084703445435,1595581,cnl-brain9,155.198.99.250,25.157084703445435,1,0.15,0.4,0.875,c9cff_00159
160,0.0,0.0,,,0.75,,0.0,,,0.7612163386519863,1776479695,,False,1,c9cff_00160,2026-04-18_03-34-55,25.36743664741516,25.36743664741516,1596475,cnl-brain9,155.198.99.250,25.36743664741516,1,0.15,0.2,1.25,c9cff_00160
161,1.0,1.0,58.95,0.008517004735797862,1.0,-0.049999999999998934,0.49491517244480265,1.1983417566570655,0.7574547653696835,3.2740432992956565,1776479695,,False,1,c9cff_00161,2026-04-18_03-34-55,25.205303192138672,25.205303192138672,1596476,cnl-brain9,155.198.99.250,25.205303192138672,1,0.15,0.25,1.25,c9cff_00161
162,1.0,1.0,60.57,0.008226764523145746,1.0,-0.049999999999998934,0.47115348154912473,1.181414466871369,0.7586534080141211,3.310580414963866,1776479697,,False,1,c9cff_00162,2026-04-18_03-34-57,25.588645696640015,25.588645696640015,1596732,cnl-brain9,155.198.99.250,25.588645696640015,1,0.15,0.30000000000000004,1.25,c9cff_00162
163,1.0,1.0,60.21,0.017013090970206868,1.0,-0.049999999999998934,0.5232652613230786,1.1517577862644444,0.7542273751344766,3.2068530588538846,1776479697,,False,1,c9cff_00163,2026-04-18_03-34-57,25.762386560440063,25.762386560440063,1596735,cnl-brain9,155.198.99.250,25.762386560440063,1,0.15,0.35000000000000003,1.25,c9cff_00163
164,1.0,1.0,59.1,0.014830071101547215,1.0,-0.049999999999998934,0.5281740640946633,1.1362437337856746,0.7539457722945766,3.1695466897584654,1776479699,,False,1,c9cff_00164,2026-04-18_03-34-59,25.145168781280518,25.145168781280518,1596879,cnl-brain9,155.198.99.250,25.145168781280518,1,0.15,0.4,1.25,c9cff_00164
165,0.0,0.0,,,0.75,,0.0,,,0.7550132584207283,1776479698,,False,1,c9cff_00165,2026-04-18_03-34-58,24.669336557388306,24.669336557388306,1596882,cnl-brain9,155.198.99.250,24.669336557388306,1,0.15,0.2,1.625,c9cff_00165
166,0.0,0.0,,,0.75,,0.0,,,0.7561989561706173,1776479699,,False,1,c9cff_00166,2026-04-18_03-34-59,25.149614095687866,25.149614095687866,1596881,cnl-brain9,155.198.99.250,25.149614095687866,1,0.15,0.25,1.625,c9cff_00166
