,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/first_BTSP_relative_position,metric/max_BTSP_ramp,metric/PC_weight_peak_relative_position,metric/PC_weight_FWHM,metric/PC_weight_ratio_pre_post,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
284,3.0,2.0,49.44000000000111,-0.0010722898588504393,1.5,-0.049999999999998934,0.9034395374467641,1.0414231271712469,1748701210,,False,1,1fe50_00284,2025-05-31_15-20-10,29.42033553123474,29.42033553123474,1555691,cnl-brain9,155.198.99.250,29.42033553123474,1,0.15,0.4,0.9,1fe50_00284
285,1.0,1.0,46.590000000001005,0.02191058431647397,1.0,-0.14999999999999902,0.7636725027419073,0.8641671968647092,1748701206,,False,1,1fe50_00285,2025-05-31_15-20-06,24.964447736740112,24.964447736740112,1555615,cnl-brain9,155.198.99.250,24.964447736740112,1,0.15,0.2,1.0,1fe50_00285
286,1.0,1.0,49.230000000001105,0.04106413704500955,1.0,-0.14999999999999902,0.8412057328198914,0.8927073475638515,1748701208,,False,1,1fe50_00286,2025-05-31_15-20-08,26.91322088241577,26.91322088241577,1555700,cnl-brain9,155.198.99.250,26.91322088241577,1,0.15,0.25,1.0,1fe50_00286
287,1.0,1.0,47.79000000000105,0.020320985492535026,1.0,-0.049999999999998934,0.7163747642540379,1.0514581794777318,1748701203,,False,1,1fe50_00287,2025-05-31_15-20-03,21.43446111679077,21.43446111679077,1555608,cnl-brain9,155.198.99.250,21.43446111679077,1,0.15,0.30000000000000004,1.0,1fe50_00287
288,2.0,2.0,111.00000000000344,0.046741706691197926,1.5,0.05000000000000071,0.9527179725987578,1.168903745491676,1748701205,,False,1,1fe50_00288,2025-05-31_15-20-05,23.059104442596436,23.059104442596436,1555658,cnl-brain9,155.198.99.250,23.059104442596436,1,0.15,0.35000000000000003,1.0,1fe50_00288
289,2.0,1.0,43.02000000000087,0.031192803784953593,1.5,0.05000000000000071,0.8794791508506976,1.0748022861300288,1748701208,,False,1,1fe50_00289,2025-05-31_15-20-08,26.193291664123535,26.193291664123535,1555591,cnl-brain9,155.198.99.250,26.193291664123535,1,0.15,0.4,1.0,1fe50_00289
290,1.0,1.0,151.23000000000496,-0.0046266047942165045,1.0,0.05000000000000071,0.7017598364448037,1.2749907686202677,1748701206,,False,1,1fe50_00290,2025-05-31_15-20-06,23.98059844970703,23.98059844970703,1555685,cnl-brain9,155.198.99.250,23.98059844970703,1,0.15,0.2,1.1,1fe50_00290
291,1.0,1.0,87.87000000000256,0.02086946018619784,1.0,-0.049999999999998934,0.8410101823133225,1.2319556920875163,1748701211,,False,1,1fe50_00291,2025-05-31_15-20-11,28.461720943450928,28.461720943450928,1555607,cnl-brain9,155.198.99.250,28.461720943450928,1,0.15,0.25,1.1,1fe50_00291
292,1.0,1.0,43.170000000000876,0.03181064238360465,1.0,0.05000000000000071,0.7464612752767366,1.1193093760365693,1748701206,,False,1,1fe50_00292,2025-05-31_15-20-06,23.48247480392456,23.48247480392456,1555582,cnl-brain9,155.198.99.250,23.48247480392456,1,0.15,0.30000000000000004,1.1,1fe50_00292
293,2.0,1.0,49.500000000001116,0.03311620788806424,1.0,0.05000000000000071,0.8250426695615647,1.1705863473404132,1748701208,,False,1,1fe50_00293,2025-05-31_15-20-08,24.95170783996582,24.95170783996582,1555616,cnl-brain9,155.198.99.250,24.95170783996582,1,0.15,0.35000000000000003,1.1,1fe50_00293
