,metric/num_BTSP_events_(single),metric/num_BTSP_positions_(single),metric/first_BTSP_time_(single),metric/first_BTSP_relative_position_(single),metric/max_BTSP_ramp_(single),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_width_(single),metric/PC_weight_ratio_pre_post_(single),metric/max_normalization_(single),metric/98th_percentile_firingrate_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_positions_(reverse),metric/first_BTSP_time_(reverse),metric/first_BTSP_relative_position_(reverse),metric/max_BTSP_ramp_(reverse),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_width_(reverse),metric/PC_weight_ratio_pre_post_(reverse),metric/max_normalization_(reverse),metric/98th_percentile_firingrate_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(back_and_forth),metric/first_BTSP_relative_position_(back_and_forth),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_peak_relative_position_(back_and_forth),metric/PC_weight_width_(back_and_forth),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/max_normalization_(back_and_forth),metric/98th_percentile_firingrate_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/proximal_BTSP_lr,config/inhibitory_input_filter_tau,config/inhibitory_weight,logdir
99,0.0,0.0,,,0.75,,0.0,,,0.7488048354536323,0.0,0.0,,,0.75,,0.0,,,0.7469371789536317,0.0,0.0,,,0.75,,0.0,,,0.7471433989585732,1776483797,,False,1,00146_00099,2026-04-18_04-43-17,76.89756965637207,76.89756965637207,1696422,cnl-brain9,155.198.99.250,76.89756965637207,1,0.25,0.4,2.0,00146_00099
100,9.0,2.0,60.96,0.01643001307663905,7.0,-0.14999999999999902,0.45684306995363855,2.455749816579473,1.4972352314999868,6.997765270789943,9.0,1.0,499.05,0.016860864674286713,6.0,0.1500000000000008,0.45628617023509177,0.7110992092157791,1.5126220401517931,7.442781728042037,9.0,2.0,947.94,-0.007329787073474758,6.0,0.05000000000000071,0.429357209835048,0.6116630332251898,1.5113449787123692,7.3668651222341355,1776483798,,False,1,00146_00100,2026-04-18_04-43-18,77.98153924942017,77.98153924942017,1696424,cnl-brain9,155.198.99.250,77.98153924942017,1,0.3,0.2,0.5,00146_00100
101,9.0,2.0,59.64,0.007664699802877983,7.0,-0.14999999999999902,0.46142615691492317,3.2643252337883255,1.5203096936270077,7.139657641880189,9.0,1.0,500.19,0.01383392312726972,7.0,0.1500000000000008,0.42822361508170337,0.5908998717347848,1.5344165728713712,7.552728366965425,9.0,2.0,946.41,-0.020363102347752182,6.25,0.05000000000000071,0.4767991033273766,0.7315669337963778,1.5460993801068597,7.308273844340876,1776483798,,False,1,00146_00101,2026-04-18_04-43-18,77.10602331161499,77.10602331161499,1696502,cnl-brain9,155.198.99.250,77.10602331161499,1,0.3,0.25,0.5,00146_00101
102,9.0,2.0,59.13,0.00879844630349691,7.0,-0.14999999999999902,0.45977883439112954,3.45740097977093,1.5256570384007326,7.370906236910759,9.0,1.0,476.28,0.010505938215445543,6.75,0.1500000000000008,0.4795990220590478,0.7268393498814978,1.4808670739428647,7.430532462205066,9.0,2.0,924.54,-0.02401426591970468,5.75,0.05000000000000071,0.4268018564577538,0.5743001268309781,1.508169642982054,7.408708496449641,1776483796,,False,1,00146_00102,2026-04-18_04-43-16,75.15655064582825,75.15655064582825,1696589,cnl-brain9,155.198.99.250,75.15655064582825,1,0.3,0.30000000000000004,0.5,00146_00102
103,9.0,2.0,59.79,0.011900380912170494,8.5,-0.14999999999999902,0.4463114734631355,3.945685881744174,1.5396904138738086,7.35607758672629,9.0,1.0,473.64,0.010109557893462906,6.5,0.1500000000000008,0.4507524369295415,0.6566569398464605,1.5311006518356387,7.4993391052685645,9.0,2.0,922.98,-0.012033871548131181,8.0,0.05000000000000071,0.45185059285353635,0.6568626184051459,1.527481298475036,7.562739433608835,1776483797,,False,1,00146_00103,2026-04-18_04-43-17,76.1427743434906,76.1427743434906,1696630,cnl-brain9,155.198.99.250,76.1427743434906,1,0.3,0.35000000000000003,0.5,00146_00103
104,9.0,3.0,59.91,0.009064388258274825,8.0,-0.14999999999999902,0.4439929172604229,5.017192272941324,1.532257905156872,7.459424973970829,9.0,1.0,497.76,0.005428833805872557,8.25,0.1500000000000008,0.47046766922301453,0.7243973118039959,1.485784677008872,7.520213773104577,9.0,2.0,944.37,-0.02114995394696395,7.75,0.05000000000000071,0.43523526510208654,0.5037619663215853,1.5095689895326527,7.492609110114291,1776483800,,False,1,00146_00104,2026-04-18_04-43-20,76.72314667701721,76.72314667701721,1696960,cnl-brain9,155.198.99.250,76.72314667701721,1,0.3,0.4,0.5,00146_00104
105,1.0,1.0,59.76,0.008587962388871606,1.0,-0.049999999999998934,0.5006981837736992,1.3247691738809675,0.9331180908001029,5.8514970889874816,0.0,0.0,,,0.0,-0.049999999999998934,0.5006981837736992,1.3247691738809675,,5.93030369959037,0.0,0.0,,,0.0,-0.049999999999998934,0.5006981837736992,1.3247691738809675,,6.019909636010256,1776483799,,False,1,00146_00105,2026-04-18_04-43-19,75.90526628494263,75.90526628494263,1696963,cnl-brain9,155.198.99.250,75.90526628494263,1,0.3,0.2,0.875,00146_00105
106,1.0,1.0,58.71,0.011057572868836463,1.25,-0.049999999999998934,0.49440602673408085,1.2720003302899239,0.9253523722954721,5.626234104450121,0.0,0.0,,,0.0,-0.049999999999998934,0.49440602673408085,1.2720003302899239,,5.9461400209430435,0.0,0.0,,,0.0,-0.049999999999998934,0.49440602673408085,1.2720003302899239,,5.848876437744798,1776483799,,False,1,00146_00106,2026-04-18_04-43-19,75.89460921287537,75.89460921287537,1696969,cnl-brain9,155.198.99.250,75.89460921287537,1,0.3,0.25,0.875,00146_00106
107,1.0,1.0,57.75,0.017084316297911073,1.25,-0.049999999999998934,0.5112582567241541,1.2158366408954602,0.9191007991906188,5.608997510484024,0.0,0.0,,,0.0,-0.049999999999998934,0.5112582567241541,1.2158366408954602,,5.798729151229609,0.0,0.0,,,0.0,-0.049999999999998934,0.5112582567241541,1.2158366408954602,,5.769611559583313,1776483799,,False,1,00146_00107,2026-04-18_04-43-19,74.98246216773987,74.98246216773987,1697164,cnl-brain9,155.198.99.250,74.98246216773987,1,0.3,0.30000000000000004,0.875,00146_00107
108,1.0,1.0,59.82,0.006667967920729101,1.75,-0.049999999999998934,0.4832569731991381,1.3459965110043215,0.9364282707724968,5.838669829590724,0.0,0.0,,,0.0,-0.049999999999998934,0.4832569731991381,1.3459965110043215,,6.044766517661208,0.0,0.0,,,0.0,-0.049999999999998934,0.4832569731991381,1.3459965110043215,,6.019800471091431,1776483801,,False,1,00146_00108,2026-04-18_04-43-21,76.44189143180847,76.44189143180847,1697240,cnl-brain9,155.198.99.250,76.44189143180847,1,0.3,0.35000000000000003,0.875,00146_00108
109,1.0,1.0,58.5,0.012904431561890028,1.5,-0.049999999999998934,0.5721588209956581,1.232487008670469,0.9024798036759752,5.4828687712279125,0.0,0.0,,,0.0,-0.049999999999998934,0.5721588209956581,1.232487008670469,,5.65945616240184,0.0,0.0,,,0.0,-0.049999999999998934,0.5721588209956581,1.232487008670469,,5.666261526781537,1776483801,,False,1,00146_00109,2026-04-18_04-43-21,76.05810022354126,76.05810022354126,1697252,cnl-brain9,155.198.99.250,76.05810022354126,1,0.3,0.4,0.875,00146_00109
110,0.0,0.0,,,0.75,,0.0,,,0.7597208885243357,0.0,0.0,,,0.75,,0.0,,,0.7595181330223079,0.0,0.0,,,0.75,,0.0,,,0.759247992120582,1776483801,,False,1,00146_00110,2026-04-18_04-43-21,75.48124885559082,75.48124885559082,1697332,cnl-brain9,155.198.99.250,75.48124885559082,1,0.3,0.2,1.25,00146_00110
111,1.0,1.0,58.38,0.013290678106330667,1.0,-0.049999999999998934,0.5272688553885216,1.2937945055156435,0.9166356999821063,5.4884793926886415,0.0,0.0,,,0.0,-0.049999999999998934,0.5272688553885216,1.2937945055156435,,5.81176101313256,0.0,0.0,,,0.0,-0.049999999999998934,0.5272688553885216,1.2937945055156435,,5.750121205059994,1776483803,,False,1,00146_00111,2026-04-18_04-43-23,76.39989900588989,76.39989900588989,1697471,cnl-brain9,155.198.99.250,76.39989900588989,1,0.3,0.25,1.25,00146_00111
112,1.0,1.0,105.12,0.019513252008655613,1.0,-0.049999999999998934,0.5575384909665169,1.2561523132691266,0.907057516084087,5.305536976943693,0.0,0.0,,,0.0,-0.049999999999998934,0.5575384909665169,1.2561523132691266,,5.606653825845595,0.0,0.0,,,0.0,-0.049999999999998934,0.5575384909665169,1.2561523132691266,,5.65487629024919,1776483803,,False,1,00146_00112,2026-04-18_04-43-23,75.7921929359436,75.7921929359436,1697473,cnl-brain9,155.198.99.250,75.7921929359436,1,0.3,0.30000000000000004,1.25,00146_00112
113,1.0,1.0,60.33,0.020291669730332362,1.0,-0.049999999999998934,0.6344142502618775,1.1694549074379141,0.8862595075082156,5.197270353050328,0.0,0.0,,,0.0,-0.049999999999998934,0.6344142502618775,1.1694549074379141,,5.307132430512531,0.0,0.0,,,0.0,-0.049999999999998934,0.6344142502618775,1.1694549074379141,,5.2897127099934895,1776483803,,False,1,00146_00113,2026-04-18_04-43-23,75.64912986755371,75.64912986755371,1697474,cnl-brain9,155.198.99.250,75.64912986755371,1,0.3,0.35000000000000003,1.25,00146_00113
114,1.0,1.0,58.92,0.012676985179961964,1.25,-0.049999999999998934,0.4480384881813242,1.3427180548759567,0.9509944867807463,6.000281121884286,0.0,0.0,,,0.0,-0.049999999999998934,0.4480384881813242,1.3427180548759567,,6.150220521660767,0.0,0.0,,,0.0,-0.049999999999998934,0.4480384881813242,1.3427180548759567,,6.101147708754294,1776483804,,False,1,00146_00114,2026-04-18_04-43-24,77.01509594917297,77.01509594917297,1697487,cnl-brain9,155.198.99.250,77.01509594917297,1,0.3,0.4,1.25,00146_00114
115,0.0,0.0,,,0.5,,0.0,,,0.7534184402014574,0.0,0.0,,,0.5,,0.0,,,0.7533561322162848,0.0,0.0,,,0.5,,0.0,,,0.7593653137344936,1776483803,,False,1,00146_00115,2026-04-18_04-43-23,75.65175867080688,75.65175867080688,1697626,cnl-brain9,155.198.99.250,75.65175867080688,1,0.3,0.2,1.625,00146_00115
116,0.0,0.0,,,0.75,,0.0,,,0.7561375003081585,0.0,0.0,,,0.75,,0.0,,,0.7526842130601593,0.0,0.0,,,0.75,,0.0,,,0.7591082469765826,1776483806,,False,1,00146_00116,2026-04-18_04-43-26,77.72093987464905,77.72093987464905,1697926,cnl-brain9,155.198.99.250,77.72093987464905,1,0.3,0.25,1.625,00146_00116
117,0.0,0.0,,,0.75,,0.0,,,0.7507177177893266,0.0,0.0,,,0.75,,0.0,,,0.7508570691171946,0.0,0.0,,,0.75,,0.0,,,0.7535031997083367,1776483806,,False,1,00146_00117,2026-04-18_04-43-26,77.84056448936462,77.84056448936462,1697927,cnl-brain9,155.198.99.250,77.84056448936462,1,0.3,0.30000000000000004,1.625,00146_00117
118,1.0,1.0,148.08,0.012358627477289552,1.0,-0.049999999999998934,0.5341180126503668,1.257288209916746,0.9130166775973771,4.987416833222932,0.0,0.0,,,0.0,-0.049999999999998934,0.5341180126503668,1.257288209916746,,5.696195451117514,0.0,0.0,,,0.0,-0.049999999999998934,0.5341180126503668,1.257288209916746,,5.64924356097287,1776483807,,False,1,00146_00118,2026-04-18_04-43-27,78.18662977218628,78.18662977218628,1697939,cnl-brain9,155.198.99.250,78.18662977218628,1,0.3,0.35000000000000003,1.625,00146_00118
119,1.0,1.0,59.04,0.016425809629263544,1.0,-0.049999999999998934,0.5386803398553637,1.2900475112247112,0.9190649440533692,5.592269036544659,0.0,0.0,,,0.0,-0.049999999999998934,0.5386803398553637,1.2900475112247112,,5.847043494086548,0.0,0.0,,,0.0,-0.049999999999998934,0.5386803398553637,1.2900475112247112,,5.805673449750382,1776483805,,False,1,00146_00119,2026-04-18_04-43-25,76.74862146377563,76.74862146377563,1697937,cnl-brain9,155.198.99.250,76.74862146377563,1,0.3,0.4,1.625,00146_00119
120,0.0,0.0,,,0.5,,0.0,,,0.7549305776862957,0.0,0.0,,,0.5,,0.0,,,0.7511547293314333,0.0,0.0,,,0.5,,0.0,,,0.7517111322749193,1776483804,,False,1,00146_00120,2026-04-18_04-43-24,74.43558478355408,74.43558478355408,1697973,cnl-brain9,155.198.99.250,74.43558478355408,1,0.3,0.2,2.0,00146_00120
121,0.0,0.0,,,0.5,,0.0,,,0.7519660268140307,0.0,0.0,,,0.5,,0.0,,,0.7475222131820539,0.0,0.0,,,0.5,,0.0,,,0.7537388059415705,1776483806,,False,1,00146_00121,2026-04-18_04-43-26,76.2543580532074,76.2543580532074,1698211,cnl-brain9,155.198.99.250,76.2543580532074,1,0.3,0.25,2.0,00146_00121
122,0.0,0.0,,,0.5,,0.0,,,0.7513267030187454,0.0,0.0,,,0.75,,0.0,,,0.7480226884324298,0.0,0.0,,,0.75,,0.0,,,0.7505400216875219,1776483805,,False,1,00146_00122,2026-04-18_04-43-25,75.42767286300659,75.42767286300659,1698217,cnl-brain9,155.198.99.250,75.42767286300659,1,0.3,0.30000000000000004,2.0,00146_00122
123,0.0,0.0,,,0.75,,0.0,,,0.748849314869312,0.0,0.0,,,0.75,,0.0,,,0.7477128061675715,0.0,0.0,,,0.75,,0.0,,,0.7460958205140531,1776483805,,False,1,00146_00123,2026-04-18_04-43-25,75.70374608039856,75.70374608039856,1698215,cnl-brain9,155.198.99.250,75.70374608039856,1,0.3,0.35000000000000003,2.0,00146_00123
124,0.0,0.0,,,0.75,,0.0,,,0.7484046920981309,0.0,0.0,,,0.75,,0.0,,,0.7461176749656696,0.0,0.0,,,0.75,,0.0,,,0.7453767068227758,1776483806,,False,1,00146_00124,2026-04-18_04-43-26,76.80680775642395,76.80680775642395,1698224,cnl-brain9,155.198.99.250,76.80680775642395,1,0.3,0.4,2.0,00146_00124
125,9.0,1.0,60.03,-0.004525178706382249,6.75,-0.049999999999998934,0.5047179167273286,2.486563784684847,1.1639541977565755,6.325217151248153,9.0,1.0,498.54,0.022194535501655732,7.0,0.05000000000000071,0.4476604839868208,0.5589691399454371,1.1731926318162826,7.282046538056484,9.0,2.0,946.98,-0.024234873460762696,6.5,0.05000000000000071,0.4511204939087703,0.716873196885415,1.1593996307428558,7.074459701425767,1776483808,,False,1,00146_00125,2026-04-18_04-43-28,78.27433681488037,78.27433681488037,1698223,cnl-brain9,155.198.99.250,78.27433681488037,1,0.1,0.2,0.5,00146_00125
126,9.0,1.0,59.61,0.0028961439065646744,5.25,-0.049999999999998934,0.5284491675475036,2.368860935676048,1.1579615599123787,6.137905409052769,9.0,1.0,496.29,0.018107223739734835,5.5,0.05000000000000071,0.4876982281985818,0.6011840124727134,1.1535168156070155,7.1286284965125315,9.0,2.0,943.11,-0.025945478840499803,5.5,0.05000000000000071,0.45877294157724213,0.6720950727352661,1.1646097046265766,7.2384014541734585,1776483807,,False,1,00146_00126,2026-04-18_04-43-27,77.76072001457214,77.76072001457214,1698221,cnl-brain9,155.198.99.250,77.76072001457214,1,0.1,0.25,0.5,00146_00126
127,9.0,1.0,58.83,0.005279362298348911,5.5,-0.049999999999998934,0.49417839663859153,2.742054283691022,1.16584662581901,6.2920528794981925,9.0,1.0,501.81,0.02237517673989231,6.75,0.05000000000000071,0.4696291137596744,0.5862478288580399,1.163360474461353,7.277085193262245,9.0,2.0,947.67,-0.028344699656181138,6.0,0.05000000000000071,0.45722482259808306,0.6928249930626755,1.1627256819868261,7.156234222194455,1776483808,,False,1,00146_00127,2026-04-18_04-43-28,77.89465022087097,77.89465022087097,1698222,cnl-brain9,155.198.99.250,77.89465022087097,1,0.1,0.30000000000000004,0.5,00146_00127
128,9.0,2.0,60.39,0.016701445881925903,5.75,-0.049999999999998934,0.5065287471463447,2.737403013748221,1.1652305112136827,6.400835152832634,9.0,1.0,478.47,0.019223110979339264,6.5,0.05000000000000071,0.4684749647938644,0.5513838411178996,1.1590268147878442,7.3771190978334165,9.0,2.0,928.02,-0.023616533653178617,6.0,0.05000000000000071,0.47373958345427836,0.6852808090038096,1.159095861647423,7.060808496760468,1776483872,,False,1,00146_00128,2026-04-18_04-44-32,75.94268941879272,75.94268941879272,1699022,cnl-brain9,155.198.99.250,75.94268941879272,1,0.1,0.35000000000000003,0.5,00146_00128
129,9.0,2.0,60.9,0.019627056723983127,6.25,-0.049999999999998934,0.5297169365914707,2.4618727198794677,1.1694407451770574,6.373326322022942,9.0,1.0,478.05,0.026887437116090762,6.5,0.05000000000000071,0.4637111939983516,0.5327543955668503,1.170166776733391,7.375750150668561,9.0,2.0,926.49,-0.02820489096678802,6.0,0.05000000000000071,0.46541155966709535,0.6180659365317446,1.1629547436815535,7.158896695755422,1776483872,,False,1,00146_00129,2026-04-18_04-44-32,76.28752517700195,76.28752517700195,1699026,cnl-brain9,155.198.99.250,76.28752517700195,1,0.1,0.4,0.5,00146_00129
130,1.0,1.0,59.85,0.009958584775719093,1.25,-0.049999999999998934,0.4984570868278908,1.1813937294407715,0.7238871857210434,1.9864030824558234,1.0,1.0,544.89,-0.0003276869448169961,1.0,0.05000000000000071,0.5038304271544365,1.0187973371806307,0.7944054846813796,3.7983233732126362,0.0,0.0,,,0.0,0.05000000000000071,0.5038304271544365,1.0187973371806307,,4.0092115713164835,1776483874,,False,1,00146_00130,2026-04-18_04-44-34,76.38958358764648,76.38958358764648,1699155,cnl-brain9,155.198.99.250,76.38958358764648,1,0.1,0.2,0.875,00146_00130
131,2.0,2.0,58.77,0.02164313449986688,1.25,-0.049999999999998934,0.532269691826829,1.2348632789684835,0.7987021683959421,3.864021544191442,0.0,0.0,,,0.0,-0.049999999999998934,0.532269691826829,1.2348632789684835,,4.1453669258059485,0.0,0.0,,,0.0,-0.049999999999998934,0.532269691826829,1.2348632789684835,,4.121661077989233,1776483875,,False,1,00146_00131,2026-04-18_04-44-35,76.13012838363647,76.13012838363647,1699230,cnl-brain9,155.198.99.250,76.13012838363647,1,0.1,0.25,0.875,00146_00131
132,2.0,1.0,60.69,0.01107399527612074,1.5,-0.049999999999998934,0.524475300152766,1.214311202164057,0.8008887360365115,3.855653535242287,0.0,0.0,,,0.75,-0.049999999999998934,0.524475300152766,1.214311202164057,,4.146398336188189,0.0,0.0,,,0.75,-0.049999999999998934,0.524475300152766,1.214311202164057,,4.110266518182976,1776483876,,False,1,00146_00132,2026-04-18_04-44-36,76.14976000785828,76.14976000785828,1699301,cnl-brain9,155.198.99.250,76.14976000785828,1,0.1,0.30000000000000004,0.875,00146_00132
133,2.0,1.0,58.83,0.012015338383032592,1.5,-0.049999999999998934,0.5345893742179593,1.220091951484708,0.7998555430198357,3.9174401532416296,1.0,1.0,545.43,-0.019905484322300993,1.0,-0.049999999999998934,0.5224221610098962,1.11625054667721,0.908428965099547,5.468620101454744,0.0,0.0,,,0.0,-0.049999999999998934,0.5224221610098962,1.11625054667721,,5.653525748785214,1776483876,,False,1,00146_00133,2026-04-18_04-44-36,76.22182273864746,76.22182273864746,1699302,cnl-brain9,155.198.99.250,76.22182273864746,1,0.1,0.35000000000000003,0.875,00146_00133
134,2.0,2.0,58.92,0.0056607447068985906,1.75,-0.049999999999998934,0.502880490207088,1.234691450226673,0.8053725901087083,3.9753114074427454,1.0,1.0,499.83,-0.010062021664512866,1.25,-0.049999999999998934,0.48022843802353865,1.1058649645734997,0.9211979308846481,5.801085616862137,0.0,0.0,,,0.0,-0.049999999999998934,0.48022843802353865,1.1058649645734997,,5.879080999771338,1776483877,,False,1,00146_00134,2026-04-18_04-44-37,76.3970742225647,76.3970742225647,1699493,cnl-brain9,155.198.99.250,76.3970742225647,1,0.1,0.4,0.875,00146_00134
135,0.0,0.0,,,0.75,,0.0,,,0.7594155669621724,0.0,0.0,,,0.75,,0.0,,,0.7568802452919976,0.0,0.0,,,0.75,,0.0,,,0.7590059168265724,1776483875,,False,1,00146_00135,2026-04-18_04-44-35,74.24920320510864,74.24920320510864,1699502,cnl-brain9,155.198.99.250,74.24920320510864,1,0.1,0.2,1.25,00146_00135
136,1.0,1.0,60.75,0.00684584262071386,1.0,-0.049999999999998934,0.4739110204794805,1.1059574255648197,0.7239319533189876,1.820152463686037,0.0,0.0,,,0.0,-0.049999999999998934,0.4739110204794805,1.1059574255648197,,2.3526445855243265,0.0,0.0,,,0.75,-0.049999999999998934,0.4739110204794805,1.1059574255648197,,2.1668687748885995,1776483879,,False,1,00146_00136,2026-04-18_04-44-39,76.54993152618408,76.54993152618408,1699637,cnl-brain9,155.198.99.250,76.54993152618408,1,0.1,0.25,1.25,00146_00136
137,1.0,1.0,60.33,0.01817602281605213,1.0,-0.049999999999998934,0.5704577810930638,1.1156766051357094,0.7215601464791399,1.887908762758315,0.0,0.0,,,0.75,-0.049999999999998934,0.5704577810930638,1.1156766051357094,,2.2196945230235583,0.0,0.0,,,0.75,-0.049999999999998934,0.5704577810930638,1.1156766051357094,,2.174979573670969,1776483878,,False,1,00146_00137,2026-04-18_04-44-38,76.58724737167358,76.58724737167358,1699640,cnl-brain9,155.198.99.250,76.58724737167358,1,0.1,0.30000000000000004,1.25,00146_00137
138,1.0,1.0,58.71,0.017125064165841142,1.0,-0.049999999999998934,0.5430432765914888,1.0912659570316425,0.7211339033725153,1.6995573936904154,1.0,1.0,600.81,0.002265050487097131,1.0,0.05000000000000071,0.5558868215448549,0.9604038153424915,0.7891827308147792,3.3369203125728095,0.0,0.0,,,0.0,0.05000000000000071,0.5558868215448549,0.9604038153424915,,3.8331372850121888,1776483878,,False,1,00146_00138,2026-04-18_04-44-38,75.65651273727417,75.65651273727417,1699638,cnl-brain9,155.198.99.250,75.65651273727417,1,0.1,0.35000000000000003,1.25,00146_00138
139,1.0,1.0,58.02,0.01522796074735222,1.0,-0.049999999999998934,0.47681256504243485,1.1144292151775301,0.7244623730458231,2.0474229635856043,1.0,1.0,561.93,-0.000623399410946579,1.0,0.05000000000000071,0.4959145972418022,0.961061650741727,0.8001985774769911,3.77554680613418,0.0,0.0,,,0.0,0.05000000000000071,0.4959145972418022,0.961061650741727,,4.038651158229855,1776483878,,False,1,00146_00139,2026-04-18_04-44-38,75.64266228675842,75.64266228675842,1699653,cnl-brain9,155.198.99.250,75.64266228675842,1,0.1,0.4,1.25,00146_00139
140,0.0,0.0,,,0.5,,0.0,,,0.7597690434495682,0.0,0.0,,,0.5,,0.0,,,0.7589205433775571,0.0,0.0,,,0.5,,0.0,,,0.763553814292307,1776483881,,False,1,00146_00140,2026-04-18_04-44-41,76.85954070091248,76.85954070091248,1700165,cnl-brain9,155.198.99.250,76.85954070091248,1,0.1,0.2,1.625,00146_00140
141,0.0,0.0,,,0.75,,0.0,,,0.7527605864161645,0.0,0.0,,,0.75,,0.0,,,0.7538195080207118,0.0,0.0,,,0.75,,0.0,,,0.7549070352073987,1776483878,,False,1,00146_00141,2026-04-18_04-44-38,73.93291306495667,73.93291306495667,1700169,cnl-brain9,155.198.99.250,73.93291306495667,1,0.1,0.25,1.625,00146_00141
142,0.0,0.0,,,0.75,,0.0,,,0.7518890669392677,0.0,0.0,,,0.75,,0.0,,,0.7500915833337486,0.0,0.0,,,0.75,,0.0,,,0.7537863445363624,1776483881,,False,1,00146_00142,2026-04-18_04-44-41,76.20703434944153,76.20703434944153,1700181,cnl-brain9,155.198.99.250,76.20703434944153,1,0.1,0.30000000000000004,1.625,00146_00142
143,1.0,1.0,280.65,0.01770324646427035,1.0,-0.049999999999998934,0.588235361740546,1.1247562374424467,0.7209477293017962,1.1731180868752982,0.0,0.0,,,0.0,-0.049999999999998934,0.588235361740546,1.1247562374424467,,2.2115439641082015,0.0,0.0,,,0.0,-0.049999999999998934,0.588235361740546,1.1247562374424467,,1.9496020611660048,1776483882,,False,1,00146_00143,2026-04-18_04-44-42,76.15333390235901,76.15333390235901,1700391,cnl-brain9,155.198.99.250,76.15333390235901,1,0.1,0.35000000000000003,1.625,00146_00143
144,1.0,1.0,60.57,0.011970296175598527,1.0,-0.049999999999998934,0.5052725745947013,1.1199266888690942,0.7231257877128694,1.6842498726136772,0.0,0.0,,,0.0,-0.049999999999998934,0.5052725745947013,1.1199266888690942,,2.2549775787702706,0.0,0.0,,,0.25,-0.049999999999998934,0.5052725745947013,1.1199266888690942,,2.059809319282343,1776483882,,False,1,00146_00144,2026-04-18_04-44-42,76.50129628181458,76.50129628181458,1700392,cnl-brain9,155.198.99.250,76.50129628181458,1,0.1,0.4,1.625,00146_00144
145,0.0,0.0,,,0.5,,0.0,,,0.7542371777784158,0.0,0.0,,,0.5,,0.0,,,0.7530371847367502,0.0,0.0,,,0.5,,0.0,,,0.7516207618381191,1776483883,,False,1,00146_00145,2026-04-18_04-44-43,76.98969721794128,76.98969721794128,1700394,cnl-brain9,155.198.99.250,76.98969721794128,1,0.1,0.2,2.0,00146_00145
146,0.0,0.0,,,0.5,,0.0,,,0.7515749506163675,0.0,0.0,,,0.5,,0.0,,,0.7550100305028922,0.0,0.0,,,0.5,,0.0,,,0.7488583933238975,1776483882,,False,1,00146_00146,2026-04-18_04-44-42,76.00257658958435,76.00257658958435,1700390,cnl-brain9,155.198.99.250,76.00257658958435,1,0.1,0.25,2.0,00146_00146
147,0.0,0.0,,,0.75,,0.0,,,0.7457676722488926,0.0,0.0,,,0.75,,0.0,,,0.7492711003927555,0.0,0.0,,,0.75,,0.0,,,0.7464545075649234,1776483881,,False,1,00146_00147,2026-04-18_04-44-41,74.78939723968506,74.78939723968506,1700482,cnl-brain9,155.198.99.250,74.78939723968506,1,0.1,0.30000000000000004,2.0,00146_00147
148,0.0,0.0,,,0.75,,0.0,,,0.7515864757723743,0.0,0.0,,,0.75,,0.0,,,0.7467071577118428,0.0,0.0,,,0.75,,0.0,,,0.7484172242265623,1776483882,,False,1,00146_00148,2026-04-18_04-44-42,75.63466382026672,75.63466382026672,1700649,cnl-brain9,155.198.99.250,75.63466382026672,1,0.1,0.35000000000000003,2.0,00146_00148
149,0.0,0.0,,,0.75,,0.0,,,0.7468379386966413,0.0,0.0,,,0.75,,0.0,,,0.7498760058283708,0.0,0.0,,,0.75,,0.0,,,0.7462798966120103,1776483884,,False,1,00146_00149,2026-04-18_04-44-44,75.7586522102356,75.7586522102356,1700810,cnl-brain9,155.198.99.250,75.7586522102356,1,0.1,0.4,2.0,00146_00149
150,9.0,2.0,60.57,0.012976198666306615,6.25,-0.049999999999998934,0.48793461709158903,4.175061423779589,1.2539599607375087,6.554777336620049,9.0,1.0,479.52,0.014946196161147451,6.75,0.05000000000000071,0.46709631231448245,0.47882620750019883,1.248850555615646,7.154857927389976,9.0,2.0,929.07,-0.025533304503096765,6.25,0.05000000000000071,0.45825524080647284,0.7014410747825431,1.2494988379037382,7.256960246079826,1776483885,,False,1,00146_00150,2026-04-18_04-44-45,76.71369814872742,76.71369814872742,1700811,cnl-brain9,155.198.99.250,76.71369814872742,1,0.15,0.2,0.5,00146_00150
151,9.0,1.0,58.89,0.007287033304056667,7.0,-0.14999999999999902,0.4845946786310722,1.3007260052970944,1.2577580011906762,6.764266818591186,9.0,1.0,472.26,0.00814745378237891,6.5,0.05000000000000071,0.47198701877809546,0.464110021079583,1.2413646492015384,7.233256808374513,9.0,2.0,918.33,-0.022914371642916098,5.25,0.05000000000000071,0.47173860773311915,0.657818189579635,1.2458165936275694,6.960616194887491,1776483883,,False,1,00146_00151,2026-04-18_04-44-43,74.76515936851501,74.76515936851501,1700812,cnl-brain9,155.198.99.250,74.76515936851501,1,0.15,0.25,0.5,00146_00151
