,metric/num_BTSP_events_(moved_0),metric/num_BTSP_positions_(moved_0),metric/first_BTSP_time_(moved_0),metric/first_BTSP_relative_position_(moved_0),metric/max_BTSP_ramp_(moved_0),metric/PC_weight_peak_relative_position_(moved_0),metric/PC_weight_FWHM_(moved_0),metric/PC_weight_ratio_pre_post_(moved_0),metric/num_BTSP_events_(moved_1),metric/num_BTSP_positions_(moved_1),metric/first_BTSP_time_(moved_1),metric/first_BTSP_relative_position_(moved_1),metric/max_BTSP_ramp_(moved_1),metric/PC_weight_peak_relative_position_(moved_1),metric/PC_weight_FWHM_(moved_1),metric/PC_weight_ratio_pre_post_(moved_1),metric/num_BTSP_events_(moved_2),metric/num_BTSP_positions_(moved_2),metric/first_BTSP_time_(moved_2),metric/first_BTSP_relative_position_(moved_2),metric/max_BTSP_ramp_(moved_2),metric/PC_weight_peak_relative_position_(moved_2),metric/PC_weight_FWHM_(moved_2),metric/PC_weight_ratio_pre_post_(moved_2),metric/num_BTSP_events_(moved_3),metric/num_BTSP_positions_(moved_3),metric/first_BTSP_time_(moved_3),metric/first_BTSP_relative_position_(moved_3),metric/max_BTSP_ramp_(moved_3),metric/PC_weight_peak_relative_position_(moved_3),metric/PC_weight_FWHM_(moved_3),metric/PC_weight_ratio_pre_post_(moved_3),metric/num_BTSP_events_(moved_4),metric/num_BTSP_positions_(moved_4),metric/first_BTSP_time_(moved_4),metric/first_BTSP_relative_position_(moved_4),metric/max_BTSP_ramp_(moved_4),metric/PC_weight_peak_relative_position_(moved_4),metric/PC_weight_FWHM_(moved_4),metric/PC_weight_ratio_pre_post_(moved_4),metric/num_BTSP_events_(moved_5),metric/num_BTSP_positions_(moved_5),metric/first_BTSP_time_(moved_5),metric/first_BTSP_relative_position_(moved_5),metric/max_BTSP_ramp_(moved_5),metric/PC_weight_peak_relative_position_(moved_5),metric/PC_weight_FWHM_(moved_5),metric/PC_weight_ratio_pre_post_(moved_5),metric/num_BTSP_events_(moved_6),metric/num_BTSP_positions_(moved_6),metric/first_BTSP_time_(moved_6),metric/first_BTSP_relative_position_(moved_6),metric/max_BTSP_ramp_(moved_6),metric/PC_weight_peak_relative_position_(moved_6),metric/PC_weight_FWHM_(moved_6),metric/PC_weight_ratio_pre_post_(moved_6),metric/num_BTSP_events_(moved_7),metric/num_BTSP_positions_(moved_7),metric/first_BTSP_time_(moved_7),metric/first_BTSP_relative_position_(moved_7),metric/max_BTSP_ramp_(moved_7),metric/PC_weight_peak_relative_position_(moved_7),metric/PC_weight_FWHM_(moved_7),metric/PC_weight_ratio_pre_post_(moved_7),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
218,1.0,1.0,48.57000000000108,0.018728614583721104,1.25,-0.049999999999998934,1.0099704873045128,1.0920166593566591,1.0,1.0,335.33999999993677,0.01192343821953079,1.0,0.050000000000001155,0.7471410533083742,1.4913704278964148,1.0,1.0,605.4299999996912,0.017422108422385563,1.0,0.350000000000001,0.9866962754489794,1.0209492421325859,2.0,1.0,846.0899999994723,0.01750849378578856,1.5,0.05000000000000071,1.6593473777032672,0.6764122262476304,2.0,1.0,1118.7599999992244,-0.0007795396273164723,1.25,-0.049999999999999156,2.5019536239534856,0.6504786310188846,2.0,1.0,1474.1999999989011,0.03257593967127714,1.25,-0.04999999999999927,0.6342895499860544,0.8756633745034337,1.0,1.0,1629.29999999876,-0.01123873778197293,1.25,-4.85,0.6325571389954252,0.8747183998776642,2.0,1.0,1883.7899999985286,0.02179568050801528,1.0,-0.04999999999999849,1.0897330300705708,1.5029598186851014,1748701854,,False,1,79730_00218,2025-05-31_15-30-54,204.09894609451294,204.09894609451294,1571099,cnl-brain9,155.198.99.250,204.09894609451294,1,0.21,0.35000000000000003,1.1,79730_00218
219,1.0,1.0,79.38000000000224,-0.0020794669508488184,1.25,-0.049999999999998934,0.5586134010647883,1.3086765208859084,2.0,1.0,328.52999999994296,-0.010121284669270647,1.0,0.050000000000001155,0.7495269525057275,1.5915527370224336,2.0,2.0,577.9799999997161,-0.008709080527386615,1.5,-0.04999999999999938,1.0556661422189593,0.5164277551869749,3.0,1.0,832.2599999994849,0.030194656855967228,1.5,0.05000000000000071,1.3630452960916215,0.9444777634389665,2.0,1.0,1153.6199999991927,0.01735805614451169,1.0,0.8500000000000008,1.4135189391041352,0.8399103464229792,3.0,2.0,1358.909999999006,0.018708096461994117,1.5,-0.04999999999999927,0.5673032502042641,0.8082977752395258,3.0,2.0,1716.1199999986811,0.01186378281357392,1.5,-4.85,0.5554660973482651,0.8020256655384721,2.0,1.0,1879.4999999985325,0.016848471419161903,1.0,1.450000000000002,0.634137581708841,1.0768864734011006,1748701856,,False,1,79730_00219,2025-05-31_15-30-56,204.00001692771912,204.00001692771912,1571084,cnl-brain9,155.198.99.250,204.00001692771912,1,0.21,0.4,1.1,79730_00219
220,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1748701834,,False,1,79730_00220,2025-05-31_15-30-34,182.64508390426636,182.64508390426636,1571117,cnl-brain9,155.198.99.250,182.64508390426636,1,0.21,0.2,1.2,79730_00220
221,1.0,1.0,212.6400000000073,0.023784705988561416,1.0,0.05000000000000071,0.8668133336129071,1.1633938188031174,1.0,1.0,387.3299999998895,0.03389482258502996,1.0,0.2500000000000009,1.0124717218969068,1.2728726504331074,1.0,1.0,687.5999999996164,0.006539305198636214,1.0,-0.04999999999999938,1.3719628019157009,0.7181953703499766,1.0,1.0,900.7499999994226,0.01775127985283298,1.0,0.05000000000000071,1.812170402977976,0.7906523573465324,2.0,1.0,1151.7299999991944,0.026165747757913582,1.0,0.05000000000000093,0.7291151082243355,1.6144218514632205,1.0,1.0,1498.7999999988788,-0.005917809033802013,1.0,1.050000000000001,0.7171681579716078,1.9246444963516633,1.0,1.0,1701.7799999986942,0.006493957648949333,1.0,-3.749999999999999,0.726035539593491,1.9281118197930625,0.0,0.0,,,0.75,-2.3499999999999988,0.726035539593491,1.9281118197930625,1748701842,,False,1,79730_00221,2025-05-31_15-30-42,189.6161994934082,189.6161994934082,1571086,cnl-brain9,155.198.99.250,189.6161994934082,1,0.21,0.25,1.2,79730_00221
222,1.0,1.0,44.190000000000914,0.006540210837264748,1.25,0.05000000000000071,0.6808161076049561,1.340413841844549,1.0,1.0,470.5199999998138,0.018035075788053856,1.0,0.15000000000000124,0.7865874823909107,1.844263478027524,2.0,1.0,606.2699999996904,0.03791655598851129,1.0,0.1500000000000008,1.3301709465820135,0.7781317692019595,1.0,1.0,824.1299999994923,-0.0006999815296233614,1.0,-0.04999999999999938,1.7659867876252933,0.5463730739340338,2.0,1.0,1146.3299999991993,0.02044443175581878,1.0,-0.049999999999999156,2.505211004581475,0.47373160035433604,0.0,0.0,,,0.75,0.9500000000000008,2.505211004581475,0.47373160035433604,2.0,2.0,1750.1399999986502,0.012587108223779175,1.0,-3.849999999999999,2.4955419953996456,0.47226655658120725,2.0,1.0,1899.5099999985143,0.017698617067137157,1.0,-0.04999999999999849,1.2087301321791917,2.9775930521662533,1748701852,,False,1,79730_00222,2025-05-31_15-30-52,199.75017619132996,199.75017619132996,1571047,cnl-brain9,155.198.99.250,199.75017619132996,1,0.21,0.30000000000000004,1.2,79730_00222
223,2.0,1.0,42.84000000000086,0.038655088210398425,1.0,0.05000000000000071,1.563716668707043,0.9847552547052666,0.0,0.0,,,0.0,0.2500000000000009,1.563716668707043,0.9847552547052666,1.0,1.0,594.689999999701,-0.0038114434952940535,1.25,0.05000000000000071,1.7187924774949335,0.883467546709143,1.0,1.0,845.0099999994733,0.04864386017009714,1.0,0.6500000000000008,2.0069754416468877,1.0701322828529298,2.0,1.0,1160.2799999991867,0.022964669184536657,1.0,0.05000000000000093,3.07817525463396,0.8075223916561832,2.0,1.0,1429.229999998942,0.037088055008164034,1.25,-0.04999999999999927,0.6932258042904824,0.8594960906793575,2.0,1.0,1625.9399999987631,0.029841462495805438,1.0,-4.85,0.7880737075296498,0.821534790278549,1.0,1.0,1903.6199999985106,0.018219215584041493,1.0,-3.449999999999999,0.7706099345826036,0.8390994499248177,1748701849,,False,1,79730_00223,2025-05-31_15-30-49,195.91710090637207,195.91710090637207,1571034,cnl-brain9,155.198.99.250,195.91710090637207,1,0.21,0.35000000000000003,1.2,79730_00223
224,1.0,1.0,45.270000000000955,0.04700883459230454,1.0,0.05000000000000071,1.2307536584515026,0.9583867762976044,1.0,1.0,335.99999999993616,0.012712181063630368,1.25,0.050000000000001155,1.1537794537880255,1.0292398656429251,1.0,1.0,553.6199999997383,0.008928491857725707,1.0,0.350000000000001,1.334139586441152,1.1244373242107755,1.0,1.0,825.7799999994908,0.032799656789339604,1.0,0.45000000000000107,1.8241336455717247,0.931223534549618,2.0,1.0,1120.5899999992228,0.036496725753266235,1.25,-0.049999999999999156,0.7938245331758293,0.37469450514864167,2.0,1.0,1499.0999999988785,0.014854602530375627,1.25,0.9500000000000008,0.7550113278704207,0.3108729948846826,2.0,2.0,1653.8699999987377,0.020668445383568823,1.25,-0.049999999999998934,0.624942820448882,0.44588892069940267,1.0,1.0,1930.4099999984862,0.0001535426465721912,1.25,1.3500000000000014,0.6086696310530844,0.4630155141995328,1748701840,,False,1,79730_00224,2025-05-31_15-30-40,186.93341422080994,186.93341422080994,1571029,cnl-brain9,155.198.99.250,186.93341422080994,1,0.21,0.4,1.2,79730_00224
225,2.0,1.0,45.45000000000096,0.01210397605784408,1.25,-0.049999999999998934,0.7328448647434822,1.2252474595428455,2.0,1.0,294.8699999999736,0.02381192882137828,1.0,0.15000000000000124,0.8265145914363257,2.285444586083699,3.0,2.0,541.3799999997494,0.006266208710962395,1.25,0.1500000000000008,1.0591477438649846,0.7745940254149006,2.0,1.0,807.1799999995077,0.011037307245158612,1.0,0.05000000000000071,1.6304237098194083,1.148564767224799,2.0,1.0,1146.4799999991992,0.017829282850536643,1.25,0.05000000000000093,2.372432192700743,0.9743197081915325,3.0,2.0,1355.8199999990088,-0.003747111191303776,1.5,-0.04999999999999927,0.5836967033555653,0.8399869111371345,1.0,1.0,1804.7099999986006,0.021267037668480704,1.0,-4.85,0.5836967033555653,0.8399869111371345,2.0,1.0,1868.9399999985421,0.0017226151108378218,1.25,-3.449999999999999,0.5694860914683854,0.8385719986805199,1748701837,,False,1,79730_00225,2025-05-31_15-30-37,183.8408739566803,183.8408739566803,1571058,cnl-brain9,155.198.99.250,183.8408739566803,1,0.24,0.2,0.8,79730_00225
226,2.0,1.0,41.79000000000082,0.035408162017875,1.0,0.05000000000000071,0.7746060030754531,1.2417543490675296,2.0,1.0,388.10999999988877,0.044147453712865214,1.0,0.15000000000000124,0.9825374846639203,1.69841059481102,1.0,1.0,560.1899999997323,-0.03585466790138048,1.0,-0.04999999999999938,1.147301166009207,0.41491851922228223,2.0,1.0,943.8899999993833,0.029090424731502473,1.0,0.5500000000000007,1.4064598295679,0.697686376397154,5.0,1.0,1117.6799999992254,0.03391952820506905,1.25,0.05000000000000093,0.8162201033237837,0.8741693398306227,2.0,1.0,1455.8099999989179,0.006508370627214433,1.25,1.050000000000001,0.7332275842039784,0.8010160666098928,3.0,1.0,1643.5199999987472,0.03461137449412188,1.5,-0.049999999999998934,0.6941898469329404,0.6184730643615044,2.0,1.0,1893.4199999985199,0.0172120005093106,1.5,-0.04999999999999849,0.6070982738690955,1.1329495009118642,1748701841,,False,1,79730_00226,2025-05-31_15-30-41,187.11475777626038,187.11475777626038,1571140,cnl-brain9,155.198.99.250,187.11475777626038,1,0.24,0.25,0.8,79730_00226
227,2.0,1.0,40.95000000000079,0.015021655455528027,1.25,-0.049999999999998934,0.7221107270035847,1.3562209250360016,3.0,1.0,343.37999999992945,0.03185962815860499,1.25,0.15000000000000124,0.9116433406207212,2.832364874245119,3.0,1.0,550.4999999997411,0.03850503433504304,1.25,0.2500000000000009,1.019437900071051,1.1660833691720693,3.0,1.0,789.4199999995238,0.0057431844179141045,1.5,-0.04999999999999938,1.0578679395490869,0.4077779100987019,4.0,1.0,1065.6299999992727,0.01251948889345722,1.75,-0.049999999999999156,0.6692071247574747,0.5185099549882568,4.0,1.0,1305.3299999990547,0.04006438826160863,1.5,-0.04999999999999927,0.5658215514110432,0.6680161871374803,4.0,1.0,1601.849999998785,0.01975651262878131,1.5,0.0500000000000016,0.6559359453638409,1.2666138508953912,4.0,1.0,1814.4899999985917,0.034669057586261154,1.5,-0.04999999999999849,0.6139129889274226,1.9020923066225637,1748701847,,False,1,79730_00227,2025-05-31_15-30-47,192.01793718338013,192.01793718338013,1571072,cnl-brain9,155.198.99.250,192.01793718338013,1,0.24,0.30000000000000004,0.8,79730_00227
