,metric/num_BTSP_events_(moved_0),metric/num_BTSP_positions_(moved_0),metric/first_BTSP_time_(moved_0),metric/first_BTSP_relative_position_(moved_0),metric/max_BTSP_ramp_(moved_0),metric/PC_weight_peak_relative_position_(moved_0),metric/PC_weight_FWHM_(moved_0),metric/PC_weight_ratio_pre_post_(moved_0),metric/num_BTSP_events_(moved_1),metric/num_BTSP_positions_(moved_1),metric/first_BTSP_time_(moved_1),metric/first_BTSP_relative_position_(moved_1),metric/max_BTSP_ramp_(moved_1),metric/PC_weight_peak_relative_position_(moved_1),metric/PC_weight_FWHM_(moved_1),metric/PC_weight_ratio_pre_post_(moved_1),metric/num_BTSP_events_(moved_2),metric/num_BTSP_positions_(moved_2),metric/first_BTSP_time_(moved_2),metric/first_BTSP_relative_position_(moved_2),metric/max_BTSP_ramp_(moved_2),metric/PC_weight_peak_relative_position_(moved_2),metric/PC_weight_FWHM_(moved_2),metric/PC_weight_ratio_pre_post_(moved_2),metric/num_BTSP_events_(moved_3),metric/num_BTSP_positions_(moved_3),metric/first_BTSP_time_(moved_3),metric/first_BTSP_relative_position_(moved_3),metric/max_BTSP_ramp_(moved_3),metric/PC_weight_peak_relative_position_(moved_3),metric/PC_weight_FWHM_(moved_3),metric/PC_weight_ratio_pre_post_(moved_3),metric/num_BTSP_events_(moved_4),metric/num_BTSP_positions_(moved_4),metric/first_BTSP_time_(moved_4),metric/first_BTSP_relative_position_(moved_4),metric/max_BTSP_ramp_(moved_4),metric/PC_weight_peak_relative_position_(moved_4),metric/PC_weight_FWHM_(moved_4),metric/PC_weight_ratio_pre_post_(moved_4),metric/num_BTSP_events_(moved_5),metric/num_BTSP_positions_(moved_5),metric/first_BTSP_time_(moved_5),metric/first_BTSP_relative_position_(moved_5),metric/max_BTSP_ramp_(moved_5),metric/PC_weight_peak_relative_position_(moved_5),metric/PC_weight_FWHM_(moved_5),metric/PC_weight_ratio_pre_post_(moved_5),metric/num_BTSP_events_(moved_6),metric/num_BTSP_positions_(moved_6),metric/first_BTSP_time_(moved_6),metric/first_BTSP_relative_position_(moved_6),metric/max_BTSP_ramp_(moved_6),metric/PC_weight_peak_relative_position_(moved_6),metric/PC_weight_FWHM_(moved_6),metric/PC_weight_ratio_pre_post_(moved_6),metric/num_BTSP_events_(moved_7),metric/num_BTSP_positions_(moved_7),metric/first_BTSP_time_(moved_7),metric/first_BTSP_relative_position_(moved_7),metric/max_BTSP_ramp_(moved_7),metric/PC_weight_peak_relative_position_(moved_7),metric/PC_weight_FWHM_(moved_7),metric/PC_weight_ratio_pre_post_(moved_7),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr,config/inhibit_input_filter_tau,config/inhibit_weight,logdir
216,1.0,1.0,56.22000000000137,0.007661350346784612,1.0,-0.049999999999998934,0.6576264137299126,1.2269633362663979,0.0,0.0,,,0.0,0.15000000000000124,0.6576264137299126,1.2269633362663979,1.0,1.0,621.4799999996766,0.004507100665315011,1.0,0.05000000000000071,1.1621685081396738,0.9007728319682202,1.0,1.0,820.8599999994952,-0.0027108615954811732,1.0,-0.04999999999999938,1.731665397840056,0.6183506085911069,1.0,1.0,1142.9999999992024,0.014953487104701235,1.0,0.7500000000000007,2.591602065654703,0.6811135041015622,1.0,1.0,1301.5799999990581,0.012394340442904439,1.0,1.7500000000000007,0.6074890408110186,0.6265702382230055,1.0,1.0,1561.9199999988214,0.01009822641657454,1.0,-0.049999999999998934,0.7714053812888784,0.7389945255576974,1.0,1.0,1837.9499999985703,0.007203485770021167,1.0,1.3500000000000014,2.099445437031104,0.6609157724227342,1748700078,,False,1,68a36_00216,2025-05-31_15-01-18,188.57029819488525,188.57029819488525,1522387,cnl-brain9,155.198.99.250,188.57029819488525,1,0.21,0.25,1.1,68a36_00216
217,1.0,1.0,55.20000000000133,-0.00017345349982189617,1.25,-0.049999999999998934,0.6258233890768672,1.2395093215488526,0.0,0.0,,,0.0,0.15000000000000124,0.6258233890768672,1.2395093215488526,1.0,1.0,578.5499999997156,0.004912510853246399,1.0,0.5500000000000012,1.1666074157387198,1.5637638272754146,1.0,1.0,815.9699999994997,0.0023942031508017436,1.0,-0.04999999999999938,1.748366218867441,0.6139071231645572,1.0,1.0,1055.7299999992817,0.01821997152278443,1.0,1.9500000000000013,2.6170101433344346,1.4780904528179442,1.0,1.0,1294.2899999990648,0.01824527028989731,1.0,2.950000000000001,2.599728895059673,1.4746291995108098,1.0,1.0,1557.6899999988252,0.004138589391486036,1.25,-0.049999999999998934,0.7371700084162596,0.6937369583915532,1.0,1.0,1794.8699999986095,0.021624643324198445,1.0,1.3500000000000014,2.055088771316303,0.6051457969299101,1748700078,,False,1,68a36_00217,2025-05-31_15-01-18,188.27584266662598,188.27584266662598,1522331,cnl-brain9,155.198.99.250,188.27584266662598,1,0.21,0.30000000000000004,1.1,68a36_00217
218,1.0,1.0,55.50000000000134,-0.0018059126780429757,1.25,-0.049999999999998934,0.655389898342654,1.2522656569488784,0.0,0.0,,,0.0,0.15000000000000124,0.655389898342654,1.2522656569488784,1.0,1.0,581.0399999997134,0.011465836108795813,1.25,0.05000000000000071,1.1867845931270185,0.8736263195317677,1.0,1.0,819.4799999994965,0.006558198821311034,1.25,0.05000000000000071,1.7473097968482776,0.8687670940617532,1.0,1.0,1058.1599999992795,0.013949265371597352,1.0,1.9500000000000013,1.7606708086464753,1.5042863966736957,1.0,1.0,1297.1399999990622,0.016180238799841762,1.0,2.950000000000001,1.7961233837635544,1.500235517187797,1.0,1.0,1558.4099999988246,-0.007535870240817921,1.25,-0.049999999999998934,0.7329660022953739,0.7513509177628991,1.0,1.0,1793.8499999986104,0.011998421080606114,1.25,1.3500000000000014,2.005677724078129,0.6421067544525563,1748700078,,False,1,68a36_00218,2025-05-31_15-01-18,187.8312554359436,187.8312554359436,1522335,cnl-brain9,155.198.99.250,187.8312554359436,1,0.21,0.35000000000000003,1.1,68a36_00218
219,1.0,1.0,55.95000000000136,0.008398463096749964,1.25,-0.049999999999998934,0.691838957994249,1.1896866596074034,1.0,1.0,418.1099999998615,0.011307933897485078,1.0,0.050000000000001155,0.7167843970102963,1.2928386599974215,1.0,1.0,580.1699999997142,0.008995240192609444,1.25,0.45000000000000107,1.002197446793637,1.749337278701934,2.0,2.0,819.6599999994963,0.019997925741767286,1.25,-0.04999999999999938,1.6409602928841345,0.5612472235310052,2.0,1.0,1062.4799999992756,0.029796682569417143,1.25,-0.049999999999999156,1.558437238685184,0.5129776829644651,2.0,2.0,1300.649999999059,0.014945642384162738,1.25,-0.04999999999999927,0.5394905734096738,0.8720480583350272,1.0,1.0,1562.4599999988209,0.009985643996455629,1.25,-4.85,0.5446636974960473,0.8687478160085085,2.0,1.0,1798.799999998606,0.024340793559758822,1.25,-0.04999999999999849,0.984382691998674,2.4825404608684813,1748699902,,False,1,68a36_00219,2025-05-31_14-58-22,205.2281048297882,205.2281048297882,1522435,cnl-brain9,155.198.99.250,205.2281048297882,1,0.21,0.4,1.1,68a36_00219
220,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,0.0,0.0,,,0.75,,0.0,,1748700075,,False,1,68a36_00220,2025-05-31_15-01-15,184.89285850524902,184.89285850524902,1522368,cnl-brain9,155.198.99.250,184.89285850524902,1,0.21,0.2,1.2,68a36_00220
221,1.0,1.0,136.0800000000044,9.588260388149195e-05,1.0,-0.049999999999998934,0.6752884976063962,1.2152245122288283,0.0,0.0,,,0.0,0.15000000000000124,0.6752884976063962,1.2152245122288283,1.0,1.0,613.4699999996839,0.009949108122516925,1.0,0.05000000000000071,1.1755279438575479,0.8599083492122632,1.0,1.0,936.2099999993903,0.008035319960884024,1.0,0.05000000000000071,1.725111275979184,0.8487948088939167,1.0,1.0,1137.0599999992078,0.013795271374068108,1.0,1.9500000000000013,2.6056386942906586,1.50223892946661,1.0,1.0,1337.2799999990257,0.012175236257380595,1.0,2.950000000000001,2.5972058505006883,1.4989254582840084,1.0,1.0,1599.3899999987873,0.0016782113491426998,1.0,-0.049999999999998934,0.7744234906210066,0.7389651864191925,1.0,1.0,1959.9299999984594,0.010041377221432946,1.0,1.3500000000000014,2.0598576148953844,0.6616967618776999,1748700091,,False,1,68a36_00221,2025-05-31_15-01-31,199.75096559524536,199.75096559524536,1522444,cnl-brain9,155.198.99.250,199.75096559524536,1,0.21,0.25,1.2,68a36_00221
222,1.0,1.0,52.98000000000125,0.00782930959516781,1.0,-0.049999999999998934,0.7201895956922022,1.1918271135624732,0.0,0.0,,,0.0,0.15000000000000124,0.7201895956922022,1.1918271135624732,1.0,1.0,576.8099999997172,0.0018230050203360548,1.0,-0.04999999999999938,1.1266735929655742,0.6465766333801806,1.0,1.0,816.749999999499,0.013062259913121377,1.0,0.5500000000000007,1.6922281589193982,0.9680686711317716,1.0,1.0,1057.67999999928,0.012754307280497201,1.0,1.3500000000000008,1.6398632377236662,0.9043816471504871,1.0,1.0,1300.4099999990592,0.01283501817876409,1.0,-0.04999999999999927,1.7273179010486692,0.955202300218817,1.0,1.0,1560.5399999988226,0.009109004608936822,1.0,-0.049999999999998934,0.7595266328845351,0.7009994979746025,1.0,1.0,1798.649999998606,0.016004174781039993,1.0,1.3500000000000014,2.0017241519992406,0.6258914790034409,1748700065,,False,1,68a36_00222,2025-05-31_15-01-05,173.60622596740723,173.60622596740723,1522338,cnl-brain9,155.198.99.250,173.60622596740723,1,0.21,0.30000000000000004,1.2,68a36_00222
223,1.0,1.0,57.72000000000143,0.0034476509670580135,1.0,-0.049999999999998934,0.6866156134571666,1.227640048139641,0.0,0.0,,,0.0,0.15000000000000124,0.6866156134571666,1.227640048139641,1.0,1.0,585.3299999997095,-0.006193020313430164,1.25,-0.04999999999999938,1.092286266087187,0.5874270549720229,1.0,1.0,822.9899999994933,0.01094440893884352,1.25,0.5500000000000007,1.6574881199431282,0.8831943826946812,1.0,1.0,1062.8099999992753,0.016207714210231705,1.0,1.3500000000000008,1.6971411434049206,0.8043627575434507,1.0,1.0,1302.3299999990575,0.018981274471981613,1.0,2.3500000000000005,1.7674201354394037,0.7906533251844804,1.0,1.0,1566.599999998817,0.00408156020274042,1.25,-0.049999999999998934,0.8036193092984298,0.745282562941161,1.0,1.0,1839.1799999985692,0.02407900875282376,1.0,1.3500000000000014,2.0637824249583474,0.6665504041314282,1748700086,,False,1,68a36_00223,2025-05-31_15-01-26,194.17730617523193,194.17730617523193,1522347,cnl-brain9,155.198.99.250,194.17730617523193,1,0.21,0.35000000000000003,1.2,68a36_00223
224,1.0,1.0,55.41000000000134,-0.002460969405202462,1.25,-0.049999999999998934,0.6371237495553084,1.3032895236753432,0.0,0.0,,,0.0,0.15000000000000124,0.6371237495553084,1.3032895236753432,1.0,1.0,580.5899999997138,0.006202842839513778,1.25,-0.04999999999999938,1.119770031942993,0.6278182103831637,1.0,1.0,817.3499999994984,0.015276454546294449,1.0,0.5500000000000007,1.6765021619958071,0.9593276823688198,1.0,1.0,1094.8799999992461,0.013834310809018868,1.25,1.3500000000000008,1.7424735180158901,0.8736130239417812,1.0,1.0,1333.0199999990296,0.018003274194175245,1.25,2.3500000000000005,1.7757186548300599,0.8597981692282962,1.0,1.0,1594.8299999987914,0.007822576879431331,1.25,-0.049999999999998934,0.7851678874015766,0.7399488557742254,1.0,1.0,1830.8399999985768,0.014421095362414427,1.0,-0.34999999999999876,2.059921872188288,0.7385216116984061,1748700076,,False,1,68a36_00224,2025-05-31_15-01-16,184.21956157684326,184.21956157684326,1522365,cnl-brain9,155.198.99.250,184.21956157684326,1,0.21,0.4,1.2,68a36_00224
225,1.0,1.0,56.310000000001374,0.005536146082221638,1.25,-0.049999999999998934,0.6853296332264236,1.246266401985177,0.0,0.0,,,0.75,0.15000000000000124,0.6853296332264236,1.246266401985177,1.0,1.0,577.4699999997166,0.008884563345988639,1.25,0.05000000000000071,1.175359161150416,0.8308044825567921,1.0,1.0,820.9199999994952,0.009172484771468703,1.25,0.05000000000000071,1.7570007413652329,0.8250921653412251,1.0,1.0,1058.669999999279,0.01439746622645699,1.0,1.3500000000000008,1.793384201903144,0.8630522292883376,1.0,1.0,1297.7099999990617,0.013762611685296688,1.0,-0.04999999999999927,1.8001402145810586,0.8947643043257576,1.0,1.0,1557.989999998825,0.009771540245943733,1.25,-0.049999999999998934,0.7876137391494531,0.7306853061109054,2.0,1.0,1794.6899999986097,0.021393565482827448,1.0,-0.04999999999999849,0.9578237086662273,2.411514399341569,1748700084,,False,1,68a36_00225,2025-05-31_15-01-24,192.30389857292175,192.30389857292175,1522348,cnl-brain9,155.198.99.250,192.30389857292175,1,0.24,0.2,0.8,68a36_00225
226,1.0,1.0,53.670000000001274,-0.0063297397283785806,1.5,-0.049999999999998934,0.602373381125525,1.369620030752928,1.0,1.0,336.11999999993606,0.005733383696099992,1.0,0.050000000000001155,0.6769255915237671,1.285831176144838,1.0,1.0,578.3999999997158,-0.0016267566500922648,1.5,0.45000000000000107,1.0038474568742766,1.853878255520849,2.0,2.0,818.879999999497,0.026767429403892873,1.25,-0.04999999999999938,1.5970812038824405,0.48630228258787583,2.0,1.0,1059.5999999992782,0.021338739348772506,1.5,-0.049999999999999156,0.6732999889222382,0.5084899675275733,2.0,2.0,1297.6199999990617,0.0270789258687002,1.5,-0.04999999999999927,0.5313569970841125,0.8662909884156716,2.0,1.0,1560.6299999988225,0.020184402659870315,1.25,-0.049999999999998934,0.6729704703830652,0.606501606203702,2.0,1.0,1797.0599999986075,0.018553106193254898,1.5,-0.04999999999999849,0.7305417435293924,2.565011262921409,1748700088,,False,1,68a36_00226,2025-05-31_15-01-28,195.74924492835999,195.74924492835999,1522374,cnl-brain9,155.198.99.250,195.74924492835999,1,0.24,0.25,0.8,68a36_00226
227,1.0,1.0,54.93000000000132,0.0015228605037447274,1.5,-0.049999999999998934,0.6667498639147351,1.2836078443905188,1.0,1.0,337.1399999999351,0.0016110338133512592,1.25,0.050000000000001155,0.710637383359209,1.3583902667398888,2.0,2.0,576.1199999997178,-0.0030973891737478,1.75,0.05000000000000071,0.9266004729769572,0.800877450657428,2.0,2.0,818.0999999994978,0.03099309352723445,1.75,0.05000000000000071,1.355161117072368,0.8330761558561471,2.0,1.0,1057.3799999992802,0.022752034369891705,1.75,-0.049999999999999156,0.6399969246990143,0.4376367056709798,2.0,2.0,1296.5699999990627,0.013917844856559003,1.75,-0.04999999999999927,0.5329626655700247,0.8438309080079007,2.0,2.0,1557.6599999988252,0.02176353582178603,1.5,-0.049999999999998934,0.6200621791487029,0.530295762275045,2.0,1.0,1797.3299999986073,0.014202879432266613,1.75,-0.04999999999999849,0.6183719092455551,1.9905192358083652,1748700080,,False,1,68a36_00227,2025-05-31_15-01-20,187.53711915016174,187.53711915016174,1522436,cnl-brain9,155.198.99.250,187.53711915016174,1,0.24,0.30000000000000004,0.8,68a36_00227
228,1.0,1.0,57.75000000000143,0.0025766884706754922,1.5,-0.049999999999998934,0.6403674682619394,1.2641767440867093,1.0,1.0,341.27999999993136,-0.006235113348330934,1.5,0.050000000000001155,0.6819289584976933,1.424074531961084,2.0,1.0,585.1199999997096,0.0020013717040860968,1.75,0.05000000000000071,0.9520893315023979,0.7437374745499645,3.0,2.0,824.1299999994923,0.02445036344519158,2.0,-0.04999999999999938,0.9997811572297559,0.4770506889801718,2.0,1.0,1062.6599999992754,0.030440292564696936,1.75,-0.049999999999999156,1.6196924199765907,0.4601370932990856,2.0,2.0,1299.44999999906,0.022713714083550274,1.75,-0.04999999999999927,0.5471712565877103,0.8224603189932719,2.0,2.0,1598.579999998788,0.017808280679887822,1.75,-0.049999999999998934,0.6350992305327754,0.5739866987380196,3.0,1.0,1837.169999998571,0.029498731860686078,1.5,-0.04999999999999849,0.5965929478435568,1.7134452519773897,1748700092,,False,1,68a36_00228,2025-05-31_15-01-32,198.72516441345215,198.72516441345215,1522310,cnl-brain9,155.198.99.250,198.72516441345215,1,0.24,0.35000000000000003,0.8,68a36_00228
229,1.0,1.0,56.25000000000137,0.004032476442882071,1.75,-0.049999999999998934,0.6674067751456296,1.2273090861997276,2.0,1.0,339.3899999999331,-0.002084437474307421,1.5,0.050000000000001155,0.7229270129060272,1.8761771643817837,3.0,2.0,580.2599999997141,0.00827554379028328,1.75,0.05000000000000071,0.8983848317530199,0.7076781581954761,3.0,2.0,819.7499999994963,0.02096336789671005,2.0,-0.04999999999999938,0.9982183461764746,0.42561262074592715,3.0,1.0,1059.3599999992784,0.024945434741834305,1.75,-0.049999999999999156,0.6160417109609309,0.4797611821137424,3.0,1.0,1297.5599999990618,0.02672628448259229,1.5,-0.04999999999999927,0.5684007695039422,0.8491188674163895,3.0,2.0,1596.50999999879,0.012524968660057034,2.0,-0.049999999999998934,0.5771500713363409,0.48532851580616315,3.0,1.0,1833.1799999985747,0.022916720188836948,1.75,-0.04999999999999849,0.5774471376229724,1.8695699614497054,1748700086,,False,1,68a36_00229,2025-05-31_15-01-26,192.64010763168335,192.64010763168335,1522307,cnl-brain9,155.198.99.250,192.64010763168335,1,0.24,0.4,0.8,68a36_00229
230,1.0,1.0,54.96000000000132,0.0065715454775547855,1.0,-0.049999999999998934,0.6619487894502285,1.20977199560617,0.0,0.0,,,0.0,0.15000000000000124,0.6619487894502285,1.20977199560617,1.0,1.0,581.8499999997126,0.009706123681681333,1.0,0.05000000000000071,1.1639011161502895,0.8648809981106104,1.0,1.0,821.5199999994946,0.014085486328271113,1.0,0.05000000000000071,1.73112740975087,0.8470005622389327,1.0,1.0,1060.829999999277,0.016705009721473818,1.0,1.9500000000000013,2.633694771408776,1.5078468280148138,1.0,1.0,1296.7499999990625,0.015699371749156255,1.0,2.950000000000001,1.8181503808947346,1.5044322040858815,1.0,1.0,1559.7599999988233,0.008144059993045794,1.0,-0.049999999999998934,0.7724506946201721,0.731476951778926,1.0,1.0,1797.4499999986072,0.01522647237034036,1.0,1.3500000000000014,1.9982601865775882,0.6500235773963604,1748700066,,False,1,68a36_00230,2025-05-31_15-01-06,172.34824132919312,172.34824132919312,1522334,cnl-brain9,155.198.99.250,172.34824132919312,1,0.24,0.2,0.9,68a36_00230
231,1.0,1.0,54.3300000000013,0.0060207242765604185,1.25,-0.049999999999998934,0.6812786975570018,1.2377976747973831,0.0,0.0,,,0.75,0.15000000000000124,0.6812786975570018,1.2377976747973831,1.0,1.0,575.879999999718,0.0009194085390946682,1.25,-0.04999999999999938,1.1407608496193342,0.604232158906639,1.0,1.0,815.8499999994998,0.01925024607312409,1.25,0.5500000000000007,1.7035525253954988,0.9496054343423901,1.0,1.0,1054.1099999992832,0.01765488157176187,1.0,1.3500000000000008,2.5839166381780054,0.8556483904838278,1.0,1.0,1290.839999999068,0.022190265657149322,1.0,2.3500000000000005,2.563208656766646,0.8397193041837919,1.0,1.0,1551.209999998831,0.004964369848799777,1.25,-0.049999999999998934,0.7398627889358371,0.7101881696519919,1.0,1.0,1788.2399999986155,0.017197461145631365,1.0,-0.34999999999999876,2.040588695730883,0.6195409277020929,1748700082,,False,1,68a36_00231,2025-05-31_15-01-22,187.3368501663208,187.3368501663208,1522312,cnl-brain9,155.198.99.250,187.3368501663208,1,0.24,0.25,0.9,68a36_00231
232,1.0,1.0,56.340000000001375,-0.00411418412240927,1.5,-0.049999999999998934,0.6418308821976808,1.3464883089518933,1.0,1.0,340.4399999999321,0.005826121117780136,1.0,0.050000000000001155,0.7011104153182339,1.347700353595034,1.0,1.0,583.1999999997114,0.001306979743224801,1.5,0.45000000000000107,1.0245075540551647,1.94167029142283,2.0,2.0,824.6399999994918,0.024150224641035667,1.5,-0.04999999999999938,1.6334389829425677,0.5251650826157351,2.0,1.0,1063.4399999992747,0.030687901238007687,1.5,-0.049999999999999156,2.459620067872008,0.5628858650731533,2.0,1.0,1338.4199999990246,0.015376687485071594,1.25,-0.04999999999999927,0.5799155094156292,0.8653208308633396,1.0,1.0,1603.109999998784,0.0158055754262989,1.25,-4.85,0.5949019150407217,0.8629021879885213,2.0,1.0,1839.479999998569,0.03478817108690535,1.25,-0.04999999999999849,0.9798563860863791,2.0742436520701686,1748700083,,False,1,68a36_00232,2025-05-31_15-01-23,188.0149040222168,188.0149040222168,1522420,cnl-brain9,155.198.99.250,188.0149040222168,1,0.24,0.30000000000000004,0.9,68a36_00232
233,1.0,1.0,56.43000000000138,0.013144412217030332,1.25,-0.049999999999998934,0.7261947212593705,1.199763898312903,1.0,1.0,340.40999999993215,0.008162462687501648,1.0,0.050000000000001155,0.7270708507713302,1.3367094285345569,2.0,1.0,578.7599999997154,0.013142670164749681,1.25,0.05000000000000071,0.9665352291499589,0.7232460059793782,2.0,2.0,817.5299999994983,0.016852632455152783,1.25,-0.04999999999999938,1.3315387022272134,0.29563416249051133,2.0,1.0,1058.2499999992795,0.020043917216813423,1.5,-0.049999999999999156,0.6069422275733356,0.42550645049608965,2.0,1.0,1294.7999999990643,0.028749592870836338,1.5,-0.04999999999999927,0.5595725693796139,0.7944681428879392,2.0,2.0,1553.9699999988286,0.018588889629481464,1.25,-0.049999999999998934,0.6299028205558832,0.561755163147474,2.0,1.0,1826.159999998581,0.014203651833790687,1.5,-0.04999999999999849,0.6557871741126888,2.065779675407394,1748700094,,False,1,68a36_00233,2025-05-31_15-01-34,199.16825795173645,199.16825795173645,1522369,cnl-brain9,155.198.99.250,199.16825795173645,1,0.24,0.35000000000000003,0.9,68a36_00233
234,1.0,1.0,56.25000000000137,-0.003561729416232229,1.75,-0.049999999999998934,0.6460241400491133,1.3294772368127348,1.0,1.0,340.73999999993185,-0.003038685064745472,1.5,0.050000000000001155,0.7125196257153386,1.3824507546353506,2.0,2.0,581.3399999997131,-0.0013334753647060715,1.75,0.05000000000000071,0.9581957195584292,0.75963200460489,2.0,2.0,818.8499999994971,0.029093981839936056,1.75,-0.04999999999999938,1.3909938241093034,0.4337190034906606,2.0,1.0,1095.7799999992453,0.022648037787600384,1.75,-0.049999999999999156,0.6583684667526846,0.44028680551156835,2.0,1.0,1335.1199999990276,0.03398250960430582,1.5,-0.04999999999999927,0.5671595840813556,0.8004602028483433,2.0,2.0,1599.8999999987868,0.013090536741574788,1.5,-0.049999999999998934,0.6225247104199738,0.5387426169158007,2.0,1.0,1835.3099999985727,0.019143945421457254,1.75,-0.04999999999999849,0.6612229101059222,1.956304345191408,1748700080,,False,1,68a36_00234,2025-05-31_15-01-20,184.88218593597412,184.88218593597412,1522329,cnl-brain9,155.198.99.250,184.88218593597412,1,0.24,0.4,0.9,68a36_00234
235,1.0,1.0,56.22000000000137,0.0019282008849743626,1.0,-0.049999999999998934,0.6768093766605099,1.3281265300189407,0.0,0.0,,,0.0,0.15000000000000124,0.6768093766605099,1.3281265300189407,1.0,1.0,617.2799999996804,0.0025254163305401534,1.0,-0.04999999999999938,1.147570417412577,0.5870346876686675,1.0,1.0,816.8699999994989,0.009315884361741134,1.0,-0.04999999999999938,1.7318918617647263,0.5511726776865914,1.0,1.0,1097.189999999244,0.013505064450324289,1.0,1.3500000000000008,1.8297357559196321,0.7493794038164682,0.0,0.0,,,0.75,2.3500000000000005,1.8297357559196321,0.7493794038164682,1.0,1.0,1600.769999998786,0.011858333373385044,1.0,-0.049999999999998934,0.8084904161236661,0.7315479916529887,1.0,1.0,1878.7499999985332,0.01202238687314594,1.0,-0.34999999999999876,2.100384263350327,0.7254795599063253,1748700103,,False,1,68a36_00235,2025-05-31_15-01-43,207.98051810264587,207.98051810264587,1522322,cnl-brain9,155.198.99.250,207.98051810264587,1,0.24,0.2,1.0,68a36_00235
236,1.0,1.0,56.580000000001384,-0.0030496493747032005,1.25,-0.049999999999998934,0.6319105508625955,1.3401046678028934,0.0,0.0,,,0.0,0.15000000000000124,0.6319105508625955,1.3401046678028934,1.0,1.0,579.0599999997152,0.004949972675362346,1.25,0.05000000000000071,1.1401897612117047,0.8528476310620886,1.0,1.0,817.1099999994987,0.019248051725992088,1.0,1.1500000000000012,1.741078878973497,1.7159626463017632,1.0,1.0,1056.9299999992807,0.011783741674979975,1.0,-0.049999999999999156,1.7459458168437445,0.6661272908239223,1.0,1.0,1296.359999999063,0.018770470071562517,1.0,2.950000000000001,1.7603525781269265,1.6882795583573724,1.0,1.0,1556.1899999988266,0.007375368908792979,1.0,-0.049999999999998934,0.7274488915973771,0.6678336605616148,1.0,1.0,1871.1299999985401,0.013903980377450331,1.0,1.3500000000000014,1.9500126014666668,0.5426989514161313,1748700090,,False,1,68a36_00236,2025-05-31_15-01-30,195.05414986610413,195.05414986610413,1522383,cnl-brain9,155.198.99.250,195.05414986610413,1,0.24,0.25,1.0,68a36_00236
237,1.0,1.0,55.38000000000134,-0.001785216076104934,1.25,-0.049999999999998934,0.6261824773843498,1.3760881840213255,0.0,0.0,,,0.0,0.15000000000000124,0.6261824773843498,1.3760881840213255,1.0,1.0,578.6099999997156,0.0025624989772765616,1.25,-0.04999999999999938,1.1274853216305973,0.5918207378112845,1.0,1.0,819.5699999994964,0.006996984704388698,1.25,0.5500000000000007,1.7342596135279895,0.9215787799134435,1.0,1.0,1098.1499999992432,0.018632214788338874,1.0,1.9500000000000013,1.7506219891912047,1.7422097225376119,1.0,1.0,1337.1599999990258,0.01016816413405075,1.25,-0.04999999999999927,0.6077187912091732,0.9083040609289982,1.0,1.0,1599.8999999987868,0.0009190682301190023,1.25,-0.049999999999998934,0.7139881471048701,0.6924932617860974,1.0,1.0,1835.7299999985723,0.026210705606035667,1.0,1.3500000000000014,2.002439471060112,0.5660086575220816,1748700088,,False,1,68a36_00237,2025-05-31_15-01-28,192.6052441596985,192.6052441596985,1522343,cnl-brain9,155.198.99.250,192.6052441596985,1,0.24,0.30000000000000004,1.0,68a36_00237
238,1.0,1.0,55.590000000001346,0.007618213589848821,1.25,-0.049999999999998934,0.6738602901753001,1.2685967751362546,0.0,0.0,,,0.75,0.15000000000000124,0.6738602901753001,1.2685967751362546,1.0,1.0,580.4399999997139,0.005178258075019926,1.5,0.05000000000000071,1.1664178488916628,0.8755636280700198,1.0,1.0,822.3599999994939,0.01388521127240061,1.25,0.5500000000000007,1.7024783133684358,0.9615694360732685,1.0,1.0,1059.6899999992781,0.015561910933792777,1.25,1.3500000000000008,1.7090708208485559,0.8505240181387559,1.0,1.0,1299.8399999990597,0.01361243259158551,1.25,2.3500000000000005,1.7261718995878388,0.8304482781064031,1.0,1.0,1565.4299999988182,0.007768099525653938,1.5,-0.049999999999998934,0.7987069086808134,0.7633918825246935,1.0,1.0,1802.5799999986025,0.027776670070099208,1.0,-0.34999999999999876,1.949586075227565,0.717821248039276,1748700079,,False,1,68a36_00238,2025-05-31_15-01-19,183.33454728126526,183.33454728126526,1522426,cnl-brain9,155.198.99.250,183.33454728126526,1,0.24,0.35000000000000003,1.0,68a36_00238
