,metric/num_BTSP_events_(single),metric/num_BTSP_events_(reverse),metric/num_BTSP_events_(back_and_forth),metric/num_BTSP_positions_(single),metric/num_BTSP_positions_(reverse),metric/num_BTSP_positions_(back_and_forth),metric/first_BTSP_time_(single),metric/first_BTSP_time_(reverse),metric/first_BTSP_time_(back_and_forth),metric/max_BTSP_ramp_(single),metric/max_BTSP_ramp_(reverse),metric/max_BTSP_ramp_(back_and_forth),metric/PC_weight_ratio_pre_post_(single),metric/PC_weight_ratio_pre_post_(reverse),metric/PC_weight_ratio_pre_post_(back_and_forth),metric/first_BTSP_relative_position_(single),metric/first_BTSP_relative_position_(reverse),metric/first_BTSP_relative_position_(back_and_forth),metric/PC_weight_peak_relative_position_(single),metric/PC_weight_peak_relative_position_(reverse),metric/PC_weight_peak_relative_position_(back_and_forth),timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_regularization_alpha,config/soma_BTSP_lr_fact,config/inhibit_weight,logdir
44,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740568990,,False,1,f4778_00044,2025-02-26_11-23-10,41.8747763633728,41.8747763633728,1016738,cnl-brain9,155.198.99.250,41.8747763633728,1,0.5,125.0,5.0,f4778_00044
45,2,7,10,1,4,3,44.25000000000092,285.599999999982,570.8699999997226,3.25,11.25,12.5,0.9643839263920824,0.8933015721522298,1.0296368309072528,0.008838525406551057,-0.06663129674660051,0.01503070266404416,0.11666666666666647,-0.5833333333333337,-0.0833333333333337,1740569026,,False,1,f4778_00045,2025-02-26_11-23-46,40.60158085823059,40.60158085823059,1016709,cnl-brain9,155.198.99.250,40.60158085823059,1,0.5,150.0,0.8,f4778_00045
46,1,0,0,1,0,0,42.84000000000086,,,2.25,0.0,0.0,0.924075954810236,0.924075954810236,0.924075954810236,0.00689345382341866,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740569028,,False,1,f4778_00046,2025-02-26_11-23-48,42.46386694908142,42.46386694908142,1016701,cnl-brain9,155.198.99.250,42.46386694908142,1,0.5,150.0,1.3,f4778_00046
47,1,0,0,1,0,0,43.8900000000009,,,1.75,0.0,0.0,0.9343452461342834,0.9343452461342834,0.9343452461342834,0.018016060019699243,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740569027,,False,1,f4778_00047,2025-02-26_11-23-47,41.0940887928009,41.0940887928009,1016467,cnl-brain9,155.198.99.250,41.0940887928009,1,0.5,150.0,1.8,f4778_00047
48,1,0,0,1,0,0,78.75000000000222,,,1.0,0.0,0.0,0.9603454203097513,0.9603454203097513,0.9603454203097513,-0.006864676814835047,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740569028,,False,1,f4778_00048,2025-02-26_11-23-48,41.836814165115356,41.836814165115356,1016706,cnl-brain9,155.198.99.250,41.836814165115356,1,0.5,150.0,3.0,f4778_00048
49,0,0,0,0,0,0,,,,0.0,0.0,0.0,,,,,,,,,,1740569028,,False,1,f4778_00049,2025-02-26_11-23-48,42.52102565765381,42.52102565765381,1016710,cnl-brain9,155.198.99.250,42.52102565765381,1,0.5,150.0,5.0,f4778_00049
50,5,4,9,1,1,1,43.8600000000009,342.80999999992997,592.8299999997026,3.5,4.5,4.75,0.9986575374869734,1.0130603127363258,0.8768312204673442,0.008618733762405961,-0.05695583724704334,0.06178669856457675,0.11666666666666647,-0.0833333333333337,0.016666666666666385,1740569028,,False,1,f4778_00050,2025-02-26_11-23-48,41.99289107322693,41.99289107322693,1016566,cnl-brain9,155.198.99.250,41.99289107322693,1,0.6000000000000001,50.0,0.8,f4778_00050
51,2,1,0,1,1,0,42.81000000000086,339.9299999999326,,2.25,1.75,0.0,0.9791598203159914,0.972468563597942,0.972468563597942,0.006116691241103256,-0.028197204662904207,,0.11666666666666647,0.016666666666666385,0.016666666666666385,1740569029,,False,1,f4778_00051,2025-02-26_11-23-49,42.592159271240234,42.592159271240234,1016697,cnl-brain9,155.198.99.250,42.592159271240234,1,0.6000000000000001,50.0,1.3,f4778_00051
52,1,1,0,1,1,0,43.140000000000875,286.5899999999811,,1.5,1.0,0.0,0.9362111380031299,1.1092951647846654,1.1092951647846654,0.005420647289744895,-0.05394316340958971,,0.11666666666666647,-0.0833333333333337,-0.0833333333333337,1740569028,,False,1,f4778_00052,2025-02-26_11-23-48,41.03506875038147,41.03506875038147,1016654,cnl-brain9,155.198.99.250,41.03506875038147,1,0.6000000000000001,50.0,1.8,f4778_00052
53,1,0,0,1,0,0,115.47000000000361,,,1.0,0.5,0.5,0.9989421678220292,0.9989421678220292,0.9989421678220292,-0.005578411979092701,,,0.11666666666666647,0.11666666666666647,0.11666666666666647,1740569030,,False,1,f4778_00053,2025-02-26_11-23-50,43.03943657875061,43.03943657875061,1016699,cnl-brain9,155.198.99.250,43.03943657875061,1,0.6000000000000001,50.0,3.0,f4778_00053
