,metric/num_BTSP_events,metric/num_BTSP_positions,metric/first_BTSP_time,metric/max_BTSP_ramp,metric/CA3_weight_ratio_pre_post,metric/first_BTSP_relative_position,metric/CA3_weight_peak_relative_position,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,config/soma_BTSP_lr_fact,config/inhibit_weight,config/soma_regularization_alpha,logdir
525,5,1,9.809999999999983,1.75,0.7458104886010787,-0.036095227515479666,0.359375,1704997860,,False,1,85ac0_00525,2024-01-11_18-31-00,1.7327995300292969,1.7327995300292969,77087,cnl-brain10,155.198.100.139,1.7327995300292969,1,100.0,2.5,0.8500000000000001,85ac0_00525
526,5,1,9.92999999999998,1.75,0.7343565301161004,-0.040133189776897504,0.359375,1704997859,,False,1,85ac0_00526,2024-01-11_18-30-59,1.7973439693450928,1.7973439693450928,76748,cnl-brain10,155.198.100.139,1.7973439693450928,1,100.0,2.75,0.8500000000000001,85ac0_00526
527,5,2,9.869999999999981,1.75,0.7729222196434157,-0.05186177929290581,0.359375,1704997859,,False,1,85ac0_00527,2024-01-11_18-30-59,1.7263226509094238,1.7263226509094238,76813,cnl-brain10,155.198.100.139,1.7263226509094238,1,100.0,3.0,0.8500000000000001,85ac0_00527
528,5,1,9.779999999999983,1.75,0.7315226894834835,-0.04537107959142228,0.359375,1704997860,,False,1,85ac0_00528,2024-01-11_18-31-00,1.7071216106414795,1.7071216106414795,76805,cnl-brain10,155.198.100.139,1.7071216106414795,1,100.0,3.25,0.8500000000000001,85ac0_00528
529,5,2,10.169999999999975,1.75,0.7653605036543534,-0.03906210166834456,0.359375,1704997860,,False,1,85ac0_00529,2024-01-11_18-31-00,1.515608787536621,1.515608787536621,76658,cnl-brain10,155.198.100.139,1.515608787536621,1,100.0,3.5,0.8500000000000001,85ac0_00529
530,5,1,10.079999999999977,2.0,0.65447269124068,-0.02190398771612856,0.359375,1704997860,,False,1,85ac0_00530,2024-01-11_18-31-00,1.5909757614135742,1.5909757614135742,76785,cnl-brain10,155.198.100.139,1.5909757614135742,1,125.0,2.5,0.8500000000000001,85ac0_00530
531,5,1,9.95999999999998,1.75,0.7626697517969833,-0.046299790668356544,0.359375,1704997860,,False,1,85ac0_00531,2024-01-11_18-31-00,1.602471113204956,1.602471113204956,76813,cnl-brain10,155.198.100.139,1.602471113204956,1,125.0,2.75,0.8500000000000001,85ac0_00531
532,5,1,9.719999999999985,2.0,0.699880910243593,-0.04543157298843359,0.359375,1704997860,,False,1,85ac0_00532,2024-01-11_18-31-00,1.6504111289978027,1.6504111289978027,77075,cnl-brain10,155.198.100.139,1.6504111289978027,1,125.0,3.0,0.8500000000000001,85ac0_00532
533,5,2,9.809999999999983,1.75,0.761393042440866,-0.04822769122019033,0.359375,1704997859,,False,1,85ac0_00533,2024-01-11_18-30-59,1.641219139099121,1.641219139099121,77065,cnl-brain10,155.198.100.139,1.641219139099121,1,125.0,3.25,0.8500000000000001,85ac0_00533
534,5,2,9.839999999999982,1.5,0.8072251123056545,-0.06772322609027426,0.359375,1704997860,,False,1,85ac0_00534,2024-01-11_18-31-00,1.6996257305145264,1.6996257305145264,77082,cnl-brain10,155.198.100.139,1.6996257305145264,1,125.0,3.5,0.8500000000000001,85ac0_00534
535,5,2,10.079999999999977,2.0,0.6783925677159011,-0.05233497802103182,0.359375,1704997861,,False,1,85ac0_00535,2024-01-11_18-31-01,1.7143871784210205,1.7143871784210205,76814,cnl-brain10,155.198.100.139,1.7143871784210205,1,150.0,2.5,0.8500000000000001,85ac0_00535
536,5,2,9.95999999999998,2.0,0.7315013788504183,-0.05826517326387437,0.359375,1704997861,,False,1,85ac0_00536,2024-01-11_18-31-01,1.6965584754943848,1.6965584754943848,77066,cnl-brain10,155.198.100.139,1.6965584754943848,1,150.0,2.75,0.8500000000000001,85ac0_00536
537,5,1,9.92999999999998,1.75,0.6878028679018893,-0.0332379709807068,0.359375,1704997860,,False,1,85ac0_00537,2024-01-11_18-31-00,1.5803642272949219,1.5803642272949219,76611,cnl-brain10,155.198.100.139,1.5803642272949219,1,150.0,3.0,0.8500000000000001,85ac0_00537
538,5,1,10.40999999999997,1.75,0.7279419992339121,-0.036618261387577844,0.359375,1704997860,,False,1,85ac0_00538,2024-01-11_18-31-00,1.5647592544555664,1.5647592544555664,76804,cnl-brain10,155.198.100.139,1.5647592544555664,1,150.0,3.25,0.8500000000000001,85ac0_00538
539,5,2,9.599999999999987,1.5,0.7844038364285401,-0.06773387209444404,0.359375,1704997860,,False,1,85ac0_00539,2024-01-11_18-31-00,1.3385887145996094,1.3385887145996094,76713,cnl-brain10,155.198.100.139,1.3385887145996094,1,150.0,3.5,0.8500000000000001,85ac0_00539
540,5,1,10.199999999999974,2.0,0.6939539194517607,-0.028049859881979278,0.359375,1704997861,,False,1,85ac0_00540,2024-01-11_18-31-01,1.6588938236236572,1.6588938236236572,76817,cnl-brain10,155.198.100.139,1.6588938236236572,1,175.0,2.5,0.8500000000000001,85ac0_00540
541,5,2,9.95999999999998,1.75,0.7255410521132583,-0.05325646067440348,0.359375,1704997861,,False,1,85ac0_00541,2024-01-11_18-31-01,1.5440537929534912,1.5440537929534912,76628,cnl-brain10,155.198.100.139,1.5440537929534912,1,175.0,2.75,0.8500000000000001,85ac0_00541
542,5,2,10.049999999999978,1.75,0.7440580715467198,-0.06669454788721518,0.359375,1704997861,,False,1,85ac0_00542,2024-01-11_18-31-01,1.6667633056640625,1.6667633056640625,76818,cnl-brain10,155.198.100.139,1.6667633056640625,1,175.0,3.0,0.8500000000000001,85ac0_00542
543,5,2,10.079999999999977,1.75,0.7767585935510284,-0.06504648796466161,0.359375,1704997861,,False,1,85ac0_00543,2024-01-11_18-31-01,1.6011083126068115,1.6011083126068115,76731,cnl-brain10,155.198.100.139,1.6011083126068115,1,175.0,3.25,0.8500000000000001,85ac0_00543
544,5,2,9.749999999999984,1.75,0.7193352421309299,-0.0520039243553575,0.359375,1704997861,,False,1,85ac0_00544,2024-01-11_18-31-01,1.6390390396118164,1.6390390396118164,77065,cnl-brain10,155.198.100.139,1.6390390396118164,1,175.0,3.5,0.8500000000000001,85ac0_00544
545,5,1,10.229999999999974,1.75,0.7626145397938534,-0.04354232419100745,0.359375,1704997861,,False,1,85ac0_00545,2024-01-11_18-31-01,1.629317045211792,1.629317045211792,76712,cnl-brain10,155.198.100.139,1.629317045211792,1,200.0,2.5,0.8500000000000001,85ac0_00545
546,5,1,10.019999999999978,1.75,0.7824725557103556,-0.041002570436230235,0.359375,1704997860,,False,1,85ac0_00546,2024-01-11_18-31-00,1.5768487453460693,1.5768487453460693,76802,cnl-brain10,155.198.100.139,1.5768487453460693,1,200.0,2.75,0.8500000000000001,85ac0_00546
547,5,1,9.719999999999985,1.75,0.7593074652431979,-0.04147165183066892,0.359375,1704997861,,False,1,85ac0_00547,2024-01-11_18-31-01,1.6596128940582275,1.6596128940582275,77070,cnl-brain10,155.198.100.139,1.6596128940582275,1,200.0,3.0,0.8500000000000001,85ac0_00547
548,5,2,9.779999999999983,1.75,0.6828269180617003,-0.059036787501349886,0.359375,1704997861,,False,1,85ac0_00548,2024-01-11_18-31-01,1.6621434688568115,1.6621434688568115,76815,cnl-brain10,155.198.100.139,1.6621434688568115,1,200.0,3.25,0.8500000000000001,85ac0_00548
549,5,2,9.869999999999981,1.75,0.6999820541667544,-0.05344476592288372,0.359375,1704997861,,False,1,85ac0_00549,2024-01-11_18-31-01,1.4533579349517822,1.4533579349517822,76784,cnl-brain10,155.198.100.139,1.4533579349517822,1,200.0,3.5,0.8500000000000001,85ac0_00549
550,5,1,10.289999999999973,1.75,0.7762827446559704,-0.0404595723070128,0.359375,1704997861,,False,1,85ac0_00550,2024-01-11_18-31-01,1.5741846561431885,1.5741846561431885,77068,cnl-brain10,155.198.100.139,1.5741846561431885,1,100.0,2.5,0.9,85ac0_00550
551,5,1,10.049999999999978,1.75,0.698429426043031,-0.03450701611520579,0.359375,1704997861,,False,1,85ac0_00551,2024-01-11_18-31-01,1.4269700050354004,1.4269700050354004,76807,cnl-brain10,155.198.100.139,1.4269700050354004,1,100.0,2.75,0.9,85ac0_00551
552,5,2,10.43999999999997,1.75,0.7206368827266261,-0.06136739936102964,0.359375,1704997861,,False,1,85ac0_00552,2024-01-11_18-31-01,1.617614507675171,1.617614507675171,76748,cnl-brain10,155.198.100.139,1.617614507675171,1,100.0,3.0,0.9,85ac0_00552
553,5,2,9.989999999999979,1.75,0.7842515569017926,-0.06862279348384592,0.359375,1704997860,,False,1,85ac0_00553,2024-01-11_18-31-00,1.4364585876464844,1.4364585876464844,77067,cnl-brain10,155.198.100.139,1.4364585876464844,1,100.0,3.25,0.9,85ac0_00553
554,5,1,10.349999999999971,1.75,0.72463861208634,-0.04597663268091556,0.359375,1704997861,,False,1,85ac0_00554,2024-01-11_18-31-01,1.6371443271636963,1.6371443271636963,76812,cnl-brain10,155.198.100.139,1.6371443271636963,1,100.0,3.5,0.9,85ac0_00554
555,5,2,10.109999999999976,2.0,0.7480740756348454,-0.05636432021344995,0.359375,1704997861,,False,1,85ac0_00555,2024-01-11_18-31-01,1.6384289264678955,1.6384289264678955,77076,cnl-brain10,155.198.100.139,1.6384289264678955,1,125.0,2.5,0.9,85ac0_00555
556,5,2,10.139999999999976,1.75,0.7573703965710963,-0.052145506339834724,0.359375,1704997859,,False,1,85ac0_00556,2024-01-11_18-30-59,1.7509644031524658,1.7509644031524658,76815,cnl-brain10,155.198.100.139,1.7509644031524658,1,125.0,2.75,0.9,85ac0_00556
557,5,2,10.37999999999997,1.75,0.7459653559415398,-0.041681451469681496,0.359375,1704997860,,False,1,85ac0_00557,2024-01-11_18-31-00,1.4743170738220215,1.4743170738220215,77086,cnl-brain10,155.198.100.139,1.4743170738220215,1,125.0,3.0,0.9,85ac0_00557
558,5,2,9.989999999999979,1.75,0.7473378263133275,-0.04368519095754342,0.359375,1704997861,,False,1,85ac0_00558,2024-01-11_18-31-01,1.6613850593566895,1.6613850593566895,76714,cnl-brain10,155.198.100.139,1.6613850593566895,1,125.0,3.25,0.9,85ac0_00558
559,5,2,9.659999999999986,1.75,0.747351823341205,-0.055519045052532245,0.359375,1704997859,,False,1,85ac0_00559,2024-01-11_18-30-59,1.7424840927124023,1.7424840927124023,76807,cnl-brain10,155.198.100.139,1.7424840927124023,1,125.0,3.5,0.9,85ac0_00559
560,5,2,10.349999999999971,1.75,0.7385308210285149,-0.05232916121552822,0.359375,1704997861,,False,1,85ac0_00560,2024-01-11_18-31-01,1.5917706489562988,1.5917706489562988,77062,cnl-brain10,155.198.100.139,1.5917706489562988,1,150.0,2.5,0.9,85ac0_00560
561,5,2,10.229999999999974,1.75,0.7464340313256315,-0.05107027065691794,0.359375,1704997861,,False,1,85ac0_00561,2024-01-11_18-31-01,1.5921947956085205,1.5921947956085205,77080,cnl-brain10,155.198.100.139,1.5921947956085205,1,150.0,2.75,0.9,85ac0_00561
562,5,2,10.109999999999976,1.75,0.6972134379973342,-0.05905025040775336,0.359375,1704997861,,False,1,85ac0_00562,2024-01-11_18-31-01,1.6101710796356201,1.6101710796356201,77073,cnl-brain10,155.198.100.139,1.6101710796356201,1,150.0,3.0,0.9,85ac0_00562
563,5,1,10.169999999999975,1.75,0.8217472301720207,-0.047988959048597124,0.359375,1704997859,,False,1,85ac0_00563,2024-01-11_18-30-59,1.7697453498840332,1.7697453498840332,77076,cnl-brain10,155.198.100.139,1.7697453498840332,1,150.0,3.25,0.9,85ac0_00563
564,5,2,9.869999999999981,1.5,0.6756360588595223,-0.05688846906641554,0.359375,1704997859,,False,1,85ac0_00564,2024-01-11_18-30-59,1.7491109371185303,1.7491109371185303,76765,cnl-brain10,155.198.100.139,1.7491109371185303,1,150.0,3.5,0.9,85ac0_00564
565,5,2,10.019999999999978,1.75,0.775623693283615,-0.05512760334370714,0.359375,1704997861,,False,1,85ac0_00565,2024-01-11_18-31-01,1.5468170642852783,1.5468170642852783,77072,cnl-brain10,155.198.100.139,1.5468170642852783,1,175.0,2.5,0.9,85ac0_00565
566,5,2,9.779999999999983,1.75,0.7398132804844426,-0.06457156994927826,0.359375,1704997861,,False,1,85ac0_00566,2024-01-11_18-31-01,1.6652486324310303,1.6652486324310303,76810,cnl-brain10,155.198.100.139,1.6652486324310303,1,175.0,2.75,0.9,85ac0_00566
567,5,1,9.869999999999981,1.75,0.7137080297137555,-0.041642663583629,0.359375,1704997861,,False,1,85ac0_00567,2024-01-11_18-31-01,1.480306625366211,1.480306625366211,76681,cnl-brain10,155.198.100.139,1.480306625366211,1,175.0,3.0,0.9,85ac0_00567
568,5,2,9.869999999999981,1.75,0.6643973929197913,-0.05177119294856136,0.359375,1704997861,,False,1,85ac0_00568,2024-01-11_18-31-01,1.6314258575439453,1.6314258575439453,76593,cnl-brain10,155.198.100.139,1.6314258575439453,1,175.0,3.25,0.9,85ac0_00568
569,5,2,10.049999999999978,1.5,0.7695538436032495,-0.06361877411631245,0.359375,1704997860,,False,1,85ac0_00569,2024-01-11_18-31-00,1.5961027145385742,1.5961027145385742,76808,cnl-brain10,155.198.100.139,1.5961027145385742,1,175.0,3.5,0.9,85ac0_00569
570,5,1,10.199999999999974,1.75,0.7855591232291859,-0.04210150089496978,0.359375,1704997861,,False,1,85ac0_00570,2024-01-11_18-31-01,1.456326961517334,1.456326961517334,76768,cnl-brain10,155.198.100.139,1.456326961517334,1,200.0,2.5,0.9,85ac0_00570
571,5,1,10.109999999999976,1.75,0.7252326078456056,-0.04369945374727768,0.359375,1704997861,,False,1,85ac0_00571,2024-01-11_18-31-01,1.6870567798614502,1.6870567798614502,77087,cnl-brain10,155.198.100.139,1.6870567798614502,1,200.0,2.75,0.9,85ac0_00571
572,5,1,10.049999999999978,1.75,0.8320904824812663,-0.04360978567374785,0.359375,1704997861,,False,1,85ac0_00572,2024-01-11_18-31-01,1.6411256790161133,1.6411256790161133,76806,cnl-brain10,155.198.100.139,1.6411256790161133,1,200.0,3.0,0.9,85ac0_00572
573,5,2,9.95999999999998,1.5,0.7120270172019043,-0.05636676372076754,0.359375,1704997861,,False,1,85ac0_00573,2024-01-11_18-31-01,1.3767766952514648,1.3767766952514648,77071,cnl-brain10,155.198.100.139,1.3767766952514648,1,200.0,3.25,0.9,85ac0_00573
574,5,1,10.049999999999978,1.75,0.7702742207471371,-0.039392979928544625,0.359375,1704997861,,False,1,85ac0_00574,2024-01-11_18-31-01,1.6211371421813965,1.6211371421813965,77083,cnl-brain10,155.198.100.139,1.6211371421813965,1,200.0,3.5,0.9,85ac0_00574
575,0,0,,0.75,,,,1704997861,,False,1,85ac0_00575,2024-01-11_18-31-01,1.6233837604522705,1.6233837604522705,76816,cnl-brain10,155.198.100.139,1.6233837604522705,1,100.0,2.5,0.95,85ac0_00575
576,0,0,,0.75,,,,1704997862,,False,1,85ac0_00576,2024-01-11_18-31-02,1.6331233978271484,1.6331233978271484,77078,cnl-brain10,155.198.100.139,1.6331233978271484,1,100.0,2.75,0.95,85ac0_00576
577,0,0,,0.75,,,,1704997861,,False,1,85ac0_00577,2024-01-11_18-31-01,1.5383780002593994,1.5383780002593994,77074,cnl-brain10,155.198.100.139,1.5383780002593994,1,100.0,3.0,0.95,85ac0_00577
578,0,0,,0.75,,,,1704997860,,False,1,85ac0_00578,2024-01-11_18-31-00,1.7505156993865967,1.7505156993865967,77079,cnl-brain10,155.198.100.139,1.7505156993865967,1,100.0,3.25,0.95,85ac0_00578
579,3,1,18.749999999999954,1.5,0.710758980769984,-0.04251594857347163,0.359375,1704997860,,False,1,85ac0_00579,2024-01-11_18-31-00,1.4895775318145752,1.4895775318145752,77064,cnl-brain10,155.198.100.139,1.4895775318145752,1,100.0,3.5,0.95,85ac0_00579
580,0,0,,0.75,,,,1704997862,,False,1,85ac0_00580,2024-01-11_18-31-02,1.659522533416748,1.659522533416748,76711,cnl-brain10,155.198.100.139,1.659522533416748,1,125.0,2.5,0.95,85ac0_00580
581,0,0,,0.75,,,,1704997861,,False,1,85ac0_00581,2024-01-11_18-31-01,1.6398251056671143,1.6398251056671143,77077,cnl-brain10,155.198.100.139,1.6398251056671143,1,125.0,2.75,0.95,85ac0_00581
582,0,0,,0.75,,,,1704997862,,False,1,85ac0_00582,2024-01-11_18-31-02,1.7887005805969238,1.7887005805969238,76811,cnl-brain10,155.198.100.139,1.7887005805969238,1,125.0,3.0,0.95,85ac0_00582
583,0,0,,0.75,,,,1704997862,,False,1,85ac0_00583,2024-01-11_18-31-02,1.5630278587341309,1.5630278587341309,77061,cnl-brain10,155.198.100.139,1.5630278587341309,1,125.0,3.25,0.95,85ac0_00583
584,0,0,,0.75,,,,1704997862,,False,1,85ac0_00584,2024-01-11_18-31-02,1.6338727474212646,1.6338727474212646,77084,cnl-brain10,155.198.100.139,1.6338727474212646,1,125.0,3.5,0.95,85ac0_00584
585,0,0,,0.75,,,,1704997862,,False,1,85ac0_00585,2024-01-11_18-31-02,1.5979323387145996,1.5979323387145996,77082,cnl-brain10,155.198.100.139,1.5979323387145996,1,150.0,2.5,0.95,85ac0_00585
586,0,0,,0.75,,,,1704997862,,False,1,85ac0_00586,2024-01-11_18-31-02,1.7446725368499756,1.7446725368499756,76785,cnl-brain10,155.198.100.139,1.7446725368499756,1,150.0,2.75,0.95,85ac0_00586
587,0,0,,0.75,,,,1704997862,,False,1,85ac0_00587,2024-01-11_18-31-02,1.6788296699523926,1.6788296699523926,76813,cnl-brain10,155.198.100.139,1.6788296699523926,1,150.0,3.0,0.95,85ac0_00587
588,0,0,,0.75,,,,1704997862,,False,1,85ac0_00588,2024-01-11_18-31-02,1.714113473892212,1.714113473892212,76808,cnl-brain10,155.198.100.139,1.714113473892212,1,150.0,3.25,0.95,85ac0_00588
589,0,0,,0.75,,,,1704997862,,False,1,85ac0_00589,2024-01-11_18-31-02,1.575204610824585,1.575204610824585,77081,cnl-brain10,155.198.100.139,1.575204610824585,1,150.0,3.5,0.95,85ac0_00589
590,0,0,,0.75,,,,1704997862,,False,1,85ac0_00590,2024-01-11_18-31-02,1.7913572788238525,1.7913572788238525,77067,cnl-brain10,155.198.100.139,1.7913572788238525,1,175.0,2.5,0.95,85ac0_00590
591,0,0,,0.75,,,,1704997861,,False,1,85ac0_00591,2024-01-11_18-31-01,1.687403917312622,1.687403917312622,76809,cnl-brain10,155.198.100.139,1.687403917312622,1,175.0,2.75,0.95,85ac0_00591
592,0,0,,0.75,,,,1704997862,,False,1,85ac0_00592,2024-01-11_18-31-02,1.604327917098999,1.604327917098999,77086,cnl-brain10,155.198.100.139,1.604327917098999,1,175.0,3.0,0.95,85ac0_00592
593,0,0,,0.75,,,,1704997862,,False,1,85ac0_00593,2024-01-11_18-31-02,1.5049288272857666,1.5049288272857666,76804,cnl-brain10,155.198.100.139,1.5049288272857666,1,175.0,3.25,0.95,85ac0_00593
594,0,0,,0.75,,,,1704997862,,False,1,85ac0_00594,2024-01-11_18-31-02,1.7350661754608154,1.7350661754608154,76658,cnl-brain10,155.198.100.139,1.7350661754608154,1,175.0,3.5,0.95,85ac0_00594
595,0,0,,0.75,,,,1704997861,,False,1,85ac0_00595,2024-01-11_18-31-01,1.4729673862457275,1.4729673862457275,76783,cnl-brain10,155.198.100.139,1.4729673862457275,1,200.0,2.5,0.95,85ac0_00595
596,0,0,,0.75,,,,1704997861,,False,1,85ac0_00596,2024-01-11_18-31-01,1.610891342163086,1.610891342163086,76803,cnl-brain10,155.198.100.139,1.610891342163086,1,200.0,2.75,0.95,85ac0_00596
597,0,0,,0.75,,,,1704997862,,False,1,85ac0_00597,2024-01-11_18-31-02,1.5629754066467285,1.5629754066467285,76681,cnl-brain10,155.198.100.139,1.5629754066467285,1,200.0,3.0,0.95,85ac0_00597
598,0,0,,0.75,,,,1704997861,,False,1,85ac0_00598,2024-01-11_18-31-01,1.6425211429595947,1.6425211429595947,76765,cnl-brain10,155.198.100.139,1.6425211429595947,1,200.0,3.25,0.95,85ac0_00598
599,0,0,,0.75,,,,1704997862,,False,1,85ac0_00599,2024-01-11_18-31-02,1.6425096988677979,1.6425096988677979,77075,cnl-brain10,155.198.100.139,1.6425096988677979,1,200.0,3.5,0.95,85ac0_00599
600,0,0,,0.5,,,,1704997862,,False,1,85ac0_00600,2024-01-11_18-31-02,1.397684097290039,1.397684097290039,77066,cnl-brain10,155.198.100.139,1.397684097290039,1,100.0,2.5,1.0,85ac0_00600
601,0,0,,0.5,,,,1704997862,,False,1,85ac0_00601,2024-01-11_18-31-02,1.481532335281372,1.481532335281372,76817,cnl-brain10,155.198.100.139,1.481532335281372,1,100.0,2.75,1.0,85ac0_00601
602,0,0,,0.5,,,,1704997862,,False,1,85ac0_00602,2024-01-11_18-31-02,1.4863550662994385,1.4863550662994385,76818,cnl-brain10,155.198.100.139,1.4863550662994385,1,100.0,3.0,1.0,85ac0_00602
603,0,0,,0.5,,,,1704997862,,False,1,85ac0_00603,2024-01-11_18-31-02,1.5916731357574463,1.5916731357574463,76731,cnl-brain10,155.198.100.139,1.5916731357574463,1,100.0,3.25,1.0,85ac0_00603
604,0,0,,0.5,,,,1704997862,,False,1,85ac0_00604,2024-01-11_18-31-02,1.69504714012146,1.69504714012146,76784,cnl-brain10,155.198.100.139,1.69504714012146,1,100.0,3.5,1.0,85ac0_00604
605,0,0,,0.5,,,,1704997862,,False,1,85ac0_00605,2024-01-11_18-31-02,1.557898998260498,1.557898998260498,77065,cnl-brain10,155.198.100.139,1.557898998260498,1,125.0,2.5,1.0,85ac0_00605
606,0,0,,0.5,,,,1704997862,,False,1,85ac0_00606,2024-01-11_18-31-02,1.7460896968841553,1.7460896968841553,76713,cnl-brain10,155.198.100.139,1.7460896968841553,1,125.0,2.75,1.0,85ac0_00606
607,0,0,,0.5,,,,1704997862,,False,1,85ac0_00607,2024-01-11_18-31-02,1.7387325763702393,1.7387325763702393,76611,cnl-brain10,155.198.100.139,1.7387325763702393,1,125.0,3.0,1.0,85ac0_00607
608,0,0,,0.5,,,,1704997862,,False,1,85ac0_00608,2024-01-11_18-31-02,1.5687308311462402,1.5687308311462402,76712,cnl-brain10,155.198.100.139,1.5687308311462402,1,125.0,3.25,1.0,85ac0_00608
609,0,0,,0.5,,,,1704997862,,False,1,85ac0_00609,2024-01-11_18-31-02,1.5600838661193848,1.5600838661193848,76814,cnl-brain10,155.198.100.139,1.5600838661193848,1,125.0,3.5,1.0,85ac0_00609
610,0,0,,0.5,,,,1704997863,,False,1,85ac0_00610,2024-01-11_18-31-03,1.6607255935668945,1.6607255935668945,76783,cnl-brain10,155.198.100.139,1.6607255935668945,1,150.0,2.5,1.0,85ac0_00610
611,0,0,,0.5,,,,1704997863,,False,1,85ac0_00611,2024-01-11_18-31-03,1.7712390422821045,1.7712390422821045,77070,cnl-brain10,155.198.100.139,1.7712390422821045,1,150.0,2.75,1.0,85ac0_00611
612,0,0,,0.5,,,,1704997863,,False,1,85ac0_00612,2024-01-11_18-31-03,1.580739974975586,1.580739974975586,77068,cnl-brain10,155.198.100.139,1.580739974975586,1,150.0,3.0,1.0,85ac0_00612
613,0,0,,0.5,,,,1704997863,,False,1,85ac0_00613,2024-01-11_18-31-03,1.5395526885986328,1.5395526885986328,77085,cnl-brain10,155.198.100.139,1.5395526885986328,1,150.0,3.25,1.0,85ac0_00613
614,0,0,,0.5,,,,1704997863,,False,1,85ac0_00614,2024-01-11_18-31-03,1.474365472793579,1.474365472793579,76748,cnl-brain10,155.198.100.139,1.474365472793579,1,150.0,3.5,1.0,85ac0_00614
615,0,0,,0.5,,,,1704997862,,False,1,85ac0_00615,2024-01-11_18-31-02,1.46779465675354,1.46779465675354,77063,cnl-brain10,155.198.100.139,1.46779465675354,1,175.0,2.5,1.0,85ac0_00615
616,0,0,,0.5,,,,1704997863,,False,1,85ac0_00616,2024-01-11_18-31-03,1.552381992340088,1.552381992340088,76806,cnl-brain10,155.198.100.139,1.552381992340088,1,175.0,2.75,1.0,85ac0_00616
617,0,0,,0.5,,,,1704997863,,False,1,85ac0_00617,2024-01-11_18-31-03,1.4157490730285645,1.4157490730285645,76768,cnl-brain10,155.198.100.139,1.4157490730285645,1,175.0,3.0,1.0,85ac0_00617
618,0,0,,0.5,,,,1704997863,,False,1,85ac0_00618,2024-01-11_18-31-03,1.534576416015625,1.534576416015625,76803,cnl-brain10,155.198.100.139,1.534576416015625,1,175.0,3.25,1.0,85ac0_00618
619,0,0,,0.5,,,,1704997863,,False,1,85ac0_00619,2024-01-11_18-31-03,1.5140278339385986,1.5140278339385986,77079,cnl-brain10,155.198.100.139,1.5140278339385986,1,175.0,3.5,1.0,85ac0_00619
620,0,0,,0.5,,,,1704997863,,False,1,85ac0_00620,2024-01-11_18-31-03,1.7412350177764893,1.7412350177764893,77071,cnl-brain10,155.198.100.139,1.7412350177764893,1,200.0,2.5,1.0,85ac0_00620
621,0,0,,0.5,,,,1704997863,,False,1,85ac0_00621,2024-01-11_18-31-03,1.3741724491119385,1.3741724491119385,76810,cnl-brain10,155.198.100.139,1.3741724491119385,1,200.0,2.75,1.0,85ac0_00621
622,0,0,,0.5,,,,1704997863,,False,1,85ac0_00622,2024-01-11_18-31-03,1.678051471710205,1.678051471710205,76593,cnl-brain10,155.198.100.139,1.678051471710205,1,200.0,3.0,1.0,85ac0_00622
623,0,0,,0.5,,,,1704997861,,False,1,85ac0_00623,2024-01-11_18-31-01,1.5801687240600586,1.5801687240600586,77085,cnl-brain10,155.198.100.139,1.5801687240600586,1,200.0,3.25,1.0,85ac0_00623
624,0,0,,0.5,,,,1704997863,,False,1,85ac0_00624,2024-01-11_18-31-03,1.3808271884918213,1.3808271884918213,77083,cnl-brain10,155.198.100.139,1.3808271884918213,1,200.0,3.5,1.0,85ac0_00624
625,5,1,9.92999999999998,2.0,0.6776307092167666,-0.049009464218044085,0.359375,1704997862,,False,1,85ac0_00625,2024-01-11_18-31-02,1.5346906185150146,1.5346906185150146,76805,cnl-brain10,155.198.100.139,1.5346906185150146,1,100.0,2.5,0.8,85ac0_00625
626,5,1,9.629999999999987,2.0,0.75092532762802,-0.03932586900829926,0.359375,1704997863,,False,1,85ac0_00626,2024-01-11_18-31-03,1.6946146488189697,1.6946146488189697,77087,cnl-brain10,155.198.100.139,1.6946146488189697,1,100.0,2.75,0.8,85ac0_00626
627,5,1,9.95999999999998,1.75,0.7903628716696924,-0.03779919274436949,0.359375,1704997862,,False,1,85ac0_00627,2024-01-11_18-31-02,1.5740299224853516,1.5740299224853516,76628,cnl-brain10,155.198.100.139,1.5740299224853516,1,100.0,3.0,0.8,85ac0_00627
628,5,1,10.109999999999976,1.75,0.7417709542850794,-0.04466932662945711,0.359375,1704997862,,False,1,85ac0_00628,2024-01-11_18-31-02,1.6073853969573975,1.6073853969573975,77064,cnl-brain10,155.198.100.139,1.6073853969573975,1,100.0,3.25,0.8,85ac0_00628
629,5,2,9.989999999999979,1.5,0.7515574675066808,-0.04888527741743287,0.359375,1704997863,,False,1,85ac0_00629,2024-01-11_18-31-03,1.441033124923706,1.441033124923706,77081,cnl-brain10,155.198.100.139,1.441033124923706,1,100.0,3.5,0.8,85ac0_00629
630,5,2,9.629999999999987,2.0,0.7440488701766821,-0.03802595224822769,0.359375,1704997863,,False,1,85ac0_00630,2024-01-11_18-31-03,1.5968818664550781,1.5968818664550781,76807,cnl-brain10,155.198.100.139,1.5968818664550781,1,125.0,2.5,0.8,85ac0_00630
631,5,1,10.109999999999976,1.75,0.7186714474148902,-0.043790444025971986,0.359375,1704997863,,False,1,85ac0_00631,2024-01-11_18-31-03,1.6250503063201904,1.6250503063201904,76714,cnl-brain10,155.198.100.139,1.6250503063201904,1,125.0,2.75,0.8,85ac0_00631
